"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.195833336E-4,4.082788713E-3,9.306967258E-3,2.837413922E-4
1.091458333E-2,-3.942513140E-4,4.356150515E-3,-4.894242156E-3
2.090958333E-2,7.168194861E-4,-1.487889793E-3,-3.708603326E-3
3.090358333E-2,-1.223559608E-3,-4.236272071E-3,-6.215170491E-3
4.089858333E-2,4.643803404E-4,-2.689061454E-3,-6.935361773E-3
5.089358333E-2,2.266275231E-3,-3.778294194E-3,-5.552115850E-3
6.088858333E-2,1.482459484E-4,3.782045096E-3,-2.204479184E-3
7.088358333E-2,3.900609736E-4,1.506878715E-2,-1.434292644E-3
8.087758333E-2,-1.833118149E-4,2.305697650E-2,-9.386925958E-4
9.087258333E-2,-6.996988086E-4,2.122259140E-2,-5.173804238E-4
1.008675833E-1,2.003602916E-3,2.046205476E-2,-3.009429201E-4
1.108625833E-1,-5.956422538E-4,1.401667297E-2,5.174465477E-4
1.208565833E-1,7.041980280E-5,5.980353802E-3,1.543281600E-3
1.308515833E-1,1.003325102E-3,1.819431316E-3,3.951045685E-3
1.408465833E-1,-8.717618184E-4,5.685668439E-4,-5.712918937E-5
1.508415833E-1,1.593792811E-3,7.152167149E-3,1.678452827E-3
1.608355833E-1,7.385849021E-4,1.745124348E-2,1.836821903E-3
1.708305833E-1,4.450232722E-3,2.072133869E-2,2.143351361E-3
1.808255833E-1,1.633451320E-3,1.604618132E-2,2.403424121E-3
1.908205833E-1,1.449959585E-3,8.302243426E-3,-4.466907121E-4
2.008155833E-1,4.452701658E-3,3.665060736E-3,1.327700447E-3
2.108095833E-1,6.646614056E-3,4.716476426E-3,1.046737190E-3
2.208045833E-1,5.602365825E-3,7.916386239E-3,9.743575938E-4
2.307995833E-1,7.854335010E-3,1.353459153E-2,1.453992911E-3
2.407945833E-1,5.079543218E-3,1.177208871E-2,3.025907790E-3
2.507885833E-1,4.462754820E-3,5.906476174E-3,3.917235881E-5
2.607835833E-1,5.207951646E-3,2.366092522E-3,1.646272838E-3
2.707785833E-1,6.211430766E-3,9.647374973E-4,5.228756927E-3
2.807735833E-1,7.088194601E-3,1.516868826E-3,2.720461693E-3
2.907675833E-1,4.871911835E-3,1.561876386E-3,-1.177607104E-3
3.007625833E-1,3.677977016E-3,-6.639799103E-4,-8.403994143E-3
3.107575833E-1,1.525343861E-3,-6.537049077E-3,-5.059062969E-3
3.207525833E-1,2.486298792E-3,-1.208866760E-2,-4.598018713E-3
3.307475833E-1,4.846658558E-3,-9.900348261E-3,-9.548142552E-4
3.407415833E-1,6.466670893E-3,-4.469024949E-3,-2.885190770E-4
3.507365833E-1,5.069310777E-3,3.132169135E-3,-2.536493354E-3
3.607308333E-1,1.207362395E-3,4.472725559E-3,-4.347200040E-3
3.707258333E-1,-2.399622928E-3,-6.797240116E-3,-4.354657140E-3
3.807198333E-1,-6.407475099E-3,-2.157098986E-2,-9.363368154E-3
3.907148333E-1,-9.221623186E-4,-4.204723611E-2,-1.147765294E-2
4.007098333E-1,2.224974451E-4,-5.898872018E-2,-1.100742817E-2
4.107048333E-1,8.704133332E-3,-4.888734967E-2,-4.879493732E-3
4.206988333E-1,8.487889543E-3,-2.020160668E-2,6.715850905E-4
4.306938333E-1,7.311571389E-3,2.412891947E-3,-4.013980739E-3
4.406888333E-1,4.483056255E-3,1.151868608E-2,-7.653529290E-3
4.506838333E-1,1.861440367E-3,7.585464045E-3,-6.369087379E-3
4.606788333E-1,7.730008219E-4,6.349455100E-3,-3.433470149E-3
4.706728333E-1,6.827196921E-4,5.826943088E-3,2.164761070E-3
4.806678333E-1,1.571616158E-3,6.799628027E-3,-2.381877042E-3
4.906628333E-1,9.806607850E-4,4.482145421E-3,-1.012479886E-3
5.006578333E-1,-2.950414782E-3,5.317154806E-3,-5.384813994E-4
5.106518333E-1,-3.765342059E-3,1.039819978E-2,4.681935534E-4
5.206468333E-1,-2.269427991E-3,7.844603620E-3,9.094350971E-4
5.306418333E-1,-5.152832717E-3,-1.523065846E-3,1.422625966E-3
5.406368333E-1,-2.425011247E-3,8.877986111E-4,-9.176507592E-5
5.506318333E-1,-2.646053676E-3,6.463924889E-3,1.434226055E-3
5.606258333E-1,-4.291609861E-3,1.142120548E-2,3.738362808E-3
5.706208333E-1,-4.727569409E-3,2.101391181E-2,4.991646390E-3
5.806158333E-1,-5.472916644E-3,2.504880354E-2,3.285965882E-3
5.906108333E-1,-6.612217054E-3,2.384265885E-2,4.212213214E-3
6.006048333E-1,-7.380539086E-3,2.458195202E-2,5.944333039E-3
6.105998333E-1,-8.673769422E-3,2.395184897E-2,4.114475101E-3
6.205948333E-1,-8.724352345E-3,2.140837163E-2,7.317682728E-3
6.305898333E-1,-9.450064041E-3,2.295460179E-2,3.904575249E-3
6.405838333E-1,-3.652657382E-3,2.475019172E-2,4.646604881E-3
6.505788333E-1,-4.901146982E-3,2.604715154E-2,4.956862889E-3
6.605738333E-1,-4.164311104E-3,2.701534331E-2,3.206796013E-3
6.705688333E-1,-5.955553148E-3,2.784465253E-2,5.012951791E-3
6.805628333E-1,-3.969911020E-3,2.353159152E-2,2.378849313E-3
6.905578333E-1,-2.413026989E-3,2.143701538E-2,4.957588390E-3
7.005528333E-1,-3.316532355E-3,1.518699620E-2,3.371396102E-3
7.105478333E-1,-2.086418215E-3,4.753797315E-3,-4.430497065E-4
7.205428333E-1,-3.553951858E-3,-2.721498720E-3,2.726307139E-4
7.305368333E-1,4.881939385E-4,-8.479518816E-3,-2.148715314E-3
7.405318333E-1,1.275137067E-3,-1.038276032E-2,1.850348897E-3
7.505268333E-1,2.785149496E-3,-1.218119264E-2,-2.263701987E-3
7.605218333E-1,2.655827906E-3,-1.164650358E-2,-2.082641702E-3
7.705158333E-1,5.969598889E-3,-1.088989899E-2,-1.264252700E-3
7.805108333E-1,5.180215929E-3,-9.203996509E-3,-5.062571727E-4
7.905058333E-1,3.938383888E-3,-8.033271879E-3,-2.027987037E-3
8.005008333E-1,3.062731121E-3,-1.266960427E-2,-2.625053748E-3
8.104948333E-1,5.654519424E-3,-1.657592878E-2,-4.992071539E-3
8.204898333E-1,3.843614366E-3,-1.997702941E-2,-5.284603685E-3
