"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.647541667E-3,3.012934570E0,-8.660989380E-1,9.321266327E0
1.258754166E-2,3.125500488E0,-8.077203369E-1,9.312734070E0
2.252754167E-2,2.924318848E0,-7.722441101E-1,9.354347534E0
3.246654166E-2,2.795885925E0,-8.183482361E-1,9.354497223E0
4.240654167E-2,2.802472229E0,-7.926017761E-1,9.340576172E0
5.234654166E-2,2.841241608E0,-7.702981567E-1,9.340426483E0
6.228654165E-2,2.888842621E0,-8.111631775E-1,9.311386871E0
7.222554166E-2,2.934347992E0,-8.306227112E-1,9.286538544E0
8.216554165E-2,2.923720093E0,-8.092172241E-1,9.261690216E0
9.210554167E-2,2.875969391E0,-8.045768738E-1,9.261690216E0
1.020455417E-1,2.824626160E0,-8.158035278E-1,9.259145508E0
1.119845417E-1,2.794538727E0,-8.364605713E-1,9.289532318E0
1.219245417E-1,2.791994019E0,-8.405021667E-1,9.334438934E0
1.318645417E-1,2.788551178E0,-8.445437622E-1,9.359287262E0
1.418045417E-1,2.766397247E0,-8.562194824E-1,9.375303955E0
1.517435417E-1,2.759361877E0,-8.529263306E-1,9.392667847E0
1.616835417E-1,2.781815186E0,-8.625064087E-1,9.380093994E0
1.716235417E-1,2.809058533E0,-8.614585876E-1,9.350755005E0
1.815635417E-1,2.825973358E0,-8.400531006E-1,9.339827728E0
1.915025417E-1,2.829116821E0,-8.255332947E-1,9.337582397E0
2.014425417E-1,2.841990051E0,-8.140072632E-1,9.320517883E0
2.113825417E-1,2.835254059E0,-8.199948120E-1,9.308093719E0
2.213215417E-1,2.818937988E0,-8.026309204E-1,9.317075043E0
2.312615417E-1,2.817291412E0,-8.054750061E-1,9.334588623E0
2.412015416E-1,2.809507599E0,-8.069718933E-1,9.339827728E0
2.511415417E-1,2.812052307E0,-8.219407654E-1,9.354497223E0
2.610805417E-1,2.820285187E0,-8.478369141E-1,9.379644928E0
2.710205417E-1,2.823428650E0,-8.569679260E-1,9.410181427E0
2.809605417E-1,2.848576355E0,-8.463400269E-1,9.420360260E0
2.909005417E-1,2.841990051E0,-8.381071472E-1,9.403894501E0
3.008395417E-1,2.838846588E0,-8.364605713E-1,9.384584656E0
3.107795417E-1,2.850222931E0,-8.259823608E-1,9.354497223E0
3.207195417E-1,2.895129547E0,-8.098159790E-1,9.322314148E0
