"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.617541676E-3,2.023145387E-1,1.515305936E-3,-2.790876031E-2
1.755754167E-2,2.500360045E-1,6.527327232E-2,-2.748308301E-2
2.749754165E-2,4.222625256E-2,8.430069678E-2,1.199731708E-2
3.743654166E-2,-6.649833709E-2,3.935022645E-2,6.075841784E-3
4.737654165E-2,-5.485331476E-2,7.113949142E-2,-4.882425070E-3
5.731654167E-2,-1.745013803E-2,8.191393644E-2,-6.736577153E-3
6.725554165E-2,3.099199712E-2,3.770949773E-2,-3.544406712E-2
7.719554167E-2,7.428712070E-2,2.165954858E-2,-6.004330337E-2
8.713554166E-2,5.722728431E-2,4.141275868E-2,-8.595173120E-2
9.707554165E-2,1.237504721E-2,4.280600399E-2,-8.424317479E-2
1.070145417E-1,-3.677196980E-2,2.742709592E-2,-8.608563244E-2
1.169545416E-1,-6.064702839E-2,9.215284958E-3,-5.262377143E-2
1.268945417E-1,-6.143991083E-2,4.648244083E-3,-8.253929615E-3
1.368345417E-1,-6.332125247E-2,-8.796405047E-4,1.326733232E-2
1.467735417E-1,-8.822542101E-2,-9.929229990E-3,3.097270131E-2
1.567135417E-1,-8.981440187E-2,-8.464794829E-3,4.377225637E-2
1.666535417E-1,-6.896937042E-2,-2.219179139E-2,2.915129364E-2
1.765935417E-1,-4.518114299E-2,-1.671163470E-2,1.247211099E-3
1.865325417E-1,-2.845196664E-2,4.151742384E-3,-9.991722107E-3
1.964725417E-1,-2.539504230E-2,1.796776280E-2,-1.009346366E-2
2.064125417E-1,-1.364710897E-2,2.666308410E-2,-3.032424510E-2
2.163525417E-1,-2.461765498E-2,2.097264692E-2,-4.098664284E-2
2.262915417E-1,-4.076591045E-2,3.804563954E-2,-2.797483385E-2
2.362315417E-1,-4.189149946E-2,3.199727967E-2,-1.015602887E-2
2.461715417E-1,-4.894733459E-2,3.043358803E-2,-4.478967190E-3
2.561115417E-1,-4.775216371E-2,1.581247911E-2,9.742045999E-3
2.660505417E-1,-4.320332229E-2,-1.367780685E-2,4.074515283E-2
2.759905417E-1,-4.157370329E-2,-1.853706233E-2,6.631268799E-2
2.859305417E-1,-2.082573563E-2,-1.025396973E-2,7.532967925E-2
2.958695417E-1,-3.270786256E-2,-5.265125334E-3,5.910190165E-2
3.058095417E-1,-3.818056405E-2,-5.049216896E-3,3.766367018E-2
3.157495417E-1,-2.632591903E-2,5.809354931E-3,9.673633575E-3
3.256895417E-1,2.030679524E-2,1.657174006E-2,-2.446416557E-2
3.356285417E-1,5.626161665E-2,1.535632320E-2,-5.843824267E-2
3.455685417E-1,7.061009914E-2,4.711182050E-2,-4.250925779E-2
3.555085417E-1,5.897063166E-2,3.687707350E-2,-3.375480652E-2
3.654485416E-1,2.381570935E-3,6.081250459E-3,-1.297906458E-2
3.753875417E-1,-8.101872772E-2,3.516595893E-2,1.362050414E-2
3.853275417E-1,-1.343546900E-1,6.376739502E-2,9.083064795E-3
3.952675417E-1,-1.355346581E-1,5.387039781E-2,-5.929076672E-4
4.052075417E-1,-1.130123529E-1,1.695575595E-2,2.977402210E-3
4.151465417E-1,-6.871677071E-2,-9.697607160E-4,1.485251248E-2
4.250865417E-1,-1.944199204E-2,-9.905110225E-3,1.445548654E-2
4.350265417E-1,3.796889484E-3,-1.992526442E-2,1.031975091E-2
4.449665417E-1,2.495445460E-2,-2.004264727E-2,3.183808923E-3
4.549055417E-1,3.567298561E-2,-2.968697168E-2,-1.584653914E-2
4.648455417E-1,-1.299572915E-2,-2.304585032E-2,7.419531941E-3
4.747855416E-1,-7.191227406E-2,-3.119270280E-3,6.887669206E-2
4.847255417E-1,-6.723684043E-2,1.966798693E-2,1.065321761E-1
4.946645416E-1,-1.641196489E-2,6.445678174E-3,1.101644665E-1
5.046045417E-1,1.283054531E-2,-4.532542303E-3,1.082968658E-1
5.145445417E-1,3.494939268E-2,-2.607880108E-2,6.199802756E-2
5.244845417E-1,2.347920209E-2,-2.300002277E-2,1.303636730E-2
5.344235417E-1,-8.421452343E-3,-1.033765800E-2,-9.760757089E-3
5.443635417E-1,-6.583029270E-2,-1.021545120E-2,-3.253975511E-2
5.543035417E-1,-1.006299967E-1,5.464734659E-3,-5.689984024E-2
5.642425417E-1,-9.672522604E-2,1.816452160E-2,-4.950779021E-2
5.741825417E-1,-6.222431481E-2,3.346478462E-2,-6.881061852E-2
5.841225417E-1,-3.228306234E-2,4.723044589E-2,-7.595299244E-2
5.940625417E-1,-3.672694623E-2,3.784164481E-2,-6.119929790E-2
6.040015417E-1,-2.749009967E-2,3.520820506E-2,-6.735524654E-2
6.139415417E-1,-2.577277243E-2,2.434853688E-2,-6.434626937E-2
6.238815417E-1,1.697446704E-3,1.958970733E-2,-5.202735543E-2
6.338215417E-1,4.240546972E-2,8.900558576E-3,-2.824731410E-2
6.437605417E-1,5.925042093E-2,1.206207499E-2,-7.612490058E-3
6.537005417E-1,7.055835128E-2,2.107935861E-2,2.205277383E-2
6.636400417E-1,4.510951459E-2,4.661071412E-2,4.465050817E-2
