"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.839666675E-3,-1.553768921E-1,-2.421514435E0,9.300160217E0
1.277966666E-2,-1.377136230E-1,-2.455643463E0,9.466015320E0
2.271866667E-2,-9.235794067E-2,-2.551893311E0,9.500743103E0
3.265866666E-2,-1.413061523E-1,-2.564766541E0,9.453591156E0
4.259766667E-2,-1.613644409E-1,-2.526895294E0,9.367520142E0
5.253766666E-2,-1.428030396E-1,-2.510579224E0,9.330696716E0
6.247666667E-2,-7.813751221E-2,-2.528242493E0,9.351204071E0
7.241666666E-2,-1.092727661E-2,-2.553839264E0,9.404792633E0
8.235566667E-2,5.014572144E-2,-2.555186462E0,9.416618042E0
9.229566666E-2,7.304809570E-2,-2.539768524E0,9.433832245E0
1.022346667E-1,7.858657837E-2,-2.527943115E0,9.451046448E0
1.121746667E-1,7.634124756E-2,-2.533930664E0,9.492360535E0
1.221136667E-1,8.023315430E-2,-2.556683350E0,9.526938629E0
1.320536667E-1,7.544311523E-2,-2.571801910E0,9.538165283E0
1.419926667E-1,7.708969116E-2,-2.583777008E0,9.534722443E0
1.519326667E-1,9.879455566E-2,-2.591860199E0,9.522597656E0
1.618716667E-1,9.699829102E-2,-2.596500549E0,9.506131897E0
1.718116667E-1,8.741821289E-2,-2.597698059E0,9.485624542E0
1.817506667E-1,6.511459351E-2,-2.597847748E0,9.461674347E0
1.916906667E-1,5.628295898E-2,-2.600392456E0,9.444759521E0
2.016296667E-1,5.643264771E-2,-2.592608643E0,9.435029755E0
2.115696667E-1,3.682342529E-2,-2.591560822E0,9.411079559E0
2.215086667E-1,1.841171265E-2,-2.588716736E0,9.407636719E0
2.314486667E-1,3.472778320E-2,-2.590513000E0,9.423204346E0
2.413876667E-1,4.206253052E-2,-2.577789459E0,9.429191895E0
2.513276667E-1,5.134323120E-2,-2.582429810E0,9.438771973E0
2.612666667E-1,5.179229736E-2,-2.562371521E0,9.444160767E0
2.712066667E-1,6.212081909E-2,-2.554587708E0,9.460027771E0
2.811456667E-1,8.666976929E-2,-2.559527435E0,9.472152557E0
2.910856667E-1,8.187973022E-2,-2.551593933E0,9.484427032E0
3.010256667E-1,7.244934082E-2,-2.551294556E0,9.482331390E0
3.109656667E-1,6.870712280E-2,-2.550546112E0,9.473649445E0
3.209046667E-1,6.346801758E-2,-2.534230042E0,9.459129639E0
3.308446667E-1,7.589218140E-2,-2.492167511E0,9.444310455E0
3.407836667E-1,8.936416626E-2,-2.479294281E0,9.486522675E0
3.507236667E-1,9.490264893E-2,-2.503992920E0,9.479337616E0
3.606626667E-1,8.128097534E-2,-2.543361053E0,9.432035980E0
3.706026667E-1,7.963439941E-2,-2.556533661E0,9.411378937E0
3.805416667E-1,6.780899048E-2,-2.554138641E0,9.437424774E0
3.904816667E-1,6.002517700E-2,-2.548001404E0,9.451495514E0
4.004206667E-1,5.284011841E-2,-2.554887085E0,9.460626526E0
4.103606667E-1,4.340972900E-2,-2.568957825E0,9.453142090E0
4.202996667E-1,2.275268555E-2,-2.582878876E0,9.440418549E0
4.302396667E-1,-7.484436035E-4,-2.592458954E0,9.437424774E0
4.401786667E-1,-6.286926270E-3,-2.602338409E0,9.445358276E0
4.501186667E-1,-1.062789917E-2,-2.611619110E0,9.455686798E0
4.600576667E-1,-1.916015625E-2,-2.607876892E0,9.443562012E0
4.699976667E-1,-5.388793945E-3,-2.604284363E0,9.446705475E0
4.799366667E-1,1.032852173E-2,-2.603086853E0,9.434281311E0
4.898766667E-1,1.541793823E-2,-2.591710510E0,9.441166992E0
4.998156667E-1,1.990859985E-2,-2.590513000E0,9.448052673E0
5.097556667E-1,1.466949463E-2,-2.598895569E0,9.444909210E0
5.196946667E-1,1.751358032E-2,-2.616708527E0,9.442663879E0
5.296346667E-1,2.439926147E-2,-2.627186737E0,9.450896759E0
5.395736667E-1,4.610412598E-2,-2.643353119E0,9.467661896E0
5.495136667E-1,6.616241455E-2,-2.659070435E0,9.472002869E0
5.594526667E-1,6.885681152E-2,-2.681673431E0,9.470056915E0
5.693926667E-1,8.247848511E-2,-2.706671448E0,9.467961273E0
5.793316667E-1,1.076261902E-1,-2.707419891E0,9.450747070E0
5.892716667E-1,1.413061523E-1,-2.683020630E0,9.420360260E0
5.992106667E-1,1.850152588E-1,-2.652334442E0,9.474996643E0
6.091506667E-1,2.067201233E-1,-2.654280396E0,9.467362518E0
6.190896667E-1,2.222877502E-1,-2.658321991E0,9.427695007E0
6.290296667E-1,2.249821472E-1,-2.647245026E0,9.416318665E0
6.389686667E-1,2.231858826E-1,-2.634371796E0,9.419611816E0
6.489086667E-1,2.165995789E-1,-2.636168060E0,9.395062866E0
6.588476667E-1,1.992356873E-1,-2.644850006E0,9.410630493E0
6.687876667E-1,2.279759216E-1,-2.668949890E0,9.410630493E0
6.787266667E-1,2.573149109E-1,-2.691253510E0,9.409432983E0
