"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.565666670E-3,1.736969687E-2,2.254293300E-3,-2.499166876E-3
1.650566666E-2,1.944669522E-2,-6.301644258E-3,-1.752949320E-3
2.644466667E-2,2.217463031E-2,-1.730282046E-2,-4.132495262E-3
3.638466666E-2,1.601926610E-2,-3.455078602E-2,-3.531419672E-3
4.632366667E-2,8.699011058E-3,-5.170854926E-2,-9.722858667E-4
5.626366666E-2,1.229110640E-3,-6.057102233E-2,5.356408656E-5
6.620266667E-2,-8.779587224E-4,-6.319787353E-2,-3.770038486E-3
7.614266666E-2,-5.773914512E-3,-5.673944205E-2,-3.848069347E-3
8.608166667E-2,-8.974207565E-3,-4.994875193E-2,2.118447796E-3
9.602166666E-2,-1.393328048E-2,-4.310815781E-2,6.494554225E-3
1.059606667E-1,-2.124985866E-2,-3.569539636E-2,4.238216206E-3
1.159006667E-1,-1.694991812E-2,-3.484105319E-2,6.537322886E-3
1.258396667E-1,-1.843583584E-2,-3.417300060E-2,8.001771756E-3
1.357796667E-1,-1.403229870E-2,-3.063525632E-2,9.777035564E-3
1.457186667E-1,-1.021163259E-2,-2.625562996E-2,6.145364139E-3
1.556586667E-1,-5.838455632E-3,-1.922568493E-2,8.105451241E-3
1.655976667E-1,-3.830887843E-3,-1.215679012E-2,6.290271878E-3
1.755376667E-1,-3.158972133E-3,-8.901609108E-3,5.171478260E-3
1.854766667E-1,-5.345041864E-4,-6.277129054E-3,3.306700848E-3
1.954166667E-1,-2.599325962E-4,-4.781498108E-3,1.617457718E-3
2.053556667E-1,2.680193633E-3,-6.541759241E-3,1.323250122E-3
2.152956667E-1,1.037446782E-5,-9.110644460E-3,-7.034149021E-4
2.252346667E-1,2.209286671E-3,-1.575325429E-2,-3.004182130E-3
2.351746667E-1,5.745165981E-3,-2.247134410E-2,-4.644690081E-3
2.451136667E-1,3.409242257E-3,-2.353286371E-2,-6.104548462E-3
2.550536667E-1,1.230510417E-3,-2.323006094E-2,-6.722402759E-3
2.649926667E-1,-1.801199745E-3,-2.459414117E-2,-4.932935350E-3
2.749326667E-1,-3.112007398E-3,-2.171553113E-2,-5.158771761E-3
2.848716667E-1,-6.862896960E-3,-1.575259119E-2,-3.534395248E-3
2.948116667E-1,-3.222621512E-3,-1.267584041E-2,-6.763477810E-3
3.047516667E-1,-2.261689864E-3,-9.448635392E-3,-4.898550920E-3
3.146916667E-1,-8.325441740E-3,-6.705845706E-3,-1.944839023E-3
3.246306667E-1,-1.125404052E-2,-1.092388202E-2,-6.500601768E-3
3.345706667E-1,-1.388817281E-2,-1.491764560E-3,-1.010545529E-2
3.445096667E-1,-1.357551850E-2,6.022610702E-3,-1.015019603E-2
3.544496667E-1,-1.321918704E-2,8.348881267E-3,-8.401565254E-3
3.643886667E-1,-1.497629844E-2,7.227315567E-3,-8.878255263E-3
3.743286667E-1,-1.479893178E-2,5.834748968E-3,-5.185781047E-3
3.842676667E-1,-1.125160232E-2,5.766306072E-3,-5.309352651E-3
3.942076667E-1,-1.142497361E-2,7.455016486E-3,-3.656328656E-3
4.041466667E-1,-1.523046941E-2,9.520259686E-3,2.462738194E-3
4.140866667E-1,-1.746672578E-2,1.383484621E-2,3.827874083E-3
4.240256667E-1,-1.708442345E-2,5.322347395E-3,7.223574910E-3
4.339656667E-1,-2.122750320E-2,2.011772245E-3,9.412959218E-3
4.439046667E-1,-2.149648219E-2,-7.748611271E-3,6.229535211E-3
4.538446667E-1,-2.262486331E-2,-2.007052489E-2,9.665812366E-3
4.637836667E-1,-2.351918630E-2,-2.754131705E-2,8.143339306E-3
4.737236667E-1,-2.089410834E-2,-3.183486313E-2,9.007268585E-3
4.836626667E-1,-2.409253083E-2,-3.604363278E-2,8.482303470E-3
4.936026667E-1,-2.808700502E-2,-4.081122577E-2,9.419735521E-3
5.035416667E-1,-3.369978815E-2,-4.991501570E-2,8.619151078E-3
5.134816667E-1,-3.115806915E-2,-5.424984545E-2,1.065886673E-2
5.234206667E-1,-3.540014103E-2,-6.274686009E-2,9.966476820E-3
5.333606667E-1,-3.667845577E-2,-6.988732517E-2,4.980773199E-3
5.432996667E-1,-3.609053046E-2,-7.386393100E-2,6.387982052E-3
5.532396667E-1,-3.609772027E-2,-7.887360454E-2,6.173331290E-3
5.631786667E-1,-2.991184965E-2,-8.001880348E-2,4.377170932E-3
5.731186667E-1,-2.614481002E-2,-8.075330406E-2,1.165931113E-3
5.830576667E-1,-2.896409295E-2,-8.973772824E-2,1.416541636E-6
5.929976667E-1,-2.765275352E-2,-8.676777035E-2,-8.647997864E-3
6.029366667E-1,-2.564209886E-2,-8.425933123E-2,-6.841667928E-3
6.128766667E-1,-2.942964621E-2,-7.260134816E-2,-8.718130179E-3
6.228156667E-1,-3.290399164E-2,-6.825506687E-2,-1.031358633E-2
6.327556667E-1,-3.703455627E-2,-6.166933849E-2,-1.389287319E-2
6.426946667E-1,-4.362830520E-2,-6.144898757E-2,-1.383665204E-2
6.526346667E-1,-4.601955786E-2,-5.798101798E-2,-1.180039905E-2
6.625736667E-1,-4.452298582E-2,-5.436228588E-2,-1.046944689E-2
6.725136667E-1,-3.911224753E-2,-5.049004778E-2,-8.117076941E-3
6.824526667E-1,-3.319460899E-2,-4.491803795E-2,-5.074795336E-3
6.923926667E-1,-3.292642534E-2,-3.914110735E-2,-5.102226511E-3
7.023316667E-1,-2.946522646E-2,-3.231130540E-2,-3.902937286E-3
7.122716667E-1,-2.944232337E-2,-2.816289850E-2,-4.017186351E-3
7.222106667E-1,-2.436358295E-2,-2.959739603E-2,-9.121512994E-3
7.321506667E-1,-2.032756247E-2,-3.012044169E-2,-6.009874865E-3
7.420896667E-1,-1.979989000E-2,-3.656585515E-2,-9.479968809E-3
7.520296667E-1,-1.934874989E-2,-3.717625141E-2,-7.840261795E-3
7.619686667E-1,-1.491277292E-2,-4.089294374E-2,-4.964715801E-3
7.719086667E-1,-1.724223979E-2,-4.085672647E-2,1.180794090E-3
7.818476667E-1,-1.860201731E-2,-3.847746551E-2,3.684521653E-3
7.917876667E-1,-2.037701383E-2,-3.670859337E-2,8.959710598E-3
8.017266667E-1,-2.194962464E-2,-3.673885018E-2,1.064210478E-2
8.116666667E-1,-2.516299672E-2,-3.661820665E-2,1.417771727E-2
8.216056667E-1,-2.795916051E-2,-3.882195055E-2,1.469298732E-2
8.315456667E-1,-2.979221568E-2,-3.776067868E-2,1.507887989E-2
8.414846667E-1,-2.853056230E-2,-3.277180344E-2,2.000418119E-2
8.514246667E-1,-2.763441019E-2,-2.802871540E-2,2.396216989E-2
8.613636667E-1,-2.134107798E-2,-1.151509210E-2,2.790091187E-2
8.713036667E-1,-1.690611616E-2,4.284909926E-3,3.121548146E-2
8.812436667E-1,-1.264427416E-2,2.451012656E-2,2.753267065E-2
8.911826667E-1,-1.065143012E-2,3.798172995E-2,2.920247242E-2
9.011216667E-1,7.145153359E-5,4.445605725E-2,2.887780033E-2
9.110616667E-1,1.188709773E-2,3.450062871E-2,2.193760313E-2
9.210006667E-1,2.781463973E-2,1.281487662E-2,1.542460267E-2
9.309406667E-1,4.215096682E-2,-1.046274975E-2,8.577348664E-3
9.408796667E-1,4.907904193E-2,-2.937292121E-2,2.633152530E-3
9.508196667E-1,4.480440170E-2,-3.323770314E-2,-4.691639915E-4
9.607586667E-1,3.287292272E-2,-2.765838243E-2,-5.871874280E-3
9.706986667E-1,1.390748844E-2,-1.827793010E-2,-1.279103290E-2
9.806386667E-1,3.466439899E-3,-1.488573197E-2,-2.300849557E-2
9.905776667E-1,-6.753973197E-3,-1.189686637E-2,-3.117507696E-2
1.000516667E0,-1.496925950E-2,-7.165768184E-3,-3.248712420E-2
1.010456667E0,-1.964337379E-2,-5.947638303E-3,-3.351590782E-2
1.020396667E0,-2.163660899E-2,-7.100388408E-3,-2.973632514E-2
1.030335667E0,-2.597250417E-2,-8.488960564E-3,-2.994697914E-2
1.040275667E0,-3.166150302E-2,-4.963930696E-4,-3.247909620E-2
1.050214667E0,-3.292810172E-2,2.177216113E-2,-3.120743856E-2
1.060154667E0,-3.834680468E-2,3.698039800E-2,-2.403945103E-2
1.070093667E0,-3.666767851E-2,5.915254727E-2,-2.020050213E-2
1.080033667E0,-3.681803495E-2,8.650645614E-2,-1.181408204E-2
1.089972667E0,-3.868065029E-2,1.189741194E-1,-6.543723866E-4
1.099912667E0,-4.114437476E-2,1.526658684E-1,3.979510628E-3
1.109851667E0,-4.136355221E-2,1.858815998E-1,1.650355756E-2
1.119791667E0,-4.324896261E-2,2.190456539E-1,3.065564483E-2
1.129730667E0,-4.089073092E-2,2.439493984E-1,3.965739533E-2
1.139670667E0,-4.051788896E-2,2.653223574E-1,5.251220986E-2
1.149609667E0,-3.779906780E-2,2.858279049E-1,6.037386134E-2
1.159549667E0,-3.616233915E-2,2.968606949E-1,6.703334302E-2
1.169488667E0,-3.194495663E-2,3.113453388E-1,6.788448989E-2
1.179428667E0,-2.473766729E-2,3.104668260E-1,6.679311395E-2
1.189367667E0,-1.884329505E-2,3.091919720E-1,6.954762340E-2
1.199307667E0,-1.599236205E-2,3.109810948E-1,7.220150530E-2
1.209246667E0,-9.298774414E-3,3.060563803E-1,6.951810420E-2
1.219186667E0,-1.041942276E-2,2.979410291E-1,6.778849661E-2
1.229125667E0,-6.359433755E-3,2.941212654E-1,6.688142568E-2
1.239065667E0,-2.224267460E-3,2.989489138E-1,6.027982384E-2
1.249004667E0,-5.503684282E-3,3.008379042E-1,5.623474717E-2
1.258944667E0,-9.497968480E-3,2.957116961E-1,4.452072456E-2
1.268883667E0,-1.750236563E-2,2.869019508E-1,3.659489378E-2
1.278823667E0,-2.187111229E-2,2.778047919E-1,2.355704457E-2
1.288762667E0,-2.433906496E-2,2.619922757E-1,1.524318755E-2
1.298702667E0,-2.216030098E-2,2.353689969E-1,7.695418783E-3
1.308641333E0,-1.842947863E-2,2.071778327E-1,2.420762554E-3
1.318581333E0,-1.405817829E-2,1.699076295E-1,-2.832974307E-3
1.328520333E0,-9.831475094E-3,1.434472650E-1,-8.499836549E-4
1.338460333E0,-2.177455463E-4,1.227786466E-1,9.500803426E-3
1.348399333E0,2.716525458E-3,1.008051783E-1,2.101364732E-2
1.358339333E0,1.165315416E-2,8.608069271E-2,3.033841774E-2
1.368278333E0,1.775072888E-2,8.854304999E-2,3.909009695E-2
1.378218333E0,2.205700055E-2,1.008941829E-1,4.876510799E-2
1.388157333E0,3.156155720E-2,1.158347875E-1,6.121671945E-2
1.398097333E0,4.199881107E-2,1.348330379E-1,7.442625612E-2
1.408036333E0,5.039868504E-2,1.582339704E-1,8.244742453E-2
1.417976333E0,6.865981966E-2,1.904754192E-1,8.907011151E-2
1.427915333E0,8.598688245E-2,2.233521342E-1,9.790754318E-2
1.437855333E0,1.035490632E-1,2.654360533E-1,1.038679853E-1
1.447794333E0,1.252445132E-1,3.207957149E-1,1.074997410E-1
1.457734333E0,1.586755067E-1,3.873393536E-1,1.074914709E-1
