"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.327041000E-3,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
8.432508000E-3,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
1.041659100E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
1.243013400E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
1.441413900E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
1.642791500E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
1.841099600E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
2.042607900E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
2.240946900E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
2.442339700E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
2.640617200E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
2.842125400E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
3.040579800E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
3.241911100E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
3.443319300E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
3.641666000E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
3.843074300E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
4.041451700E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
4.242890800E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
4.441352800E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
4.642714800E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
4.840984700E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
5.042469800E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
5.240893400E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
5.442255500E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
5.640563700E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
5.841979700E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
6.043418600E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
6.241826800E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
6.443150500E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
6.641666400E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
6.842874600E-2,2.015855350E-2,-3.054326214E-2,-5.497787148E-3
7.041329000E-2,6.719517522E-3,2.199114859E-2,6.108652451E-4
7.242775700E-2,7.941247895E-3,1.771509275E-2,-6.108652451E-4
7.441176300E-2,6.108652335E-3,1.893682219E-2,-2.443460980E-3
7.642530600E-2,3.665191587E-3,1.527163107E-2,-2.443460980E-3
7.840961900E-2,2.443460980E-3,1.099557430E-2,-3.054326167E-3
8.042385600E-2,1.221730490E-3,7.941247895E-3,-4.886921961E-3
8.240686100E-2,-6.108652451E-4,6.719517522E-3,-6.719517522E-3
8.442163500E-2,0.000000000E0,3.054326167E-3,-7.330383174E-3
8.640479500E-2,1.221730490E-3,1.221730490E-3,-5.497787148E-3
8.841864600E-2,-3.054326167E-3,-6.108652451E-4,-6.108652335E-3
9.043403700E-2,-3.665191587E-3,-4.276056774E-3,-8.552113548E-3
9.241681100E-2,-4.276056774E-3,-5.497787148E-3,-6.719517522E-3
9.443089300E-2,-4.276056774E-3,-6.719517522E-3,-5.497787148E-3
9.641466800E-2,-4.886921961E-3,-6.719517522E-3,-5.497787148E-3
9.842875000E-2,-4.276056774E-3,-1.038470957E-2,-4.276056774E-3
1.004127550E-1,-5.497787148E-3,-9.162978269E-3,-5.497787148E-3
1.024266840E-1,-4.886921961E-3,-1.221730467E-2,-4.276056774E-3
1.044094580E-1,-3.665191587E-3,-9.773843922E-3,-2.443460980E-3
1.064235400E-1,-4.276056774E-3,-1.282817032E-2,-1.832595794E-3
1.084078540E-1,-2.443460980E-3,-1.404990070E-2,-1.832595794E-3
1.104235510E-1,-2.443460980E-3,-1.404990070E-2,-1.221730490E-3
1.124060960E-1,-2.443460980E-3,-1.160643995E-2,-6.108652451E-4
1.144198700E-1,-3.054326167E-3,-1.282817032E-2,6.108652451E-4
1.164337210E-1,-1.832595794E-3,-1.160643995E-2,2.443460980E-3
1.184180350E-1,-2.443460980E-3,-7.941247895E-3,6.108652451E-4
1.204325780E-1,-6.108652451E-4,-9.773843922E-3,3.665191587E-3
1.224161990E-1,-1.832595794E-3,-9.773843922E-3,2.443460980E-3
1.244300510E-1,-2.443460980E-3,-7.330383174E-3,3.054326167E-3
1.264131330E-1,-1.832595794E-3,-6.719517522E-3,3.054326167E-3
1.284276000E-1,-1.832595794E-3,-6.719517522E-3,4.276056774E-3
1.304122980E-1,-2.443460980E-3,-3.054326167E-3,0.000000000E0
1.324251490E-1,-1.221730490E-3,-3.054326167E-3,6.108652451E-4
1.344095390E-1,-1.221730490E-3,-2.443460980E-3,1.221730490E-3
1.364236210E-1,0.000000000E0,-1.221730490E-3,-1.221730490E-3
1.384064730E-1,-3.054326167E-3,0.000000000E0,6.108652451E-4
1.404211710E-1,-1.221730490E-3,1.221730490E-3,1.221730490E-3
1.424049450E-1,-1.832595794E-3,-6.108652451E-4,-6.108652451E-4
1.444184130E-1,-1.221730490E-3,1.832595794E-3,-1.221730490E-3
1.464335720E-1,-3.665191587E-3,3.054326167E-3,-3.054326167E-3
1.484169610E-1,0.000000000E0,3.054326167E-3,-2.443460980E-3
1.504308130E-1,0.000000000E0,1.832595794E-3,-4.276056774E-3
1.524150490E-1,0.000000000E0,7.941247895E-3,-2.443460980E-3
1.544283620E-1,-1.221730490E-3,7.330383174E-3,-4.276056774E-3
1.564119830E-1,6.108652451E-4,8.552113548E-3,-3.054326167E-3
1.584262190E-1,1.221730490E-3,9.773843922E-3,-1.832595794E-3
1.604105330E-1,1.832595794E-3,1.038470957E-2,-4.276056774E-3
1.624236910E-1,0.000000000E0,1.099557430E-2,-2.443460980E-3
1.644083890E-1,1.221730490E-3,1.404990070E-2,-3.054326167E-3
1.664224720E-1,2.443460980E-3,1.404990070E-2,-2.443460980E-3
1.684064770E-1,1.221730490E-3,1.404990070E-2,-1.832595794E-3
1.704207120E-1,2.443460980E-3,1.466076635E-2,-2.443460980E-3
1.724037180E-1,3.665191587E-3,1.527163107E-2,-3.054326167E-3
