"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-9.160833142E-4,-1.813927917E0,-9.252708893E0,-5.954617310E-1
9.021916660E-3,-1.360520782E0,-9.506880341E0,-4.697232056E-1
1.896091667E-2,-1.575473785E0,-9.681417389E0,-2.168989563E-1
2.889891667E-2,-1.925446014E0,-9.691446533E0,-1.369651794E-1
3.883691668E-2,-2.050286407E0,-9.658365326E0,-1.654060364E-1
4.877591669E-2,-2.044897614E0,-9.638007660E0,-1.740879822E-1
5.871391666E-2,-2.057621155E0,-9.620643768E0,-1.655557251E-1
6.865291667E-2,-2.002236328E0,-9.577084351E0,-1.926493835E-1
7.859091667E-2,-1.881886597E0,-9.586065674E0,-1.981878662E-1
8.852991668E-2,-1.786534882E0,-9.629026337E0,-1.848655701E-1
9.846791669E-2,-1.735191650E0,-9.634115753E0,-1.830693054E-1
1.084059167E-1,-1.756597137E0,-9.590107269E0,-1.941462708E-1
1.183449167E-1,-1.742526398E0,-9.573042755E0,-2.083666992E-1
1.282829167E-1,-1.706301727E0,-9.598340149E0,-2.149530029E-1
1.382219167E-1,-1.679806824E0,-9.623188477E0,-2.306703186E-1
1.481599167E-1,-1.676663361E0,-9.616901550E0,-2.421963501E-1
1.580979167E-1,-1.700463867E0,-9.620494080E0,-2.203417969E-1
1.680369167E-1,-1.726809082E0,-9.597591705E0,-2.215393066E-1
1.779749167E-1,-1.750908966E0,-9.577084351E0,-1.963916016E-1
1.879139167E-1,-1.758543091E0,-9.570048981E0,-1.670526123E-1
1.978519167E-1,-1.760938110E0,-9.589059448E0,-1.432521057E-1
2.077909167E-1,-1.720372467E0,-9.610914001E0,-1.326242065E-1
2.177289167E-1,-1.677711182E0,-9.654024353E0,-1.240919495E-1
2.276669167E-1,-1.678010559E0,-9.686806183E0,-1.368154907E-1
2.376059167E-1,-1.704505463E0,-9.679321747E0,-1.908531189E-1
2.475439167E-1,-1.751058655E0,-9.671987000E0,-2.305206299E-1
2.574829167E-1,-1.818119202E0,-9.670789490E0,-2.472857666E-1
2.674209167E-1,-1.874102783E0,-9.665999451E0,-2.278262329E-1
2.773589167E-1,-1.894310760E0,-9.661209412E0,-2.085163879E-1
2.872979167E-1,-1.917961578E0,-9.685309296E0,-1.779798889E-1
2.972359167E-1,-1.912572784E0,-9.724228363E0,-1.386117554E-1
3.071749167E-1,-1.877096558E0,-9.739197235E0,-1.166075134E-1
3.171129167E-1,-1.872456207E0,-9.685458984E0,-1.517843628E-1
