"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.021916660E-3,-9.781894274E-3,1.096603274E-1,1.398091670E-2
1.896091667E-2,2.224967815E-3,9.374634176E-2,1.653036103E-2
2.889891667E-2,9.902881458E-3,7.018721104E-2,2.635947242E-2
3.883691668E-2,1.393836923E-2,3.175220266E-2,1.127985679E-2
4.877591669E-2,2.379157208E-2,-1.209836639E-2,1.199895516E-3
5.871391666E-2,2.942868508E-2,-3.961680830E-2,4.444957245E-3
6.865291667E-2,2.739327960E-2,-4.889113829E-2,2.004266717E-3
7.859091667E-2,2.446486615E-2,-4.318238795E-2,-3.432843834E-3
8.852991668E-2,2.725820802E-2,-3.189332038E-2,-1.175797731E-2
9.846791669E-2,2.457400784E-2,-1.998605952E-2,-1.318276860E-2
1.084059167E-1,2.006753162E-2,-8.088039234E-3,-8.982660249E-3
1.183449167E-1,1.767521352E-2,3.684730269E-3,-1.165141352E-2
1.282829167E-1,1.865087263E-2,9.709461592E-3,-1.466908306E-2
1.382219167E-1,2.058193088E-2,2.178902552E-2,-1.805715635E-2
1.481599167E-1,2.259447984E-2,3.082598746E-2,-1.723610051E-2
1.580979167E-1,2.215372585E-2,4.328052700E-2,-1.342538185E-2
1.680369167E-1,2.157057822E-2,5.069327727E-2,-1.114471722E-2
1.779749167E-1,1.890502125E-2,4.918486252E-2,-8.608323522E-3
1.879139167E-1,1.459371019E-2,4.650514200E-2,-6.571331061E-3
1.978519167E-1,1.270899083E-2,3.749167174E-2,-6.914080121E-3
2.077909167E-1,1.675504819E-2,3.217131272E-2,-9.054932743E-3
2.177289167E-1,1.773296297E-2,4.057864472E-2,-1.206164062E-2
2.276669167E-1,1.709274016E-2,5.739671737E-2,-9.781445377E-3
2.376059167E-1,1.441120356E-2,7.514162362E-2,-9.104468860E-3
2.475439167E-1,1.532829273E-2,8.332882822E-2,-3.669345751E-3
2.574829167E-1,1.533468440E-2,8.247794956E-2,7.440447807E-4
2.674209167E-1,1.357332990E-2,7.855588198E-2,7.067742757E-3
2.773589167E-1,1.219035033E-2,6.213642657E-2,1.181615889E-2
2.872979167E-1,1.672468707E-2,4.596787691E-2,1.225089096E-2
2.972359167E-1,2.233357169E-2,2.335204557E-2,6.259577349E-3
3.071749167E-1,3.173701465E-2,1.085041836E-2,3.642422147E-3
3.171129167E-1,3.151277453E-2,-1.001181547E-3,4.163602833E-3
3.270519167E-1,2.562134713E-2,2.597859129E-3,5.310014356E-3
3.369899167E-1,2.519737184E-2,1.467769220E-2,2.093448304E-3
3.469279167E-1,2.301255614E-2,3.856808692E-2,3.982798196E-3
3.568669167E-1,2.182904631E-2,6.637841463E-2,7.473669946E-3
3.668049167E-1,2.106348984E-2,9.123763442E-2,5.310243461E-3
3.767439167E-1,2.970917523E-2,1.104616597E-1,3.370929509E-3
3.866819167E-1,3.150168806E-2,1.283676773E-1,4.314994905E-3
3.966199167E-1,3.667780757E-2,1.420611143E-1,5.416478496E-3
4.065589167E-1,3.987657279E-2,1.585319340E-1,8.521908894E-4
4.164969167E-1,4.601915553E-2,1.774467826E-1,-9.370086715E-3
4.264359167E-1,5.636776984E-2,1.950573325E-1,-2.299363166E-2
4.363739167E-1,6.218864024E-2,2.046513706E-1,-2.691832930E-2
4.463129167E-1,6.769284606E-2,1.970579177E-1,-1.194329560E-2
4.562509167E-1,7.339040935E-2,1.957990378E-1,-7.686765864E-3
4.661889167E-1,7.646351308E-2,2.000386864E-1,-1.770111173E-2
4.761279167E-1,7.802359015E-2,2.293712795E-1,-1.523049828E-2
4.860659167E-1,7.437534630E-2,2.849016488E-1,3.553493880E-3
4.960049167E-1,7.041922212E-2,3.471868634E-1,2.561245672E-2
5.059429167E-1,5.451074615E-2,4.198617041E-1,3.776718676E-2
5.158809167E-1,4.164954275E-2,5.019400716E-1,3.928625584E-2
5.258199167E-1,3.919247165E-2,5.816071630E-1,2.866253257E-2
5.357579167E-1,4.796838760E-2,6.446758509E-1,1.353577618E-2
5.456969167E-1,6.710223854E-2,6.462995410E-1,-7.285223342E-3
5.556349167E-1,8.851378411E-2,5.721204281E-1,-2.551722527E-2
5.655739167E-1,9.647692740E-2,4.311586618E-1,-2.598788962E-2
5.755119167E-1,1.022272184E-1,2.861412764E-1,-2.207624167E-2
5.854499167E-1,1.081955284E-1,1.911771297E-1,-2.259886824E-2
5.953889167E-1,1.092927456E-1,1.634964943E-1,-2.353204228E-2
6.053269167E-1,1.106770560E-1,2.292600125E-1,-2.436055429E-2
6.152655833E-1,1.081648991E-1,3.421151936E-1,-2.576563694E-2
6.252035833E-1,1.049209237E-1,4.565871656E-1,-2.817295305E-2
6.351415833E-1,1.175709367E-1,5.421079397E-1,-2.562297322E-2
6.450805833E-1,1.301332265E-1,5.651739836E-1,-2.727345377E-2
6.550185833E-1,1.283457130E-1,5.535993576E-1,-1.325031184E-2
6.649575833E-1,1.292161196E-1,5.415769219E-1,1.031407248E-2
6.748955833E-1,1.240956634E-1,5.442382097E-1,2.946939133E-2
6.848345833E-1,1.289513409E-1,5.930755734E-1,3.616801649E-2
6.947725833E-1,1.215426996E-1,6.911057234E-1,3.555841744E-2
7.047105833E-1,1.161923707E-1,7.912036180E-1,3.593193833E-3
7.146495833E-1,1.329260617E-1,8.229037523E-1,-4.372265562E-2
7.245875833E-1,1.549134701E-1,7.697465420E-1,-7.071571052E-2
7.345265833E-1,1.715766042E-1,6.605250239E-1,-7.591446489E-2
7.444645833E-1,1.739862412E-1,5.543571115E-1,-8.363205194E-2
7.544025833E-1,1.703004241E-1,4.983543158E-1,-8.551038057E-2
7.643415833E-1,1.581923366E-1,5.168099403E-1,-6.750598550E-2
7.742795833E-1,1.353794336E-1,5.598689318E-1,-6.937207282E-2
7.842185833E-1,1.362738460E-1,5.649759173E-1,-1.207755655E-1
7.941565833E-1,1.730523705E-1,5.103425384E-1,-1.756430715E-1
8.040955833E-1,2.065992653E-1,4.319903553E-1,-1.816740334E-1
8.140335833E-1,2.227915525E-1,3.605185747E-1,-1.668508798E-1
8.239715833E-1,2.228578478E-1,3.284207582E-1,-1.554833651E-1
8.339105833E-1,2.192143798E-1,3.365000188E-1,-1.491245329E-1
8.438485833E-1,2.138983607E-1,3.920219839E-1,-1.348701566E-1
8.537875833E-1,1.967545301E-1,4.777198434E-1,-1.255206019E-1
8.637255833E-1,1.779862046E-1,5.094960928E-1,-1.259676516E-1
8.736635833E-1,1.808155477E-1,4.870685041E-1,-1.435466409E-1
8.836025833E-1,1.955081820E-1,4.251961410E-1,-1.537075788E-1
8.935405833E-1,2.172805965E-1,3.419382870E-1,-1.567374617E-1
9.034795833E-1,2.296240479E-1,2.775717974E-1,-1.454348564E-1
9.134175833E-1,2.156190127E-1,2.702507675E-1,-1.197350696E-1
9.233565833E-1,1.890279204E-1,3.241824508E-1,-9.197745472E-2
9.332945833E-1,1.578905135E-1,4.229939878E-1,-6.158785522E-2
9.432325833E-1,1.319389492E-1,5.448904634E-1,-3.854028881E-2
9.531715833E-1,1.183719933E-1,6.250345707E-1,-2.936756052E-2
9.631095833E-1,1.265158206E-1,6.230319738E-1,-4.044742137E-2
9.730485833E-1,1.525815129E-1,5.651385784E-1,-6.118918210E-2
9.829865833E-1,1.756085008E-1,4.663315415E-1,-7.954725623E-2
9.929245833E-1,1.785046756E-1,3.603302836E-1,-7.448378950E-2
1.002863583E0,1.624204218E-1,2.855342031E-1,-4.566717148E-2
1.012801583E0,1.342351139E-1,2.629559338E-1,-1.873089001E-3
1.022740583E0,1.060022041E-1,2.859686613E-1,3.421729803E-2
1.032678583E0,8.330408484E-2,3.346922398E-1,5.433747917E-2
1.042617583E0,6.613108516E-2,3.969753385E-1,5.222269893E-2
1.052555583E0,6.473212689E-2,4.505554736E-1,3.903073072E-2
1.062493583E0,7.445198298E-2,5.152440667E-1,1.226919983E-2
1.072432583E0,9.831177443E-2,5.593116879E-1,-1.428331435E-2
1.082370583E0,1.004979312E-1,5.535401106E-1,-2.754888870E-2
1.092309583E0,9.255930781E-2,5.084549189E-1,-2.367238887E-2
1.102247583E0,8.654680848E-2,4.424386024E-1,-1.663574390E-2
1.112185583E0,9.175036103E-2,3.511446416E-1,-5.051258951E-3
1.122124583E0,1.040604413E-1,2.519643307E-1,1.192821469E-2
1.132062583E0,1.173876971E-1,1.708755791E-1,1.273728348E-2
1.142001583E0,1.385081559E-1,1.218035817E-1,-5.732009187E-3
1.151939583E0,1.697291881E-1,9.841357917E-2,-3.141953051E-2
1.161878583E0,1.805546433E-1,1.026429683E-1,-4.906067997E-2
1.171816583E0,1.913425624E-1,1.479135156E-1,-5.743153021E-2
