"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.148520833E-2,5.652691424E-2,7.681235671E-2,-9.387594461E-2
2.148020833E-2,7.666973025E-2,8.605292439E-2,-7.623085380E-2
3.147420833E-2,9.250994772E-2,5.905592814E-2,-7.297860086E-2
4.146870833E-2,1.038866788E-1,2.156878076E-2,-7.997354865E-2
5.146370833E-2,1.108599007E-1,-1.161154360E-2,-9.042406082E-2
6.145770833E-2,1.147244796E-1,-2.020751685E-2,-9.524793923E-2
7.145270833E-2,1.142730787E-1,-1.522793714E-2,-9.102469683E-2
8.144770833E-2,1.111534163E-1,9.132459760E-3,-9.057445824E-2
9.144270833E-2,1.078857183E-1,4.216444492E-2,-8.839279413E-2
1.014367083E-1,1.062252149E-1,6.215946749E-2,-8.810477704E-2
1.114317083E-1,1.057868600E-1,6.601811200E-2,-8.924540877E-2
1.214267083E-1,1.070039198E-1,5.211558193E-2,-8.766053617E-2
1.314207083E-1,1.120788381E-1,3.383431211E-2,-8.734921366E-2
1.414157083E-1,1.099195406E-1,1.680807769E-2,-9.126613289E-2
1.514107083E-1,1.198874861E-1,1.323384978E-2,-9.536793083E-2
1.614047083E-1,1.277249455E-1,1.869743131E-2,-9.988777339E-2
1.713997083E-1,1.346973628E-1,3.241777048E-2,-1.041810587E-1
1.813947083E-1,1.401714534E-1,5.215122923E-2,-1.157813743E-1
1.913887083E-1,1.453571618E-1,6.930571049E-2,-1.221117005E-1
2.013837083E-1,1.519540995E-1,9.303021431E-2,-1.297010481E-1
2.113787083E-1,1.547818482E-1,1.100097299E-1,-1.334789991E-1
2.213737083E-1,1.582799554E-1,1.145506427E-1,-1.368015558E-1
2.313677083E-1,1.630581915E-1,1.114760190E-1,-1.403531432E-1
2.413627083E-1,1.704041958E-1,1.065548882E-1,-1.413767785E-1
2.513577083E-1,1.820254326E-1,9.625111520E-2,-1.457851082E-1
2.613517083E-1,1.975114942E-1,9.904626012E-2,-1.461629570E-1
2.713467083E-1,2.191344947E-1,1.179709435E-1,-1.524592042E-1
2.813417083E-1,2.480031103E-1,1.459658444E-1,-1.561833620E-1
2.913357083E-1,2.899998128E-1,1.828926951E-1,-1.590630412E-1
3.013307083E-1,3.434077501E-1,2.240778506E-1,-1.632598788E-1
3.113257083E-1,4.078093767E-1,2.737572491E-1,-1.778396219E-1
