"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.148520833E-2,1.400226885E-1,-3.326568693E-2,2.432640517E-1
2.148020833E-2,-6.620802283E-3,-1.246412954E-1,3.348712099E-1
3.147420833E-2,-8.891802371E-2,-8.488636851E-2,2.845699525E-1
4.146870833E-2,-9.225619912E-2,2.799427584E-2,1.501342785E-1
5.146370833E-2,-1.140873635E-1,4.515556142E-2,6.565312207E-2
6.145770833E-2,-9.651764989E-2,6.732425630E-2,2.109792352E-2
7.145270833E-2,-4.426985443E-2,3.869307250E-2,2.794735193E-2
8.144770833E-2,1.703995585E-2,3.623680338E-2,4.867222309E-2
9.144270833E-2,3.498681486E-2,3.367850035E-3,5.547955155E-2
1.014367083E-1,2.673814774E-2,-1.868419290E-2,2.444720864E-2
1.114317083E-1,-7.466894388E-4,5.096579343E-3,-4.736712456E-2
1.214267083E-1,-6.509529769E-2,2.444867045E-3,-1.084664351E-1
1.314207083E-1,-1.420271140E-1,7.296301872E-3,-1.522761136E-1
1.414157083E-1,-1.367576033E-1,-3.721606582E-3,-1.317822075E-1
1.514107083E-1,-9.253101826E-2,-2.901344553E-2,-6.529059470E-2
1.614047083E-1,-1.215402246E-2,-9.366771698E-2,3.591184437E-2
1.713997083E-1,4.222800672E-2,-1.090144654E-1,1.118432021E-1
1.813947083E-1,9.555285931E-2,-1.434260604E-1,1.316828048E-1
1.913887083E-1,1.482777876E-1,-1.598812947E-1,1.546214318E-1
2.013837083E-1,1.740318489E-1,-1.895737481E-1,1.563872910E-1
2.113787083E-1,1.809005731E-1,-2.016084874E-1,1.387170053E-1
2.213737083E-1,1.559668761E-1,-2.110777608E-1,7.880877256E-2
2.313677083E-1,9.291284144E-2,-2.180211832E-1,-1.219261408E-2
2.413627083E-1,7.950049818E-2,-1.940594396E-1,-7.052092910E-2
2.513577083E-1,1.074823487E-1,-1.932782516E-1,-1.434742999E-1
2.613517083E-1,1.794066095E-1,-2.077289142E-1,-1.940638250E-1
2.713467083E-1,2.605057365E-1,-2.166986161E-1,-1.901274794E-1
2.813417083E-1,3.450781095E-1,-2.631793758E-1,-1.783067483E-1
2.913357083E-1,4.314338833E-1,-3.421094781E-1,-1.871588480E-1
3.013307083E-1,5.179346681E-1,-4.590191464E-1,-2.524424261E-1
3.113257083E-1,6.840540648E-1,-6.186694761E-1,-3.970276970E-1
3.213207083E-1,9.008857781E-1,-8.379644021E-1,-6.081653917E-1
3.313147083E-1,1.125953879E0,-1.120332585E0,-8.875634819E-1
3.413097083E-1,1.379589722E0,-1.369559847E0,-1.172098936E0
3.513047083E-1,1.624215006E0,-1.428552406E0,-1.439620162E0
3.612987083E-1,1.948917907E0,-1.320974309E0,-1.632494663E0
3.712937083E-1,2.233168602E0,-1.254363998E0,-1.727283876E0
3.812887083E-1,2.575179262E0,-1.238867122E0,-1.836734397E0
3.912827083E-1,2.975210089E0,-1.284767911E0,-1.848142315E0
4.012777083E-1,3.372542426E0,-1.376346564E0,-1.773179256E0
4.112727083E-1,3.815166711E0,-1.436504180E0,-1.816652720E0
4.212677083E-1,4.287719969E0,-1.383574600E0,-1.996088566E0
4.312617083E-1,4.643556370E0,-1.266246271E0,-2.225451447E0
4.412567083E-1,4.901694569E0,-1.187972080E0,-2.422847015E0
4.512517083E-1,5.074073410E0,-1.182827553E0,-2.627488453E0
4.612457083E-1,5.210288392E0,-1.267247606E0,-2.699647772E0
4.712407083E-1,5.130755734E0,-1.425330005E0,-2.782111639E0
4.812357083E-1,4.593708272E0,-1.768797353E0,-2.894543656E0
4.912297083E-1,3.675528769E0,-2.190135434E0,-2.910124147E0
5.012247083E-1,2.571192046E0,-2.608694333E0,-2.904728336E0
5.112197083E-1,1.371816434E0,-2.931644239E0,-2.698260228E0
5.212147083E-1,5.966662574E-1,-2.975890120E0,-2.410497696E0
5.312087083E-1,1.605458307E-1,-2.842615119E0,-2.277025058E0
5.412037083E-1,-1.673309398E-1,-2.690375842E0,-2.113284894E0
5.511987083E-1,-6.524820238E-1,-2.620967638E0,-2.051423106E0
5.611927083E-1,-1.560168114E0,-2.749156732E0,-1.943496954E0
5.711877083E-1,-2.061318349E0,-2.716253280E0,-1.666708184E0
5.811827083E-1,-1.850785257E0,-2.398763796E0,-1.417190827E0
5.911767083E-1,-1.304766997E0,-2.047126426E0,-1.253427274E0
6.011717083E-1,-9.415958476E-1,-1.903822572E0,-1.065158624E0
6.111667083E-1,-7.837087458E-1,-1.962345600E0,-8.147416735E-1
6.211617083E-1,-5.317662567E-1,-1.971295494E0,-4.913292521E-1
6.311557083E-1,-6.322009563E-3,-1.828121741E0,-1.290091655E-1
6.411507083E-1,5.739802301E-1,-1.621059263E0,1.456570655E-1
6.511457083E-1,1.034612769E0,-1.496280266E0,2.971177849E-1
6.611397083E-1,1.293664888E0,-1.475882254E0,4.087680289E-1
6.711347083E-1,1.389600740E0,-1.589686320E0,2.726410478E-1
6.811297083E-1,1.223439243E0,-1.757358445E0,-4.869824320E-2
6.911237083E-1,8.954069370E-1,-1.926599378E0,-5.222575146E-1
7.011187083E-1,3.197532338E-1,-2.125962242E0,-1.038762831E0
7.111137083E-1,-1.773460507E-2,-2.129670254E0,-1.335111853E0
7.211077083E-1,-2.450141233E-1,-1.963465780E0,-1.884514335E0
7.311027083E-1,-8.080027574E-1,-1.826222858E0,-2.528014451E0
7.410977083E-1,-1.206236150E0,-1.618098233E0,-2.857683978E0
7.510927083E-1,-1.362666126E0,-1.233070192E0,-3.067736430E0
7.610867083E-1,-1.403241125E0,-8.291737711E-1,-3.027968931E0
7.710817083E-1,-1.385814083E0,-5.624062514E-1,-2.753023496E0
7.810767083E-1,-1.268254058E0,-4.096144134E-1,-2.517774807E0
7.910707083E-1,-1.243344335E0,-3.522719389E-1,-2.319388867E0
8.010657083E-1,-1.258492717E0,-4.378248900E-1,-1.898945995E0
8.110607083E-1,-1.372899923E0,-6.806615102E-1,-1.551065168E0
8.210547083E-1,-1.700987193E0,-1.060449861E0,-1.386860150E0
8.310497083E-1,-1.895272043E0,-1.361410729E0,-1.220127454E0
8.410447083E-1,-1.880594947E0,-1.458034213E0,-1.131973003E0
8.510397083E-1,-1.884803188E0,-1.387748342E0,-1.114475868E0
8.610337083E-1,-1.883884006E0,-1.292884285E0,-1.203021424E0
8.710287083E-1,-1.924871233E0,-1.235645891E0,-1.294723234E0
8.810237083E-1,-2.034939805E0,-1.276989799E0,-1.436497748E0
8.910177083E-1,-2.146703485E0,-1.414868313E0,-1.544964184E0
9.010127083E-1,-2.297235374E0,-1.624373465E0,-1.571764166E0
9.110077083E-1,-2.512538041E0,-1.881942145E0,-1.539194151E0
9.210017083E-1,-2.767720765E0,-2.218659321E0,-1.507301829E0
9.309967083E-1,-3.001420526E0,-2.505686274E0,-1.407201005E0
9.409917083E-1,-3.183167191E0,-2.631976776E0,-1.350318561E0
9.509867083E-1,-3.291167018E0,-2.652315146E0,-1.220084696E0
9.609807083E-1,-3.370545602E0,-2.582072545E0,-1.089915297E0
9.709757083E-1,-3.367918155E0,-2.415259668E0,-9.931725289E-1
9.809707083E-1,-3.329732621E0,-2.182881378E0,-8.737842259E-1
9.909647083E-1,-3.244186687E0,-1.914915179E0,-7.840620638E-1
1.000959708E0,-3.134585307E0,-1.645853797E0,-6.879069413E-1
1.010954708E0,-3.064784463E0,-1.414865974E0,-5.640367475E-1
1.020948708E0,-3.035751575E0,-1.292673200E0,-3.431865352E-1
1.030943708E0,-2.970350176E0,-1.131791739E0,-1.620497346E-1
1.040938708E0,-2.860147995E0,-9.243249267E-1,2.692101941E-2
1.050934083E0,-2.661679170E0,-7.148899412E-1,1.947637367E-1
1.060928083E0,-2.447411899E0,-5.758004683E-1,1.773400573E-1
1.070923083E0,-2.243248325E0,-4.665662938E-1,4.242958948E-2
1.080918083E0,-2.108404077E0,-4.442112190E-1,-1.629287173E-1
1.090912083E0,-2.093013036E0,-4.483791143E-1,-4.011891603E-1
1.100907083E0,-2.015307194E0,-3.426304650E-1,-6.423869522E-1
1.110902083E0,-1.851082734E0,-1.453576881E-1,-8.668484049E-1
1.120896083E0,-1.644890029E0,5.426216125E-4,-1.169439622E0
1.130891083E0,-1.389674123E0,1.107164437E-1,-1.449038857E0
1.140886083E0,-1.072483285E0,2.750033230E-1,-1.639882620E0
1.150880083E0,-8.111529449E-1,4.506823325E-1,-1.726689799E0
1.160875083E0,-6.813411029E-1,5.224007714E-1,-1.659256784E0
1.170870083E0,-7.780050793E-1,3.711116678E-1,-1.337027255E0
1.180865083E0,-8.695622438E-1,1.240714842E-1,-9.089724773E-1
1.190859083E0,-7.293144375E-1,-9.147676528E-2,-5.118887202E-1
1.200854083E0,-3.892862758E-1,-2.066400164E-1,-3.114210246E-1
1.210849083E0,4.474230945E-2,-2.015546930E-1,-1.800375241E-1
1.220843083E0,3.444321384E-1,-1.474340343E-1,-1.109339601E-1
1.230838083E0,4.390574100E-1,-8.833388686E-2,4.293895505E-2
1.240833083E0,4.105716757E-1,-2.448433846E-1,3.152637416E-1
1.250827083E0,4.002206422E-1,-5.744906920E-1,6.194575346E-1
1.260822083E0,5.076919542E-1,-8.988450998E-1,9.544779215E-1
1.270817083E0,7.642192452E-1,-1.035987450E0,1.174902676E0
1.280812083E0,1.074273118E0,-8.602640015E-1,1.404376069E0
1.290806083E0,1.275362226E0,-5.736592180E-1,1.829541153E0
1.300801083E0,1.241598356E0,-5.668156368E-1,2.449434890E0
1.310796083E0,1.058618148E0,-8.301543492E-1,3.120509890E0
1.320790083E0,9.045000882E-1,-1.247440310E0,3.853892820E0
1.330785083E0,9.132017684E-1,-1.630836393E0,4.375942758E0
1.340780083E0,1.185458435E0,-1.766252060E0,4.677871632E0
1.350774083E0,1.520246834E0,-1.590492359E0,4.663625184E0
1.360769083E0,1.689903211E0,-1.382626181E0,4.580506428E0
1.370764083E0,1.536747384E0,-1.426374464E0,4.557604639E0
1.380758083E0,1.092910387E0,-1.757213434E0,4.624833586E0
1.390753083E0,6.122539841E-1,-2.201742741E0,4.776142570E0
