"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.425791666E-3,9.588689357E-2,-5.188743398E-2,-2.356781438E-2
1.141979167E-2,1.028968617E-1,-1.200814024E-1,-3.367211297E-2
2.141479167E-2,1.036963463E-1,-1.342476308E-1,-3.709502891E-2
3.140979167E-2,1.033075228E-1,-1.007594392E-1,-3.343078494E-2
4.140379167E-2,1.060713455E-1,-4.113834724E-2,-3.303840756E-2
5.139879167E-2,1.041954160E-1,2.662711777E-2,-2.459165826E-2
6.139379167E-2,1.054854542E-1,7.848822325E-2,-1.548836287E-2
7.138779167E-2,1.056519002E-1,1.026433632E-1,-6.023221649E-3
8.138279167E-2,1.059366018E-1,9.807813913E-2,-6.814850029E-3
9.137679167E-2,1.067568585E-1,6.626321375E-2,-6.646272261E-3
1.013717917E-1,1.054788008E-1,2.044166438E-2,-8.183288388E-3
1.113667917E-1,1.066772193E-1,-1.622100919E-2,-8.912728168E-3
1.213607917E-1,1.061861292E-1,-5.024217442E-2,-6.676527206E-3
1.313557917E-1,1.094538271E-1,-6.785471737E-2,-5.621382501E-3
1.413507917E-1,1.047291085E-1,-7.623408735E-2,-6.895439234E-3
1.513447917E-1,9.884326160E-2,-6.104715168E-2,-1.388836838E-2
1.613397917E-1,8.701003343E-2,-3.917441517E-2,-2.091523632E-2
1.713347917E-1,7.337944210E-2,-1.437798887E-2,-2.569347806E-2
1.813287917E-1,6.000664458E-2,7.861571386E-3,-3.018369339E-2
1.913237917E-1,4.690175876E-2,2.781504020E-2,-2.971417643E-2
2.013187917E-1,3.680597991E-2,3.881374002E-2,-2.985762805E-2
2.113127917E-1,3.108790889E-2,3.796153143E-2,-3.012341261E-2
2.213077917E-1,2.502896637E-2,3.669238463E-2,-3.229295462E-2
2.313027917E-1,2.748147212E-2,2.952661924E-2,-3.726774082E-2
2.412967917E-1,3.411113471E-2,1.256448589E-2,-3.971889988E-2
2.512917917E-1,4.520559311E-2,2.739818301E-3,-4.366330802E-2
2.612857917E-1,5.696371570E-2,-3.984435461E-3,-4.855604470E-2
2.712807917E-1,7.092640549E-2,2.938718069E-3,-5.308075249E-2
2.812757917E-1,8.917811513E-2,8.681522682E-3,-5.087686330E-2
2.912697917E-1,1.075424775E-1,1.529415138E-2,-5.055728555E-2
3.012647917E-1,1.294597685E-1,3.158668801E-2,-5.546183139E-2
3.112597917E-1,1.543219686E-1,4.852998629E-2,-6.227126345E-2
3.212537917E-1,1.700551212E-1,6.483811885E-2,-7.529572397E-2
3.312487917E-1,1.948092133E-1,7.871451974E-2,-9.145871550E-2
3.412437917E-1,2.155818641E-1,9.062939137E-2,-1.107691228E-1
3.512377917E-1,2.416632622E-1,1.057231203E-1,-1.251669675E-1
3.612327917E-1,2.689124644E-1,1.241716295E-1,-1.429192722E-1
3.712277917E-1,2.953584492E-1,1.490873694E-1,-1.608109176E-1
3.812217917E-1,3.118069470E-1,1.809125692E-1,-1.819629073E-1
3.912167917E-1,3.394004703E-1,2.056304365E-1,-2.041217387E-1
4.012117917E-1,3.574846685E-1,2.242031991E-1,-2.294674069E-1
4.112062917E-1,3.811157048E-1,2.381368577E-1,-2.491218150E-1
4.212012917E-1,4.056796432E-1,2.488871962E-1,-2.762792110E-1
4.311952917E-1,4.386434555E-1,2.514459789E-1,-2.984260619E-1
4.411902917E-1,4.612991810E-1,2.580053806E-1,-3.221650720E-1
4.511852917E-1,4.909345806E-1,2.719312906E-1,-3.473881185E-1
4.611792917E-1,5.207521915E-1,2.931632400E-1,-3.692196310E-1
4.711742917E-1,5.431253910E-1,3.234207332E-1,-3.934943378E-1
4.811692917E-1,5.722228289E-1,3.551546633E-1,-4.110951722E-1
4.911632917E-1,5.998579264E-1,3.846606314E-1,-4.335860908E-1
5.011582917E-1,6.271718144E-1,4.087783396E-1,-4.517899156E-1
5.111532917E-1,6.544585824E-1,4.245359898E-1,-4.652500749E-1
5.211472917E-1,6.852740049E-1,4.351063967E-1,-4.728614688E-1
5.311422917E-1,7.187526226E-1,4.392838478E-1,-4.781097770E-1
5.411372917E-1,7.494431138E-1,4.391057491E-1,-4.913315475E-1
5.511312917E-1,7.672599554E-1,4.370295405E-1,-5.051738620E-1
5.611262917E-1,7.911713719E-1,4.341481924E-1,-5.240770578E-1
5.711202917E-1,8.134751320E-1,4.300314784E-1,-5.416102409E-1
5.811152917E-1,8.466383815E-1,4.388978183E-1,-5.612318516E-1
5.911102917E-1,8.767366409E-1,4.569036961E-1,-5.776909590E-1
6.011042917E-1,8.987562060E-1,4.834318757E-1,-5.953096747E-1
6.110992917E-1,9.168651700E-1,5.118536353E-1,-6.134570241E-1
6.210942917E-1,9.374713302E-1,5.320847034E-1,-6.257782578E-1
6.310882917E-1,9.596269727E-1,5.411924720E-1,-6.415274143E-1
6.410832917E-1,9.906272292E-1,5.337122679E-1,-6.552931070E-1
6.510782917E-1,1.021901846E0,5.243789554E-1,-6.719405651E-1
6.610722917E-1,1.055164695E0,5.138738155E-1,-6.913545728E-1
