"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.711240000E-3,-4.548983276E-1,-7.247248650E0,6.138733387E0
6.756166000E-3,-4.094084799E-1,-7.247248650E0,6.129156113E0
8.862324000E-3,-3.375824392E-1,-7.240066051E0,6.117185116E0
1.084486500E-2,-2.753331959E-1,-7.264008045E0,6.095637321E0
1.285902300E-2,-2.466027737E-1,-7.278373241E0,6.095637321E0
1.484356500E-2,-2.011129409E-1,-7.290344238E0,6.102819920E0
1.685749200E-2,-1.436520964E-1,-7.304709435E0,6.093243122E0
1.884080200E-2,-1.292868853E-1,-7.307103634E0,6.078877926E0
2.085496000E-2,-1.101332754E-1,-7.331045628E0,6.064512730E0
2.283811700E-2,-6.703764945E-2,-7.335834026E0,6.040570736E0
2.484912000E-2,-5.506663769E-2,-7.328651428E0,6.040570736E0
2.686612400E-2,-4.309562966E-2,-7.347805023E0,6.069301128E0
2.885105000E-2,-3.591302410E-2,-7.371747017E0,6.098031521E0
3.083351600E-2,-4.309562966E-2,-7.371747017E0,6.102819920E0
3.284851900E-2,-5.027823523E-2,-7.374141216E0,6.095637321E0
3.486336900E-2,-6.464344263E-2,-7.388506413E0,6.076483727E0
3.684637200E-2,-6.703764945E-2,-7.383718014E0,6.081272125E0
3.886022200E-2,-8.140286058E-2,-7.405265808E0,6.090848923E0
4.084399400E-2,-9.816227108E-2,-7.402871609E0,6.105214119E0
4.285807500E-2,-1.316810995E-1,-7.386112213E0,6.110002518E0
4.484269400E-2,-1.651999205E-1,-7.374141216E0,6.129156113E0
4.685569700E-2,-1.891419291E-1,-7.374141216E0,6.138733387E0
4.883993100E-2,-2.226607651E-1,-7.383718014E0,6.155492783E0
5.085416500E-2,-2.609679997E-1,-7.369352818E0,6.172252178E0
5.283755400E-2,-2.801215947E-1,-7.362170219E0,6.184223175E0
5.485255700E-2,-3.184288144E-1,-7.366958618E0,6.208165169E0
5.683509900E-2,-3.351882398E-1,-7.354987621E0,6.253654957E0
5.884894800E-2,-3.423708379E-1,-7.359776020E0,6.265625954E0
6.086279900E-2,-3.711012602E-1,-7.364564419E0,6.287173748E0
6.284710900E-2,-3.687070608E-1,-7.359776020E0,6.303933144E0
6.486126700E-2,-3.687070608E-1,-7.362170219E0,6.308721542E0
6.684557800E-2,-3.615244627E-1,-7.400477409E0,6.311115742E0
6.885973500E-2,-3.447650373E-1,-7.390900612E0,6.311115742E0
7.084212300E-2,-3.375824392E-1,-7.388506413E0,6.311115742E0
7.285751100E-2,-3.495534360E-1,-7.395689011E0,6.308721542E0
7.484182300E-2,-3.447650373E-1,-7.400477409E0,6.313509941E0
7.685567200E-2,-3.495534360E-1,-7.388506413E0,6.299144745E0
7.883844500E-2,-3.423708379E-1,-7.393294811E0,6.291962147E0
8.085321700E-2,-3.351882398E-1,-7.402871609E0,6.277596951E0
8.283637500E-2,-3.423708379E-1,-7.419631004E0,6.277596951E0
8.485114700E-2,-3.639186621E-1,-7.414842606E0,6.251260757E0
8.683391900E-2,-3.687070608E-1,-7.393294811E0,6.236895561E0
8.884869300E-2,-3.663128614E-1,-7.393294811E0,6.224924564E0
9.086254200E-2,-3.902548850E-1,-7.376535416E0,6.193799973E0
9.284616100E-2,-4.070142806E-1,-7.371747017E0,6.174646378E0
9.486001000E-2,-4.189853072E-1,-7.359776020E0,6.126761913E0
9.684378400E-2,-4.405331016E-1,-7.338228226E0,6.090848923E0
9.885794100E-2,-4.405331016E-1,-7.331045628E0,6.078877926E0
1.008418680E-1,-4.453215301E-1,-7.316680431E0,6.026205540E0
1.028547940E-1,-4.572925270E-1,-7.299921036E0,6.004657745E0
1.048391810E-1,-4.692635238E-1,-7.290344238E0,5.978321552E0
1.068532620E-1,-4.908113480E-1,-7.287950039E0,5.937620163E0
1.088373420E-1,-5.027823448E-1,-7.290344238E0,5.923254967E0
1.108511920E-1,-5.051765442E-1,-7.283161640E0,5.913678169E0
1.128351950E-1,-5.147533417E-1,-7.299921036E0,5.901707172E0
1.148496610E-1,-5.147533417E-1,-7.295132637E0,5.882553577E0
1.168332790E-1,-4.979939461E-1,-7.307103634E0,5.817910194E0
1.188465140E-1,-5.171475410E-1,-7.302315235E0,5.767632008E0
1.208610560E-1,-5.267243981E-1,-7.290344238E0,5.755661011E0
1.228449830E-1,-5.243301988E-1,-7.283161640E0,5.755661011E0
1.248598320E-1,-5.123591423E-1,-7.297526836E0,5.767632008E0
1.268426040E-1,-5.027823448E-1,-7.314286232E0,5.781997204E0
1.288570700E-1,-5.075707436E-1,-7.335834026E0,5.803544998E0
1.308409960E-1,-5.219359994E-1,-7.321468830E0,5.805939198E0
1.328545380E-1,-5.171475410E-1,-7.321468830E0,5.801150799E0
1.348388490E-1,-5.291185975E-1,-7.314286232E0,5.774814606E0
1.368524680E-1,-5.147533417E-1,-7.311892033E0,5.767632008E0
1.388367790E-1,-5.027823448E-1,-7.321468830E0,5.774814606E0
1.408505520E-1,-5.099649429E-1,-7.307103634E0,5.808333397E0
1.428342470E-1,-5.075707436E-1,-7.302315235E0,5.839457989E0
1.448480970E-1,-4.884171486E-1,-7.323863029E0,5.901707172E0
1.468629470E-1,-4.860229492E-1,-7.335834026E0,5.930437565E0
1.488460270E-1,-4.812345505E-1,-7.333439827E0,5.947196960E0
1.508592610E-1,-4.644751251E-1,-7.340622425E0,5.942408562E0
1.528441870E-1,-4.501099288E-1,-7.314286232E0,5.942408562E0
1.548588840E-1,-4.453215301E-1,-7.314286232E0,5.956773758E0
1.568426560E-1,-4.261679053E-1,-7.343016624E0,5.983109951E0
1.588558140E-1,-4.070142806E-1,-7.331045628E0,5.990292549E0
1.608389710E-1,-4.070142806E-1,-7.328651428E0,5.990292549E0
1.628531290E-1,-3.902548850E-1,-7.357381821E0,6.011840343E0
1.648383620E-1,-3.830722570E-1,-7.364564419E0,6.030993938E0
1.668509040E-1,-3.543418646E-1,-7.354987621E0,6.030993938E0
1.688352160E-1,-3.519476354E-1,-7.354987621E0,6.030993938E0
1.708497570E-1,-3.591302633E-1,-7.359776020E0,6.035782337E0
1.728324530E-1,-3.663128614E-1,-7.371747017E0,6.050147533E0
1.748479180E-1,-3.519476354E-1,-7.371747017E0,6.069301128E0
1.768610760E-1,-3.591302633E-1,-7.376535416E0,6.064512730E0
1.788448480E-1,-3.639186621E-1,-7.388506413E0,6.057330132E0
1.808596210E-1,-3.830722570E-1,-7.405265808E0,6.071695328E0
1.828427010E-1,-3.926490843E-1,-7.414842606E0,6.078877926E0
1.848559350E-1,-4.261679053E-1,-7.429207802E0,6.088454723E0
1.868407850E-1,-4.501099288E-1,-7.424419403E0,6.105214119E0
1.888543270E-1,-4.620809257E-1,-7.424419403E0,6.102819920E0
1.908380230E-1,-5.027823448E-1,-7.402871609E0,6.086060524E0
1.928524870E-1,-5.291185975E-1,-7.414842606E0,6.083666325E0
1.948367990E-1,-5.458779931E-1,-7.419631004E0,6.090848923E0
1.968494940E-1,-5.698199868E-1,-7.424419403E0,6.112396717E0
1.988334980E-1,-5.770025849E-1,-7.441178799E0,6.121973515E0
2.008482710E-1,-5.770025849E-1,-7.448361397E0,6.112396717E0
2.028620440E-1,-5.961562395E-1,-7.472303391E0,6.112396717E0
2.048466620E-1,-6.057330370E-1,-7.474697590E0,6.110002518E0
2.068598960E-1,-6.200982332E-1,-7.462726593E0,6.093243122E0
2.088436690E-1,-6.296750307E-1,-7.467514992E0,6.076483727E0
2.108578260E-1,-6.344634295E-1,-7.460332394E0,6.076483727E0
2.128409070E-1,-6.464344859E-1,-7.481880188E0,6.076483727E0
2.148556790E-1,-6.488286853E-1,-7.498639584E0,6.093243122E0
2.168393760E-1,-6.560112834E-1,-7.508216381E0,6.100425720E0
2.188531480E-1,-6.368576288E-1,-7.534552574E0,6.105214119E0
2.208368440E-1,-6.177040339E-1,-7.541735172E0,6.095637321E0
2.228513860E-1,-6.200982332E-1,-7.553706169E0,6.100425720E0
