"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.756166000E-3,3.359758854E-2,-4.557054639E-1,1.221730467E-2
8.862324000E-3,3.359758854E-2,-4.557054639E-1,1.221730467E-2
1.084486500E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
1.285902300E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
1.484356500E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
1.685749200E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
1.884080200E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
2.085496000E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
2.283811700E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
2.484912000E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
2.686612400E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
2.885105000E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
3.083351600E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
3.284851900E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
3.486336900E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
3.684637200E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
3.886022200E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
4.084399400E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
4.285807500E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
4.484269400E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
4.685569700E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
4.883993100E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
5.085416500E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
5.283755400E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
5.485255700E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
5.683509900E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
5.884894800E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
6.086279900E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
6.284710900E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
6.486126700E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
6.684557800E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
6.885973500E-2,3.359758854E-2,-4.557054639E-1,1.221730467E-2
7.084212300E-2,1.343903504E-2,2.871066704E-2,9.162978828E-2
7.285751100E-2,9.773843922E-3,1.954768784E-2,8.674286306E-2
7.484182300E-2,9.162978269E-3,1.404990070E-2,8.429940045E-2
7.685567200E-2,3.665191587E-3,1.832595794E-3,7.819075137E-2
7.883844500E-2,-6.108652451E-4,-8.552113548E-3,7.208210230E-2
8.085321700E-2,-1.832595794E-3,-1.527163107E-2,7.024950534E-2
8.283637500E-2,-7.330383174E-3,-2.748893574E-2,6.597344577E-2
8.485114700E-2,-9.162978269E-3,-4.153883830E-2,5.925392732E-2
8.683391900E-2,-9.162978269E-3,-4.886921868E-2,5.742133409E-2
8.884869300E-2,-1.282817032E-2,-5.986479297E-2,5.436700583E-2
9.086254200E-2,-1.710422710E-2,-6.902777404E-2,5.375614017E-2
9.284616100E-2,-1.893682219E-2,-7.513642311E-2,4.886921868E-2
9.486001000E-2,-2.260201424E-2,-8.552113175E-2,4.825835302E-2
9.684378400E-2,-2.443460934E-2,-9.285151958E-2,4.642575979E-2
9.885794100E-2,-2.871066704E-2,-9.651670605E-2,4.642575979E-2
1.008418680E-1,-3.115412779E-2,-1.020144969E-1,4.642575979E-2
1.028547940E-1,-3.543018550E-2,-1.075122803E-1,4.703662544E-2
1.048391810E-1,-3.848451003E-2,-1.111774743E-1,4.764748737E-2
1.068532620E-1,-3.970624134E-2,-1.142318025E-1,4.948008433E-2
1.088373420E-1,-4.153883830E-2,-1.178969890E-1,5.253441259E-2
1.108511920E-1,-4.764748737E-2,-1.185078546E-1,5.253441259E-2
1.128351950E-1,-5.375614017E-2,-1.197295859E-1,5.558873713E-2
1.148496610E-1,-5.742133409E-2,-1.221730486E-1,5.497787148E-2
1.168332790E-1,-5.864306539E-2,-1.246165112E-1,5.925392732E-2
1.188465140E-1,-6.658431143E-2,-1.240056455E-1,5.803219974E-2
1.208610560E-1,-6.841690838E-2,-1.252273768E-1,6.230825558E-2
1.228449830E-1,-7.513642311E-2,-1.276708394E-1,6.352998316E-2
1.248598320E-1,-8.246681094E-2,-1.288925707E-1,6.475171447E-2
1.268426040E-1,-8.246681094E-2,-1.301143020E-1,6.414084882E-2
