"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.431389500E-2,-3.126084805E-3,-6.819725037E-3,5.972385406E-2
2.231062000E-2,1.827615499E-2,-1.898872852E-2,8.099269867E-2
3.030626800E-2,7.559087873E-2,-5.749440193E-2,7.113838196E-2
3.833214600E-2,8.784708381E-2,-3.637373447E-2,1.050319672E-1
4.632725500E-2,1.009714901E-1,1.417756081E-3,2.532005310E-2
5.432205600E-2,1.309612691E-1,2.844679356E-2,1.192474365E-2
6.231993500E-2,1.301135719E-1,1.000785828E-2,6.045341492E-3
7.031442900E-2,8.447542787E-2,-4.561781883E-3,-1.376152039E-3
7.831046100E-2,6.863716245E-2,-3.047227859E-2,2.239131927E-2
8.630557000E-2,5.490472913E-2,-2.799296379E-2,-1.587963104E-2
9.433152500E-2,6.623578072E-2,2.754795551E-2,-5.244445801E-2
1.023284030E-1,1.585826278E-2,2.038359642E-3,-4.028701782E-2
1.103228970E-1,2.847012877E-2,2.240490913E-2,-4.960250854E-2
1.183193150E-1,2.976652980E-2,-2.806913853E-2,5.520153046E-2
1.263140390E-1,9.110867977E-3,-4.609942436E-2,9.137344360E-2
1.343098400E-1,1.183640957E-2,-4.121673107E-2,1.134986877E-1
1.423070260E-1,2.514028549E-2,-3.873014450E-2,1.423845291E-1
1.503320580E-1,-5.571842194E-4,-4.973340034E-2,1.501731873E-1
1.583274760E-1,2.374473214E-2,-2.919185162E-2,7.603359222E-2
1.663231230E-1,7.272791862E-2,1.707446575E-2,1.223564148E-3
1.743182320E-1,1.088186949E-1,-3.837990761E-2,-5.603408813E-2
1.823154950E-1,1.182464212E-1,8.268356323E-4,-5.890083313E-2
1.903097580E-1,6.722617149E-2,1.073622704E-2,3.149795532E-2
1.983063280E-1,-3.356814384E-2,1.652491093E-2,2.932548523E-2
2.063319000E-1,-7.882151008E-2,2.000999451E-2,8.573532104E-4
2.143270080E-1,-1.763871014E-1,3.305780888E-2,2.508926392E-2
2.223212710E-1,-2.040959001E-1,2.955639362E-2,2.763557434E-2
2.303185340E-1,-2.194359601E-1,1.822662354E-2,6.681060791E-2
2.383151050E-1,-2.118074000E-1,2.113890648E-2,5.575942993E-2
2.463096750E-1,-2.066703439E-1,6.609559059E-2,1.043319702E-3
2.543057080E-1,-1.796513796E-1,3.907275200E-2,-2.453899384E-2
2.623321250E-1,-1.714709401E-1,-1.905798912E-3,2.704620361E-2
2.703275410E-1,-1.495532393E-1,-3.248846531E-2,1.004371643E-1
2.783233430E-1,-1.152860522E-1,-4.908120632E-2,1.018800735E-1
2.863186820E-1,-9.731924534E-2,-7.240319252E-2,1.370801926E-1
2.943141770E-1,-7.063019276E-2,-7.351398468E-2,1.913356781E-1
3.023108240E-1,-6.919801235E-2,-2.033889294E-2,1.600790024E-1
3.103053180E-1,-4.381114244E-2,-1.223564148E-3,1.143960953E-1
3.183320420E-1,-1.323336363E-2,-1.464366913E-3,5.913829803E-2
3.263265360E-1,1.258933544E-2,-1.871931553E-2,2.061367035E-2
3.343226460E-1,1.426237822E-2,2.379524708E-2,-5.962371826E-3
3.423192930E-1,-8.561849594E-3,9.011030197E-3,1.054382324E-2
3.503137870E-1,-8.514863253E-2,-8.167266846E-3,3.895473480E-2
3.583101260E-1,-1.222846508E-1,-4.696178436E-2,9.361553192E-2
3.663054660E-1,-1.102049351E-1,-8.377528191E-2,1.625308990E-1
3.743316520E-1,-4.892641306E-2,-8.299386501E-2,1.762332916E-1
3.823292230E-1,2.100241184E-2,-8.555817604E-2,1.969585419E-1
3.903227940E-1,7.846879959E-2,-7.488524914E-2,1.504936218E-1
3.983185180E-1,1.119584739E-1,-3.418374062E-2,5.363178253E-2
4.063142420E-1,6.202757359E-2,9.220087528E-2,-1.931285858E-2
4.143097360E-1,7.874548435E-3,1.519866586E-1,-2.273654938E-2
4.223059990E-1,2.416729927E-3,1.553673148E-1,-2.359676361E-2
4.303318780E-1,9.167826176E-2,9.274172783E-2,-1.128444672E-1
4.383267560E-1,1.926441789E-1,7.158958912E-2,-1.923065186E-1
4.463227110E-1,2.569882870E-1,6.791961193E-2,-1.782140732E-1
4.543182050E-1,2.697132826E-1,5.293035507E-2,-1.496229172E-1
4.623123140E-1,2.232676744E-1,-7.975101471E-5,6.579017639E-2
4.703092700E-1,1.459497809E-1,-6.744778156E-2,3.147392273E-1
4.783373020E-1,4.732048512E-2,-1.042366028E-1,3.529577255E-1
4.863308720E-1,-4.851341248E-2,-1.059250832E-1,2.833776474E-1
4.943269810E-1,-4.060918093E-2,-9.417235851E-2,2.233295441E-1
5.023233210E-1,2.960604429E-2,-3.993022442E-2,4.351806641E-2
5.103183530E-1,6.498873234E-3,3.551876545E-2,-5.491828918E-2
5.183140780E-1,-2.843827009E-2,1.329889297E-1,-6.949138641E-2
5.263098030E-1,-1.158940792E-1,1.766325235E-1,-1.437749863E-1
5.343356810E-1,-1.005155444E-1,1.692998409E-1,-2.442226410E-1
5.423339440E-1,-5.928188562E-2,1.327553988E-1,-3.157691956E-1
5.503259760E-1,3.334879875E-4,1.384952068E-1,-2.363662720E-1
5.583229320E-1,3.043788671E-2,1.023721099E-1,-2.280807495E-2
5.663176560E-1,-2.253115177E-3,4.062569141E-2,2.267007828E-1
5.743139960E-1,-7.386928797E-2,2.882480621E-3,3.349199295E-1
5.823112590E-1,-1.244085431E-1,-4.938590527E-2,2.611331940E-1
5.903355980E-1,-1.008698344E-1,-7.078135014E-2,1.849184036E-1
5.983313230E-1,-5.414414406E-2,-9.271228313E-2,1.373271942E-1
6.063270480E-1,3.980219364E-3,-9.168803692E-2,1.446628571E-1
6.143224650E-1,4.293912649E-2,-6.297385693E-2,8.484935760E-2
6.223197270E-1,2.731573582E-2,4.668664932E-2,-5.638217926E-2
6.303139130E-1,-3.831785917E-2,1.138278842E-1,-1.424684525E-1
6.383097150E-1,-7.330328226E-2,1.342567205E-1,-1.781835556E-1
6.463359010E-1,-5.832946301E-2,1.130622029E-1,-1.754598618E-1
6.543315490E-1,3.557795286E-2,7.897949219E-2,-8.878707886E-2
6.623279650E-1,8.874183893E-2,5.040752888E-2,1.232814789E-2
6.703227670E-1,8.908551931E-2,4.152226448E-2,8.476161957E-2
6.783187990E-1,6.564772129E-2,-1.269507408E-2,1.715917587E-1
6.863139080E-1,3.469991684E-2,-3.361773491E-2,2.080993652E-1
6.943092480E-1,-3.959453106E-2,-9.587883949E-2,2.038230896E-1
7.003209650E-1,-5.411243439E-2,-8.954882622E-2,1.467800140E-1
7.023338960E-1,-5.411243439E-2,-8.954882622E-2,1.467800140E-1
7.103311590E-1,-5.179667473E-2,-6.227004528E-2,5.376434326E-2
7.183278830E-1,-7.144641876E-2,-6.744623184E-3,-4.411888123E-2
7.263226840E-1,-4.814660549E-2,1.057481766E-2,-1.156635284E-1
7.343184080E-1,2.089524269E-2,4.273498058E-2,-1.464376450E-1
7.423149800E-1,9.108072519E-2,1.043015718E-1,-1.339616776E-1
7.503095500E-1,1.743802428E-1,8.947265148E-2,-1.364421844E-2
7.583366590E-1,2.746522129E-1,3.568065166E-2,1.138010025E-1
7.663316910E-1,2.983776331E-1,9.532094002E-3,1.884574890E-1
7.743277230E-1,3.035829663E-1,-6.769347191E-2,2.750415802E-1
7.823243720E-1,2.068303525E-1,-7.392239571E-2,2.754096985E-1
7.903183270E-1,1.041620970E-1,-8.345317841E-2,1.799983978E-1
7.983145900E-1,1.329296827E-2,-3.363692760E-2,6.074714661E-2
8.063096990E-1,-4.673522711E-2,-7.985949516E-3,2.542304993E-2
8.143358840E-1,-1.053773761E-1,8.772611618E-4,-6.246757507E-2
8.223319940E-1,-1.151117682E-1,5.304288864E-2,-1.286983490E-1
8.303270260E-1,-1.075186133E-1,1.319501400E-1,-2.187700272E-1
8.383234430E-1,-6.368649006E-2,1.715326905E-1,-2.607622147E-1
8.463187830E-1,-1.007968187E-2,1.191803217E-1,-1.110258102E-1
8.543139690E-1,3.055500984E-2,-3.552007675E-2,1.727943420E-1
8.623109240E-1,-5.519109964E-2,-9.487605095E-2,3.223562241E-1
8.703348800E-1,-1.341638565E-1,-1.192944050E-1,3.736238480E-1
8.783312960E-1,-1.932229996E-1,-6.560134888E-2,2.668437958E-1
8.863267130E-1,-1.609188318E-1,-1.962041855E-2,1.121644974E-1
8.943226680E-1,-1.028164029E-1,-2.685904503E-3,3.163433075E-2
9.023190080E-1,-8.160948753E-2,2.135157585E-3,-4.658889771E-2
9.103141170E-1,-1.042698026E-1,4.289138317E-2,-8.656120300E-2
9.183096110E-1,-1.301391125E-1,6.268882751E-2,-1.361064911E-1
9.263354130E-1,-1.615159512E-1,2.792739868E-2,4.898166656E-2
9.343309060E-1,-1.871900558E-1,-7.661318779E-2,2.243280411E-1
9.423253230E-1,-1.899970174E-1,-7.936179638E-2,3.826904297E-1
9.503223550E-1,-1.669474244E-1,-1.171078682E-1,4.187421799E-1
9.583183110E-1,-2.306986451E-1,-1.539726257E-1,5.742778778E-1
9.663141120E-1,-2.443216443E-1,-1.329793930E-1,2.315845490E-1
9.743092210E-1,-1.637197733E-1,4.344105721E-3,3.251361847E-2
9.823365610E-1,-1.356263161E-1,6.781470776E-2,-8.269977570E-2
9.903313620E-1,-1.782199740E-1,5.078887939E-2,-1.596136093E-1
9.983273940E-1,-1.807883382E-1,3.728902340E-2,-2.029409409E-1
1.006322889E0,-1.004732251E-1,1.061995029E-1,-2.007493973E-1
