"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.226863000E-3,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
8.332948000E-3,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
1.031641800E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
1.233111800E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
1.431389500E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
1.632836500E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
1.831121900E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
2.032599600E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
2.231062000E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
2.432409000E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
2.630817500E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
2.832164500E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
3.030626800E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
3.231896800E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
3.433374600E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
3.631683100E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
3.833214600E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
4.031523100E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
4.232977800E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
4.431286300E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
4.632725500E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
4.831064800E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
5.032511700E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
5.230920200E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
5.432205600E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
5.630637200E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
5.831991900E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
6.033469600E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
6.231993500E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
6.433202000E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
6.631625800E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
6.833080600E-2,3.054326167E-3,-6.230825558E-2,-9.773843922E-3
7.031442900E-2,2.443460980E-3,-8.552113548E-3,7.941247895E-3
7.232805300E-2,3.054326167E-3,-4.886921961E-3,7.941247895E-3
7.431136800E-2,1.221730490E-3,-6.108652451E-4,8.552113548E-3
7.632614500E-2,-1.221730490E-3,2.443460980E-3,6.719517522E-3
7.831046100E-2,0.000000000E0,6.108652335E-3,6.108652335E-3
8.032277700E-2,-2.443460980E-3,7.941247895E-3,6.719517522E-3
