"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.571933500E-2,4.847288132E-2,-2.806568146E-2,-3.491115570E-2
2.371504500E-2,8.809709549E-2,-4.987668991E-2,-6.013631821E-2
3.171113900E-2,6.685972214E-2,-2.762842178E-2,-1.335563660E-1
3.973731000E-2,-2.306842804E-2,6.008958817E-2,-1.169700623E-1
4.773148200E-2,-1.547975540E-1,5.034303665E-2,-1.091837883E-1
5.572780600E-2,-2.734518051E-1,-8.493900299E-3,-9.928369522E-2
6.372382300E-2,-2.555551529E-1,-3.269052505E-2,-1.391501427E-1
7.171976300E-2,-2.004017830E-1,-9.729051590E-2,-1.436562538E-1
7.971555100E-2,-1.280536652E-1,-1.498880386E-1,-1.574797630E-1
8.771126000E-2,-6.502723694E-2,-1.858687401E-1,-2.316794395E-1
9.573612300E-2,-8.519458771E-2,-1.459259987E-1,-2.642374039E-1
1.037322180E-1,-2.282142639E-3,-1.512613297E-1,-2.333374023E-1
1.117281580E-1,4.663038254E-2,-1.544165611E-1,-1.884183884E-1
1.197235600E-1,1.219019890E-1,-1.901135445E-1,-8.868598938E-2
1.277195780E-1,1.271257401E-1,-1.382260323E-1,-2.774715424E-2
1.357144410E-1,6.535768509E-2,-7.052946091E-2,1.044321060E-2
1.437101500E-1,-4.842281342E-3,-1.958370209E-2,2.596044540E-2
1.517366300E-1,-1.310725212E-1,4.381656647E-3,1.986312866E-2
1.597325700E-1,-1.886801720E-1,3.235673904E-2,-2.314281464E-2
1.677283560E-1,-2.396044731E-1,9.459972382E-3,-6.178665161E-2
1.757234500E-1,-2.619843483E-1,1.722335815E-2,-8.214521408E-2
1.837190840E-1,-2.145204544E-1,-4.068374634E-3,-9.547328949E-2
1.917145620E-1,-1.536378860E-1,2.022695541E-2,-7.052755356E-2
1.997108100E-1,-7.243204117E-2,1.518392563E-2,-5.711698532E-2
2.077354430E-1,3.426265717E-2,4.953145981E-2,-2.410030365E-2
2.157321530E-1,9.891796112E-2,3.326511383E-2,-8.530616760E-3
2.237271700E-1,9.795665741E-2,-5.366802216E-3,4.099607468E-2
2.317238030E-1,1.086888313E-1,-4.728603363E-2,1.052207947E-1
2.397198200E-1,1.172537804E-1,-7.614850998E-2,1.143803596E-1
2.477149140E-1,1.180486679E-1,-9.283685684E-2,1.845378876E-1
2.557100860E-1,1.803307533E-1,-6.213879585E-2,2.257366180E-1
2.637368720E-1,2.409176826E-1,3.054714203E-2,2.299218178E-1
2.717310430E-1,2.685227394E-1,1.478085518E-1,2.910704613E-1
2.797273680E-1,2.376518250E-1,2.420678139E-1,2.765378952E-1
2.877227700E-1,1.992335320E-1,2.989544868E-1,2.323908806E-1
2.957187100E-1,2.261939049E-1,2.988667488E-1,2.715010643E-1
3.037147280E-1,4.383254051E-1,2.137374878E-1,5.090246201E-1
3.117110530E-1,7.303442955E-1,1.549878120E-1,6.270971298E-1
3.197363010E-1,9.693632126E-1,1.619577408E-1,6.989326477E-1
3.277320870E-1,1.013199806E0,1.702594757E-1,6.947965622E-1
3.357277210E-1,9.709506035E-1,1.225891113E-1,7.078547478E-1
3.437231220E-1,8.977150917E-1,3.323507309E-2,7.273874283E-1
3.517194470E-1,8.687968254E-1,1.762866974E-3,7.085132599E-1
3.597148500E-1,9.599027634E-1,-4.261493683E-3,6.900000572E-1
3.677397900E-1,1.102489948E0,7.138633728E-2,6.474056244E-1
3.757364220E-1,1.201351643E0,1.570034027E-1,5.835390091E-1
3.837321320E-1,1.334464550E0,2.245922089E-1,5.611200333E-1
3.917278420E-1,1.405142307E0,2.489333153E-1,5.518536568E-1
3.997232430E-1,1.398073673E0,2.359852791E-1,6.423697472E-1
4.077199530E-1,1.296482563E0,1.774230003E-1,7.527403831E-1
4.157144320E-1,1.088510036E0,1.641740799E-1,7.395195961E-1
4.237402950E-1,8.315196037E-1,2.290120125E-1,7.109599113E-1
4.317368510E-1,6.409168243E-1,3.039526939E-1,6.347846985E-1
4.397319460E-1,4.403839111E-1,4.164853096E-1,5.337748528E-1
4.477261940E-1,3.410778046E-1,4.938774109E-1,3.640928268E-1
4.557227490E-1,3.098278046E-1,5.124044418E-1,3.197612762E-1
4.637184600E-1,3.457822800E-1,5.969967842E-1,2.940855026E-1
4.717145530E-1,3.667945862E-1,6.544857025E-1,3.171958923E-1
4.797400320E-1,4.581418037E-1,6.768555641E-1,2.235713005E-1
4.877364350E-1,4.291920662E-1,6.551113129E-1,1.643710136E-1
4.957320670E-1,3.220319748E-1,6.133193970E-1,4.486894608E-2
5.037272380E-1,2.815074921E-1,5.993900299E-1,-7.657861710E-2
5.117234860E-1,2.685914040E-1,6.005401611E-1,-1.905622482E-1
5.197188880E-1,2.955021858E-1,5.712113380E-1,-3.639578819E-1
5.277155980E-1,2.979021072E-1,5.382728577E-1,-4.940428734E-1
5.357399220E-1,3.279390335E-1,5.119771957E-1,-6.249456406E-1
5.437352480E-1,3.230137825E-1,5.547642708E-1,-6.895689964E-1
5.517318800E-1,3.138823509E-1,6.067218781E-1,-7.816338539E-1
