"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.587389000E-3,-7.103596210E0,4.242525578E0,5.231330872E0
7.632548000E-3,-7.117961884E0,4.223371983E0,5.216965675E0
9.738168000E-3,-7.144298077E0,4.209006786E0,5.207388878E0
1.172117300E-2,-7.158663273E0,4.163516521E0,5.181052685E0
1.373602300E-2,-7.151480675E0,4.151545525E0,5.164293289E0
1.571933500E-2,-7.153874874E0,4.141968727E0,5.152322292E0
1.773472400E-2,-7.141903877E0,4.122815132E0,5.137956619E0
1.971749700E-2,-7.134721279E0,4.125209332E0,5.142745018E0
2.173165500E-2,-7.125144482E0,4.120420933E0,5.145139217E0
2.371504500E-2,-7.113173485E0,4.120420933E0,5.128379822E0
2.573012600E-2,-7.103596210E0,4.129997730E0,5.097255230E0
2.771236100E-2,-7.105990410E0,4.129997730E0,5.068524837E0
2.972675000E-2,-7.113173485E0,4.137180328E0,5.058948040E0
3.171113900E-2,-7.139509678E0,4.146757126E0,5.044582844E0
3.372468100E-2,-7.144298077E0,4.182670593E0,5.046977043E0
3.573914800E-2,-7.149086475E0,4.197035789E0,5.042188644E0
3.772407500E-2,-7.196970463E0,4.220977783E0,5.032611847E0
3.973731000E-2,-7.235277653E0,4.244919777E0,5.044582844E0
4.172069900E-2,-7.256825447E0,4.237737179E0,5.054159641E0
4.373508800E-2,-7.321468830E0,4.232948780E0,5.044582844E0
4.571763000E-2,-7.357381821E0,4.242525578E0,5.042188644E0
4.773148200E-2,-7.381323814E0,4.237737179E0,5.030217648E0
4.971640900E-2,-7.412448406E0,4.218583584E0,5.027823448E0
5.173110500E-2,-7.445967197E0,4.201824188E0,5.018246651E0
5.371387800E-2,-7.474697590E0,4.201824188E0,5.015852451E0
5.572780600E-2,-7.524975777E0,4.168305397E0,5.013458252E0
5.771304100E-2,-7.524975777E0,4.161122322E0,5.001487255E0
5.972566000E-2,-7.536946774E0,4.144362926E0,4.989516258E0
6.173981900E-2,-7.527369976E0,4.137180328E0,4.960785866E0
6.372382300E-2,-7.534552574E0,4.132391930E0,4.944026470E0
6.573828900E-2,-7.536946774E0,4.101267338E0,4.939238071E0
6.772160200E-2,-7.515398979E0,4.084507942E0,4.927267075E0
6.973575900E-2,-7.508216381E0,4.079719543E0,4.922478676E0
7.171976300E-2,-7.505822182E0,4.050989151E0,4.915296078E0
7.373330700E-2,-7.477091789E0,4.031835556E0,4.905719280E0
7.571677200E-2,-7.472303391E0,4.022258759E0,4.900930882E0
7.773216100E-2,-7.457938194E0,4.005499363E0,4.900930882E0
7.971555100E-2,-7.457938194E0,3.979163170E0,4.881777287E0
8.172847800E-2,-7.443572998E0,3.974374771E0,4.860229492E0
8.371402000E-2,-7.443572998E0,3.976768970E0,4.829104900E0
8.572717900E-2,-7.433996201E0,3.938461781E0,4.800374508E0
8.771126000E-2,-7.422025204E0,3.924096584E0,4.783615112E0
8.972595600E-2,-7.445967197E0,3.931279182E0,4.750096321E0
9.170842300E-2,-7.455543995E0,3.931279182E0,4.740519524E0
9.372288800E-2,-7.457938194E0,3.948038578E0,4.735731125E0
9.573612300E-2,-7.469909191E0,3.950432777E0,4.721365929E0
9.772174400E-2,-7.467514992E0,3.945644379E0,4.723760128E0
9.973497800E-2,-7.460332394E0,3.936067581E0,4.742913723E0
1.017183670E-1,-7.414842606E0,3.933673382E0,4.735731125E0
1.037322180E-1,-7.407660007E0,3.933673382E0,4.730942726E0
1.057171450E-1,-7.405265808E0,3.931279182E0,4.742913723E0
1.077303800E-1,-7.388506413E0,3.919308186E0,4.728548527E0
1.097146160E-1,-7.383718014E0,3.916913986E0,4.740519524E0
1.117281580E-1,-7.374141216E0,3.919308186E0,4.762067318E0
1.137116240E-1,-7.326257229E0,3.909731388E0,4.802768707E0
1.157257060E-1,-7.319074631E0,3.892971992E0,4.826710701E0
1.177404790E-1,-7.314286232E0,3.861847401E0,4.850652695E0
1.197235600E-1,-7.304709435E0,3.869029999E0,4.865017891E0
1.217380260E-1,-7.304709435E0,3.866635799E0,4.884171486E0
1.237221070E-1,-7.285555840E0,3.866635799E0,4.903325081E0
1.257349570E-1,-7.287950039E0,3.876212597E0,4.920084476E0
1.277195780E-1,-7.299921036E0,3.909731388E0,4.934449673E0
1.297335050E-1,-7.316680431E0,3.936067581E0,4.944026470E0
1.317177400E-1,-7.319074631E0,3.933673382E0,4.944026470E0
1.337319750E-1,-7.345410824E0,3.936067581E0,4.951209068E0
1.357144410E-1,-7.359776020E0,3.971980572E0,4.979939461E0
1.377301370E-1,-7.374141216E0,3.979163170E0,4.989516258E0
1.397122960E-1,-7.405265808E0,3.986345768E0,5.011064053E0
1.417264540E-1,-7.424419403E0,4.010287762E0,5.011064053E0
1.437101500E-1,-7.429207802E0,4.019864559E0,4.999093056E0
1.457246170E-1,-7.467514992E0,4.007893562E0,4.989516258E0
1.477393130E-1,-7.498639584E0,4.024652958E0,4.994304657E0
1.497227790E-1,-7.513004780E0,4.027047157E0,4.991910458E0
1.517366300E-1,-7.563282967E0,4.036623955E0,4.987122059E0
1.537203260E-1,-7.589619160E0,4.043806553E0,4.979939461E0
1.557344840E-1,-7.611167431E0,4.034229755E0,4.963180065E0
1.577190270E-1,-7.625532627E0,4.053383350E0,4.936843872E0
1.597325700E-1,-7.632715225E0,4.060565948E0,4.929661274E0
1.617154200E-1,-7.661445618E0,4.046200752E0,4.915296078E0
1.637298860E-1,-7.678205013E0,4.041412354E0,4.893748283E0
1.657131980E-1,-7.690176010E0,4.034229755E0,4.886565685E0
1.677283560E-1,-7.702147007E0,4.029441357E0,4.869806290E0
1.697111290E-1,-7.723694801E0,4.017470360E0,4.855441093E0
1.717246730E-1,-7.728483200E0,4.027047157E0,4.838681698E0
1.737394460E-1,-7.730877399E0,4.022258759E0,4.824316502E0
1.757234500E-1,-7.745242596E0,4.029441357E0,4.824316502E0
1.777387630E-1,-7.752425194E0,4.019864559E0,4.819528103E0
1.797216130E-1,-7.750030994E0,4.022258759E0,4.797980309E0
1.817354630E-1,-7.726089001E0,4.010287762E0,4.793191910E0
1.837190840E-1,-7.716512203E0,4.000710964E0,4.788403511E0
1.857338570E-1,-7.711723804E0,4.010287762E0,4.783615112E0
1.877167070E-1,-7.706935406E0,4.007893562E0,4.781220913E0
1.897311740E-1,-7.690176010E0,4.003105164E0,4.781220913E0
1.917145620E-1,-7.668628216E0,4.022258759E0,4.795586109E0
1.937287200E-1,-7.656657219E0,4.022258759E0,4.793191910E0
1.957121100E-1,-7.637503624E0,4.005499363E0,4.778826714E0
1.977278060E-1,-7.613561630E0,4.010287762E0,4.786009312E0
1.997108100E-1,-7.594407558E0,4.017470360E0,4.797980309E0
2.017246610E-1,-7.565677166E0,4.046200752E0,4.829104900E0
2.037385880E-1,-7.544129372E0,4.043806553E0,4.826710701E0
2.057216690E-1,-7.529764175E0,4.041412354E0,4.831499100E0
2.077354430E-1,-7.484274387E0,4.060565948E0,4.829104900E0
2.097207550E-1,-7.457938194E0,4.082113743E0,4.821922302E0
2.117346050E-1,-7.441178799E0,4.084507942E0,4.817133904E0
2.137176870E-1,-7.419631004E0,4.072536945E0,4.819528103E0
2.157321530E-1,-7.412448406E0,4.053383350E0,4.848258495E0
2.177170800E-1,-7.400477409E0,4.043806553E0,4.855441093E0
2.197300080E-1,-7.405265808E0,4.036623955E0,4.884171486E0
2.217143200E-1,-7.412448406E0,4.034229755E0,4.891354084E0
2.237271700E-1,-7.405265808E0,4.017470360E0,4.908113480E0
2.257124050E-1,-7.388506413E0,3.986345768E0,4.941632271E0
2.277257170E-1,-7.400477409E0,3.971980572E0,4.951209068E0
2.297401060E-1,-7.402871609E0,3.976768970E0,4.972756863E0
2.317238030E-1,-7.383718014E0,3.971980572E0,4.991910458E0
2.337379610E-1,-7.378929615E0,3.960009575E0,5.001487255E0
2.357216570E-1,-7.364564419E0,3.943250179E0,5.011064053E0
2.377361240E-1,-7.354987621E0,3.948038578E0,5.015852451E0
2.397198200E-1,-7.364564419E0,3.936067581E0,5.023035049E0
2.417330550E-1,-7.352593422E0,3.924096584E0,5.054159641E0
2.437170600E-1,-7.352593422E0,3.931279182E0,5.063736439E0
2.457309100E-1,-7.357381821E0,3.926490784E0,5.080495834E0
2.477149140E-1,-7.350199223E0,3.907337189E0,5.123591423E0
2.497285340E-1,-7.345410824E0,3.900154591E0,5.154716492E0
2.517118460E-1,-7.328651428E0,3.909731388E0,5.161899090E0
2.537266960E-1,-7.285555840E0,3.916913986E0,5.193023682E0
2.557100860E-1,-7.266402245E0,3.931279182E0,5.202600479E0
2.577251670E-1,-7.244854450E0,3.957615376E0,5.207388878E0
2.597386320E-1,-7.201758862E0,3.983951569E0,5.226542473E0
2.617220220E-1,-7.194576263E0,3.998316765E0,5.233725071E0
2.637368720E-1,-7.175422668E0,4.031835556E0,5.245696068E0
2.657205680E-1,-7.156269073E0,4.070142746E0,5.269638062E0
2.677346500E-1,-7.144298077E0,4.094084740E0,5.291185856E0
2.697181160E-1,-7.113173485E0,4.146757126E0,5.322310448E0
2.717310430E-1,-7.105990410E0,4.170699596E0,5.351040840E0
2.737158930E-1,-7.103596210E0,4.192247391E0,5.358223438E0
2.757301290E-1,-7.113173485E0,4.244919777E0,5.363011837E0
