"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-1.574333321E-3,-1.960657723E-2,-2.571922913E-2,-1.203980204E-2
8.365666668E-3,-2.279517986E-2,-2.777918428E-2,-1.207335759E-2
1.830566666E-2,-2.260156721E-2,-1.877077669E-2,-1.468511950E-2
2.824566668E-2,-2.123802900E-2,-1.070033386E-2,-6.331316195E-3
3.818566666E-2,-1.388771087E-2,-8.454873227E-3,4.642955493E-3
4.812466667E-2,-6.968819071E-3,-8.810404688E-3,1.544635743E-4
5.806466666E-2,9.517059661E-4,-1.616129838E-2,-6.235629320E-3
6.800466668E-2,4.120068625E-3,-2.624562383E-2,-7.462015375E-3
7.794466667E-2,5.270430818E-3,-2.507838234E-2,-4.330775701E-3
8.788466666E-2,2.303935587E-3,-1.870170981E-2,-1.706496812E-3
9.782466668E-2,1.849965658E-3,-1.350660808E-2,2.203074284E-3
1.077646667E-1,4.550018348E-4,-1.310899761E-2,3.122397698E-3
1.177036667E-1,-1.796911471E-3,-6.840962451E-3,2.052794211E-3
1.276436667E-1,-4.501352087E-3,-9.840747342E-3,-2.857279032E-4
1.375836667E-1,-4.633684177E-3,-1.597139612E-2,-4.385878332E-3
1.475236667E-1,-5.878977943E-3,-1.351516228E-2,-3.264155239E-3
1.574636667E-1,-4.534357693E-3,-1.352553070E-2,-2.865639515E-3
1.674036667E-1,-6.008683238E-3,-9.709220380E-3,-5.741321482E-3
1.773436667E-1,-7.436967455E-3,-9.193977341E-3,-9.039617144E-3
1.872826667E-1,-6.957598031E-3,-9.441385046E-3,-1.094590779E-2
1.972226667E-1,-4.503677599E-3,-8.503850549E-3,-1.205575280E-2
2.071626667E-1,-7.899207994E-3,-5.621245131E-3,-6.795477122E-3
2.171026667E-1,-1.056326926E-2,-2.993830945E-3,-6.473183632E-3
2.270426667E-1,-1.403336972E-2,3.389500082E-3,-6.522186100E-3
2.369826667E-1,-1.670809276E-2,4.531556740E-3,-2.001763321E-3
2.469226667E-1,-2.059471048E-2,1.207043324E-2,7.210522890E-4
2.568616667E-1,-2.340787277E-2,9.820725769E-3,3.021490760E-3
2.668016667E-1,-2.095589973E-2,1.149745286E-2,5.078782793E-3
2.767416667E-1,-2.104610950E-2,6.157001480E-3,-2.610422671E-4
2.866816667E-1,-2.690799162E-2,3.409418277E-3,1.779471524E-3
2.966216667E-1,-2.728923410E-2,-5.101359449E-3,-7.892269641E-4
3.065616667E-1,-3.246988356E-2,-6.759176962E-3,-1.713876612E-3
3.165016667E-1,-3.228229284E-2,-9.629072621E-3,-3.974500112E-3
3.264406667E-1,-3.466475382E-2,-7.654604502E-3,-6.071207114E-3
3.363806667E-1,-3.468907997E-2,-8.703843690E-3,-9.688549675E-3
3.463206667E-1,-3.432076424E-2,-1.089802198E-2,-9.622770362E-3
3.562606667E-1,-3.558194265E-2,-1.019380800E-2,-7.351042703E-3
3.662006667E-1,-3.719581664E-2,-9.224950336E-3,-1.321646385E-3
3.761406667E-1,-3.634813428E-2,-4.416612908E-3,7.122103125E-4
3.860806667E-1,-4.167551920E-2,-5.365231074E-3,2.487206832E-3
3.960196667E-1,-4.436318204E-2,-2.818716690E-3,2.726358362E-3
4.059596667E-1,-4.479514807E-2,6.196616217E-3,-2.047623508E-3
4.158996667E-1,-4.523750022E-2,8.399849758E-3,2.291730605E-3
4.258396667E-1,-4.737681523E-2,1.092585735E-2,7.106459700E-3
4.357796667E-1,-5.186039954E-2,1.596446522E-2,7.974410430E-3
4.457196667E-1,-5.428627133E-2,1.727287658E-2,9.597075172E-3
4.556586667E-1,-5.632108077E-2,2.151465788E-2,1.176907402E-2
4.655986667E-1,-6.187643483E-2,2.567371726E-2,1.333687641E-2
4.755386667E-1,-6.131356210E-2,3.033754416E-2,1.308048982E-2
4.854786667E-1,-5.946984887E-2,2.907174639E-2,1.325332839E-2
4.954186667E-1,-5.342991650E-2,2.851576917E-2,1.061677188E-2
5.053586667E-1,-4.400232434E-2,2.677033283E-2,8.995972574E-3
5.152986667E-1,-3.472319990E-2,1.940015703E-2,5.769634619E-3
5.252376667E-1,-3.489843756E-2,8.598110639E-3,3.689173143E-3
5.351776667E-1,-2.839223295E-2,-3.110150341E-3,2.254476771E-3
5.451176667E-1,-3.129667789E-2,-9.927576408E-3,-8.433125913E-4
5.550576667E-1,-3.338471800E-2,-2.245322987E-2,-4.811258987E-4
5.649976667E-1,-3.744391352E-2,-2.779340185E-2,2.527181059E-3
5.749376667E-1,-3.983483091E-2,-3.004683368E-2,5.014307331E-3
5.848776667E-1,-4.539870843E-2,-3.312118724E-2,7.110481150E-3
5.948166667E-1,-4.381062090E-2,-3.284110501E-2,7.585536223E-3
6.047566667E-1,-4.400982708E-2,-2.377171069E-2,7.999391295E-3
6.146962500E-1,-4.167985916E-2,-1.973868534E-2,2.615678124E-3
6.246362500E-1,-3.687338531E-2,-8.331300691E-3,4.135011695E-3
6.345762500E-1,-3.546388447E-2,1.782002859E-3,2.380840480E-3
6.445162500E-1,-3.385267407E-2,1.357767638E-2,3.960893955E-3
6.544562500E-1,-3.589699417E-2,1.683434658E-2,7.670783438E-3
6.643952500E-1,-4.273146391E-2,2.164348215E-2,1.133769006E-2
6.743352500E-1,-5.294237286E-2,1.719110087E-2,6.211643107E-3
6.842752500E-1,-5.954274908E-2,5.562406965E-3,6.200191565E-3
6.942152500E-1,-6.279803813E-2,-9.012975730E-3,5.438602064E-3
7.041552500E-1,-6.320736557E-2,-2.236846276E-2,3.332041670E-3
7.140952500E-1,-6.096946448E-2,-3.386424109E-2,-1.639358699E-3
7.240352500E-1,-5.736886710E-2,-4.243535921E-2,-7.753976621E-3
7.339742500E-1,-5.737204105E-2,-4.587794095E-2,-1.910226792E-2
7.439142500E-1,-5.250937119E-2,-4.248693958E-2,-2.214492857E-2
