"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.351708347E-3,-2.154076239E-1,2.370548934E-1,1.933557272E-2
1.628970835E-2,-1.272599709E-1,1.820881426E-1,2.824643701E-2
2.622870833E-2,1.672742218E-2,1.191989994E-1,5.053251475E-2
3.616770834E-2,1.254078653E-1,7.993319213E-2,1.463455752E-1
4.610670832E-2,1.706626832E-1,6.488479793E-2,1.565226540E-1
5.604570833E-2,1.806134748E-1,6.776221275E-2,9.393610418E-2
6.598470834E-2,1.732848671E-1,5.809442639E-2,2.529856324E-2
7.592370833E-2,1.744861776E-1,6.977950215E-2,-5.219166219E-2
8.586170833E-2,1.628987503E-1,9.735964894E-2,-1.046587282E-1
9.580070834E-2,1.446495903E-1,1.147568697E-1,-9.980320036E-2
1.057397083E-1,1.307028115E-1,1.328855771E-1,-8.199316621E-2
1.156787083E-1,1.247085384E-1,1.360992068E-1,-7.381349623E-2
1.256177083E-1,1.008407888E-1,1.463610703E-1,-7.126235604E-2
1.355567084E-1,6.066076934E-2,1.483508778E-1,-5.273106784E-2
1.454957083E-1,6.842704117E-3,1.592524266E-1,-1.341906756E-2
1.554337083E-1,-5.655339271E-2,1.428083020E-1,5.062080771E-2
1.653727083E-1,-9.682813704E-2,1.244989157E-1,1.186019987E-1
1.753117083E-1,-1.203953397E-1,1.142487466E-1,1.833207357E-1
1.852507083E-1,-1.584168595E-1,1.305958074E-1,2.133938429E-1
1.951897083E-1,-1.866510174E-1,1.513054758E-1,2.040821519E-1
2.051287083E-1,-2.147425032E-1,1.709895426E-1,2.016096568E-1
2.150667083E-1,-2.222368795E-1,1.816022390E-1,2.215357983E-1
2.250057083E-1,-1.922552812E-1,1.854456139E-1,2.283907816E-1
2.349447083E-1,-1.346189842E-1,2.027048403E-1,2.575508460E-1
2.448837083E-1,-1.003554699E-1,2.122743934E-1,2.707757860E-1
2.548227083E-1,-8.766935080E-2,1.919021094E-1,2.821275705E-1
2.647617083E-1,-8.275827438E-2,1.828336626E-1,2.795793539E-1
2.747007083E-1,-6.940206438E-2,1.808198816E-1,2.674633384E-1
2.846387083E-1,-4.399181932E-2,1.725080645E-1,2.608112535E-1
2.945777084E-1,-2.139408499E-2,1.557306486E-1,2.275180846E-1
3.045167083E-1,1.322347820E-2,1.470124501E-1,2.215843302E-1
3.144557083E-1,3.534992695E-2,1.341053063E-1,2.183554977E-1
3.243947083E-1,6.331423581E-2,1.331498712E-1,2.088414931E-1
3.343337083E-1,8.465306461E-2,1.146568823E-1,2.002531028E-1
3.442727083E-1,1.081150174E-1,9.814902306E-2,2.016336304E-1
3.542107083E-1,9.431500375E-2,8.122016430E-2,1.967973983E-1
3.641497083E-1,5.885719568E-2,7.256628513E-2,1.681872645E-1
3.740887083E-1,1.358892918E-2,6.983680487E-2,1.613299423E-1
3.840277084E-1,-1.551500201E-2,7.264346838E-2,1.527672797E-1
3.939667083E-1,-2.873906493E-2,8.079507172E-2,1.409331000E-1
4.039057083E-1,-4.169210941E-2,7.454673707E-2,1.442125109E-1
4.138437083E-1,-5.916826755E-2,9.392850280E-2,1.368605143E-1
4.237827083E-1,-6.613727152E-2,1.139908844E-1,1.359962958E-1
4.337217083E-1,-6.693629354E-2,1.158000129E-1,1.257186449E-1
4.436607083E-1,-6.382820606E-2,1.062561876E-1,1.224801645E-1
4.535997083E-1,-7.434354633E-2,8.202064812E-2,1.368377101E-1
4.635387083E-1,-8.990386426E-2,6.259035051E-2,1.497553790E-1
4.734777084E-1,-9.630978137E-2,4.023936868E-2,1.277926522E-1
4.834157083E-1,-1.091382802E-1,3.858402193E-2,1.148995417E-1
4.933547083E-1,-1.207259998E-1,4.745775640E-2,8.473843396E-2
5.032937083E-1,-1.103825676E-1,4.485925376E-2,8.615755320E-2
5.132327083E-1,-9.974238932E-2,3.946636677E-2,9.324847162E-2
5.231717083E-1,-6.545285493E-2,3.306191146E-2,9.104728729E-2
5.331107083E-1,-4.474611014E-2,5.540821552E-2,7.506246150E-2
5.430487084E-1,-4.643390894E-2,6.235587716E-2,6.278126210E-2
5.529877083E-1,-4.707037836E-2,6.781249881E-2,4.208065689E-2
5.629267083E-1,-4.203095555E-2,6.882289767E-2,3.006901413E-2
5.728657083E-1,-4.784104139E-2,4.845061362E-2,3.798643649E-2
5.828040000E-1,-3.145626605E-2,2.788654089E-2,4.700459719E-2
5.927430000E-1,2.544591308E-2,1.113251388E-2,5.214751571E-2
6.026820000E-1,6.522627532E-2,-1.729898751E-2,5.334414840E-2
6.126200000E-1,8.135815859E-2,-2.510092735E-2,1.967091054E-2
6.225590000E-1,7.602432847E-2,-1.194469213E-2,-5.149935186E-3
6.324980000E-1,6.307040691E-2,2.037579238E-2,-2.300820887E-2
6.424370000E-1,3.918833166E-2,4.176607668E-2,-1.089979470E-2
6.523760000E-1,3.309991837E-2,3.129546762E-2,-1.911162436E-3
6.623150000E-1,7.499054074E-4,1.333574474E-2,-5.067197084E-3
6.722540000E-1,-2.722668260E-2,3.455704451E-3,1.980451941E-3
6.821920000E-1,-6.107621402E-2,7.504316568E-3,1.212654054E-2
6.921310000E-1,-7.183304429E-2,9.819813967E-3,2.587772995E-2
7.020700000E-1,-7.366702348E-2,1.826202393E-2,4.209995270E-3
7.120090000E-1,-5.840959132E-2,5.245186329E-2,-1.364798605E-2
7.219480000E-1,-4.838337064E-2,6.565604568E-2,3.373843431E-4
7.318870000E-1,-5.244046122E-2,9.555695236E-2,2.242407203E-3
7.418260000E-1,-5.946706027E-2,1.215039718E-1,-1.578163505E-2
7.517640000E-1,-7.842461050E-2,1.193481034E-1,-2.338301539E-2
7.617030000E-1,-9.430798709E-2,1.178494620E-1,-2.506701350E-3
7.716420000E-1,-9.106804490E-2,1.081916159E-1,1.385907054E-2
7.815810000E-1,-6.035057455E-2,9.755494595E-2,4.026509643E-2
7.915200000E-1,-2.315614343E-2,6.967308283E-2,4.123573422E-2
8.014590000E-1,-7.782351673E-3,4.521885753E-2,3.740873158E-2
8.113970000E-1,4.296241701E-3,3.661175609E-2,2.328945994E-2
8.213360000E-1,7.318667471E-3,5.040241420E-2,8.584297299E-3
8.312750000E-1,6.241025627E-3,6.025380313E-2,2.230858952E-2
8.412140000E-1,2.497755110E-2,7.296272635E-2,3.361915112E-2
8.511530000E-1,3.170038730E-2,9.353030741E-2,3.457400143E-2
8.610920000E-1,4.291476220E-2,1.191083676E-1,3.427170038E-2
8.710310000E-1,5.298659116E-2,1.211192250E-1,5.681271672E-2
8.809690000E-1,4.876197785E-2,1.096779782E-1,6.930938601E-2
8.909080000E-1,4.336675197E-2,9.431208014E-2,7.584131062E-2
9.008470000E-1,2.919865608E-2,6.911350429E-2,7.370181441E-2
9.107860000E-1,5.114033282E-2,5.961762607E-2,8.001242191E-2
9.207250000E-1,6.419775009E-2,2.718253613E-2,1.072899753E-1
9.306640000E-1,6.682490408E-2,5.534974337E-3,1.206765908E-1
9.406020000E-1,5.821400195E-2,1.560212553E-2,1.067017454E-1
9.505410000E-1,6.376944155E-2,2.476939023E-2,7.975836039E-2
9.604800000E-1,5.889227897E-2,5.762489498E-2,6.156942666E-2
9.704190000E-1,4.606933504E-2,5.993629932E-2,5.165839612E-2
9.803580000E-1,3.701375216E-2,6.596419394E-2,5.189403892E-2
9.902970000E-1,1.638506770E-2,8.062842607E-2,7.080539614E-2
1.000236000E0,-3.074173629E-3,9.183461487E-2,7.215376407E-2
1.010174000E0,-2.395458072E-2,1.044733715E-1,7.784982920E-2
1.020113000E0,-3.896701455E-2,9.900271654E-2,7.599304587E-2
1.030052000E0,-3.951051325E-2,9.488042951E-2,7.863920331E-2
1.039991000E0,-2.435920805E-2,9.792624414E-2,7.680873245E-2
1.049930000E0,-1.562405258E-2,8.985357821E-2,7.703472733E-2
1.059869000E0,-2.440306216E-2,9.302159965E-2,8.587951809E-2
1.069807000E0,-3.185884684E-2,1.068871021E-1,6.757364005E-2
1.079746000E0,-3.837322980E-2,1.220758295E-1,7.060980678E-2
1.089685000E0,-4.374974459E-2,1.232891268E-1,7.890232801E-2
1.099624000E0,-4.052178919E-2,1.300906080E-1,8.188616216E-2
1.109563000E0,-2.993160456E-2,1.233002365E-1,9.359638095E-2
1.119502000E0,-2.472816736E-2,1.129939342E-1,9.167001575E-2
1.129441000E0,-4.847984970E-2,9.376302660E-2,1.147498530E-1
1.139379000E0,-5.781259060E-2,8.668380260E-2,1.127770025E-1
1.149318000E0,-6.370249093E-2,8.875839472E-2,8.840405345E-2
1.159257000E0,-5.134995550E-2,9.134871125E-2,9.724796712E-2
1.169196000E0,-7.066652477E-3,8.801755250E-2,1.009328824E-1
1.179135000E0,1.487327009E-2,7.876842678E-2,9.512016535E-2
1.189074000E0,1.297263265E-2,8.423791230E-2,8.155901045E-2
1.199013000E0,2.049332142E-2,9.942488551E-2,7.639708847E-2
1.208951000E0,1.554482281E-2,9.403726101E-2,4.658389002E-2
1.218890000E0,7.490867972E-3,8.963957012E-2,1.728320003E-2
1.228829000E0,1.353045702E-3,9.504415154E-2,6.248919368E-3
1.238768000E0,1.172659099E-2,9.531546235E-2,3.270347714E-3
1.248707000E0,4.853773713E-3,7.680025399E-2,1.819185734E-2
1.258646000E0,-1.822372466E-2,7.310832202E-2,3.311336696E-2
1.268584000E0,-1.984194160E-2,7.646345437E-2,3.054059207E-2
1.278523000E0,-1.514428854E-2,6.995959640E-2,1.739429712E-2
1.288462000E0,-2.629434407E-2,7.605824232E-2,2.702319950E-2
1.298401000E0,-8.799767196E-3,6.711317182E-2,3.454768896E-2
1.308340000E0,7.702829540E-3,6.567768037E-2,4.431546271E-2
1.318279000E0,2.044654369E-2,6.500057280E-2,3.694066197E-2
1.328218000E0,2.524330705E-2,7.867253244E-2,3.507627726E-2
1.338156000E0,1.862104297E-2,9.090315342E-2,3.354430676E-2
1.348095000E0,9.967163801E-3,9.489153922E-2,2.931326151E-2
1.358034000E0,1.518317252E-2,8.649669170E-2,5.992518961E-2
1.367973000E0,8.138154745E-3,8.744861841E-2,9.619722247E-2
1.377912000E0,1.541033685E-3,7.801764429E-2,1.190528190E-1
1.387851000E0,-1.228178412E-2,8.291644156E-2,1.255999464E-1
1.397790000E0,-1.213326484E-2,9.262515843E-2,1.229283535E-1
1.407728000E0,-9.168141782E-3,1.046183825E-1,9.895623118E-2
1.417667000E0,-8.643938899E-3,1.105959910E-1,9.675884753E-2
1.427606000E0,2.074212044E-2,1.208607781E-1,9.712956101E-2
1.437545000E0,3.885971814E-2,1.106854534E-1,8.712994516E-2
1.447484000E0,5.453084081E-2,1.104176509E-1,9.113879621E-2
