"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.102291659E-3,3.816014557E0,-7.532785492E0,4.429139557E0
8.836708352E-3,3.889661407E0,-7.580685883E0,4.455035706E0
1.877570833E-2,4.024680634E0,-7.649093628E0,4.463418274E0
2.871470834E-2,4.139641571E0,-7.694449310E0,4.562063141E0
3.865370833E-2,4.186194763E0,-7.712711334E0,4.588108978E0
4.859170833E-2,4.199367371E0,-7.709268494E0,4.528981934E0
5.853070834E-2,4.185296631E0,-7.718100128E0,4.462669830E0
6.846970835E-2,4.186045074E0,-7.711813202E0,4.391867065E0
7.840870833E-2,4.172124023E0,-7.683222656E0,4.334236908E0
8.834770834E-2,4.151616669E0,-7.664960632E0,4.335733795E0
9.828670835E-2,4.132755890E0,-7.646249542E0,4.359384613E0
1.082257083E-1,4.121529236E0,-7.639812927E0,4.375401306E0
1.181637083E-1,4.095184021E0,-7.630681915E0,4.380490723E0
1.281027083E-1,4.050726471E0,-7.629933472E0,4.401297455E0
1.380417083E-1,3.996239777E0,-7.618557129E0,4.440066833E0
1.479807083E-1,3.924389191E0,-7.635921021E0,4.502487030E0
1.579197083E-1,3.875440979E0,-7.656727753E0,4.572241974E0
1.678587083E-1,3.847748566E0,-7.671247559E0,4.635410614E0
1.777967083E-1,3.807033234E0,-7.664212189E0,4.666695557E0
1.877357083E-1,3.771107941E0,-7.646249542E0,4.662653961E0
1.976747083E-1,3.735032959E0,-7.630831604E0,4.652475128E0
2.076137083E-1,3.713777161E0,-7.623347168E0,4.672084351E0
2.175527083E-1,3.730093231E0,-7.628137207E0,4.677772522E0
2.274917083E-1,3.775299225E0,-7.614365845E0,4.706213379E0
2.374307083E-1,3.805835724E0,-7.608527985E0,4.718787231E0
2.473687083E-1,3.807332611E0,-7.629035339E0,4.730912018E0
2.573077084E-1,3.805686035E0,-7.649393005E0,4.731361084E0
2.672467083E-1,3.808979187E0,-7.654033356E0,4.717589722E0
2.771857083E-1,3.824696503E0,-7.664361877E0,4.711003418E0
2.871247083E-1,3.840413818E0,-7.687264252E0,4.681664429E0
2.970637083E-1,3.864813080E0,-7.695946198E0,4.671784973E0
3.070027083E-1,3.884272614E0,-7.713759155E0,4.668641510E0
3.169407083E-1,3.903283081E0,-7.719297638E0,4.660258942E0
3.268797083E-1,3.919748840E0,-7.734266510E0,4.652175751E0
3.368187083E-1,3.939657440E0,-7.754025421E0,4.654121704E0
3.467577084E-1,3.923640747E0,-7.773934021E0,4.653822327E0
3.566967083E-1,3.888912964E0,-7.784711609E0,4.629273376E0
3.666357083E-1,3.838767242E0,-7.787555695E0,4.621788940E0
3.765737083E-1,3.804338837E0,-7.786507874E0,4.616699524E0
3.865127083E-1,3.789968719E0,-7.777975616E0,4.604574738E0
3.964517083E-1,3.772604828E0,-7.783514099E0,4.609514465E0
4.063907083E-1,3.752845917E0,-7.766898651E0,4.605323181E0
4.163297083E-1,3.741918640E0,-7.748337250E0,4.605323181E0
4.262687083E-1,3.736829224E0,-7.743098145E0,4.596940613E0
4.362077083E-1,3.736679535E0,-7.752229156E0,4.595892792E0
4.461457083E-1,3.727099457E0,-7.773484955E0,4.610262909E0
4.560847083E-1,3.707490234E0,-7.793393555E0,4.626578979E0
4.660237083E-1,3.699706421E0,-7.817942505E0,4.609364777E0
4.759627083E-1,3.685186615E0,-7.823331299E0,4.595743103E0
4.859017083E-1,3.667822723E0,-7.815996552E0,4.565206604E0
4.958407083E-1,3.677851868E0,-7.819289703E0,4.560715942E0
5.057797083E-1,3.685485992E0,-7.823780365E0,4.569098511E0
5.157177083E-1,3.716321869E0,-7.834408264E0,4.566404114E0
5.256567083E-1,3.738026733E0,-7.817643127E0,4.549938354E0
5.355957084E-1,3.734434204E0,-7.807015228E0,4.537065125E0
5.455347083E-1,3.732039185E0,-7.803722076E0,4.516707458E0
