"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.067937500E-2,-5.230158985E-2,2.051926844E-2,1.252046746E-1
2.067437500E-2,8.079390228E-2,1.663810596E-2,1.526994520E-1
3.066937500E-2,2.174988806E-1,1.393859267E-2,1.224746096E-1
4.066437500E-2,2.372630543E-1,1.852207884E-2,8.628853083E-2
5.065937500E-2,2.267626244E-1,1.072262406E-2,4.849329829E-2
6.065337500E-2,1.563007522E-1,2.548691668E-2,3.222400546E-3
7.064837500E-2,1.132447797E-1,6.517591618E-2,-3.867874682E-2
8.064337500E-2,1.058667630E-1,5.668210454E-2,-5.699398041E-2
9.063837500E-2,9.146565557E-2,5.680789277E-3,-2.849465132E-2
1.006333750E-1,1.132313311E-1,-5.131246023E-2,4.999369383E-3
1.106273750E-1,2.147658920E-1,-8.984678082E-2,5.085615814E-2
1.206223750E-1,2.957474899E-1,-1.633220156E-1,7.826615095E-2
1.306173750E-1,3.621964180E-1,-2.258852497E-1,4.282793105E-2
1.406123750E-1,3.450734317E-1,-2.868861808E-1,-8.795966506E-3
1.506073750E-1,3.589558911E-1,-3.451143622E-1,-6.874279082E-2
1.606013750E-1,2.256919992E-1,-3.382815253E-1,-1.462786245E-1
1.705963750E-1,-5.301787376E-2,-3.278551358E-1,-2.712476563E-1
1.805913750E-1,-2.452456731E-1,-2.106465286E-1,-3.513352150E-1
1.905863750E-1,-3.018040359E-1,-1.017035455E-1,-3.503628230E-1
2.005813750E-1,-2.316544050E-1,-8.483023524E-2,-2.852154851E-1
2.105763750E-1,-6.141915321E-2,-1.473834559E-1,-1.904654485E-1
2.205703750E-1,1.407828265E-1,-2.681264126E-1,-5.883819222E-2
2.305653750E-1,4.070901704E-1,-3.514954287E-1,4.907918930E-2
2.405603750E-1,6.729221356E-1,-4.780249362E-1,1.164940774E-1
2.505553750E-1,9.952007818E-1,-5.742834082E-1,1.255081451E-1
2.605503750E-1,1.260880719E0,-6.740955256E-1,8.729542136E-2
2.705443750E-1,1.551089727E0,-7.592222147E-1,-2.680422127E-2
2.805393750E-1,1.838488562E0,-8.226060323E-1,-2.034942144E-1
2.905343750E-1,2.207498156E0,-8.493225454E-1,-3.855613071E-1
3.005293750E-1,2.694958890E0,-8.247721334E-1,-5.383595771E-1
3.105243750E-1,3.175722224E0,-7.386277364E-1,-6.829220438E-1
3.205183750E-1,3.625184242E0,-6.245397882E-1,-6.786962610E-1
3.305126250E-1,4.105076340E0,-5.762328699E-1,-6.692623633E-1
3.405076250E-1,4.467413676E0,-6.057762194E-1,-7.597199589E-1
3.505026250E-1,4.587146527E0,-7.899085486E-1,-8.469060373E-1
3.604976250E-1,4.620339416E0,-9.445667448E-1,-8.717648900E-1
3.704916250E-1,4.538997629E0,-8.638431553E-1,-1.008492672E0
3.804866250E-1,4.191026317E0,-8.680598748E-1,-1.202219698E0
3.904816250E-1,3.618491519E0,-8.198311631E-1,-1.685955756E0
4.004766250E-1,2.994128755E0,-8.221732653E-1,-1.872930416E0
4.104716250E-1,2.576143468E0,-9.053226453E-1,-1.872133441E0
4.204656250E-1,2.439382941E0,-1.057237474E0,-1.690292343E0
4.304606250E-1,2.584272267E0,-1.095831802E0,-1.392476985E0
4.404556250E-1,3.089661734E0,-6.656938807E-1,-1.442284738E0
4.504506250E-1,2.958346134E0,-8.706195666E-1,-1.538678719E0
4.604456250E-1,2.413688521E0,-1.293671759E0,-1.718515099E0
4.704406250E-1,1.763586314E0,-1.524587368E0,-1.729326308E0
4.804346250E-1,1.087462828E0,-1.812788295E0,-1.275263116E0
4.904296250E-1,6.946316779E-1,-1.926289914E0,-1.394244891E0
5.004246250E-1,4.889757478E-1,-1.941535067E0,-1.477712725E0
5.104196250E-1,4.065908182E-1,-1.817441071E0,-1.424260988E0
5.204146250E-1,4.684181070E-1,-1.623886246E0,-1.337862529E0
5.304086250E-1,6.516341776E-1,-1.396019521E0,-1.265209998E0
5.404036250E-1,7.632832521E-1,-1.234068312E0,-1.202972819E0
5.503986250E-1,6.423774505E-1,-1.154250310E0,-1.294104745E0
5.603936250E-1,1.021280533E-1,-1.247255538E0,-1.473255685E0
5.703886250E-1,-7.129089046E-1,-1.546720687E0,-1.605980756E0
5.803826250E-1,-1.378559443E0,-1.880461630E0,-1.631946925E0
5.903776250E-1,-1.873998703E0,-2.127710267E0,-1.701428219E0
6.003726250E-1,-2.293584373E0,-2.308355902E0,-1.806717862E0
6.103676250E-1,-2.464902529E0,-2.343441827E0,-1.613706974E0
6.203626250E-1,-2.376863342E0,-2.212705101E0,-1.322745577E0
6.303566250E-1,-2.045137934E0,-1.940170473E0,-1.086936725E0
6.403516250E-1,-1.545410911E0,-1.682787150E0,-6.590681814E-1
6.503466250E-1,-1.078392627E0,-1.604178352E0,-2.336920135E-1
6.603416250E-1,-7.098098803E-1,-1.698681051E0,6.841812417E-2
6.703366250E-1,-5.061993062E-1,-1.907476351E0,3.581181313E-1
6.803306250E-1,-4.705424005E-1,-2.144254087E0,3.473832281E-1
6.903256250E-1,-8.461692882E-1,-2.496054740E0,1.508523166E-1
7.003206250E-1,-1.498423855E0,-2.882616506E0,-2.112780279E-1
7.103156250E-1,-2.058533905E0,-3.044228284E0,-6.206668118E-1
7.203106250E-1,-2.357485669E0,-2.899662309E0,-9.340781555E-1
7.303056250E-1,-2.494048560E0,-2.557630014E0,-1.056297169E0
7.402996250E-1,-2.470196013E0,-2.168315964E0,-1.161089140E0
7.502946250E-1,-2.335660352E0,-1.790469473E0,-1.250044075E0
7.602896250E-1,-2.156207550E0,-1.502608123E0,-1.251003603E0
7.702846250E-1,-1.956849071E0,-1.247168999E0,-1.178588760E0
7.802796250E-1,-1.693739569E0,-1.052840295E0,-1.046127691E0
7.902736250E-1,-1.397095116E0,-8.731343079E-1,-8.526374781E-1
8.002686250E-1,-1.096134834E0,-7.715564775E-1,-6.113644034E-1
8.102636250E-1,-9.045443809E-1,-6.672672933E-1,-5.251559794E-1
8.202586250E-1,-7.985396236E-1,-5.969861001E-1,-5.361265254E-1
8.302536250E-1,-8.158330563E-1,-6.230564958E-1,-5.176937628E-1
8.402476250E-1,-8.945909581E-1,-6.838926816E-1,-5.438647306E-1
8.502426250E-1,-1.019309437E0,-7.524775976E-1,-5.053180578E-1
8.602376250E-1,-1.116493962E0,-7.657852757E-1,-5.821365112E-1
