"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.724618000E-3,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
6.773312000E-3,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
8.847776000E-3,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
1.086185500E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
1.287639600E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
1.486009000E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
1.687424700E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
1.885848000E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
2.087148200E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
2.285540700E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
2.487417900E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
2.685295000E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
2.886810600E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
3.085087700E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
3.286557300E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
3.484903600E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
3.686342300E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
3.884834800E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
4.086188900E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
4.287519900E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
4.485943200E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
4.687266500E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
4.885612800E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
5.087059300E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
5.285421000E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
5.486905800E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
5.685267600E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
5.886744800E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
6.085091200E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
6.286383700E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
6.484745400E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
6.686261100E-2,5.497787148E-3,-5.803219974E-2,-5.192354694E-2
6.884592100E-2,-5.070181563E-2,-2.382374369E-2,-6.719517522E-3
7.085892300E-2,-4.948008433E-2,-2.138028294E-2,-6.108652335E-3
7.287454000E-2,-5.253441259E-2,-1.588249579E-2,6.108652451E-4
7.485885100E-2,-5.497787148E-2,-6.108652335E-3,4.276056774E-3
7.687154500E-2,-5.253441259E-2,-4.886921961E-3,6.719517522E-3
7.885639300E-2,-5.497787148E-2,4.276056774E-3,1.099557430E-2
8.087031800E-2,-5.742133409E-2,1.343903504E-2,1.404990070E-2
8.285309000E-2,-5.742133409E-2,1.893682219E-2,1.343903504E-2
8.486786200E-2,-5.925392732E-2,2.993239649E-2,1.527163107E-2
8.685086400E-2,-5.864306539E-2,4.031710699E-2,1.771509275E-2
8.886532700E-2,-6.108652428E-2,4.642575979E-2,1.771509275E-2
9.084879200E-2,-5.742133409E-2,5.497787148E-2,2.138028294E-2
9.286356300E-2,-6.108652428E-2,6.414084882E-2,1.954768784E-2
9.484695000E-2,-6.047565863E-2,7.086037099E-2,1.832595654E-2
9.686049000E-2,-6.169738993E-2,7.635815442E-2,1.954768784E-2
9.887618500E-2,-6.108652428E-2,8.491026610E-2,2.015855350E-2
1.008585720E-1,-6.108652428E-2,8.491026610E-2,2.076941915E-2
1.028731120E-1,-6.352998316E-2,9.040805697E-2,2.076941915E-2
1.048551910E-1,-6.108652428E-2,8.857546002E-2,2.321287990E-2
1.068697330E-1,-5.986479297E-2,9.040805697E-2,2.321287990E-2
1.088548890E-1,-6.169738993E-2,8.979719132E-2,2.199114859E-2
1.108678910E-1,-6.047565863E-2,8.918632567E-2,2.504547499E-2
1.128524310E-1,-6.230825558E-2,8.552113175E-2,2.504547499E-2
1.148662800E-1,-6.291911751E-2,7.819075137E-2,2.626720630E-2
1.168499750E-1,-6.169738993E-2,7.696902007E-2,2.871066704E-2
1.188647460E-1,-6.291911751E-2,6.841690838E-2,2.871066704E-2
1.208478250E-1,-6.230825558E-2,6.169738993E-2,2.932153270E-2
1.228622880E-1,-6.230825558E-2,5.436700583E-2,2.871066704E-2
1.248771380E-1,-6.414084882E-2,4.581489414E-2,2.626720630E-2
1.268598320E-1,-6.475171447E-2,3.543018550E-2,2.687807009E-2
1.288746030E-1,-6.475171447E-2,2.932153270E-2,2.626720630E-2
1.308571440E-1,-6.475171447E-2,1.649336144E-2,2.504547499E-2
1.328715310E-1,-6.597344577E-2,9.773843922E-3,2.321287990E-2
1.348555330E-1,-6.780604273E-2,-6.108652451E-4,2.199114859E-2
1.368697660E-1,-6.780604273E-2,-8.552113548E-3,2.504547499E-2
1.388540760E-1,-6.902777404E-2,-1.343903504E-2,2.504547499E-2
1.408673090E-1,-7.147123665E-2,-2.015855350E-2,2.443460934E-2
1.428512340E-1,-6.963863969E-2,-2.626720630E-2,2.687807009E-2
1.448645440E-1,-7.391469181E-2,-2.993239649E-2,2.871066704E-2
1.468497770E-1,-7.208210230E-2,-3.176499158E-2,3.237585723E-2
1.488635490E-1,-7.208210230E-2,-3.726277873E-2,3.237585723E-2
1.508460900E-1,-7.086037099E-2,-3.665191308E-2,3.298672289E-2
1.528611690E-1,-6.902777404E-2,-4.031710699E-2,3.543018550E-2
1.548747090E-1,-7.086037099E-2,-4.031710699E-2,3.787364438E-2
1.568590200E-1,-7.208210230E-2,-3.970624134E-2,3.970624134E-2
1.588743290E-1,-7.147123665E-2,-4.153883830E-2,4.153883830E-2
1.608565620E-1,-7.208210230E-2,-4.092797264E-2,4.337143153E-2
1.628703330E-1,-7.208210230E-2,-4.153883830E-2,4.520402849E-2
1.648547210E-1,-7.024950534E-2,-3.909537569E-2,4.948008433E-2
1.668681850E-1,-6.902777404E-2,-4.031710699E-2,5.497787148E-2
1.688516480E-1,-6.841690838E-2,-4.092797264E-2,5.742133409E-2
1.708654960E-1,-6.841690838E-2,-3.726277873E-2,6.352998316E-2
1.728497300E-1,-6.719517708E-2,-3.848451003E-2,6.230825558E-2
1.748630400E-1,-6.475171447E-2,-3.909537569E-2,6.597344577E-2
1.768473490E-1,-6.291911751E-2,-3.787364438E-2,7.147123665E-2
1.788624280E-1,-6.291911751E-2,-3.787364438E-2,7.024950534E-2
1.808756620E-1,-6.047565863E-2,-3.909537569E-2,7.086037099E-2
1.828593570E-1,-5.681046844E-2,-4.153883830E-2,7.147123665E-2
1.848700510E-1,-5.497787148E-2,-4.214970022E-2,7.452555746E-2
1.868562840E-1,-5.253441259E-2,-4.703662544E-2,7.330382615E-2
1.888715930E-1,-4.764748737E-2,-5.070181563E-2,7.452555746E-2
1.908556730E-1,-4.703662544E-2,-5.497787148E-2,7.574728876E-2
1.928692140E-1,-4.459316283E-2,-6.108652428E-2,7.391469181E-2
1.948529080E-1,-4.031710699E-2,-6.658431143E-2,7.269296050E-2
1.968666790E-1,-4.276056588E-2,-7.086037099E-2,7.391469181E-2
1.988522210E-1,-3.787364438E-2,-7.696902007E-2,7.574728876E-2
2.008655300E-1,-3.726277873E-2,-8.185594529E-2,7.330382615E-2
2.028485320E-1,-3.543018550E-2,-9.224065393E-2,7.330382615E-2
2.048633810E-1,-3.298672289E-2,-9.651670605E-2,7.330382615E-2
2.068466910E-1,-3.054326214E-2,-1.014036313E-1,7.391469181E-2
2.088603090E-1,-2.993239649E-2,-1.093448773E-1,7.147123665E-2
2.108747720E-1,-2.932153270E-2,-1.142318025E-1,7.086037099E-2
2.128584670E-1,-2.626720630E-2,-1.191187203E-1,6.963863969E-2
2.148713930E-1,-2.626720630E-2,-1.252273768E-1,6.841690838E-2
2.168560100E-1,-2.443460934E-2,-1.331686229E-1,6.658431143E-2
2.188710120E-1,-2.443460934E-2,-1.362229437E-1,6.475171447E-2
2.208537830E-1,-2.138028294E-2,-1.386664063E-1,6.597344577E-2
2.228682480E-1,-2.199114859E-2,-1.447750628E-1,6.352998316E-2
2.248510960E-1,-2.138028294E-2,-1.484402567E-1,6.169738993E-2
2.268664830E-1,-1.954768784E-2,-1.521054506E-1,6.047565863E-2
2.288501770E-1,-2.199114859E-2,-1.557706445E-1,6.230825558E-2
2.308634110E-1,-2.199114859E-2,-1.582140923E-1,5.681046844E-2
2.328479510E-1,-2.138028294E-2,-1.649336219E-1,5.681046844E-2
2.348614920E-1,-2.260201424E-2,-1.655444801E-1,5.681046844E-2
2.368757240E-1,-2.504547499E-2,-1.734857261E-1,5.436700583E-2
2.388605730E-1,-2.993239649E-2,-1.808161139E-1,5.497787148E-2
2.408732680E-1,-2.809980139E-2,-1.844813079E-1,5.253441259E-2
2.428568850E-1,-3.176499158E-2,-1.918116808E-1,5.436700583E-2
2.448722720E-1,-3.054326214E-2,-2.015855312E-1,5.314527452E-2
2.468551200E-1,-3.176499158E-2,-2.052507252E-1,5.192354694E-2
2.488689690E-1,-3.054326214E-2,-2.125810981E-1,5.192354694E-2
2.508529710E-1,-3.359758854E-2,-2.168571651E-1,5.375614017E-2
2.528676650E-1,-3.237585723E-2,-2.193006277E-1,5.314527452E-2
2.548505140E-1,-2.809980139E-2,-2.235766798E-1,5.009094998E-2
2.568649780E-1,-2.565634064E-2,-2.278527319E-1,4.825835302E-2
2.588499030E-1,-2.565634064E-2,-2.284636050E-1,4.459316283E-2
2.608624440E-1,-2.382374369E-2,-2.290744632E-1,4.337143153E-2
2.628772150E-1,-2.015855350E-2,-2.302961946E-1,3.970624134E-2
2.648594490E-1,-1.771509275E-2,-2.296853364E-1,3.787364438E-2
2.668738350E-1,-1.343903504E-2,-2.321287990E-1,3.237585723E-2
2.688582220E-1,-1.404990070E-2,-2.315179259E-1,3.054326214E-2
2.708720700E-1,-1.099557430E-2,-2.315179259E-1,2.748893574E-2
2.728559960E-1,-1.099557430E-2,-2.315179259E-1,2.626720630E-2
2.748702290E-1,-9.773843922E-3,-2.327396572E-1,2.626720630E-2
2.768530000E-1,-1.099557430E-2,-2.339613885E-1,2.504547499E-2
2.788692330E-1,-9.773843922E-3,-2.333505303E-1,2.687807009E-2
2.808516980E-1,-7.941247895E-3,-2.296853364E-1,2.748893574E-2
2.828653150E-1,-6.719517522E-3,-2.296853364E-1,2.993239649E-2
2.848502400E-1,-9.162978269E-3,-2.272418737E-1,3.054326214E-2
2.868637800E-1,-9.773843922E-3,-2.235766798E-1,3.298672289E-2
2.888471680E-1,-9.162978269E-3,-2.162462920E-1,3.420845419E-2
2.908618620E-1,-1.160643995E-2,-2.076941878E-1,3.848451003E-2
2.928754030E-1,-1.343903504E-2,-2.015855312E-1,4.031710699E-2
2.948587890E-1,-1.282817032E-2,-1.887573600E-1,4.214970022E-2
2.968727160E-1,-1.466076635E-2,-1.814269722E-1,4.581489414E-2
2.988576410E-1,-1.832595654E-2,-1.679879427E-1,5.253441259E-2
3.008708730E-1,-2.321287990E-2,-1.545489132E-1,6.047565863E-2
3.028545680E-1,-2.626720630E-2,-1.466076523E-1,6.230825558E-2
3.048681090E-1,-3.176499158E-2,-1.325577646E-1,7.147123665E-2
3.068532650E-1,-3.237585723E-2,-1.209513173E-1,8.124507964E-2
3.088681130E-1,-3.726277873E-2,-1.142318025E-1,8.552113175E-2
3.108496540E-1,-3.604105115E-2,-1.069014147E-1,9.346238524E-2
3.128641170E-1,-4.520402849E-2,-9.529497474E-2,9.957103431E-2
3.148483510E-1,-4.398229718E-2,-9.407325089E-2,1.056796908E-1
3.168625840E-1,-4.764748737E-2,-8.674286306E-2,1.136209369E-1
3.188778930E-1,-5.497787148E-2,-8.307767659E-2,1.166752651E-1
3.208601260E-1,-5.619960278E-2,-8.368854225E-2,1.166752651E-1
