"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.414458333E-3,6.684915721E-2,7.701089978E-2,-1.841542870E-2
1.140945833E-2,9.630084783E-2,-9.459675103E-2,-3.371087462E-2
2.140445833E-2,1.159730926E-1,-2.021138966E-1,-5.478526652E-2
3.139945833E-2,1.165658757E-1,-2.205684483E-1,-5.819245800E-2
4.139345833E-2,1.021291465E-1,-1.677768677E-1,-5.660814419E-2
5.138845833E-2,7.804906368E-2,-6.682630628E-2,-4.732825235E-2
6.138345833E-2,5.573629588E-2,4.371298850E-2,-3.210855275E-2
7.137845833E-2,2.764961123E-2,1.410993636E-1,-1.362104248E-2
8.137345833E-2,1.110445708E-2,1.891302764E-1,-4.257367924E-3
9.136745833E-2,-1.069538761E-3,1.845847219E-1,6.293118931E-4
1.013624583E-1,-4.087433219E-3,1.366257221E-1,-4.317243118E-3
1.113574583E-1,-8.590098470E-3,6.655988842E-2,-7.769378368E-3
1.213524583E-1,-1.027854253E-2,4.685071763E-3,-1.203682646E-2
1.313474583E-1,-1.311196480E-2,-4.410130158E-2,-1.548519079E-2
1.413414583E-1,-1.969316788E-2,-5.971541628E-2,-1.890042797E-2
1.513364583E-1,-2.619773149E-2,-4.520124197E-2,-1.971524023E-2
1.613314583E-1,-3.827516735E-2,-1.517942734E-2,-2.031924576E-2
1.713264583E-1,-3.739129007E-2,2.350231260E-2,-1.642192341E-2
1.813214583E-1,-3.594599292E-2,5.891037360E-2,-9.525667876E-3
1.913154583E-1,-2.147160843E-2,8.810211718E-2,-3.016309813E-3
2.013104583E-1,-5.263077095E-3,9.591796249E-2,-3.163849004E-3
2.113054583E-1,1.323916949E-2,9.271036088E-2,-2.551726531E-3
2.213004583E-1,3.192816675E-2,7.740890235E-2,2.260605805E-3
2.312954583E-1,4.940254986E-2,5.853483081E-2,3.993954975E-3
2.412894583E-1,6.242727116E-2,3.877523914E-2,1.774742734E-3
2.512839167E-1,7.493666559E-2,2.295469493E-2,6.277361885E-3
2.612789167E-1,8.852038532E-2,1.829949021E-2,5.081336014E-3
2.712739167E-1,9.987661988E-2,2.116734162E-2,1.285727322E-2
2.812689167E-1,1.078389362E-1,2.430348098E-2,1.288843155E-2
2.912629167E-1,1.120115891E-1,3.033081815E-2,8.299512789E-3
3.012579167E-1,1.196394190E-1,4.140504077E-2,5.999873392E-3
3.112529167E-1,1.271672249E-1,5.373474583E-2,1.041120384E-3
3.212479167E-1,1.380254626E-1,6.636025757E-2,-9.826160967E-4
3.312429167E-1,1.484553963E-1,8.285894990E-2,-4.607573152E-3
3.412369167E-1,1.595847458E-1,9.961023182E-2,-8.258767426E-3
3.512319167E-1,1.753961593E-1,1.115634292E-1,-1.634460501E-2
3.612269167E-1,1.958439201E-1,1.208996624E-1,-2.229996584E-2
3.712219167E-1,2.128381282E-1,1.294774264E-1,-3.021923080E-2
3.812169167E-1,2.339473963E-1,1.359489113E-1,-3.934295475E-2
3.912109167E-1,2.545226812E-1,1.439642459E-1,-4.721304029E-2
4.012059167E-1,2.776402533E-1,1.599024683E-1,-5.511064455E-2
4.112009167E-1,3.056071401E-1,1.831938326E-1,-6.692012399E-2
4.211959167E-1,3.388710916E-1,2.116590291E-1,-8.112196624E-2
4.311909167E-1,3.694561720E-1,2.453203499E-1,-9.561197460E-2
4.411849167E-1,4.032942951E-1,2.832171321E-1,-1.151952595E-1
4.511799167E-1,4.337401390E-1,3.223822415E-1,-1.309511065E-1
4.611749167E-1,4.578662515E-1,3.707207441E-1,-1.541118175E-1
4.711699167E-1,4.786553383E-1,4.195227325E-1,-1.862561107E-1
4.811649167E-1,4.962937236E-1,4.729430676E-1,-2.218756229E-1
4.911589167E-1,5.083096027E-1,5.279953480E-1,-2.587397695E-1
5.011539167E-1,5.324612856E-1,5.764510036E-1,-2.925667167E-1
5.111489167E-1,5.644184351E-1,6.247931719E-1,-3.248682618E-1
5.211439167E-1,5.994198322E-1,6.764236093E-1,-3.564280570E-1
5.311389167E-1,6.322321296E-1,7.263931036E-1,-3.890790641E-1
5.411329167E-1,6.519927979E-1,7.626603246E-1,-4.191056788E-1
5.511279167E-1,6.622592211E-1,7.998486161E-1,-4.499382973E-1
5.611229167E-1,6.684076786E-1,8.299931884E-1,-4.870648980E-1
5.711179167E-1,6.731899977E-1,8.594737053E-1,-5.190204978E-1
5.811129167E-1,6.766582131E-1,9.069114923E-1,-5.578680634E-1
5.911069167E-1,6.727092266E-1,9.617142677E-1,-5.877160430E-1
6.011019167E-1,6.726058722E-1,1.030592918E0,-6.053075790E-1
6.110969167E-1,6.783279777E-1,1.108917594E0,-6.045431495E-1
6.210919167E-1,6.914421916E-1,1.151011229E0,-5.899069309E-1
6.310869167E-1,7.061131001E-1,1.132440805E0,-5.834333897E-1
6.410809167E-1,7.245475054E-1,1.058467031E0,-5.938740373E-1
6.510759167E-1,7.433195710E-1,9.403738976E-1,-6.079933047E-1
6.610709167E-1,7.659234405E-1,7.844098806E-1,-6.204268336E-1
6.710659167E-1,7.759796381E-1,6.110763550E-1,-6.312456727E-1
6.810609167E-1,7.830492258E-1,4.632841647E-1,-6.490289569E-1
6.910549167E-1,7.799342871E-1,3.630868495E-1,-6.564659476E-1
