"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.544693500E-2,-2.120208740E-2,4.250335693E-2,-1.506304741E-2
2.344171100E-2,-4.669666290E-2,7.869720459E-2,-7.232809067E-2
3.143764100E-2,-3.689076900E-1,1.365671158E-1,-1.888904572E-1
3.946357100E-2,-3.690831661E-1,1.855974197E-1,-2.583720684E-1
4.745888500E-2,4.056215286E-2,1.631460190E-1,-2.608036995E-1
5.545519900E-2,-1.127672195E-2,1.689338684E-1,-3.105852604E-1
6.345028300E-2,-2.968540192E-1,2.028446198E-1,-2.421896458E-1
7.144605800E-2,-3.787209988E-1,2.657480240E-1,-1.724324226E-1
7.944106500E-2,-3.329870701E-1,2.935047150E-1,-1.073484421E-1
8.743653400E-2,-2.901060581E-1,2.973632812E-1,-1.496212482E-1
9.546423200E-2,-2.768981457E-1,2.657308578E-1,-2.393584251E-1
1.034589310E-1,-2.882049084E-1,2.524328232E-1,-2.612648010E-1
1.114549370E-1,-2.255434990E-1,1.641721725E-1,-2.150743008E-1
1.194504060E-1,-1.939096451E-1,9.087085724E-2,-1.549396515E-1
1.274448740E-1,-1.652770042E-1,4.247474670E-2,-1.224131584E-1
1.354424190E-1,-6.736874580E-2,-7.488250732E-3,-2.417993546E-2
1.434371180E-1,-9.004592896E-3,-2.267360687E-2,5.467104912E-2
1.514642780E-1,-2.969527245E-2,-3.664207458E-2,1.302788258E-1
1.594592850E-1,-5.607819557E-2,-3.996372223E-2,1.463456154E-1
1.674544450E-1,-7.144927979E-2,-3.729915619E-2,1.283435822E-1
1.754498370E-1,-1.563138962E-1,-2.639293671E-2,7.920432091E-2
1.834454580E-1,-3.173615932E-1,3.478145599E-2,5.729365349E-2
1.914402340E-1,-4.202954769E-1,5.210781097E-2,6.965017319E-2
1.994371630E-1,-4.160833359E-1,2.795314789E-2,1.000578403E-1
2.074640170E-1,-2.836568356E-1,-1.929378510E-2,6.559133530E-2
2.154594080E-1,-5.312371254E-2,-9.036445618E-2,-6.747317314E-2
2.234541070E-1,1.597154140E-1,-1.528682709E-1,-1.138508320E-1
2.314492670E-1,3.197402954E-1,-1.564331055E-1,-1.868677139E-1
2.394451970E-1,3.900175095E-1,-1.241245270E-1,-1.921808720E-1
2.474409730E-1,4.130799770E-1,-4.412269592E-2,-1.739246845E-1
2.554363630E-1,3.631663322E-1,-3.919601440E-3,-1.053252220E-1
2.634625240E-1,2.695171833E-1,2.302646637E-2,-3.671741486E-2
2.714581470E-1,1.412115097E-1,1.967716217E-2,7.094860077E-3
2.794545370E-1,-1.761293411E-2,-2.824592590E-2,4.664397240E-2
2.874493140E-1,-1.754484177E-1,-9.554481506E-2,9.400391579E-2
2.954459350E-1,-2.291865349E-1,-1.599397659E-1,1.476123333E-1
3.034406340E-1,-2.130005360E-1,-2.447280884E-1,1.680266857E-1
3.114366400E-1,-1.619119644E-1,-2.816591263E-1,1.155846119E-1
3.194631090E-1,-1.042010784E-1,-2.946395874E-1,1.096231937E-1
3.274579620E-1,-9.043216705E-4,-3.243103027E-1,1.542229652E-1
3.354545830E-1,1.483008862E-1,-3.372926712E-1,3.061890602E-2
3.434493600E-1,3.101594448E-1,-3.576288223E-1,-9.100437164E-4
3.514449810E-1,3.936076164E-1,-3.544559479E-1,-3.445410728E-2
3.594406800E-1,3.579330444E-1,-2.607297897E-1,-4.605102539E-2
3.674360710E-1,2.919681072E-1,-1.745424271E-1,-4.061198235E-2
3.754626170E-1,1.931185722E-1,-9.834957123E-2,-1.276016235E-3
3.834577010E-1,3.987574577E-2,-7.733154297E-2,1.063847542E-2
3.914540140E-1,-1.746692657E-1,-5.133438110E-2,1.014924049E-2
3.994494060E-1,-3.761348724E-1,-6.549739838E-2,5.322122574E-2
4.074450270E-1,-5.059428215E-1,-5.538082123E-2,7.871818542E-2
4.154411110E-1,-5.915770531E-1,-6.202697754E-2,1.133728027E-1
4.234663480E-1,-5.845236778E-1,-8.781528473E-2,1.994581223E-1
4.394583620E-1,-4.531185627E-1,-9.873580933E-2,6.333088875E-2
4.474533680E-1,-3.743453026E-1,-8.394432068E-2,-4.410338402E-2
4.554496830E-1,-2.909696102E-1,-9.414672852E-3,-9.401583672E-2
4.634442270E-1,-2.744019032E-1,4.396438599E-4,-1.417083740E-1
4.714398500E-1,-2.452535629E-1,4.143905640E-2,-1.587829590E-1
4.794663170E-1,-3.105876446E-1,2.751922607E-2,-8.101224899E-2
4.874617860E-1,-3.815200329E-1,3.064060211E-2,-1.046214104E-1
4.954584080E-1,-5.106656551E-1,6.054687500E-2,-1.141641140E-1
5.034534910E-1,-6.184833050E-1,8.170223236E-2,-1.089739799E-1
5.114488060E-1,-7.186977863E-1,9.195709229E-2,-4.826068878E-2
5.194448120E-1,-7.256746292E-1,4.801750183E-2,-1.565790176E-2
5.274398960E-1,-7.143480778E-1,1.427364349E-2,1.047587395E-2
5.354669790E-1,-6.644666195E-1,-7.367134094E-3,1.097917557E-2
5.434624470E-1,-6.486103535E-1,-1.470470428E-2,1.484918594E-2
5.514569160E-1,-6.048436165E-1,-1.754283905E-2,2.643966675E-2
5.594534600E-1,-5.007681847E-1,-4.259300232E-2,-2.606248856E-2
5.674486210E-1,-4.137718678E-1,-6.359195709E-2,-1.492741108E-1
5.754455500E-1,-3.323190212E-1,-1.607513428E-2,-2.093188763E-1
5.834397110E-1,-2.749316692E-1,1.384353638E-2,-2.283222675E-1
5.914357170E-1,-2.577583790E-1,5.986785889E-2,-2.375392914E-1
5.994621090E-1,-2.752647400E-1,8.623981476E-2,-2.421095371E-1
6.074571930E-1,-3.220567703E-1,1.314239502E-1,-2.182779312E-1
6.154538140E-1,-3.903493881E-1,1.406440735E-1,-1.896567345E-1
6.234488980E-1,-4.345967770E-1,1.666612625E-1,-1.464319229E-1
6.314449040E-1,-4.953663349E-1,2.023105621E-1,-6.472992897E-2
6.394397570E-1,-4.768908024E-1,1.540489197E-1,3.569722176E-2
6.474658400E-1,-4.205586910E-1,1.222667694E-1,-3.893113136E-2
6.554612320E-1,-3.816044331E-1,8.307933807E-2,-2.963447571E-2
6.634573160E-1,-3.644862175E-1,4.851913452E-2,3.565073013E-3
6.714527060E-1,-3.142962456E-1,4.493141174E-2,1.297450066E-2
6.794483290E-1,-3.145949841E-1,4.122638702E-2,1.282644272E-2
6.874437190E-1,-3.649394512E-1,2.560424805E-2,1.760625839E-2
6.954394190E-1,-3.837943077E-1,3.168582916E-2,1.242399216E-3
7.034655790E-1,-4.448976517E-1,5.504131317E-2,-3.305387497E-2
7.114606630E-1,-4.645993710E-1,5.006217957E-2,6.769156456E-2
7.194566700E-1,-4.329893589E-1,-2.912330627E-2,2.682058811E-1
7.274521370E-1,-3.309376240E-1,-5.395221710E-2,2.212069035E-1
7.354484520E-1,-2.670965195E-1,-8.690547943E-2,2.356061935E-1
7.434443810E-1,-1.851654053E-1,-8.506298065E-2,1.586918831E-1
7.514395420E-1,-1.209330559E-2,-6.792449951E-2,1.914222240E-1
7.594659320E-1,1.633160114E-1,-5.199909210E-2,7.397055626E-2
7.674607860E-1,2.011871338E-1,1.109886169E-2,-3.284668922E-2
7.754573300E-1,1.995060444E-1,7.390117645E-2,-8.671712875E-2
7.834524140E-1,1.265194416E-1,1.294832230E-1,-8.380126953E-2
7.914474980E-1,-1.453661919E-2,1.301469803E-1,-5.063724518E-2
7.994438120E-1,-2.135534286E-1,8.559608459E-2,7.254123688E-2
8.074386650E-1,-3.172311783E-1,2.189350128E-2,2.725982666E-1
8.154656710E-1,-3.102712631E-1,1.317214966E-2,9.830093384E-2
8.234605240E-1,-2.698357105E-1,2.025604248E-3,9.874129295E-2
8.314561460E-1,-1.628437042E-1,1.954174042E-2,8.750724792E-2
8.394519220E-1,-2.089476585E-2,7.770538330E-2,6.517744064E-2
8.474476210E-1,5.123209953E-2,1.287393570E-1,5.072188377E-2
8.554435500E-1,1.354074478E-1,1.486063004E-1,5.519294739E-2
8.634383260E-1,1.413006783E-1,1.972236633E-1,8.770775795E-2
8.714657940E-1,7.167649269E-2,2.148866653E-1,4.790663719E-2
8.794605700E-1,-2.783083916E-2,2.113389969E-1,8.955049515E-2
8.874561920E-1,-9.502744675E-2,1.124668121E-1,1.293642521E-1
8.954519680E-1,-1.471426487E-1,-3.175735474E-3,2.833235264E-1
9.034475900E-1,-2.322492599E-1,-1.020536423E-1,2.524363995E-1
9.114427500E-1,-1.477973461E-1,-1.199417114E-1,2.993819714E-1
9.194384490E-1,-8.546900749E-2,-7.361507416E-2,2.973678112E-1
9.274646090E-1,-9.109759331E-2,-3.455066681E-2,2.050905228E-1
9.354609240E-1,-9.020495415E-2,7.008552551E-3,1.690750122E-1
9.434563150E-1,-1.065018177E-1,3.917598724E-2,1.175899506E-1
9.514516290E-1,-1.876316071E-1,7.415103912E-2,4.414844513E-2
9.594476360E-1,-3.141181469E-1,1.576108932E-1,-5.040168762E-4
9.674427960E-1,-4.292564392E-1,1.523790359E-1,3.715181351E-1
9.754384960E-1,-3.220059872E-1,9.152317047E-2,2.387590408E-1
9.834643480E-1,-1.534764767E-1,5.678462982E-2,-7.072973251E-2
9.914603550E-1,-5.281186104E-2,-3.051948547E-2,-1.559016705E-1
9.994563610E-1,1.726174355E-2,-6.003761292E-2,-2.542649508E-1
1.007450829E0,1.446690559E-1,-5.069446564E-2,-2.804855108E-1
1.015447375E0,3.135855198E-1,-2.646923065E-2,-2.764307261E-1
1.023442535E0,4.187648296E-1,6.741714478E-2,-2.530046701E-1
1.031438465E0,5.677924156E-1,1.990747452E-1,-1.317150593E-1
1.039464625E0,5.763382912E-1,3.655328751E-1,-6.326770782E-2
1.047459786E0,4.452905655E-1,4.735679626E-1,3.817653656E-2
1.055456330E0,3.150393963E-1,4.945793152E-1,2.097033262E-1
1.063451106E0,2.268850803E-1,4.596796036E-1,3.020758629E-1
1.071446883E0,6.684422493E-2,4.123392105E-1,3.589501381E-1
1.079442581E0,9.584903717E-3,3.191528320E-1,4.025074244E-1
1.087437896E0,-1.354689598E-1,2.620916367E-1,3.241140842E-1
1.095464671E0,-1.817610264E-1,2.028837204E-1,2.821758986E-1
1.103459524E0,-1.721475124E-1,1.584024429E-1,2.219047546E-1
