"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.314235000E-3,4.101267338E0,-8.410830498E0,2.940079689E0
7.358621000E-3,4.072536945E0,-8.396465302E0,2.928108692E0
9.466315000E-3,4.067748547E0,-8.379706383E0,2.920926094E0
1.144808600E-2,4.067748547E0,-8.374917984E0,2.930502892E0
1.346231900E-2,4.108449936E0,-8.358158112E0,2.947262287E0
1.544693500E-2,4.151545525E0,-8.322244644E0,2.949656487E0
1.746132200E-2,4.173093796E0,-8.322244644E0,2.947262287E0
1.944378500E-2,4.156333923E0,-8.324639320E0,2.935291290E0
2.145801700E-2,4.144362926E0,-8.307879448E0,2.896984100E0
2.344171100E-2,4.122815132E0,-8.291120529E0,2.882618904E0
2.545617500E-2,4.048594952E0,-8.288725853E0,2.856282711E0
2.744009900E-2,3.964797974E0,-8.267178535E0,2.827552319E0
2.945525500E-2,3.900154591E0,-8.259995461E0,2.810792685E0
3.143764100E-2,3.768473387E0,-8.252813339E0,2.755726099E0
3.345241200E-2,3.742137194E0,-8.255207062E0,2.736572504E0
3.546533700E-2,3.725377798E0,-8.231265068E0,2.700659513E0
3.744964500E-2,3.718195200E0,-8.226476669E0,2.679111719E0
3.946357100E-2,3.737348795E0,-8.226476669E0,2.664746523E0
4.144626500E-2,3.849876404E0,-8.228871346E0,2.652775526E0
4.346195800E-2,4.019864559E0,-8.259995461E0,2.640804529E0
4.544449900E-2,4.086902142E0,-8.264783859E0,2.638410330E0
4.745888500E-2,4.165910721E0,-8.250418663E0,2.631227732E0
4.944350200E-2,4.223371983E0,-8.240841866E0,2.590526342E0
5.145773400E-2,4.230554581E0,-8.248024940E0,2.578555346E0
5.344019800E-2,4.204218388E0,-8.245630264E0,2.549824715E0
5.545519900E-2,4.127603531E0,-8.250418663E0,2.545036316E0
5.743858600E-2,4.077325344E0,-8.245630264E0,2.554613113E0
5.945251100E-2,3.981557369E0,-8.231265068E0,2.561795712E0
6.143674200E-2,3.926490784E0,-8.236053467E0,2.576161146E0
6.345028300E-2,3.821146011E0,-8.233659744E0,2.592920542E0
6.546420700E-2,3.754108191E0,-8.233659744E0,2.583343744E0
6.744813200E-2,3.749319792E0,-8.219294548E0,2.592920542E0
6.946259600E-2,3.725377798E0,-8.204929352E0,2.621650934E0
7.144605800E-2,3.708618402E0,-8.188169479E0,2.655169725E0
7.346013700E-2,3.715801001E0,-8.188169479E0,2.664746523E0
7.544390800E-2,3.701435804E0,-8.200140953E0,2.715024710E0
7.745683200E-2,3.718195200E0,-8.185775757E0,2.719813108E0
7.944106500E-2,3.730166197E0,-8.171410561E0,2.722207308E0
8.145583600E-2,3.734954596E0,-8.176198959E0,2.722207308E0
8.343960700E-2,3.756502390E0,-8.166622162E0,2.700659513E0
8.545337800E-2,3.751713991E0,-8.161833763E0,2.683900118E0
8.743653400E-2,3.758896589E0,-8.178592682E0,2.667140722E0
8.945253500E-2,3.744531393E0,-8.188169479E0,2.647987127E0
9.143522900E-2,3.742137194E0,-8.178592682E0,2.628833532E0
9.344846100E-2,3.763684988E0,-8.192957878E0,2.568978310E0
9.546423200E-2,3.758896589E0,-8.221688271E0,2.561795712E0
9.744692600E-2,3.756502390E0,-8.224082947E0,2.559401512E0
9.946054300E-2,3.751713991E0,-8.231265068E0,2.545036316E0
1.014448520E-1,3.732560396E0,-8.233659744E0,2.542642117E0
1.034589310E-1,3.722983599E0,-8.252813339E0,2.521094322E0
1.054423170E-1,3.746925592E0,-8.276755333E0,2.509123325E0
1.074568570E-1,3.758896589E0,-8.291120529E0,2.511517525E0
1.094411670E-1,3.773261786E0,-8.317456245E0,2.523488522E0
1.114549370E-1,3.773261786E0,-8.353369713E0,2.547430515E0
1.134380930E-1,3.775655985E0,-8.374917984E0,2.564189911E0
1.154519410E-1,3.804386616E0,-8.418013573E0,2.573766708E0
1.174675580E-1,3.790021181E0,-8.432378769E0,2.580949545E0
1.194504060E-1,3.792415380E0,-8.439560890E0,2.585737944E0
