"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.506099900E-2,1.964902878E-2,2.941370010E-2,-3.444099426E-2
2.305635000E-2,1.357285976E-1,-2.403402328E-2,-1.800727844E-2
3.105170200E-2,1.980576515E-1,-4.150295258E-2,-6.463527679E-3
3.907713000E-2,1.125605106E-1,2.517652512E-2,-4.154586792E-2
4.707379000E-2,7.247924805E-4,6.551790237E-2,-1.437377930E-2
5.506968000E-2,-5.998253822E-2,3.985357285E-2,3.454351425E-2
6.306449300E-2,-4.299736023E-2,3.637695312E-2,4.947137833E-2
7.106069100E-2,-1.359844208E-2,2.165126801E-2,1.198434830E-2
7.905788900E-2,2.760863304E-2,5.376958847E-2,-5.012321472E-2
8.705139400E-2,6.823515892E-2,1.078095436E-1,-7.262325287E-2
9.507851500E-2,5.775666237E-2,1.261558533E-1,-6.079435349E-2
1.030723280E-1,4.550027847E-2,1.059174538E-1,-6.423091888E-2
1.110688340E-1,3.708028793E-2,5.702114105E-2,-1.280312538E-1
1.190635700E-1,5.423045158E-2,6.676101685E-2,-1.356530190E-1
1.270599210E-1,2.314281464E-2,7.751750946E-2,-1.544694901E-1
1.350555040E-1,-4.052472115E-2,1.008744240E-1,-1.548924446E-1
1.430511630E-1,-4.468345642E-2,9.529161453E-2,-1.203646660E-1
1.510778990E-1,-5.491304398E-2,7.681131363E-2,-1.211938858E-1
1.590736360E-1,-6.009149551E-2,7.714605331E-2,-1.231470108E-1
1.670676800E-1,-6.186485291E-2,7.413053513E-2,-1.027212143E-1
1.750646470E-1,-4.251694679E-2,6.187629700E-2,-8.360576630E-2
1.830593060E-1,-3.042840958E-2,6.979656219E-2,-9.615182877E-2
1.910547350E-1,-2.124142647E-2,1.941013336E-2,-8.446073532E-2
1.990500090E-1,-9.927988052E-3,2.841138840E-2,-7.670974731E-2
2.070765150E-1,-3.909587860E-3,7.325458527E-2,-8.307695389E-2
