"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.162933333E-2,3.254773095E-2,-1.640663892E-1,-4.697987810E-2
2.162333333E-2,3.172565252E-2,-1.768266857E-1,-3.903193772E-2
3.161833333E-2,3.950341418E-2,-1.386185884E-1,-2.394592762E-2
4.161333333E-2,4.633360729E-2,-7.679173350E-2,-1.461528055E-2
5.160733333E-2,5.391136557E-2,-3.378247842E-2,-1.217316091E-2
6.160233334E-2,5.593774468E-2,-5.053547211E-3,-1.042612921E-2
7.159733333E-2,5.012566224E-2,-1.754423371E-3,-1.115823258E-2
8.159233333E-2,4.786438867E-2,-1.033541840E-2,-1.572848111E-2
9.158633333E-2,4.706251249E-2,-1.738773473E-2,-1.888778992E-2
1.015813333E-1,4.687259346E-2,-2.056995779E-2,-1.767711528E-2
1.115763333E-1,5.487699062E-2,-2.086450346E-2,-1.720040850E-2
1.215703333E-1,5.758092552E-2,-1.724380814E-2,-1.457187068E-2
1.315653333E-1,5.945578963E-2,-1.387757249E-2,-1.156196650E-2
1.415603333E-1,6.133355573E-2,-2.142879739E-2,-1.102080941E-2
1.515553333E-1,6.027042121E-2,-2.646856196E-2,-1.626963355E-2
1.615493333E-1,6.164358184E-2,-3.317226097E-2,-2.057223953E-2
1.715443333E-1,6.483378261E-2,-2.597693354E-2,-2.007769048E-2
1.815393333E-1,6.143585593E-2,-1.164060459E-2,-1.974772476E-2
1.915333333E-1,6.066034362E-2,5.444106180E-3,-1.785315201E-2
2.015283333E-1,5.475320294E-2,2.155274339E-2,-1.933652908E-2
2.115233333E-1,5.012169853E-2,2.913290076E-2,-2.247932553E-2
2.215173333E-1,4.169756919E-2,3.196628764E-2,-2.373820730E-2
2.315123333E-1,3.931483999E-2,2.751375176E-2,-2.325963601E-2
2.415073333E-1,3.748260066E-2,2.092109993E-2,-2.142338268E-2
2.515023333E-1,3.025451675E-2,1.484403200E-2,-2.115973085E-2
2.614963333E-1,2.989736758E-2,1.087964699E-2,-2.144815400E-2
2.714913333E-1,3.199540824E-2,8.487861603E-3,-2.363088168E-2
2.814863333E-1,2.685308643E-2,1.405264717E-2,-2.605302446E-2
2.914803333E-1,2.911544032E-2,1.584921777E-2,-2.448921651E-2
3.014753333E-1,2.839693055E-2,2.396739461E-2,-2.309638262E-2
3.114703333E-1,2.940733545E-2,2.667423151E-2,-2.629830316E-2
3.214653333E-1,2.969202772E-2,2.241474204E-2,-2.537019178E-2
3.314593333E-1,3.471395001E-2,2.165547386E-2,-2.782988548E-2
3.414543333E-1,3.459915891E-2,1.873472333E-2,-3.023525141E-2
3.514493333E-1,3.823756799E-2,2.506425790E-2,-2.723706700E-2
