"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.038044200E-2,-2.002277374E-1,4.572563171E-1,-5.201344490E-1
2.837672900E-2,-3.023741245E-1,5.779519081E-1,-5.535049438E-1
3.637355300E-2,-3.084585667E-1,5.560770035E-1,-6.057543755E-1
4.436768500E-2,-3.119027615E-1,5.165944099E-1,-6.695761681E-1
5.236404700E-2,-3.393592834E-1,5.161066055E-1,-7.270364761E-1
6.035787100E-2,-4.062421322E-1,5.783700943E-1,-8.152842522E-1
6.838546500E-2,-4.876945019E-1,6.943650246E-1,-9.739036560E-1
7.638082700E-2,-5.221683979E-1,8.179278374E-1,-1.085945129E0
8.437649800E-2,-5.457260609E-1,8.797025681E-1,-1.125858307E0
9.237247700E-2,-5.253951550E-1,9.237651825E-1,-1.200327396E0
1.003675320E-1,-5.539414883E-1,9.702596664E-1,-1.270613670E0
1.083628940E-1,-5.739741325E-1,1.038310528E0,-1.309895992E0
1.163594880E-1,-5.519392490E-1,1.122857571E0,-1.325017929E0
1.243850040E-1,-4.860057831E-1,1.175473213E0,-1.512265682E0
1.323807520E-1,-4.143726826E-1,1.138138294E0,-1.581629753E0
1.403751140E-1,-2.553043365E-1,9.913544655E-1,-1.508812904E0
1.483720150E-1,-1.046493053E-1,7.949619293E-1,-1.328226089E0
1.563676870E-1,2.517700195E-2,6.389818192E-1,-1.151998520E0
1.643618950E-1,5.518984795E-2,4.610733986E-1,-9.182481766E-1
1.723581810E-1,2.893018723E-2,3.420701027E-1,-7.833776474E-1
1.803842360E-1,1.025199890E-4,2.227439880E-1,-6.253733635E-1
1.883799830E-1,2.264499664E-2,1.377434731E-1,-4.938817024E-1
1.963765770E-1,1.418097019E-1,-1.791191101E-2,-3.761849403E-1
2.043713240E-1,2.217886448E-1,-4.851913452E-2,-4.502949715E-1
2.123673020E-1,2.494738102E-1,-1.155853271E-1,-4.535279274E-1
2.203614350E-1,3.389253616E-1,-2.454004288E-1,-3.793492317E-1
2.283576440E-1,4.192147255E-1,-3.573570251E-1,-3.542699814E-1
2.363843910E-1,4.581015110E-1,-4.956479073E-1,-2.622728348E-1
2.443801380E-1,4.617068768E-1,-5.607333183E-1,-2.688536644E-1
2.523748850E-1,5.304684639E-1,-6.341142654E-1,-1.595335007E-1
2.603702480E-1,6.564579010E-1,-7.647757530E-1,-3.774404526E-2
2.683664570E-1,7.368566990E-1,-9.302892685E-1,9.981203079E-2
2.763636660E-1,7.798993587E-1,-1.098465919E0,2.767519951E-1
2.843578750E-1,7.656402588E-1,-1.227627754E0,4.679174423E-1
2.923839300E-1,6.991415024E-1,-1.250142574E0,6.079931259E-1
3.003783700E-1,6.234116554E-1,-1.183202744E0,6.194291115E-1
3.083749630E-1,5.278100967E-1,-1.119646072E0,5.442600250E-1
3.163709410E-1,3.859977722E-1,-1.061179638E0,4.943623543E-1
3.243657650E-1,3.139209747E-1,-1.039030552E0,4.331936836E-1
3.323613590E-1,2.574448586E-1,-1.039051056E0,3.876008987E-1
3.403564150E-1,1.956441402E-1,-1.022670746E0,3.708801270E-1
3.483826240E-1,9.096193314E-2,-9.947171211E-1,3.144989014E-1
3.563791400E-1,4.854917526E-3,-9.860835075E-1,3.030185699E-1
3.643745030E-1,-1.229357719E-2,-9.412689209E-1,3.776764870E-1
3.723701730E-1,8.380484581E-2,-9.006605148E-1,3.849849701E-1
3.803652280E-1,1.667413712E-1,-8.141989708E-1,3.268103600E-1
