"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.027616200E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
1.238654100E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
1.436969000E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
1.638353000E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
1.836714000E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
2.038044200E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
2.236466800E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
2.437943100E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
2.636165700E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
2.837672900E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
3.036103000E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
3.237479500E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
3.435855800E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
3.637355300E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
3.838654700E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
4.037077300E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
4.238469000E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
4.436768500E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
4.638244800E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
4.836559700E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
5.037997500E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
5.236404700E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
5.437727200E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
5.636242100E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
5.837533900E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
6.035787100E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
6.237325100E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
6.438678400E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
6.637070200E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
6.838546500E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
7.036915200E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
7.238337700E-2,-3.909537569E-2,-2.602286041E-1,3.665191308E-2
7.436675700E-2,-1.154535338E-1,-5.235115290E-1,3.023782969E-1
7.638082700E-2,-1.252273768E-1,-5.436700583E-1,3.152064681E-1
7.836459200E-2,-1.343903542E-1,-5.687155724E-1,3.304781020E-1
8.037897000E-2,-1.398881376E-1,-5.772676468E-1,3.353650272E-1
8.236273500E-2,-1.496619880E-1,-5.998696685E-1,3.494149148E-1
8.437649800E-2,-1.600466967E-1,-6.218608022E-1,3.622430861E-1
8.635995400E-2,-1.667662114E-1,-6.316346526E-1,3.677408695E-1
8.837410300E-2,-1.783726513E-1,-6.517932415E-1,3.811798990E-1
9.035802000E-2,-1.912008226E-1,-6.688974500E-1,3.952298164E-1
9.237247700E-2,-1.948660165E-1,-6.780604124E-1,4.007275999E-1
9.438662500E-2,-2.076941878E-1,-6.939429045E-1,4.141666293E-1
9.637031200E-2,-2.223549485E-1,-7.092145681E-1,4.251621962E-1
9.838361400E-2,-2.278527319E-1,-7.153232098E-1,4.361577928E-1
1.003675320E-1,-2.431243658E-1,-7.299839854E-1,4.495968223E-1
1.023826030E-1,-2.565633953E-1,-7.452555895E-1,4.667010605E-1
1.043659820E-1,-2.675589919E-1,-7.495316267E-1,4.728097022E-1
1.063788990E-1,-2.797762752E-1,-7.629706860E-1,4.911356568E-1
1.083628940E-1,-2.840523422E-1,-7.696902156E-1,4.990769029E-1
1.103767350E-1,-3.005456924E-1,-7.800748944E-1,5.149593949E-1
