"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.561333311E-3,-9.199995548E-2,8.418646455E-2,-2.622528002E-2
1.950033332E-2,-6.014188752E-2,1.340238005E-1,-2.610570192E-2
2.943933333E-2,-3.530571610E-2,1.449015886E-1,-1.889759488E-2
3.937933332E-2,-3.481116146E-2,1.195259243E-1,-1.219362020E-2
4.931833333E-2,-4.072815180E-2,6.133642048E-2,-8.166266605E-3
5.925733331E-2,-3.826419637E-2,1.513084304E-2,-4.119593650E-3
6.919733333E-2,-3.358639777E-2,-3.129169811E-3,-2.815417014E-3
7.913633331E-2,-2.062239684E-2,1.433091238E-3,-3.588266671E-3
8.907533332E-2,-1.154867560E-2,1.274920255E-2,-1.340485178E-2
9.901433333E-2,-7.281226572E-3,2.357548475E-2,-2.263510227E-2
1.089543333E-1,-6.237179972E-3,2.652332745E-2,-2.675125003E-2
1.188933333E-1,-6.984196603E-3,2.629029937E-2,-3.102349490E-2
1.288323333E-1,-1.406338811E-2,1.981873065E-2,-3.094392642E-2
1.387713333E-1,-1.929276995E-2,1.698273048E-2,-2.634384856E-2
1.487113333E-1,-2.097939327E-2,1.517625619E-2,-2.117728814E-2
1.586503333E-1,-2.127527073E-2,1.061612461E-2,-1.441818662E-2
1.685893333E-1,-2.420186251E-2,9.913270362E-3,-1.218882762E-2
1.785293333E-1,-2.887091786E-2,-3.106049262E-4,-1.467728615E-2
1.884683333E-1,-2.822363563E-2,-7.967005484E-3,-1.826686971E-2
1.984073333E-1,-2.382595837E-2,-1.532718353E-2,-2.017688751E-2
2.083463333E-1,-1.791767031E-2,-1.507464051E-2,-1.666888222E-2
2.182863333E-1,-1.468166336E-2,-1.299684308E-2,-1.135028154E-2
2.282253333E-1,-1.245526038E-2,-1.923742890E-2,-1.079767570E-2
2.381643333E-1,-8.986759931E-3,-2.271631546E-2,-7.590165362E-3
2.481043333E-1,-7.990557700E-3,-2.786952071E-2,-6.116935983E-3
2.580433333E-1,-9.966358542E-3,-3.892856091E-2,-2.026853152E-3
2.679823333E-1,-9.862381965E-3,-4.459198564E-2,3.811652306E-3
2.779213333E-1,-1.229624636E-2,-5.159743130E-2,1.101044286E-2
2.878613333E-1,-1.086779498E-2,-5.803882331E-2,1.493932121E-2
2.978003333E-1,-1.058656536E-2,-6.326420605E-2,2.455146797E-2
3.077393333E-1,-6.755583920E-3,-7.198615372E-2,3.018132970E-2
3.176793333E-1,-4.858081229E-3,-8.136660606E-2,4.043636471E-2
3.276183333E-1,-3.048968501E-4,-8.981843293E-2,4.332204536E-2
3.375573333E-1,5.801464897E-3,-9.164696932E-2,5.079141259E-2
3.474963333E-1,1.127201878E-2,-9.807413816E-2,5.761632696E-2
3.574363333E-1,1.686279289E-2,-1.053498983E-1,6.318846345E-2
3.673753333E-1,1.646254212E-2,-1.091838628E-1,7.089531422E-2
3.773143333E-1,2.333935723E-2,-1.135138944E-1,7.604720443E-2
3.872533333E-1,2.859894373E-2,-1.105910689E-1,8.869204670E-2
3.971933333E-1,3.325628117E-2,-1.093287319E-1,9.144468606E-2
4.071323333E-1,3.173698857E-2,-1.037437618E-1,9.390009940E-2
4.170713333E-1,3.280038759E-2,-9.694231302E-2,9.631770849E-2
4.270113333E-1,2.783070505E-2,-9.294591844E-2,9.684579074E-2
4.369503333E-1,2.912553400E-2,-8.984680474E-2,9.949829429E-2
4.468893333E-1,2.314904705E-2,-8.582728356E-2,1.006077379E-1
4.568283333E-1,1.775854453E-2,-8.560757339E-2,1.063745469E-1
4.667683333E-1,9.191486984E-3,-8.457376808E-2,1.080248207E-1
4.767073333E-1,5.896623712E-3,-7.829536498E-2,1.065523624E-1
4.866463333E-1,1.677227207E-3,-6.403207779E-2,1.043034568E-1
4.965863333E-1,2.021840308E-3,-4.722646624E-2,1.033343375E-1
5.065253333E-1,-2.583098132E-3,-3.125784546E-2,1.025543883E-1
5.164643333E-1,-5.767706316E-3,-1.327990927E-2,9.888242185E-2
5.264033333E-1,-1.029019989E-2,-2.186412457E-3,9.930261225E-2
5.363433333E-1,-1.605754159E-2,5.300119519E-4,9.585727751E-2
5.462823333E-1,-2.618654445E-2,1.710021868E-3,9.355755150E-2
