"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.157475000E-2,-5.611420834E-1,-2.659065172E-1,-7.589124584E-1
2.156975000E-2,-5.105344319E-1,-2.462627962E-1,-6.719362950E-1
3.156475000E-2,-3.745755583E-1,-2.889822614E-1,-4.023942715E-1
4.155975000E-2,-8.517229736E-2,-3.092516345E-1,-5.044159055E-2
5.155375000E-2,1.940685028E-1,-3.039645821E-1,2.718528432E-1
6.154875000E-2,3.979147196E-1,-2.881548804E-1,5.020431054E-1
7.154375000E-2,5.091609210E-1,-2.604873177E-1,6.207333970E-1
8.153875000E-2,4.428230900E-1,-1.991444707E-1,5.367621177E-1
9.153375000E-2,2.726615131E-1,-1.442505178E-1,2.848038411E-1
1.015287500E-1,1.064158165E-1,-8.962758332E-2,2.160838544E-2
1.115227500E-1,-4.829215407E-2,-6.389515668E-2,-1.848638159E-1
1.215177500E-1,-1.713982630E-1,-1.017824829E-1,-3.002650487E-1
1.315127500E-1,-1.550979799E-1,-1.035538968E-1,-3.397080266E-1
1.415077500E-1,-1.456658363E-2,-1.050425979E-1,-2.734573191E-1
1.515027500E-1,1.052387720E-1,-1.224594069E-1,-2.110821462E-1
1.614977500E-1,2.393388158E-1,-1.286542395E-1,-1.343017727E-1
1.714927500E-1,3.903390670E-1,-1.517481101E-1,-8.265273213E-2
1.814867500E-1,5.185802007E-1,-1.641138017E-1,-7.923211098E-2
1.914817500E-1,6.310812145E-1,-1.858663210E-1,-1.460575998E-1
2.014767500E-1,7.253693211E-1,-1.804912680E-1,-2.817738140E-1
2.114717500E-1,8.335936815E-1,-1.564194506E-1,-4.626679552E-1
2.214667500E-1,9.201833439E-1,-1.240755773E-1,-6.665761524E-1
2.314617500E-1,1.022004418E0,-8.996116698E-2,-8.922102642E-1
2.414567500E-1,1.208427687E0,-7.443359345E-2,-1.117970091E0
2.514507500E-1,1.418370795E0,-5.341986984E-2,-1.325140450E0
2.614457500E-1,1.671441212E0,-4.799920857E-2,-1.536072907E0
2.714407500E-1,1.952770638E0,-3.828873754E-2,-1.761179016E0
2.814357500E-1,2.248483629E0,-6.776425928E-2,-1.977166976E0
2.914307500E-1,2.485272474E0,-1.449407816E-1,-2.107459313E0
3.014257500E-1,2.685498680E0,-1.333948696E-1,-2.052839887E0
3.114207500E-1,2.897279568E0,-3.481753796E-2,-1.975427429E0
3.214147500E-1,2.822697748E0,1.853508890E-2,-1.888430800E0
3.314097500E-1,2.462437928E0,3.006053567E-3,-1.700284942E0
3.414047500E-1,2.238228198E0,3.293502688E-2,-1.419122162E0
3.513997500E-1,2.184344936E0,8.353419989E-2,-1.264918807E0
3.613947500E-1,2.307027707E0,3.736253858E-2,-1.115199096E0
3.713897500E-1,2.485435027E0,-9.664336503E-2,-8.847457087E-1
3.813837500E-1,2.696780298E0,-2.718917271E-1,-6.877442425E-1
