"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.157475000E-2,1.386658996E-1,7.599157840E-2,-5.827448517E-2
2.156975000E-2,1.437983364E-1,-7.642246038E-2,-8.364162594E-2
3.156475000E-2,1.454460770E-1,-1.347340196E-1,-1.087723523E-1
4.155975000E-2,1.482293606E-1,-1.050810441E-1,-1.204532385E-1
5.155375000E-2,1.458630413E-1,-5.879978649E-3,-1.235657409E-1
6.154875000E-2,1.473328471E-1,1.327098608E-1,-1.209414676E-1
7.154375000E-2,1.451864094E-1,2.746633291E-1,-1.206463128E-1
8.153875000E-2,1.435882449E-1,3.736458421E-1,-1.128877252E-1
9.153375000E-2,1.369609088E-1,4.060839713E-1,-1.148737520E-1
1.015287500E-1,1.356841922E-1,3.758160770E-1,-1.205556020E-1
1.115227500E-1,1.300037354E-1,3.193999231E-1,-1.216335446E-1
1.215177500E-1,1.327465177E-1,2.395029366E-1,-1.202660054E-1
1.315127500E-1,1.355675608E-1,1.647132933E-1,-1.271094084E-1
1.415077500E-1,1.424092203E-1,1.201487556E-1,-1.352903843E-1
1.515027500E-1,1.543197632E-1,1.014544815E-1,-1.458180547E-1
1.614977500E-1,1.697120368E-1,1.148906648E-1,-1.588017642E-1
1.714927500E-1,1.853388995E-1,1.528871208E-1,-1.664857119E-1
1.814867500E-1,2.038452178E-1,2.176546603E-1,-1.739428341E-1
1.914817500E-1,2.207812667E-1,2.867524922E-1,-1.785992831E-1
2.014767500E-1,2.421629876E-1,3.532718718E-1,-1.899102628E-1
2.114717500E-1,2.646741867E-1,4.103869498E-1,-2.072956860E-1
2.214667500E-1,2.897859216E-1,4.615580142E-1,-2.251591086E-1
2.314617500E-1,3.194564879E-1,5.008003116E-1,-2.541851997E-1
2.414567500E-1,3.546648026E-1,5.356283784E-1,-2.876403630E-1
2.514507500E-1,3.957661390E-1,5.813287497E-1,-3.296782970E-1
2.614457500E-1,4.331633151E-1,6.344995499E-1,-3.794133663E-1
2.714407500E-1,4.496322572E-1,6.936176419E-1,-4.368943870E-1
2.814357500E-1,4.500176013E-1,7.503738999E-1,-4.953433275E-1
2.914307500E-1,4.405236542E-1,8.114883304E-1,-5.640658140E-1
3.014257500E-1,4.286315739E-1,8.800551295E-1,-6.555024981E-1
3.114207500E-1,4.187036455E-1,9.768031240E-1,-7.649982572E-1
3.214147500E-1,3.984260559E-1,1.101966739E0,-8.651275635E-1
3.314097500E-1,3.640731573E-1,1.255923033E0,-9.551625848E-1
3.414047500E-1,3.394871056E-1,1.399006963E0,-1.046838641E0
3.513997500E-1,3.250152469E-1,1.522638440E0,-1.140056252E0
3.613947500E-1,3.199818730E-1,1.621599674E0,-1.240236998E0
3.713897500E-1,3.360718489E-1,1.722681046E0,-1.353547931E0
3.813837500E-1,3.641777635E-1,1.824654222E0,-1.480418563E0
3.913787500E-1,3.958029151E-1,1.910204887E0,-1.610788107E0
4.013737500E-1,4.158061743E-1,1.971922874E0,-1.755861163E0
4.113687500E-1,4.153100252E-1,2.009901762E0,-1.920006156E0
4.213637500E-1,3.925865889E-1,2.016903639E0,-2.104190826E0
4.313587500E-1,3.736411333E-1,1.975128055E0,-2.288507700E0
4.413537500E-1,3.563489616E-1,1.900619030E0,-2.465693235E0
4.513477500E-1,3.408624232E-1,1.791444421E0,-2.639295816E0
4.613427500E-1,3.433205187E-1,1.697472692E0,-2.810577869E0
4.713377500E-1,3.580512702E-1,1.626044273E0,-2.970058918E0
4.813327500E-1,3.815160990E-1,1.574341178E0,-3.104790688E0
4.913277500E-1,4.006622434E-1,1.534091711E0,-3.228671074E0
5.013227500E-1,4.155101776E-1,1.528551221E0,-3.352025986E0
5.113167500E-1,4.408478737E-1,1.558591127E0,-3.452432156E0
5.213117500E-1,4.612381160E-1,1.606080532E0,-3.510711908E0
5.313067500E-1,4.827476442E-1,1.673789740E0,-3.500899792E0
5.413017500E-1,5.149625540E-1,1.761577845E0,-3.420129061E0
5.512967500E-1,5.668758154E-1,1.859613538E0,-3.267020941E0
5.612917500E-1,6.140497327E-1,1.929929018E0,-3.095698833E0
5.712867500E-1,6.449298263E-1,1.952814817E0,-2.941620111E0
5.812807500E-1,6.540924311E-1,1.942372084E0,-2.830133200E0
5.912757500E-1,6.385987401E-1,1.905885696E0,-2.750052691E0
6.012707500E-1,6.095125079E-1,1.850407481E0,-2.670881510E0
6.112657500E-1,5.753758550E-1,1.803372502E0,-2.569305420E0
6.212607500E-1,5.508489013E-1,1.777083635E0,-2.452730179E0
6.312557500E-1,5.438601971E-1,1.742135167E0,-2.307361603E0
6.412497500E-1,5.498416424E-1,1.703800559E0,-2.140910864E0
