"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.755750000E-3,1.572794095E-2,5.707982183E-2,-4.608651623E-2
1.375075000E-2,1.718312688E-2,8.840075880E-2,-4.242849723E-2
2.374575000E-2,1.972990856E-2,1.159572899E-1,-4.180159047E-2
3.374075000E-2,2.006411180E-2,1.302012652E-1,-4.236850888E-2
4.373575000E-2,2.952099591E-2,1.349363774E-1,-4.316985607E-2
5.372975000E-2,3.879494593E-2,1.262278110E-1,-4.288364202E-2
6.372475000E-2,4.771121219E-2,1.208522171E-1,-4.544187337E-2
7.371975000E-2,5.878220499E-2,1.125729382E-1,-4.456293210E-2
8.371475000E-2,7.241705805E-2,1.080535576E-1,-3.850770369E-2
9.370975000E-2,8.357147872E-2,1.036261171E-1,-4.456304014E-2
1.037037500E-1,9.199585766E-2,9.051031619E-2,-5.222735554E-2
1.136987500E-1,1.022284627E-1,9.101258963E-2,-6.507959217E-2
1.236937500E-1,1.106653512E-1,9.597644955E-2,-7.743027061E-2
1.336887500E-1,1.136580259E-1,1.278472245E-1,-9.156097472E-2
1.436837500E-1,1.246582195E-1,1.571292132E-1,-1.093120053E-1
1.536787500E-1,1.289560050E-1,1.868296564E-1,-1.257742792E-1
1.636727500E-1,1.411540806E-1,2.231626362E-1,-1.421481967E-1
1.736677500E-1,1.507664174E-1,2.530891895E-1,-1.591309309E-1
1.836627500E-1,1.606866866E-1,2.777929306E-1,-1.788622886E-1
1.936577500E-1,1.737532765E-1,2.937071025E-1,-2.063329518E-1
2.036527500E-1,1.881279647E-1,3.197869062E-1,-2.310984880E-1
2.136467500E-1,2.149718553E-1,3.287597001E-1,-2.573152781E-1
2.236417500E-1,2.509980500E-1,3.376852870E-1,-2.815490067E-1
2.336367500E-1,2.903861403E-1,3.537901342E-1,-3.040659130E-1
2.436317500E-1,3.441183269E-1,3.821008503E-1,-3.224398494E-1
2.536267500E-1,4.085817635E-1,5.033262372E-1,-3.323984146E-1
2.636207500E-1,4.548035860E-1,6.061000228E-1,-3.469304740E-1
2.736157500E-1,5.081552267E-1,6.589125991E-1,-3.723155260E-1
2.836107500E-1,5.402503014E-1,7.078497410E-1,-4.093518555E-1
2.936057500E-1,5.563629866E-1,7.412210107E-1,-4.486025870E-1
3.036007500E-1,5.607672930E-1,7.682371736E-1,-5.064291358E-1
3.135947500E-1,5.562101007E-1,7.936416864E-1,-5.728413463E-1
3.235897500E-1,5.467891693E-1,8.187907338E-1,-6.266372204E-1
3.335847500E-1,5.412951112E-1,8.628211021E-1,-6.730698347E-1
3.435797500E-1,5.379419327E-1,9.360289574E-1,-7.072837353E-1
3.535747500E-1,5.398724079E-1,1.015492320E0,-7.320260406E-1
3.635697500E-1,5.392414927E-1,1.077029347E0,-7.726616263E-1
3.735637500E-1,5.521168113E-1,1.129538774E0,-8.338037133E-1
3.835587500E-1,5.767539740E-1,1.175213337E0,-9.130505919E-1
3.935537500E-1,6.184045076E-1,1.192078352E0,-1.009150267E0
4.035487500E-1,6.650558710E-1,1.209019542E0,-1.099569678E0
4.135437500E-1,7.046924829E-1,1.225993633E0,-1.169384480E0
4.235377500E-1,7.376451492E-1,1.258794308E0,-1.200529099E0
4.335327500E-1,7.616932392E-1,1.305128217E0,-1.212179184E0
4.435277500E-1,7.862577438E-1,1.349434137E0,-1.223370314E0
4.535227500E-1,8.088674545E-1,1.381717920E0,-1.253089905E0
4.635177500E-1,8.214431405E-1,1.377014160E0,-1.296764612E0
4.735117500E-1,8.346007466E-1,1.360384583E0,-1.344760656E0
4.835067500E-1,8.433556557E-1,1.325981379E0,-1.403164268E0
4.935017500E-1,8.524821997E-1,1.275559902E0,-1.456164122E0
5.034967500E-1,8.428543210E-1,1.227482319E0,-1.480863094E0
5.134917500E-1,8.236443996E-1,1.174150109E0,-1.471020341E0
5.234857500E-1,8.058131933E-1,1.135443211E0,-1.450663686E0
5.334807500E-1,7.922093272E-1,1.106042862E0,-1.420393825E0
5.434757500E-1,7.758241892E-1,1.069327116E0,-1.375101447E0
5.534707500E-1,7.685353160E-1,1.011139870E0,-1.345018506E0
5.634657500E-1,7.705523968E-1,9.483140111E-1,-1.340200305E0
5.734607500E-1,7.815143466E-1,8.877771497E-1,-1.357362390E0
5.834547500E-1,7.953036427E-1,8.397830129E-1,-1.387988210E0
5.934497500E-1,8.061046004E-1,8.333110213E-1,-1.427968025E0
6.034447500E-1,8.118053675E-1,8.561409712E-1,-1.480196953E0
6.134397500E-1,8.130277395E-1,9.064444900E-1,-1.545664072E0
6.234347500E-1,8.088082671E-1,9.742384553E-1,-1.624763131E0
6.334287500E-1,7.992064953E-1,1.042748451E0,-1.699306369E0
6.434237500E-1,7.845034599E-1,1.104397774E0,-1.751042843E0
6.534187500E-1,7.751621604E-1,1.150402784E0,-1.775883675E0
6.634137500E-1,7.750396132E-1,1.174993157E0,-1.788891912E0
6.734087500E-1,7.841892242E-1,1.160042167E0,-1.799166918E0
6.834037500E-1,8.023151755E-1,1.089464664E0,-1.824385166E0
6.933977500E-1,8.350813985E-1,9.789761901E-1,-1.866864800E0
7.033927500E-1,8.683844805E-1,8.531583548E-1,-1.903671980E0
7.133877500E-1,8.919672966E-1,7.410250902E-1,-1.936343431E0
7.233827500E-1,9.145586491E-1,6.503868103E-1,-1.959096909E0
7.333767500E-1,9.252267480E-1,5.869194865E-1,-1.959992766E0
7.433717500E-1,9.262310266E-1,5.564683676E-1,-1.938030839E0
7.533667500E-1,9.278203249E-1,5.556243658E-1,-1.916495562E0
7.633617500E-1,9.316805601E-1,5.667734146E-1,-1.898426771E0
7.733567500E-1,9.483693242E-1,5.843929052E-1,-1.881390214E0
7.833517500E-1,9.642918706E-1,6.235322952E-1,-1.852022886E0
7.933457500E-1,9.919945598E-1,6.936780214E-1,-1.803739786E0
8.033407500E-1,1.025832415E0,7.721518278E-1,-1.751796722E0
8.133357500E-1,1.051908255E0,8.647969961E-1,-1.715010524E0
8.233307500E-1,1.072720289E0,9.501954913E-1,-1.683086157E0
8.333257500E-1,1.088080883E0,1.017932057E0,-1.648805141E0
8.433197500E-1,1.096982479E0,1.050429821E0,-1.615460753E0
8.533147500E-1,1.104999423E0,1.039852262E0,-1.577272892E0
8.633097500E-1,1.118566871E0,9.951937795E-1,-1.549761653E0
8.733047500E-1,1.131041169E0,9.185265303E-1,-1.529447198E0
8.832997500E-1,1.144836068E0,8.356419802E-1,-1.511667371E0
8.932937500E-1,1.162299156E0,7.523660660E-1,-1.505736351E0
9.032887500E-1,1.163308263E0,6.935488582E-1,-1.511545539E0
9.132837500E-1,1.156145930E0,6.584089994E-1,-1.524459958E0
9.232787500E-1,1.150057435E0,6.418356299E-1,-1.532859564E0
9.332737500E-1,1.141733527E0,6.494557261E-1,-1.541486740E0
9.432687500E-1,1.129192352E0,6.663337350E-1,-1.542491913E0
9.532627500E-1,1.114118934E0,6.730628610E-1,-1.531037569E0
9.632577500E-1,1.095944405E0,6.663391590E-1,-1.500575066E0
9.732527500E-1,1.072363973E0,6.359729171E-1,-1.466069579E0
9.832477500E-1,1.045448542E0,5.881854296E-1,-1.432623148E0
9.932427500E-1,1.030200243E0,5.126832128E-1,-1.415437222E0
1.003236750E0,1.011937141E0,4.251669347E-1,-1.404697537E0
1.013231750E0,1.009852648E0,3.217138946E-1,-1.404900670E0
1.023226750E0,1.011880994E0,2.237423062E-1,-1.395048380E0
1.033221750E0,1.011047363E0,1.365355700E-1,-1.372862339E0
1.043216750E0,9.995633364E-1,6.374631822E-2,-1.340647459E0
1.053210750E0,9.909149408E-1,1.299568266E-2,-1.285747766E0
1.063205750E0,9.797392488E-1,-1.822535135E-2,-1.228947401E0
1.073200750E0,9.621036053E-1,-2.925869264E-2,-1.171581626E0
