"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.601823000E-3,2.420537949E0,-7.759607792E0,4.989516258E0
7.388615000E-3,2.382230759E0,-7.790732384E0,5.003881454E0
9.388615000E-3,0.000000000E0,0.000000000E0,0.000000000E0
1.138861500E-2,2.367865562E0,-7.800309181E0,5.001487255E0
1.338861500E-2,2.358288765E0,-7.814674377E0,4.963180065E0
1.538861500E-2,2.358288765E0,-7.814674377E0,4.963180065E0
1.738861500E-2,2.360682964E0,-7.855375767E0,4.963180065E0
1.938861500E-2,2.360682964E0,-7.876923561E0,4.941632271E0
2.138861500E-2,2.394201756E0,-7.888894558E0,4.905719280E0
2.338861500E-2,2.442085743E0,-7.896077156E0,4.886565685E0
2.538861500E-2,2.463633537E0,-7.903259754E0,4.879383087E0
2.738861500E-2,2.516305923E0,-7.903259754E0,4.898536682E0
2.938861500E-2,2.578555346E0,-7.917624950E0,4.915296078E0
3.138861500E-2,2.604891539E0,-7.922413349E0,4.922478676E0
3.338861500E-2,2.645592928E0,-7.910442352E0,4.936843872E0
3.538861500E-2,2.669534922E0,-7.915230751E0,4.951209068E0
3.738861500E-2,2.674323320E0,-7.922413349E0,4.965574265E0
3.938861500E-2,2.686294317E0,-7.929595947E0,4.977545261E0
4.138861500E-2,2.662352324E0,-7.915230751E0,4.972756863E0
4.338861500E-2,2.657563925E0,-7.915230751E0,4.972756863E0
4.538861500E-2,2.652775526E0,-7.910442352E0,4.999093056E0
4.738861500E-2,2.652775526E0,-7.910442352E0,4.999093056E0
4.938861500E-2,2.624045134E0,-7.939172745E0,5.030217648E0
5.138861500E-2,2.647987127E0,-7.958326340E0,5.054159641E0
5.338861500E-2,2.667140722E0,-7.970297337E0,5.054159641E0
5.538861500E-2,2.674323320E0,-7.970297337E0,5.051765442E0
5.738861500E-2,2.712630510E0,-7.987056732E0,5.044582844E0
5.938861500E-2,2.734178305E0,-7.996633530E0,5.025429249E0
6.138861500E-2,2.743755102E0,-7.977479935E0,5.018246651E0
6.338861500E-2,2.746149302E0,-7.994239330E0,5.008669853E0
6.538861500E-2,2.755726099E0,-7.999027729E0,5.003881454E0
6.738861500E-2,2.782062292E0,-8.001421928E0,4.996698856E0
6.938861500E-2,2.786850691E0,-8.003816605E0,4.984727859E0
7.138861500E-2,2.784456491E0,-7.994239330E0,4.970362663E0
7.338861500E-2,2.774879694E0,-7.979874134E0,4.951209068E0
7.538861500E-2,2.760514498E0,-7.989450932E0,4.944026470E0
7.738861500E-2,2.758120298E0,-7.987056732E0,4.944026470E0
7.938861500E-2,2.760514498E0,-7.975085735E0,4.932055473E0
8.138861500E-2,2.748543501E0,-7.977479935E0,4.934449673E0
8.338861500E-2,2.712630510E0,-7.982268333E0,4.932055473E0
8.538861500E-2,2.676717520E0,-7.977479935E0,4.917690277E0
8.738861500E-2,2.652775526E0,-7.972691536E0,4.912901878E0
8.938861500E-2,2.602497339E0,-7.975085735E0,4.898536682E0
9.138861500E-2,2.554613113E0,-7.975085735E0,4.908113480E0
9.338861500E-2,2.525882721E0,-7.970297337E0,4.910507679E0
9.538861500E-2,2.477998734E0,-7.963114738E0,4.917690277E0
9.738861500E-2,2.434903145E0,-7.970297337E0,4.915296078E0
9.938861500E-2,2.420537949E0,-7.960720539E0,4.920084476E0
1.013886150E-1,2.396595955E0,-7.953537941E0,4.932055473E0
1.033886150E-1,2.367865562E0,-7.970297337E0,4.946420670E0
1.053886150E-1,2.348711967E0,-7.967903137E0,4.946420670E0
1.073886150E-1,2.310404539E0,-7.977479935E0,4.951209068E0
1.093886150E-1,2.284068346E0,-7.979874134E0,4.955997467E0
1.113886150E-1,2.284068346E0,-7.979874134E0,4.946420670E0
1.133886150E-1,2.264914751E0,-7.989450932E0,4.953603268E0
1.153886150E-1,2.252943754E0,-7.989450932E0,4.946420670E0
1.173886150E-1,2.255337954E0,-7.984662533E0,4.944026470E0
1.193886150E-1,2.240972757E0,-8.032546997E0,4.953603268E0
1.213886150E-1,2.231395960E0,-8.034940720E0,4.951209068E0
1.233886150E-1,2.207453966E0,-8.027758598E0,4.939238071E0
1.253886150E-1,2.226607561E0,-8.032546997E0,4.951209068E0
1.273886150E-1,2.229001760E0,-8.034940720E0,4.934449673E0
1.293886150E-1,2.229001760E0,-8.034940720E0,4.934449673E0
1.313886150E-1,2.236184359E0,-8.056488991E0,4.929661274E0
1.333886150E-1,2.224213362E0,-8.051700592E0,4.924872875E0
1.353886150E-1,2.231395960E0,-8.049305916E0,4.920084476E0
1.373886150E-1,2.236184359E0,-8.066065788E0,4.891354084E0
1.393886150E-1,2.229001760E0,-8.066065788E0,4.879383087E0
1.413886150E-1,2.248155355E0,-8.049305916E0,4.874594688E0
1.433886150E-1,2.276885748E0,-8.030152321E0,4.860229492E0
1.453886150E-1,2.293645144E0,-8.037335396E0,4.862623692E0
1.473886150E-1,2.315192938E0,-8.037335396E0,4.867412090E0
1.493886150E-1,2.327163935E0,-8.039729118E0,4.853046894E0
1.513886150E-1,2.360682964E0,-8.056488991E0,4.838681698E0
