"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.588658000E-3,9.672574997E-1,-7.793126583E0,5.408501625E0
7.633589000E-3,9.864110947E-1,-7.781155586E0,5.446808815E0
9.739367000E-3,9.792284966E-1,-7.776367188E0,5.465962410E0
1.172252900E-2,9.816226959E-1,-7.785943985E0,5.485116005E0
1.373730600E-2,1.003170490E0,-7.797914982E0,5.487510204E0
1.572100700E-2,1.012747288E0,-7.807491779E0,5.499481201E0
1.773509200E-2,1.015141487E0,-7.809885979E0,5.504269600E0
1.971817700E-2,1.029506683E0,-7.824251175E0,5.473145008E0
2.173303200E-2,1.036689281E0,-7.838616371E0,5.461174011E0
2.371581000E-2,1.053448796E0,-7.850587368E0,5.465962410E0
2.573112500E-2,1.077390790E0,-7.850587368E0,5.461174011E0
2.771551800E-2,1.108515382E0,-7.855375767E0,5.453991413E0
2.972837300E-2,1.137245774E0,-7.850587368E0,5.449203014E0
3.171092000E-2,1.165976286E0,-7.838616371E0,5.425261021E0
3.372654300E-2,1.185129881E0,-7.821856976E0,5.413290024E0
3.574070600E-2,1.189918280E0,-7.826645374E0,5.413290024E0
3.772348300E-2,1.197100878E0,-7.783549786E0,5.408501625E0
3.973856800E-2,1.194706678E0,-7.754819393E0,5.403713226E0
4.172196100E-2,1.192312479E0,-7.738059998E0,5.382165432E0
4.373550800E-2,1.180341482E0,-7.738059998E0,5.358223438E0
4.571951600E-2,1.156399369E0,-7.723694801E0,5.348646641E0
4.773460100E-2,1.103726983E0,-7.728483200E0,5.343858242E0
4.971745500E-2,1.079784989E0,-7.730877399E0,5.331887245E0
5.173154100E-2,1.063025594E0,-7.723694801E0,5.310339451E0
5.371531800E-2,1.034295082E0,-7.723694801E0,5.305551052E0
5.572909600E-2,1.017535686E0,-7.723694801E0,5.300762653E0
5.771279700E-2,9.983820915E-1,-7.730877399E0,5.279214859E0
5.972757400E-2,9.672574997E-1,-7.766790390E0,5.255272865E0
6.174212100E-2,9.504981041E-1,-7.762001991E0,5.248090267E0
6.372543700E-2,9.528923035E-1,-7.762001991E0,5.238513470E0
6.573906100E-2,9.816226959E-1,-7.778761387E0,5.221754074E0
6.772399200E-2,9.768342972E-1,-7.783549786E0,5.219359875E0
6.973692300E-2,9.983820915E-1,-7.785943985E0,5.209783077E0
7.172031600E-2,1.003170490E0,-7.809885979E0,5.207388878E0
7.373409400E-2,1.007958889E0,-7.819462776E0,5.214571476E0
7.571840900E-2,1.012747288E0,-7.812280178E0,5.236119270E0
7.773264900E-2,1.017535686E0,-7.814674377E0,5.236119270E0
7.971604200E-2,1.043871999E0,-7.819462776E0,5.228936672E0
8.173074200E-2,1.039083481E0,-7.809885979E0,5.209783077E0
8.371421200E-2,1.048660398E0,-7.809885979E0,5.202600479E0
