"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.144333335E-3,4.018842773E0,-6.200555878E0,6.230792999E0
1.108333335E-2,4.135001221E0,-6.279142456E0,6.230044556E0
2.102233333E-2,4.318968658E0,-6.337521057E0,6.179898834E0
3.096133334E-2,4.450395355E0,-6.320905609E0,6.211034088E0
4.090033335E-2,4.414320374E0,-6.281537476E0,6.202651520E0
5.083933333E-2,4.324357452E0,-6.228547668E0,6.157295837E0
6.077833334E-2,4.249064026E0,-6.195616150E0,6.124214630E0
7.071733335E-2,4.208348694E0,-6.216722260E0,6.104455719E0
8.065633333E-2,4.215234375E0,-6.260880432E0,6.089337158E0
9.059533334E-2,4.228406982E0,-6.300547943E0,6.094426575E0
1.005343333E-1,4.229005737E0,-6.321953430E0,6.103108521E0
1.104733333E-1,4.220772858E0,-6.334227905E0,6.095923462E0
1.204123333E-1,4.194427643E0,-6.341562653E0,6.106102295E0
1.303513333E-1,4.179458771E0,-6.343059540E0,6.106102295E0
1.402903333E-1,4.187242584E0,-6.345753937E0,6.115832062E0
1.502293333E-1,4.203259277E0,-6.335874481E0,6.106551361E0
1.601683333E-1,4.220323792E0,-6.339167633E0,6.131998444E0
1.701073333E-1,4.241429901E0,-6.361620941E0,6.138285370E0
1.800463333E-1,4.247866516E0,-6.379134521E0,6.108946381E0
1.899853333E-1,4.251159668E0,-6.367907867E0,6.097270660E0
1.999243333E-1,4.246818695E0,-6.346652069E0,6.112089844E0
2.098633334E-1,4.242627411E0,-6.332880707E0,6.107599182E0
2.198023333E-1,4.240232391E0,-6.322701874E0,6.136489105E0
2.297413333E-1,4.255800018E0,-6.325695648E0,6.155649261E0
2.396803333E-1,4.273912354E0,-6.316564636E0,6.143524475E0
2.496193333E-1,4.282444611E0,-6.302942963E0,6.128555603E0
2.595583333E-1,4.299060059E0,-6.306385803E0,6.119723969E0
2.694973333E-1,4.315675507E0,-6.302942963E0,6.117927704E0
2.794363333E-1,4.331243134E0,-6.305038605E0,6.128405914E0
2.893753333E-1,4.307592316E0,-6.298901367E0,6.117778015E0
2.993143333E-1,4.293820953E0,-6.314169617E0,6.135441284E0
3.092533333E-1,4.279151459E0,-6.311325531E0,6.145470428E0
3.191923334E-1,4.270619202E0,-6.317762146E0,6.152056732E0
3.291313333E-1,4.259542236E0,-6.314468994E0,6.149062958E0
3.390703333E-1,4.254153442E0,-6.300248566E0,6.154751129E0
3.490093333E-1,4.259841614E0,-6.299350433E0,6.151008911E0
3.589483333E-1,4.264631653E0,-6.303092651E0,6.121819611E0
3.688873333E-1,4.280498657E0,-6.291117554E0,6.121819611E0
3.788263333E-1,4.288881226E0,-6.283483429E0,6.131549377E0
3.887653333E-1,4.293820953E0,-6.286776581E0,6.155200195E0
3.987043333E-1,4.290976868E0,-6.287525024E0,6.157894592E0
4.086433333E-1,4.305346985E0,-6.292464752E0,6.158792725E0
4.185823333E-1,4.306843872E0,-6.314169617E0,6.162235565E0
4.285203333E-1,4.294868774E0,-6.317911835E0,6.157595215E0
4.384593334E-1,4.277205505E0,-6.296955414E0,6.143973541E0
4.483983333E-1,4.275558929E0,-6.269861755E0,6.135441284E0
4.583373333E-1,4.271367645E0,-6.259832611E0,6.156248016E0
4.682763333E-1,4.256847839E0,-6.243965607E0,6.190526733E0
4.782153333E-1,4.261338501E0,-6.251150665E0,6.212381287E0
4.881543333E-1,4.266427917E0,-6.261628876E0,6.218668213E0
4.980933333E-1,4.269571381E0,-6.273903351E0,6.213429108E0
5.080323333E-1,4.277205505E0,-6.260431366E0,6.194718018E0
5.179713333E-1,4.278253326E0,-6.246061249E0,6.168522491E0
5.279103333E-1,4.300556946E0,-6.226452026E0,6.138884125E0
5.378492083E-1,4.307292938E0,-6.187682648E0,6.129753113E0
5.477882084E-1,4.298910370E0,-6.153852997E0,6.126609650E0
5.577272083E-1,4.276007996E0,-6.136638794E0,6.141428833E0
5.676662083E-1,4.282893677E0,-6.144272919E0,6.160289612E0
5.776052083E-1,4.296215973E0,-6.187832336E0,6.161936188E0
5.875442083E-1,4.296066284E0,-6.222560120E0,6.140530701E0
5.974832083E-1,4.299658813E0,-6.237229614E0,6.128705292E0
6.074222083E-1,4.284839630E0,-6.231541443E0,6.110443268E0
6.173612083E-1,4.273463287E0,-6.224805450E0,6.098318481E0
6.273002083E-1,4.278852081E0,-6.221811676E0,6.116879883E0
6.372392083E-1,4.308191071E0,-6.228397980E0,6.141728210E0
6.471782083E-1,4.339476013E0,-6.235433350E0,6.161936188E0
6.571172083E-1,4.344565430E0,-6.226152649E0,6.165229340E0
6.670562083E-1,4.332141266E0,-6.200406189E0,6.172564087E0
6.769952083E-1,4.327351227E0,-6.194418640E0,6.163882141E0
6.869342084E-1,4.311334534E0,-6.182144165E0,6.156248016E0
6.968732083E-1,4.319866791E0,-6.176306305E0,6.163882141E0
7.068122083E-1,4.302053833E0,-6.186485138E0,6.182593231E0
7.167512083E-1,4.287084961E0,-6.216273193E0,6.213578796E0
7.266902083E-1,4.293222198E0,-6.230942688E0,6.229445801E0
7.366292083E-1,4.295168152E0,-6.239175568E0,6.231990509E0
7.465682083E-1,4.280798035E0,-6.230044556E0,6.213878174E0
7.565072083E-1,4.256997528E0,-6.216273193E0,6.196514282E0
7.664462083E-1,4.244124298E0,-6.207441559E0,6.191873932E0
7.763852083E-1,4.234095154E0,-6.223757629E0,6.192173309E0
7.863242083E-1,4.230951691E0,-6.252048798E0,6.204298096E0
7.962632084E-1,4.206253052E0,-6.265221405E0,6.229146423E0
8.062022083E-1,4.184697876E0,-6.270909576E0,6.228697357E0
8.161412083E-1,4.179458771E0,-6.270011444E0,6.232140198E0
8.260802083E-1,4.182153168E0,-6.264173584E0,6.201454010E0
8.360192083E-1,4.197571106E0,-6.260730743E0,6.184988251E0
8.459582083E-1,4.229155426E0,-6.257437592E0,6.191873932E0
8.558972083E-1,4.229305115E0,-6.270460510E0,6.187383270E0
8.658362083E-1,4.229305115E0,-6.285878448E0,6.186335449E0
8.757752083E-1,4.227658539E0,-6.318660278E0,6.198909302E0
8.857142083E-1,4.236190796E0,-6.337071991E0,6.194268951E0
8.956532083E-1,4.246219940E0,-6.335425415E0,6.180048523E0
9.055922083E-1,4.260889435E0,-6.339916077E0,6.132597198E0
9.155312083E-1,4.243525543E0,-6.315965881E0,6.123017120E0
9.254702083E-1,4.239034882E0,-6.292614441E0,6.122418365E0
9.354082083E-1,4.230352936E0,-6.272256775E0,6.122118988E0
9.453472083E-1,4.219874725E0,-6.264023895E0,6.130052490E0
9.552862083E-1,4.189338226E0,-6.243666229E0,6.161636810E0
9.652252083E-1,4.176764374E0,-6.232289886E0,6.194268951E0
9.751642083E-1,4.180356903E0,-6.220763855E0,6.215973816E0
9.851032083E-1,4.184847565E0,-6.215674438E0,6.235882416E0
9.950422083E-1,4.196523285E0,-6.228697357E0,6.235133972E0
1.004981208E0,4.190086670E0,-6.245013428E0,6.235732727E0
1.014920208E0,4.184997253E0,-6.248456268E0,6.267915802E0
1.024859208E0,4.189038849E0,-6.268065491E0,6.301745453E0
1.034798208E0,4.201013947E0,-6.298302612E0,6.318061523E0
1.044737208E0,4.204905853E0,-6.297254791E0,6.320007477E0
1.054676208E0,4.202660522E0,-6.292764130E0,6.313720551E0
1.064615208E0,4.203259277E0,-6.260281677E0,6.319408722E0
1.074554208E0,4.184099121E0,-6.239474945E0,6.306685181E0
1.084493208E0,4.171225891E0,-6.238427124E0,6.286177826E0
1.094432208E0,4.181853790E0,-6.226601715E0,6.292764130E0
1.104371208E0,4.219275970E0,-6.203399963E0,6.286477203E0
1.114310208E0,4.223167877E0,-6.218817902E0,6.290967865E0
1.124249208E0,4.215683441E0,-6.214925995E0,6.271358643E0
1.134188208E0,4.222419434E0,-6.231541443E0,6.261030121E0
1.144127208E0,4.208797760E0,-6.241720276E0,6.240522766E0
1.154066208E0,4.215533752E0,-6.267466736E0,6.239175568E0
1.164005208E0,4.203109589E0,-6.291267242E0,6.233038330E0
1.173944208E0,4.202959900E0,-6.301595764E0,6.233786774E0
1.183883208E0,4.201013947E0,-6.297703857E0,6.241121521E0
1.193822208E0,4.200564880E0,-6.288722534E0,6.234086151E0
1.203761208E0,4.214635620E0,-6.284231873E0,6.218967590E0
1.213700208E0,4.238436127E0,-6.273154907E0,6.205645294E0
1.223639208E0,4.245022430E0,-6.260880432E0,6.191275177E0
1.233578208E0,4.255650330E0,-6.252647552E0,6.168372803E0
1.243517208E0,4.255650330E0,-6.238277435E0,6.141877899E0
1.253456208E0,4.253554688E0,-6.229445801E0,6.141428833E0
1.263395208E0,4.276157684E0,-6.213429108E0,6.166277161E0
1.273334208E0,4.288432159E0,-6.215225372E0,6.174210663E0
1.283273208E0,4.280348969E0,-6.203399963E0,6.197861481E0
1.293212208E0,4.272864532E0,-6.184988251E0,6.193969574E0
1.303151208E0,4.261338501E0,-6.186485138E0,6.201753387E0
1.313090208E0,4.273313599E0,-6.187383270E0,6.195616150E0
1.323029208E0,4.284989319E0,-6.186934204E0,6.203100586E0
1.332968208E0,4.291875000E0,-6.196514282E0,6.219416656E0
