"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.601215400E-2,-5.243539810E-3,-9.832382202E-4,1.569938660E-2
2.400661600E-2,1.870369911E-2,3.106909990E-2,3.638267517E-3
3.200254000E-2,1.569223404E-2,4.358768463E-2,4.597187042E-2
4.002784900E-2,3.484845161E-2,1.817750931E-2,-5.945587158E-2
4.802346400E-2,4.203343391E-2,3.825622797E-2,1.229381561E-2
5.602169600E-2,8.512854576E-2,-3.915488720E-3,-5.720806122E-2
6.401515900E-2,2.285003662E-2,1.854938269E-2,-4.052352905E-2
7.201123600E-2,-5.138063431E-2,2.262169123E-2,-9.777069092E-3
8.000623700E-2,-1.032643318E-1,-1.383566856E-2,-3.815364838E-2
8.800162200E-2,-1.703059673E-1,4.738807678E-3,-5.571460724E-2
9.602931500E-2,-2.118585110E-1,-2.012252808E-3,-8.773994446E-2
1.040234690E-1,-1.794755459E-1,1.710712910E-2,-7.127475739E-2
1.120195470E-1,-1.680808067E-1,1.468771696E-2,-2.026844025E-2
1.200143170E-1,-1.472475529E-1,-1.706367731E-2,3.412532806E-2
1.280097020E-1,-1.000831127E-1,-3.032952547E-2,9.488868713E-2
1.360043960E-1,-8.119988441E-2,-4.595047235E-2,9.766674042E-2
1.440017030E-1,-5.409383774E-2,-3.716295958E-2,7.495689392E-2
1.520284740E-1,-2.715826035E-2,-3.464168310E-2,1.082735062E-1
1.600228590E-1,-2.070546150E-2,-5.753022432E-2,9.458351135E-2
1.680189360E-1,-4.600906372E-2,-3.866136074E-2,1.001663208E-1
1.760149370E-1,-4.519772530E-2,-3.762370348E-2,1.064481735E-1
1.840103230E-1,-4.995059967E-2,-2.981030941E-2,8.019828796E-2
1.920065540E-1,-1.084136963E-2,-2.184951305E-2,7.278156281E-2
2.000010930E-1,-2.464985847E-2,-1.889348030E-2,9.615516663E-2
2.080275560E-1,-9.838342667E-3,-9.583830833E-4,7.156848907E-2
2.160254020E-1,5.659604073E-2,-7.349014282E-3,6.343269348E-2
2.240186340E-1,1.206758022E-1,-8.792757988E-3,5.533313751E-2
2.320151730E-1,1.411397457E-1,3.913521767E-3,4.319667816E-2
2.400102500E-1,1.451778412E-1,-3.231787682E-2,5.500030518E-2
2.480054050E-1,1.388654709E-1,-2.813792229E-2,5.063629150E-2
2.560330210E-1,9.748935699E-2,-2.634245157E-2,6.980037689E-2
2.640272530E-1,6.651997566E-2,-5.524259806E-2,7.105064392E-2
2.720232530E-1,5.729842186E-2,-2.955162525E-2,7.861614227E-2
2.800186390E-1,1.009750366E-2,-1.352536678E-2,4.798603058E-2
2.880140240E-1,1.080489159E-2,-1.406157017E-2,4.132556915E-2
2.960121010E-1,2.319550514E-2,-4.086661339E-2,7.049369812E-2
3.040047950E-1,-1.736211777E-2,-5.368620157E-2,1.498298645E-1
3.120020260E-1,-9.979963303E-3,-8.390456438E-2,1.429567337E-1
3.200266420E-1,-7.280588150E-3,-5.939298868E-2,1.241292953E-1
3.280232580E-1,-1.642131805E-2,-7.124161720E-2,8.138084412E-2
3.360195670E-1,9.188652039E-4,-6.186681986E-2,7.217979431E-2
3.440140280E-1,8.530616760E-3,-2.630347013E-2,7.489681244E-2
3.520108760E-1,-1.758718491E-2,2.057850361E-3,6.557750702E-2
3.600050300E-1,8.669614792E-3,6.472706795E-3,5.377292633E-2
3.680007230E-1,1.082420349E-3,2.061158419E-2,8.360862732E-3
3.760251080E-1,3.104209900E-4,1.831156015E-2,4.426288605E-2
3.840220330E-1,1.582908630E-2,-5.167424679E-3,4.652881622E-2
3.920183400E-1,-1.906228065E-2,-3.069782257E-2,1.047897339E-2
4.000140340E-1,-2.286171913E-2,-1.519274712E-2,4.867172241E-2
4.080093420E-1,-1.234531403E-2,-3.304904699E-2,7.862091064E-3
4.160068810E-1,5.369424820E-3,-3.631681204E-2,3.651618958E-2
4.240004200E-1,2.546930313E-2,-5.629676580E-2,6.757450104E-2
4.320269600E-1,5.510401726E-2,-4.053097963E-2,9.622383118E-2
4.400220370E-1,5.403494835E-2,-3.934842348E-2,1.058464050E-1
4.480177300E-1,7.247924805E-2,-6.020992994E-2,1.562566757E-1
4.560152690E-1,8.157277107E-2,-7.683175802E-2,1.612148285E-1
4.640097310E-1,5.517578125E-2,-5.324524641E-2,1.207857132E-1
4.720051170E-1,4.578113556E-2,-2.744185925E-2,9.479141235E-2
4.800308870E-1,5.238771439E-3,-2.085709572E-2,4.484939575E-2
4.880265790E-1,5.932331085E-3,-2.590936422E-2,-4.895210266E-3
4.960222730E-1,1.104600430E-1,-9.216248989E-3,2.466392517E-2
5.040171200E-1,1.437871456E-1,-2.323371172E-2,1.853942871E-2
5.120137350E-1,1.681072712E-1,-2.510267496E-2,2.697277069E-2
5.200091210E-1,2.267742157E-1,-5.802917480E-2,4.764080048E-2
5.280044290E-1,2.116563320E-1,-5.032795668E-2,5.886363983E-2
5.360315830E-1,1.563620567E-1,-5.487054586E-2,1.085367203E-1
5.440265840E-1,7.548069954E-2,-4.059427977E-2,1.057434082E-1
5.520225850E-1,1.476311684E-2,-6.493794918E-2,9.605598450E-2
5.600170480E-1,-5.472755432E-2,-4.650992155E-2,4.588890076E-2
5.680131250E-1,-5.457568169E-2,-3.777545691E-2,4.366302490E-2
5.760094340E-1,-6.892800331E-2,-3.155350685E-2,6.053733826E-2
5.840045120E-1,-6.670379639E-2,-2.071201801E-2,5.819034576E-2
5.920302810E-1,-3.366613388E-2,1.401686668E-2,6.292533875E-2
6.000259740E-1,-1.542234421E-2,3.703296185E-2,-1.624870300E-2
6.080220520E-1,-4.844665527E-3,1.019787788E-2,-1.892185211E-2
6.160155910E-1,3.180146217E-2,2.718514204E-2,1.908111572E-2
6.240124380E-1,5.873107910E-2,2.545684576E-2,6.904697418E-2
6.320090540E-1,7.156729698E-2,-3.111559153E-2,1.310873032E-1
6.400032850E-1,8.978843689E-2,-3.505867720E-2,7.359981537E-2
6.480300550E-1,1.038777828E-1,-3.650486469E-2,6.659984589E-2
6.560266720E-1,1.012785435E-1,-5.938643217E-2,-2.616882324E-3
6.640216720E-1,5.346965790E-2,4.153072834E-3,-2.863121033E-2
6.720167500E-1,-1.353168488E-2,3.354072571E-3,4.348754883E-4
6.800122120E-1,-6.417584419E-2,-3.782445192E-2,2.222251892E-2
6.880081350E-1,-9.635519981E-2,-3.355795145E-2,6.534576416E-2
6.960053670E-1,-7.928824425E-2,-1.500189304E-2,-1.984596252E-3
7.040299830E-1,-3.684687614E-2,-2.250540257E-2,1.660537720E-2
7.120266760E-1,-6.310272217E-2,8.541464806E-3,2.753067017E-2
7.200207540E-1,-1.171605587E-1,8.318275213E-2,-5.041122437E-3
7.280164470E-1,-8.612370491E-2,9.409987926E-2,1.720523834E-2
7.360130620E-1,-9.424519539E-2,7.031220198E-2,-3.730583191E-2
7.440078330E-1,-8.604693413E-2,9.545052052E-2,-1.110010147E-1
7.520038340E-1,-8.812499046E-2,8.815968037E-2,-6.269168854E-2
7.600296800E-1,-4.538536072E-2,1.250605583E-1,-1.581192017E-1
7.680250650E-1,-7.671356201E-3,9.164601564E-2,-1.122007370E-1
7.760220660E-1,5.569505692E-2,-4.834592342E-3,3.903007507E-2
7.840158360E-1,3.679418564E-2,-8.125805855E-2,1.326608658E-1
7.920122210E-1,-2.004861832E-2,-7.127356529E-2,1.091423035E-1
8.000072990E-1,-6.055355072E-3,-3.986698389E-2,1.052141190E-1
8.080038380E-1,3.465127945E-2,-4.645949602E-2,8.230781555E-2
8.160303000E-1,5.120635033E-2,-4.069232941E-2,4.744148254E-2
8.240251480E-1,7.027244568E-2,-1.297670603E-2,6.775188446E-2
8.320205320E-1,8.492517471E-2,-1.385068893E-2,6.428050995E-2
8.400158410E-1,9.270882607E-2,7.211148739E-3,1.787948608E-2
8.480119190E-1,1.347367764E-1,9.840309620E-3,5.320453644E-2
8.560057660E-1,1.937911510E-1,-9.484434128E-2,1.629104614E-1
8.640026120E-1,1.189165115E-1,-2.306897640E-1,2.870578766E-1
8.720300750E-1,3.508663177E-2,-2.696640491E-1,1.981935501E-1
8.800238450E-1,2.171826363E-2,-1.355381012E-1,1.334085464E-1
8.880205370E-1,1.214973927E-1,-1.176126003E-1,4.234218597E-2
8.960167690E-1,1.827993393E-1,-1.388552189E-1,4.691791534E-2
9.040116160E-1,7.849240303E-2,-1.128458977E-1,8.244705200E-2
9.120075390E-1,-9.108400345E-2,-7.556402683E-2,1.632261276E-1
9.200033100E-1,-2.589509487E-1,-4.103803635E-2,1.264724731E-1
9.280281570E-1,-3.104615211E-1,-2.823781967E-2,9.183883667E-2
9.360263880E-1,-2.410333157E-1,-7.297253609E-2,9.998607635E-2
9.440199270E-1,-1.495590210E-1,-1.395750046E-1,1.147699356E-1
9.520159280E-1,-3.078103065E-2,-8.219921589E-2,7.644748688E-2
9.600115430E-1,5.828714371E-2,-2.730965614E-2,6.899738312E-2
9.680070060E-1,1.399021149E-1,-5.616545677E-3,5.914974213E-2
9.760038530E-1,2.119328976E-1,-4.792320728E-2,7.814502716E-2
9.840287760E-1,2.300159931E-1,-7.556927204E-2,1.094846725E-1
9.920253930E-1,2.564997673E-1,-1.008834839E-1,1.244144440E-1
1.000020778E0,2.335972786E-1,-1.003744602E-1,8.687210083E-2
1.008015317E0,1.561558247E-1,-6.926059723E-2,4.703235626E-2
1.016013164E0,2.143216133E-2,-2.146387100E-2,2.640342712E-2
1.024006627E0,-1.159303188E-1,1.963698864E-2,1.008987427E-3
1.032002627E0,-2.871308327E-1,2.320158482E-2,4.987430573E-2
1.040028551E0,-3.752884865E-1,-6.469726562E-3,1.010007858E-1
1.048023859E0,-4.303038120E-1,-5.046820641E-2,1.376972198E-1
1.056021475E0,-3.594455719E-1,-9.442460537E-2,1.837387085E-1
1.064015014E0,-2.212090492E-1,-1.407109499E-1,1.814088821E-1
1.072011246E0,1.679682732E-2,-1.223006248E-1,1.376075745E-1
