"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.923846000E-3,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
1.002969200E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
1.201276900E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
1.402753800E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
1.601215400E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
1.802507800E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
2.000900100E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
2.202284700E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
2.400661600E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
2.602077000E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
2.800469400E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
3.001830900E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
3.200254000E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
3.401646300E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
3.603184800E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
3.801461700E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
4.002784900E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
4.201154100E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
4.402600300E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
4.600969500E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
4.802346400E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
5.000754100E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
5.202192700E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
5.400569600E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
5.602169600E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
5.800223500E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
6.001677300E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
6.203177300E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
6.401515900E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
6.602846600E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
6.801246600E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
7.002692800E-2,2.382374369E-2,-9.590584040E-2,-1.221730467E-2
7.201123600E-2,-9.773843922E-3,4.581489414E-2,1.099557430E-2
7.402569700E-2,-1.221730467E-2,4.703662544E-2,1.099557430E-2
7.600992900E-2,-1.466076635E-2,4.948008433E-2,9.773843922E-3
7.802262100E-2,-1.343903504E-2,5.131268129E-2,9.162978269E-3
8.000623700E-2,-1.466076635E-2,5.131268129E-2,9.162978269E-3
8.201985200E-2,-1.771509275E-2,5.131268129E-2,9.162978269E-3
8.400377500E-2,-2.076941915E-2,5.253441259E-2,7.941247895E-3
8.601854400E-2,-2.015855350E-2,5.192354694E-2,9.773843922E-3
8.800162200E-2,-2.260201424E-2,4.948008433E-2,6.108652335E-3
9.001577600E-2,-2.382374369E-2,4.581489414E-2,6.108652335E-3
9.202631500E-2,-2.687807009E-2,4.153883830E-2,5.497787148E-3
9.401331500E-2,-3.115412779E-2,3.848451003E-2,3.665191587E-3
9.602931500E-2,-3.054326214E-2,3.787364438E-2,3.054326167E-3
9.801216100E-2,-3.359758854E-2,3.237585723E-2,4.886921961E-3
1.000260080E-1,-3.726277873E-2,2.993239649E-2,1.832595794E-3
1.020090080E-1,-4.031710699E-2,2.382374369E-2,6.108652451E-4
1.040234690E-1,-3.970624134E-2,1.832595654E-2,-6.108652451E-4
1.060075460E-1,-4.276056588E-2,1.282817032E-2,-2.443460980E-3
1.080210850E-1,-4.520402849E-2,1.038470957E-2,-2.443460980E-3
1.100047000E-1,-4.764748737E-2,3.665191587E-3,-6.108652335E-3
1.120195470E-1,-4.825835302E-2,-3.665191587E-3,-6.719517522E-3
1.140025470E-1,-4.703662544E-2,-6.719517522E-3,-9.773843922E-3
1.160176240E-1,-5.253441259E-2,-1.099557430E-2,-9.773843922E-3
1.180013940E-1,-5.253441259E-2,-1.343903504E-2,-9.773843922E-3
1.200143170E-1,-5.131268129E-2,-1.710422710E-2,-1.038470957E-2
1.220290100E-1,-5.192354694E-2,-2.199114859E-2,-1.038470957E-2
1.240130100E-1,-5.253441259E-2,-2.382374369E-2,-1.099557430E-2
1.260268560E-1,-5.253441259E-2,-2.809980139E-2,-1.404990070E-2
1.280097020E-1,-5.070181563E-2,-3.481931984E-2,-1.221730467E-2
1.300247790E-1,-5.192354694E-2,-3.604105115E-2,-1.099557430E-2
1.320081640E-1,-4.948008433E-2,-3.970624134E-2,-1.527163107E-2
1.340217030E-1,-5.009094998E-2,-4.886921868E-2,-1.282817032E-2
1.360043960E-1,-5.009094998E-2,-5.131268129E-2,-1.282817032E-2
1.380164720E-1,-5.070181563E-2,-5.253441259E-2,-1.160643995E-2
1.400318570E-1,-4.825835302E-2,-5.436700583E-2,-1.343903504E-2
1.420182420E-1,-4.948008433E-2,-5.619960278E-2,-1.343903504E-2
1.440017030E-1,-4.703662544E-2,-5.742133409E-2,-1.160643995E-2
1.460157810E-1,-4.948008433E-2,-5.803219974E-2,-1.466076635E-2
1.480293970E-1,-4.581489414E-2,-6.414084882E-2,-1.221730467E-2
1.500136270E-1,-4.459316283E-2,-6.841690838E-2,-1.466076635E-2
1.520284740E-1,-4.276056588E-2,-7.024950534E-2,-1.221730467E-2
1.540109350E-1,-4.276056588E-2,-7.391469181E-2,-1.588249579E-2
1.560257040E-1,-3.909537569E-2,-7.513642311E-2,-1.527163107E-2
1.580087820E-1,-4.092797264E-2,-7.574728876E-2,-1.710422710E-2
1.600228590E-1,-4.092797264E-2,-7.819075137E-2,-1.771509275E-2
1.620072440E-1,-3.726277873E-2,-8.002334833E-2,-1.649336144E-2
1.640207820E-1,-3.848451003E-2,-8.002334833E-2,-1.954768784E-2
1.660053210E-1,-3.848451003E-2,-8.002334833E-2,-1.771509275E-2
1.680189360E-1,-3.665191308E-2,-8.429940045E-2,-1.954768784E-2
1.700025520E-1,-3.543018550E-2,-8.429940045E-2,-2.015855350E-2
1.720158600E-1,-3.481931984E-2,-8.796459436E-2,-2.199114859E-2
1.740305520E-1,-3.481931984E-2,-9.040805697E-2,-2.199114859E-2
1.760149370E-1,-3.604105115E-2,-9.040805697E-2,-2.260201424E-2
1.780290140E-1,-3.237585723E-2,-9.529497474E-2,-1.893682219E-2
1.800121680E-1,-3.420845419E-2,-9.773843735E-2,-1.832595654E-2
1.820260150E-1,-3.298672289E-2,-9.834930301E-2,-2.076941915E-2
1.840103230E-1,-3.176499158E-2,-1.020144969E-1,-2.076941915E-2
