"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.188048000E-3,3.902548850E-1,-3.361459255E0,9.662998199E0
7.233583000E-3,4.094084799E-1,-3.383007050E0,9.646238327E0
9.338579000E-3,4.477157295E-1,-3.390189648E0,9.662998199E0
1.132188200E-2,4.596867263E-1,-3.394978046E0,9.670180321E0
1.333641800E-2,4.596867263E-1,-3.375824451E0,9.667786598E0
1.532002900E-2,4.836287498E-1,-3.356670856E0,9.665391922E0
1.733425600E-2,4.716577232E-1,-3.344699860E0,9.665391922E0
1.931794400E-2,4.501099288E-1,-3.311181068E0,9.667786598E0
2.133209500E-2,4.261679053E-1,-3.299209833E0,9.679757118E0
2.331516800E-2,4.094084799E-1,-3.287238836E0,9.679757118E0
2.532985600E-2,3.687070608E-1,-3.287238836E0,9.662998199E0
2.731392900E-2,3.088520169E-1,-3.280056238E0,9.648633003E0
2.932708000E-2,2.753331959E-1,-3.275267839E0,9.662998199E0
3.131053800E-2,2.346317619E-1,-3.268085241E0,9.670180321E0
3.332522600E-2,2.226607651E-1,-3.256114244E0,9.658209801E0
3.533883700E-2,1.963245422E-1,-3.251325846E0,9.641449928E0
3.732275700E-2,1.747767180E-1,-3.234566450E0,9.617507935E0
3.933721500E-2,1.771709323E-1,-3.224989653E0,9.622296333E0
4.132036500E-2,1.771709323E-1,-3.232172251E0,9.634267807E0
4.333513000E-2,1.939303428E-1,-3.198653460E0,9.622296333E0
4.531874200E-2,1.987187415E-1,-3.177105665E0,9.612719536E0
4.733512300E-2,2.011129409E-1,-3.134010077E0,9.574412346E0
4.931596500E-2,2.250549644E-1,-3.114856482E0,9.552865028E0
5.133050000E-2,2.418143749E-1,-3.110068083E0,9.555258751E0
5.331418900E-2,2.609679997E-1,-3.081337690E0,9.533711433E0
5.532857000E-2,2.729389966E-1,-3.076549292E0,9.490615845E0
5.731202700E-2,2.825157940E-1,-3.057395458E0,9.473855972E0
5.932610000E-2,3.184288144E-1,-3.035847664E0,9.471462250E0
6.134002000E-2,3.399766386E-1,-3.021482468E0,9.454702377E0
6.332363100E-2,3.495534360E-1,-3.016694069E0,9.449913979E0
6.533808900E-2,3.687070608E-1,-2.990357876E0,9.430760384E0
6.732308500E-2,3.711012602E-1,-2.971204281E0,9.428366661E0
6.933592800E-2,3.806780577E-1,-2.961627483E0,9.390059471E0
