"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.281333320E-3,2.061862725E-1,2.823883563E-1,-2.670481861E-2
1.222133334E-2,2.692408919E-1,1.591021532E-1,-1.436251581E-2
2.216133333E-2,1.837715560E-1,7.583253980E-2,-1.937182546E-3
3.210133335E-2,8.179845393E-2,7.080802739E-2,-3.267891884E-2
4.204033333E-2,1.388713717E-3,5.785293639E-2,-7.727972567E-2
5.198033334E-2,2.386833429E-3,1.591027379E-2,-1.005557370E-1
6.192033333E-2,9.915182054E-2,-1.693353653E-3,-1.003715497E-1
7.186033332E-2,1.768911374E-1,1.296678543E-2,-1.225248957E-1
8.180033334E-2,1.803018183E-1,2.225859582E-2,-1.438122690E-1
9.174033333E-2,1.553453171E-1,7.814218998E-3,-1.513078147E-1
1.016793333E-1,1.042359746E-1,-2.326607108E-3,-1.473901802E-1
1.116193333E-1,4.152400196E-2,-1.656048417E-2,-1.016620302E-1
1.215593333E-1,-4.137080491E-2,-3.354079843E-2,-4.438621402E-2
1.314993333E-1,-7.463093698E-2,-3.383315921E-2,-1.085827947E-2
1.414393333E-1,-5.966674268E-2,-3.312740028E-2,-1.503903866E-2
1.513783333E-1,-2.163118958E-2,-4.331032634E-3,1.176284373E-2
1.613183333E-1,2.581838071E-2,1.010866642E-2,5.338624835E-2
1.712583333E-1,5.636014223E-2,1.052264929E-2,4.866286755E-2
1.811983333E-1,6.419307232E-2,1.499810815E-2,5.855050921E-2
1.911383333E-1,4.902597964E-2,-1.244112074E-2,5.217528999E-2
2.010783333E-1,4.093577206E-2,-2.776433408E-2,1.816612959E-2
2.110175000E-1,8.286674023E-3,-2.457409322E-2,-2.498632193E-2
2.209575000E-1,5.810962915E-3,-1.882686496E-2,-6.258567274E-2
2.308975000E-1,1.947122812E-2,5.719161630E-3,-9.152471244E-2
2.408375000E-1,4.994808555E-2,2.798185050E-2,-8.450746894E-2
2.507775000E-1,4.826291800E-2,4.993639112E-2,-8.598330617E-2
2.607165000E-1,-1.085243225E-2,6.296047926E-2,-6.068591237E-2
2.706565000E-1,-6.012574911E-2,7.629680872E-2,-3.275844097E-2
2.805965000E-1,-1.125203097E-1,8.885779738E-2,-2.885367036E-2
2.905365000E-1,-1.815028363E-1,5.557369173E-2,3.455236673E-2
3.004765000E-1,-2.036152518E-1,1.234815001E-2,9.485821009E-2
3.104155000E-1,-1.785692883E-1,-4.762030900E-2,1.699323660E-1
3.203555000E-1,-1.593617696E-1,-1.095224422E-1,2.306001520E-1
3.302955000E-1,-1.256163186E-1,-1.395894098E-1,2.367362201E-1
3.402355000E-1,-6.103089809E-2,-1.599254411E-1,2.133912116E-1
