"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.191916667E-2,-7.704612941E-2,-7.463473767E-2,2.513981134E-1
3.191416667E-2,-1.041266316E-1,-6.191645890E-2,1.478345686E-1
4.190916667E-2,-1.182225144E-1,-4.053933084E-2,1.215080649E-1
5.190416667E-2,-1.470908028E-1,1.599038064E-2,1.009147561E-1
6.189816667E-2,-1.891045091E-1,8.038167357E-2,6.301193476E-2
7.189316667E-2,-1.774790749E-1,1.103384212E-1,3.798643649E-2
8.188816667E-2,-1.594559097E-1,1.156544173E-1,6.367851734E-2
9.188316667E-2,-1.419557780E-1,9.089642912E-2,7.151554048E-2
1.018782917E-1,-6.950497538E-2,7.697070032E-2,5.658292115E-2
1.118732917E-1,-4.819070488E-2,9.607209206E-2,6.362589240E-2
1.218682917E-1,-7.795127839E-2,8.712702155E-2,3.910383940E-2
1.318622917E-1,-6.385013312E-2,1.138406110E-1,1.640436351E-2
1.418572917E-1,-7.959463835E-2,1.282168677E-1,1.720192373E-2
1.518522917E-1,-1.200149783E-1,1.394473225E-1,1.407132447E-2
1.618472917E-1,-1.377650785E-1,1.357311246E-1,2.970327079E-2
1.718422917E-1,-1.340415716E-1,1.077425498E-1,5.548481405E-2
1.818372917E-1,-1.599049759E-1,4.961684078E-2,7.378133655E-2
1.918322917E-1,-1.438435516E-1,-1.913501322E-2,4.590415120E-2
2.018262917E-1,-1.077799720E-1,-4.680286825E-2,7.285864592E-2
2.118212917E-1,-7.175907701E-2,-4.660581708E-2,8.282054722E-2
2.218162917E-1,-6.716141135E-2,-2.539094925E-2,9.576394379E-2
2.318112917E-1,-7.433448315E-2,-8.836312294E-3,1.224447888E-1
2.418062917E-1,-8.096259445E-2,1.280189395E-2,1.154322231E-1
2.518012917E-1,-1.739154893E-1,3.281077355E-2,1.297122931E-1
2.617962917E-1,-2.100530362E-1,2.905832291E-2,1.153012455E-1
2.717902917E-1,-1.983872563E-1,2.232086867E-2,1.471966374E-1
2.817852917E-1,-1.700323534E-1,2.195307881E-2,1.654919904E-1
2.917802917E-1,-1.029688829E-1,1.252502829E-2,1.641693503E-1
3.017752917E-1,2.525120080E-3,1.496536374E-2,1.825851560E-1
3.117702917E-1,9.389254242E-2,4.321618617E-2,2.043432301E-1
3.217652917E-1,1.088263312E-1,7.491686583E-2,2.158382714E-1
3.317602917E-1,8.470685899E-2,8.803597122E-2,2.418396699E-1
3.417542917E-1,9.385658205E-3,8.387012243E-2,2.116060567E-1
3.517492917E-1,-6.807006866E-2,1.051136416E-1,1.576754326E-1
3.617442917E-1,-9.087947220E-2,1.098507634E-1,1.499237788E-1
3.717392917E-1,-6.944504142E-2,1.055080363E-1,1.276838940E-1
3.817342917E-1,-7.824860930E-2,1.251961961E-1,9.922257185E-2
3.917292917E-1,-3.459651321E-2,1.469060308E-1,7.659033895E-2
4.017242917E-1,-1.853567362E-3,1.641620412E-1,1.135593599E-1
4.117182917E-1,1.603481948E-2,1.678949037E-1,1.405910379E-1
4.217132917E-1,-1.295099795E-2,1.674543160E-1,1.696142775E-1
4.317082917E-1,-7.289519101E-2,1.373420325E-1,1.452962923E-1
4.417032917E-1,-6.506956995E-2,1.082807860E-1,1.219723338E-1
4.516982917E-1,-4.925635993E-2,8.761731058E-2,1.009264505E-1
4.616932917E-1,-3.221143395E-2,5.099386007E-2,9.623347521E-2
4.716882917E-1,-4.042531013E-2,1.905958414E-2,8.155637920E-2
4.816822917E-1,-4.848423511E-2,-2.012699336E-2,7.380998790E-2
4.916772917E-1,-3.000118643E-2,-1.993198872E-2,8.071379542E-2
5.016722917E-1,-9.715148807E-3,1.440929353E-2,1.282931739E-1
5.116672917E-1,-2.017026275E-2,6.491461873E-2,1.187475944E-1
5.216622917E-1,-4.138308406E-2,6.523621559E-2,1.449863899E-1
5.316572917E-1,-7.213680714E-2,6.868431866E-2,1.739318615E-1
5.416512917E-1,-3.300373167E-2,8.116023034E-2,1.460236859E-1
5.516462917E-1,-1.141581148E-2,5.733136475E-2,1.266126841E-1
5.616412917E-1,1.641605794E-2,5.031792194E-2,1.221290392E-1
5.716362917E-1,-1.303929090E-2,2.701998353E-2,2.896652162E-2
5.816312917E-1,-2.084707797E-2,6.965788007E-3,1.405027449E-2
5.916262917E-1,5.779271007E-2,1.350212726E-1,-1.498582900E-2
6.016212917E-1,2.738543451E-2,1.341111535E-1,-4.037210047E-2
6.116152917E-1,3.432023227E-3,7.650847793E-2,-1.018011940E-1
6.216102917E-1,4.075216949E-2,7.094953001E-2,-1.301040566E-1
6.316052917E-1,3.177435458E-2,6.178665072E-2,-1.120928782E-1
6.416002917E-1,7.337320089E-2,5.458346575E-2,-1.168244451E-1
6.515952917E-1,8.739950180E-2,1.686132342E-2,-7.451750100E-2
6.615902917E-1,5.478227109E-2,-3.127237111E-2,-1.079103649E-2
6.715852917E-1,2.949569464E-2,-1.956039816E-2,-5.209284425E-3
6.815792917E-1,5.656362534E-2,-6.138991714E-3,1.037471473E-2
6.915742917E-1,3.788030952E-2,-1.007358313E-2,-8.359179497E-3
7.015692917E-1,4.541766286E-2,-2.058512270E-2,-5.754361868E-2
7.115642917E-1,9.714885682E-2,-2.128328025E-2,-5.266937971E-2
7.215592917E-1,1.317640811E-1,1.515188992E-2,-2.957521677E-2
7.315542917E-1,1.542185587E-1,6.129928529E-2,1.910051465E-2
7.415492917E-1,1.577450144E-1,1.033700019E-1,3.991718709E-2
7.515432917E-1,1.307431573E-1,8.762871265E-2,5.802133620E-2
7.615382917E-1,8.852567554E-2,7.697128505E-2,4.417454481E-2
7.715332917E-1,9.077743828E-2,9.593322068E-2,2.158616602E-2
7.815282917E-1,4.110037118E-2,8.399466813E-2,2.533013821E-2
