"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.704083331E-3,6.317800842E-3,6.387218088E-2,1.776350103E-2
1.864208333E-2,6.943643559E-3,8.247276396E-2,9.795323014E-3
2.858108332E-2,6.300127599E-3,3.811449558E-2,3.031030763E-3
3.852008333E-2,7.162725553E-3,-2.493691072E-2,3.975919914E-3
4.845808333E-2,8.802440949E-3,-5.533396453E-2,6.562182680E-4
5.839770832E-2,5.170421675E-3,-4.670665413E-2,-5.396082066E-3
6.833670833E-2,8.445263840E-3,-2.517287247E-2,-6.053911522E-3
7.827470833E-2,6.749096792E-3,-1.941318624E-3,-5.850980058E-3
8.821370831E-2,1.500136685E-3,6.758562289E-3,-6.369194947E-3
9.815170831E-2,5.512189120E-3,7.368959486E-3,-6.031771190E-3
1.080907083E-1,6.320824381E-3,4.499528557E-3,-3.550111316E-3
1.180297083E-1,4.265396856E-3,1.121122763E-2,-2.752494998E-3
1.279677083E-1,4.392880946E-4,2.137146331E-2,-1.466564834E-3
1.379067083E-1,4.733635578E-3,2.985496260E-2,-5.169956945E-3
1.478457083E-1,4.596327897E-3,2.473090589E-2,-9.233689867E-3
1.577837083E-1,5.484225694E-3,2.592267096E-2,-8.945536800E-3
1.677227083E-1,3.836533520E-3,3.044391982E-2,-1.110250130E-2
1.776607083E-1,2.350223251E-3,3.336300701E-2,-1.594785787E-2
1.875997083E-1,7.987082936E-3,3.185433149E-2,-1.680740342E-2
1.975387083E-1,1.019058190E-2,2.218892053E-2,-2.013022825E-2
2.074767083E-1,1.021384448E-2,1.699322090E-2,-1.832174323E-2
2.174157083E-1,6.149061490E-3,2.899555117E-2,-1.478772797E-2
2.273547083E-1,7.338486612E-3,4.856367037E-2,-2.126331627E-2
2.372927083E-1,1.086610928E-2,6.676051766E-2,-2.614462376E-2
2.472317083E-1,1.378444768E-2,7.051090151E-2,-2.331930771E-2
2.571697083E-1,1.520817354E-2,5.556364357E-2,-1.858154312E-2
2.671087083E-1,1.233794913E-2,3.508033603E-2,-1.694712788E-2
2.770477083E-1,1.678010263E-2,2.286468074E-2,-2.210114151E-2
2.869857083E-1,2.088212222E-2,2.415912598E-2,-1.669223048E-2
2.969247083E-1,1.785490662E-2,3.919107467E-2,-1.726853848E-2
3.068637083E-1,1.764820144E-2,7.103395462E-2,-1.533777919E-2
3.168017083E-1,1.480128244E-2,1.023551226E-1,-1.165009942E-2
3.267407083E-1,1.689224876E-2,1.271474212E-1,-1.217189990E-2
3.366797083E-1,1.745524071E-2,1.305328310E-1,-1.451388374E-2
3.466177083E-1,2.052746341E-2,1.141458675E-1,-1.473066583E-2
3.565567083E-1,2.212216333E-2,8.978327364E-2,-1.068106294E-2
3.664947083E-1,2.006407268E-2,7.047402114E-2,-1.012819074E-2
3.764337083E-1,2.012958564E-2,7.084047049E-2,-9.284768254E-3
3.863727083E-1,1.906025596E-2,7.896281034E-2,-9.882920422E-3
3.963107083E-1,1.936358958E-2,9.686537832E-2,-1.081689168E-2
4.062497083E-1,1.439800858E-2,1.102075949E-1,-1.165850461E-2
4.161887083E-1,1.813415810E-2,1.193936318E-1,-1.001719944E-2
4.261267083E-1,1.798556931E-2,1.248276532E-1,-8.401665837E-3
4.360657083E-1,2.018267661E-2,1.174112856E-1,-7.121484727E-3
4.460037083E-1,1.820481382E-2,9.988051653E-2,-6.258406676E-3
4.559427083E-1,2.006316744E-2,8.968380094E-2,-3.856235184E-3
4.658817083E-1,2.207915671E-2,8.816606551E-2,9.768884629E-4
4.758197083E-1,2.295933105E-2,9.273312241E-2,5.335417576E-3
4.857587083E-1,2.211257629E-2,9.657353163E-2,-5.434742197E-4
4.956977083E-1,2.788524516E-2,1.071063355E-1,-3.484669141E-3
5.056357083E-1,2.657964453E-2,1.102615148E-1,-1.554854214E-3
5.155747083E-1,2.597324178E-2,1.071789116E-1,-6.048672833E-3
5.255137083E-1,2.772599831E-2,8.725886047E-2,-7.831356488E-3
5.354517083E-1,2.934546769E-2,6.682895124E-2,-5.931991152E-3
5.453907083E-1,3.044638969E-2,5.383298546E-2,-2.876990475E-3
5.553287083E-1,3.209435195E-2,3.804416955E-2,-3.483183682E-4
5.652677083E-1,3.392482176E-2,2.741284668E-2,1.181373373E-4
5.752067083E-1,3.752648085E-2,2.938251942E-2,2.684093546E-3
5.851447083E-1,3.959567845E-2,4.097950459E-2,1.245849766E-3
5.950837083E-1,3.986838460E-2,4.185115546E-2,5.441393703E-3
6.050227083E-1,3.655330464E-2,4.244185239E-2,1.138315536E-2
6.149607083E-1,3.553118557E-2,4.497771338E-2,8.912540972E-3
6.248997083E-1,3.812511638E-2,5.397680774E-2,1.314282883E-2
6.348377083E-1,3.516980633E-2,5.874146894E-2,1.204747055E-2
6.447767083E-1,3.664480150E-2,5.627258494E-2,9.770965204E-3
6.547157083E-1,3.630178422E-2,4.271735996E-2,9.839940816E-3
6.646537083E-1,3.927269578E-2,2.693453804E-2,1.498731412E-2
6.745927083E-1,4.279845953E-2,1.209647115E-2,1.516974159E-2
6.845317083E-1,3.944604471E-2,4.234016873E-3,1.567895710E-2
6.944697083E-1,4.081597552E-2,1.022373326E-2,2.005985752E-2
7.044087083E-1,3.556392342E-2,2.989250422E-2,2.266318724E-2
7.143467083E-1,3.391595930E-2,4.563152045E-2,2.587043121E-2
7.242857083E-1,2.744528465E-2,6.615410745E-2,2.305806428E-2
7.342247083E-1,2.034449764E-2,8.326464891E-2,1.415804587E-2
7.441627083E-1,1.648959517E-2,8.695659041E-2,7.617834955E-3
7.541017083E-1,9.649532847E-3,7.583336532E-2,6.372807082E-3
7.640407083E-1,1.119769923E-2,4.789851978E-2,7.050333079E-3
7.739787083E-1,1.542386878E-2,6.314324215E-3,8.828791790E-3
7.839177083E-1,1.478487812E-2,-1.310982555E-2,9.157498367E-3
7.938557083E-1,2.092053369E-2,-9.251970798E-3,6.413377821E-3
8.037947083E-1,2.589033358E-2,2.357842773E-2,4.266011063E-3
8.137337083E-1,2.017518878E-2,5.913535133E-2,-2.073002979E-4
8.236717083E-1,1.268031169E-2,8.763209730E-2,2.731060144E-3
8.336107083E-1,1.136391051E-2,1.050995067E-1,4.658656195E-3
8.435497083E-1,5.426701158E-3,9.164655209E-2,-3.498306498E-3
8.534877083E-1,4.255176522E-3,7.289656997E-2,-7.343112491E-3
8.634267083E-1,3.961790819E-3,5.947542936E-2,-4.718452692E-5
8.733657083E-1,1.793178730E-3,4.938790575E-2,3.014225513E-4
8.833037083E-1,3.443936352E-3,4.692434892E-2,2.728929743E-3
8.932427083E-1,4.107596353E-3,5.766061693E-2,-1.976077445E-3
9.031807083E-1,2.684178762E-4,8.181815594E-2,-2.922725864E-3
9.131197083E-1,-1.819226891E-4,9.897849709E-2,-4.310498945E-3
9.230587083E-1,-8.363042027E-3,1.047305316E-1,1.550036483E-3
9.329967083E-1,-1.273248903E-2,1.050104275E-1,8.193025365E-3
9.429357083E-1,-1.549589727E-2,9.372008592E-2,4.035847727E-3
9.528747083E-1,-1.575608924E-2,8.888112754E-2,4.194305744E-3
9.628127083E-1,-1.578338258E-2,8.048085123E-2,4.910926335E-3
9.727517083E-1,-1.558284648E-2,6.423263997E-2,-9.570829570E-4
9.826897083E-1,-1.523377188E-2,4.927657172E-2,-1.454507001E-3
9.926287083E-1,-1.407423243E-2,4.682752863E-2,1.846747473E-3
1.002567708E0,-1.630210690E-2,5.207834765E-2,6.506586447E-3
1.012505708E0,-1.769813523E-2,6.462955475E-2,2.667906228E-3
1.022444708E0,-2.447526529E-2,8.223680407E-2,-1.150984317E-4
1.032383708E0,-2.655679360E-2,9.774705768E-2,-4.319963045E-3
