"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.384999994E-4,-4.286635895E0,-1.070424042E0,8.204887848E0
1.093250000E-2,-4.411326599E0,-1.063987427E0,8.119116211E0
2.092750000E-2,-4.583618317E0,-1.109792175E0,8.201145630E0
3.092250000E-2,-4.524940338E0,-1.079854431E0,8.364006958E0
4.091750000E-2,-4.336033173E0,-1.003513184E0,8.575966187E0
5.091150000E-2,-4.257596283E0,-9.954299927E-1,8.838669891E0
6.090650000E-2,-4.228107605E0,-1.020128632E0,9.035660248E0
7.090150000E-2,-4.183799744E0,-9.716294861E-1,9.101373596E0
8.089650000E-2,-4.135150909E0,-8.901988220E-1,9.085656281E0
9.089050000E-2,-4.099824371E0,-8.443940735E-1,8.969946899E0
1.008855000E-1,-4.071383514E0,-7.887098694E-1,8.804091797E0
1.108805000E-1,-4.053271179E0,-7.716453552E-1,8.634344788E0
1.208755000E-1,-4.062252502E0,-7.312294006E-1,8.514294434E0
1.308695000E-1,-4.043242035E0,-6.930587769E-1,8.400231628E0
1.408645000E-1,-4.006418610E0,-6.846762085E-1,8.317004700E0
1.508595000E-1,-3.961811371E0,-6.491999817E-1,8.279732208E0
1.608545000E-1,-3.891457672E0,-6.659651184E-1,8.302933960E0
1.708485000E-1,-3.807033234E0,-6.785389709E-1,8.275391235E0
1.808435000E-1,-3.716770935E0,-7.132667542E-1,8.239765320E0
1.908385000E-1,-3.669768677E0,-7.165599060E-1,8.189469910E0
2.008335000E-1,-3.728596344E0,-6.680607605E-1,8.130342865E0
2.108275000E-1,-3.754642181E0,-6.227050781E-1,8.056546326E0
2.208225000E-1,-3.742218018E0,-5.662724304E-1,7.997868347E0
2.308175000E-1,-3.664978638E0,-5.626799011E-1,7.896678772E0
2.408125000E-1,-3.528612213E0,-5.522016907E-1,7.843988342E0
2.508065000E-1,-3.374881897E0,-5.800437927E-1,7.740852814E0
2.608015000E-1,-3.156036987E0,-6.457571411E-1,7.624245300E0
2.707965000E-1,-2.921774139E0,-7.138655090E-1,7.464228058E0
2.807915000E-1,-2.618205414E0,-8.080197144E-1,7.265591125E0
2.907855000E-1,-2.298919373E0,-8.701405334E-1,7.085814972E0
3.007805000E-1,-2.199975128E0,-8.497828674E-1,7.014563141E0
3.107755000E-1,-2.322270813E0,-8.565188599E-1,6.933132477E0
3.207705000E-1,-2.454146576E0,-8.988807678E-1,6.855743408E0
3.307645000E-1,-2.589465179E0,-9.963281250E-1,6.707551575E0
3.407595000E-1,-2.689157867E0,-1.055754547E0,6.422544250E0
3.507545000E-1,-2.784210205E0,-1.049317932E0,6.184389496E0
3.607495000E-1,-2.981649628E0,-9.686357117E-1,5.935906219E0
3.707435000E-1,-3.342399445E0,-9.538165283E-1,5.655539246E0
3.807385000E-1,-3.815116425E0,-1.048569489E0,5.307213593E0
3.907335000E-1,-4.186344452E0,-1.140178986E0,4.985682220E0
4.007285000E-1,-4.440964966E0,-1.164727936E0,4.786446533E0
4.107225000E-1,-4.580325165E0,-1.170266418E0,4.527335358E0
4.207175000E-1,-4.717589722E0,-1.243913269E0,4.219874725E0
4.307125000E-1,-4.990023193E0,-1.382225647E0,3.916156311E0
4.407075000E-1,-5.308710480E0,-1.572629700E0,3.655398560E0
4.507015000E-1,-5.599855042E0,-1.733844452E0,3.460054779E0
4.606965000E-1,-5.865851898E0,-1.861079865E0,3.392844543E0
4.706915000E-1,-6.208040314E0,-1.981130219E0,3.260220337E0
4.806865000E-1,-6.762786713E0,-2.181114349E0,3.069217529E0
4.906805000E-1,-7.353458405E0,-2.487976227E0,2.854563904E0
5.006755000E-1,-7.980654144E0,-2.875520325E0,2.531086578E0
5.106705000E-1,-8.608448639E0,-3.301384735E0,2.234403534E0
5.206655000E-1,-8.894653473E0,-3.620221710E0,1.869462433E0
5.306595000E-1,-8.857680359E0,-3.803889771E0,1.400487671E0
5.406545000E-1,-8.757987671E0,-3.972139893E0,1.083147583E0
5.506495000E-1,-8.747659149E0,-4.067491608E0,1.022972717E0
5.606445000E-1,-8.852141876E0,-4.170178070E0,1.114582214E0
5.706385000E-1,-9.048383789E0,-4.391417999E0,1.146765289E0
5.806335000E-1,-9.394464111E0,-4.860991516E0,1.078357544E0
5.906285000E-1,-9.777517548E0,-5.538332977E0,1.150657196E0
6.006235000E-1,-1.011940659E1,-6.186036072E0,1.054407349E0
6.106175000E-1,-1.040022263E1,-6.780300293E0,8.202941895E-1
6.206125000E-1,-1.045530807E1,-7.201973419E0,4.758604431E-1
6.306075000E-1,-1.043944107E1,-7.419171753E0,8.547225952E-2
6.406025000E-1,-1.038285873E1,-7.478598175E0,-1.712438965E-1
6.505965000E-1,-1.010443771E1,-7.340585175E0,-2.592608643E-1
6.605915000E-1,-9.726773071E0,-7.112758942E0,-2.682421875E-1
6.705865000E-1,-9.263336792E0,-6.994804230E0,-2.213896179E-1
6.805815000E-1,-8.910819855E0,-7.103478241E0,-1.492396545E-1
6.905755000E-1,-8.609346771E0,-7.397017822E0,-7.110214233E-2
7.005705000E-1,-8.663983154E0,-7.895032196E0,-1.767823792E-1
7.105655000E-1,-8.913963318E0,-8.468339996E0,-3.995191956E-1
7.205605000E-1,-8.963210907E0,-8.895102539E0,-5.336402893E-1
7.305545000E-1,-8.794661407E0,-9.047785034E0,-7.743397522E-1
7.405495000E-1,-8.595575409E0,-9.049880676E0,-1.041234741E0
7.505445000E-1,-8.396190033E0,-8.988208923E0,-1.162183228E0
7.605395000E-1,-8.217012634E0,-9.012907562E0,-1.205892334E0
7.705335000E-1,-8.053402863E0,-9.123976593E0,-1.199605408E0
7.805285000E-1,-7.876171417E0,-9.301507416E0,-1.068927155E0
7.905235000E-1,-7.733218689E0,-9.538165283E0,-9.485774231E-1
8.005185000E-1,-7.540419617E0,-9.747879181E0,-7.942483521E-1
8.105125000E-1,-7.322323151E0,-9.887688446E0,-6.412664795E-1
8.205075000E-1,-7.087910614E0,-1.000863693E1,-5.923182678E-1
8.305025000E-1,-6.845115509E0,-1.014829651E1,-5.851332092E-1
8.404975000E-1,-6.557114410E0,-1.024933640E1,-5.745053101E-1
8.504917917E-1,-6.295608215E0,-1.035187317E1,-4.793032837E-1
8.604867917E-1,-6.038742371E0,-1.051697983E1,-4.156855774E-1
8.704817917E-1,-5.780080261E0,-1.063493454E1,-3.948788452E-1
8.804767917E-1,-5.515430603E0,-1.071606583E1,-3.335064697E-1
8.904707917E-1,-5.260810089E0,-1.078746735E1,-2.897973633E-1
9.004657917E-1,-5.046156464E0,-1.083491867E1,-1.386117554E-1
9.104607917E-1,-4.873116302E0,-1.095077774E1,5.014572144E-2
9.204557917E-1,-4.695735168E0,-1.104747665E1,1.683998108E-1
9.304497917E-1,-4.489464111E0,-1.110450806E1,2.330653381E-1
9.404447917E-1,-4.251608734E0,-1.110316086E1,2.279759216E-1
9.504397917E-1,-4.036805420E0,-1.104493195E1,1.612147522E-1
9.604347917E-1,-3.898493042E0,-1.098640366E1,7.873626709E-2
9.704287917E-1,-3.829785919E0,-1.086650299E1,-6.286926270E-3
9.804237917E-1,-3.843407593E0,-1.067026108E1,-9.430389404E-3
