"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.624238000E-3,2.321287990E-2,1.588249579E-2,2.443460980E-3
8.728856000E-3,2.321287990E-2,1.588249579E-2,2.443460980E-3
1.071232100E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
1.272740100E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
1.471009700E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
1.672433100E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
1.870856500E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
2.072210800E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
2.270611100E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
2.472026800E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
2.670404100E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
2.871819800E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
3.070120200E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
3.271658900E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
3.469997700E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
3.671382700E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
3.872798400E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
4.071114200E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
4.272622200E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
4.470930200E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
4.672369000E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
4.870715500E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
5.072123600E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
5.270654600E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
5.471970300E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
5.670340000E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
5.871694100E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
6.070094400E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
6.271425600E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
6.472802800E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
6.671303200E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
6.872742000E-2,2.321287990E-2,1.588249579E-2,2.443460980E-3
7.070957600E-2,6.108652451E-4,-8.979719132E-2,-9.773843922E-3
7.272465700E-2,-3.665191587E-3,-8.552113175E-2,-6.719517522E-3
7.470835300E-2,-3.665191587E-3,-8.368854225E-2,-6.719517522E-3
7.672135700E-2,-5.497787148E-3,-7.819075137E-2,-7.941247895E-3
7.870589800E-2,-7.330383174E-3,-7.452555746E-2,-6.719517522E-3
8.071944000E-2,-6.108652335E-3,-7.208210230E-2,-7.941247895E-3
8.270375100E-2,-7.941247895E-3,-6.841690838E-2,-8.552113548E-3
8.471798500E-2,-4.276056774E-3,-6.352998316E-2,-8.552113548E-3
8.670106600E-2,-7.941247895E-3,-5.803219974E-2,-7.330383174E-3
8.871553100E-2,-9.162978269E-3,-5.192354694E-2,-7.330383174E-3
9.072999500E-2,-7.941247895E-3,-4.520402849E-2,-7.941247895E-3
9.271399900E-2,-8.552113548E-3,-4.398229718E-2,-6.719517522E-3
