"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.075525000E-2,-6.524491124E-3,6.706324220E-2,2.321252972E-2
2.069325000E-2,1.124625094E-2,8.712907881E-2,-6.149895489E-5
3.063225001E-2,2.350318432E-2,7.551396638E-2,-1.456321031E-2
4.057125002E-2,2.465353347E-2,5.325837061E-2,-6.519166753E-3
5.051025000E-2,2.763440832E-2,3.194376081E-2,5.975585431E-3
6.044825001E-2,3.670979664E-2,1.559106074E-2,1.607391983E-2
7.038725002E-2,3.888373449E-2,3.320012707E-3,1.920366660E-2
8.032625000E-2,3.581206128E-2,-8.777549490E-3,1.851937547E-2
9.026425000E-2,3.450205177E-2,-2.260228433E-2,2.081555128E-2
1.002032500E-1,2.324472368E-2,-2.480051294E-2,2.332821116E-2
1.101422500E-1,2.661362290E-2,-1.851997897E-2,2.284751087E-2
1.200802500E-1,2.407802455E-2,5.314279348E-3,2.582146227E-2
1.300192500E-1,2.624264173E-2,2.142134309E-2,3.089797869E-2
1.399582500E-1,2.882711031E-2,2.851248533E-2,3.276786953E-2
1.498962500E-1,2.949210070E-2,2.996896952E-2,3.322567046E-2
1.598352500E-1,2.560348250E-2,2.107116207E-2,3.695913032E-2
1.697742500E-1,2.280902676E-2,1.385719143E-2,3.125330806E-2
1.797122500E-1,1.675033569E-2,4.675379489E-3,3.481475636E-2
1.896512500E-1,1.972641982E-2,3.141867928E-4,3.132069111E-2
1.995902500E-1,1.701452583E-2,-1.914388966E-3,3.083126992E-2
2.095282500E-1,1.224746834E-2,-7.215593942E-4,2.984057367E-2
2.194672500E-1,1.298515964E-2,4.404847976E-3,2.886484936E-2
2.294062500E-1,1.360807288E-2,1.263241842E-2,2.384825423E-2
2.393442500E-1,1.219406724E-2,1.474601682E-2,2.043345198E-2
2.492832500E-1,1.215518452E-2,1.660304144E-2,2.002119273E-2
2.592222500E-1,9.636504576E-3,1.119368989E-2,1.792772114E-2
2.691602500E-1,6.829266902E-3,1.112311613E-2,1.895304024E-2
2.790992500E-1,5.552676506E-3,5.554132164E-3,1.575867087E-2
2.890382500E-1,3.141184337E-3,3.511753865E-3,1.657066867E-2
2.989772500E-1,1.963935327E-3,1.896112226E-4,1.822991297E-2
3.089152500E-1,3.126138588E-3,-8.362382650E-4,1.763176732E-2
3.188542500E-1,2.190704457E-3,-1.474013086E-3,1.791264117E-2
3.287932500E-1,1.099766232E-4,-1.814631280E-3,1.825032942E-2
3.387312500E-1,3.305899911E-3,1.774962526E-3,1.953753084E-2
3.486702500E-1,-1.520813443E-3,1.396793406E-3,1.547088288E-2
3.586092500E-1,-1.363419928E-3,4.837847780E-3,1.582362130E-2
3.685472500E-1,-2.054510638E-3,7.465589326E-3,1.715094224E-2
3.784862500E-1,-4.503952339E-3,7.870282978E-3,1.399645675E-2
3.884252500E-1,-3.850945272E-3,7.662556134E-3,1.390803978E-2
3.983632500E-1,-7.937964052E-3,1.157035585E-2,1.240831148E-2
4.083022500E-1,-6.435942370E-3,1.192988362E-2,1.592368446E-2
4.182412500E-1,-1.004053093E-2,1.228778996E-2,1.406872924E-2
4.281792500E-1,-5.892392248E-3,1.659066044E-2,1.163673028E-2
4.381182500E-1,-1.011735853E-2,1.525114384E-2,1.221207716E-2
4.480572500E-1,-1.034266222E-2,1.931832358E-2,1.029460132E-2
4.579952500E-1,-1.255974546E-2,2.234476618E-2,1.033994276E-2
4.679342500E-1,-1.347214542E-2,2.255355939E-2,1.315277256E-2
4.778732500E-1,-1.221833006E-2,2.118287608E-2,1.078455243E-2
4.878112500E-1,-1.319091767E-2,2.142256126E-2,1.336861774E-2
4.977502500E-1,-1.759352162E-2,1.994380727E-2,1.324721426E-2
5.076892500E-1,-1.839939319E-2,1.830436476E-2,1.085542981E-2
5.176282500E-1,-2.089251205E-2,1.459451951E-2,1.059832517E-2
5.275662500E-1,-2.568433806E-2,1.272391528E-2,9.476068430E-3
5.375052500E-1,-2.553000301E-2,1.070912462E-2,5.921841599E-3
5.474442500E-1,-2.638967335E-2,7.995628752E-3,5.031014327E-3
5.573822500E-1,-2.178560384E-2,1.097030099E-2,3.720953595E-3
5.673212500E-1,-2.224659733E-2,1.264329907E-2,3.860236611E-3
5.772602500E-1,-2.388403937E-2,2.063136548E-2,2.761509735E-3
5.871982500E-1,-2.733656019E-2,2.637420781E-2,7.688890211E-3
5.971372500E-1,-2.929665148E-2,2.413415350E-2,2.006045543E-3
6.070762917E-1,-3.144155815E-2,2.187126502E-2,2.302721143E-3
6.170142917E-1,-3.306968510E-2,1.604282483E-2,2.007209696E-3
6.269532917E-1,-3.609450161E-2,1.145552937E-2,-1.979276538E-3
6.368922917E-1,-3.702474013E-2,1.309289970E-2,-6.620377302E-3
6.468302917E-1,-3.826417774E-2,1.805969514E-2,-4.711689427E-3
6.567692917E-1,-3.518489748E-2,1.638756692E-2,-1.700143330E-3
6.667082917E-1,-3.706588969E-2,1.992025040E-2,-5.697365850E-5
6.766462917E-1,-3.672314063E-2,2.091126516E-2,-1.184325665E-4
6.865852917E-1,-3.435026109E-2,2.360105701E-2,-1.165689901E-4
6.965242917E-1,-3.433894366E-2,2.539745159E-2,3.777611535E-3
7.064622917E-1,-2.853086032E-2,2.664381079E-2,5.500410683E-3
7.164012917E-1,-2.932461351E-2,2.647322416E-2,6.705058739E-3
7.263402917E-1,-2.762658149E-2,2.357304096E-2,1.092643570E-2
7.362792917E-1,-2.885522880E-2,1.580312289E-2,6.288108416E-3
7.462172917E-1,-2.923206799E-2,1.097960584E-2,8.971243165E-3
7.561562917E-1,-3.455279768E-2,6.546217017E-3,8.309649304E-3
7.660952917E-1,-3.325210512E-2,9.147326462E-3,4.389741924E-3
7.760332917E-1,-3.314611316E-2,1.102655195E-2,2.773657441E-3
7.859722917E-1,-2.967095561E-2,1.546817273E-2,2.309468575E-3
7.959112917E-1,-2.791233733E-2,2.293490618E-2,2.816912718E-3
8.058492917E-1,-2.743136883E-2,2.741993777E-2,-1.764800400E-4
8.157882917E-1,-2.309987135E-2,2.708504722E-2,2.942048013E-3
8.257272917E-1,-2.342530899E-2,2.367566898E-2,-1.214614138E-3
8.356652917E-1,-2.010514960E-2,1.885993220E-2,-5.953945220E-5
8.456042917E-1,-1.689337753E-2,1.032423414E-2,-2.298992127E-3
8.555432917E-1,-1.423101220E-2,1.007278264E-2,-2.385406755E-3
8.654812917E-1,-1.749844477E-2,8.352380246E-3,-1.491383649E-3
8.754202917E-1,-1.570520736E-2,7.162399590E-3,-4.464441910E-3
8.853592917E-1,-1.383673400E-2,6.178628653E-3,-2.317135222E-3
8.952972917E-1,-1.104347408E-2,5.770018790E-3,-4.064144567E-3
9.052362917E-1,-1.119181328E-2,6.454185117E-3,-2.704867162E-3
9.151752917E-1,-8.211601526E-3,4.241387825E-3,-6.273321807E-3
9.251132917E-1,-7.431296166E-3,3.698103596E-3,-6.594499573E-3
9.350522917E-1,-6.326884963E-3,4.965518136E-3,-8.161105216E-3
9.449912917E-1,-3.104725853E-3,2.112207469E-3,-1.013503969E-2
9.549302917E-1,-1.903234050E-3,5.136036314E-3,-9.126067162E-3
9.648682917E-1,3.349850886E-3,2.335189842E-3,-1.060998067E-2
9.748072917E-1,5.226172507E-3,4.024914000E-3,-1.092833281E-2
9.847462917E-1,6.985190324E-3,-2.257482614E-3,-6.984990090E-3
9.946842917E-1,1.312937774E-2,-2.559562214E-3,-3.067142330E-3
1.004623292E0,1.246598363E-2,8.389120921E-5,-2.281510271E-3
1.014562292E0,9.756742045E-3,-2.834848128E-3,1.899515279E-3
1.024500292E0,1.301139034E-2,-2.180242911E-3,8.997904137E-3
1.034439292E0,1.812279597E-2,-3.268669359E-3,9.735000320E-3
1.044378292E0,2.133616619E-2,-5.068167113E-3,8.937117644E-3
1.054316292E0,1.741013490E-2,-6.430938840E-3,9.860439226E-3
1.064255292E0,1.690147072E-2,-1.011409052E-2,9.519021958E-3
1.074194292E0,1.554352604E-2,-1.210395060E-2,1.107862871E-2
1.084132292E0,1.419756375E-2,-1.878582127E-2,1.050445065E-2
1.094071292E0,1.437133364E-2,-2.665934153E-2,1.167907473E-2
1.104010292E0,1.650372706E-2,-3.355426714E-2,1.214512810E-2
1.113948292E0,1.929285750E-2,-3.285036981E-2,9.930239990E-3
1.123887292E0,2.339971811E-2,-3.089108318E-2,8.858051151E-3
1.133826292E0,2.533983812E-2,-1.974028349E-2,1.003031712E-2
1.143764292E0,3.210879490E-2,-9.597103111E-3,1.329615153E-2
1.153703292E0,3.069637716E-2,-2.588771749E-3,1.136785187E-2
1.163642292E0,2.782895416E-2,-8.100716397E-3,1.240115799E-2
1.173580292E0,2.246468142E-2,-1.559176296E-2,8.948666044E-3
1.183519292E0,1.960897446E-2,-2.189040557E-2,6.231442560E-3
1.193458292E0,1.227782294E-2,-2.326727472E-2,2.473059110E-3
1.203396292E0,7.239122409E-3,-2.480684780E-2,1.742553897E-3
1.213335292E0,2.904299181E-3,-2.083256282E-2,-3.604216501E-3
1.223274292E0,-2.345324028E-3,-1.451394707E-2,-1.617765054E-3
1.233213292E0,-3.014978021E-3,-1.165473647E-2,-6.249753758E-3
1.243151292E0,-4.893571138E-3,-7.783299778E-3,-5.270775408E-3
1.253090292E0,-3.573710099E-3,-2.128288615E-3,-7.950654253E-3
1.263029292E0,5.472651683E-4,-7.543638349E-4,-9.494753554E-3
1.272967292E0,-2.697797492E-3,7.411147002E-3,-1.022918895E-2
1.282906292E0,-5.341517739E-3,4.857974593E-3,-7.005432621E-3
1.292845292E0,-3.764526919E-4,6.834153552E-3,-8.499294519E-3
1.302783292E0,-3.028960899E-3,3.343281802E-3,-1.133556105E-2
1.312722292E0,-3.301133402E-4,2.805065364E-3,-1.278465614E-2
1.322661292E0,-3.876378294E-3,8.665500209E-4,-1.170474477E-2
