"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.844874985E-3,5.306318868E-3,-3.315264732E-2,1.060909964E-2
1.778387500E-2,8.489619941E-3,-1.417906396E-2,-7.183067501E-4
2.772387498E-2,6.433659233E-3,-2.304019965E-2,-2.254151739E-3
3.766287499E-2,-3.672144376E-4,-5.127376691E-2,4.837838002E-3
4.760287498E-2,-3.277994692E-4,-7.429572940E-2,5.984062329E-3
5.754287500E-2,1.942070201E-3,-9.371589124E-2,-1.039623283E-3
6.748187498E-2,2.515182365E-3,-9.753805399E-2,-1.159559563E-2
7.742187500E-2,-1.809403766E-3,-8.219294250E-2,-5.760934204E-3
8.736087498E-2,-6.708289031E-3,-6.511302292E-2,-4.452521913E-3
9.730087500E-2,-1.078851987E-2,-5.192382634E-2,-4.228253849E-3
1.072398750E-1,-6.170332432E-3,-4.640682042E-2,-3.641026095E-3
1.171798750E-1,-7.553220727E-3,-6.130152196E-2,-2.456858754E-3
1.271188750E-1,-9.732485749E-3,-8.795256913E-2,4.703316372E-3
1.370588750E-1,-9.828597307E-3,-1.023970321E-1,8.813958615E-3
1.469978750E-1,-8.842960000E-3,-1.077273488E-1,5.427216645E-3
1.569378750E-1,-7.126317360E-3,-1.119001359E-1,3.274235409E-3
1.668778750E-1,-6.559597328E-3,-1.034986675E-1,1.050072256E-2
1.768168750E-1,-5.654124543E-3,-1.012163982E-1,9.099457413E-3
1.867568750E-1,-7.104482502E-3,-1.054217964E-1,7.516208570E-3
1.966958750E-1,-8.004893549E-3,-1.050989181E-1,4.390959162E-3
2.066358750E-1,-1.000892185E-2,-1.062368900E-1,5.525453016E-4
2.165748750E-1,-1.161986962E-2,-1.035606787E-1,5.715615582E-3
2.265148750E-1,-1.505002007E-2,-9.274025261E-2,7.760656998E-3
2.364538750E-1,-1.632141322E-2,-1.027287021E-1,3.148062155E-3
2.463938750E-1,-2.268157527E-2,-1.156868488E-1,4.753415473E-3
2.563328750E-1,-2.447675355E-2,-1.256609261E-1,1.036400255E-2
2.662728750E-1,-2.223383822E-2,-1.328589171E-1,1.475901715E-2
2.762128750E-1,-2.343294024E-2,-1.385993809E-1,1.395601686E-2
2.861518750E-1,-2.112184837E-2,-1.372001618E-1,6.872807629E-3
2.960918750E-1,-2.002113499E-2,-1.324097812E-1,6.033993792E-3
3.060308750E-1,-1.762136072E-2,-1.247326881E-1,9.346965700E-3
3.159708750E-1,-1.932933554E-2,-1.321338564E-1,7.637326606E-3
3.259098750E-1,-1.900416240E-2,-1.376785636E-1,8.879957721E-3
3.358498750E-1,-2.175701410E-2,-1.344147027E-1,1.431160886E-2
3.457888750E-1,-1.949199662E-2,-1.432308406E-1,1.130623184E-2
3.557288750E-1,-2.025694586E-2,-1.335591674E-1,1.847234368E-2
3.656678750E-1,-1.872456260E-2,-1.304762959E-1,1.621558145E-2
3.756078750E-1,-1.809356734E-2,-1.298547387E-1,2.059450746E-2
3.855468750E-1,-1.428711228E-2,-1.188303158E-1,3.070759587E-2
3.954868750E-1,-1.617467776E-2,-1.052830443E-1,2.684490010E-2
4.054268750E-1,-1.513391268E-2,-9.723976254E-2,2.379051968E-2
4.153658750E-1,-1.679288968E-2,-8.822574466E-2,2.628015354E-2
4.253060000E-1,-1.209187880E-2,-8.631252497E-2,2.857340127E-2
4.352450000E-1,-1.018747129E-2,-8.888705820E-2,2.645793743E-2
4.451850000E-1,-9.483331814E-3,-7.657419890E-2,2.991072461E-2
4.551240000E-1,-3.697281703E-3,-5.110548809E-2,3.193900362E-2
4.650640000E-1,-4.145758227E-3,-2.612690255E-2,3.012991697E-2
4.750030000E-1,-2.880387474E-3,-6.480966695E-4,2.601386234E-2
