"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.833333565E-5,-7.299420776E0,-4.018543396E0,5.018913116E0
9.968333325E-3,-7.308252411E0,-4.004322968E0,5.078489227E0
1.990833334E-2,-7.396568756E0,-4.134701843E0,5.086123352E0
2.984833333E-2,-7.328909454E0,-4.075425110E0,5.079986115E0
3.978733334E-2,-7.264543304E0,-4.083807678E0,5.105882263E0
4.972733333E-2,-7.280260620E0,-4.172872467E0,5.114414520E0
5.966733332E-2,-7.220684509E0,-4.186344452E0,5.095404053E0
6.960733334E-2,-7.216493225E0,-4.152365112E0,5.120402069E0
7.954733333E-2,-7.264393616E0,-4.184248810E0,5.136718140E0
8.948733335E-2,-7.287146301E0,-4.212839355E0,5.134023743E0
9.942733333E-2,-7.291636963E0,-4.171824646E0,5.143903198E0
1.093673333E-1,-7.296127625E0,-4.149970093E0,5.144202576E0
1.193073333E-1,-7.308551788E0,-4.151466980E0,5.113815765E0
1.292463333E-1,-7.333250427E0,-4.162543945E0,5.091212769E0
1.391863333E-1,-7.314239960E0,-4.137096863E0,5.081632690E0
1.491263333E-1,-7.294630737E0,-4.117936707E0,5.082081757E0
1.590663333E-1,-7.311096497E0,-4.146078186E0,5.107528839E0
1.690063333E-1,-7.311695251E0,-4.185745697E0,5.096152496E0
1.789463333E-1,-7.292684784E0,-4.164489899E0,5.107828217E0
1.888863333E-1,-7.278464355E0,-4.116739197E0,5.105133820E0
1.988263333E-1,-7.278614044E0,-4.121678925E0,5.078339539E0
2.087663333E-1,-7.296127625E0,-4.136797485E0,5.065166931E0
2.187053333E-1,-7.315287781E0,-4.145928497E0,5.081932068E0
2.286461250E-1,-7.286098480E0,-4.124523010E0,5.113366699E0
2.385861250E-1,-7.275620270E0,-4.135749664E0,5.092110901E0
2.485261250E-1,-7.304210815E0,-4.183799744E0,5.114713898E0
2.584661250E-1,-7.312294006E0,-4.192332001E0,5.117408295E0
2.684061250E-1,-7.295079803E0,-4.165388031E0,5.118156738E0
2.783461250E-1,-7.288194122E0,-4.133055267E0,5.102738800E0
2.882861250E-1,-7.303162994E0,-4.149670715E0,5.118905182E0
2.982261250E-1,-7.286248169E0,-4.174818420E0,5.125341797E0
3.081651250E-1,-7.301666107E0,-4.192930756E0,5.131479034E0
3.181051250E-1,-7.323071594E0,-4.192781067E0,5.115761719E0
3.280451250E-1,-7.313790894E0,-4.142335968E0,5.090614014E0
3.379851250E-1,-7.302115173E0,-4.095633087E0,5.085374908E0
3.479251250E-1,-7.308551788E0,-4.110901337E0,5.098098450E0
3.578651250E-1,-7.314090271E0,-4.151017914E0,5.102589111E0
3.678051250E-1,-7.317533112E0,-4.165986786E0,5.100792847E0
3.777451250E-1,-7.314090271E0,-4.158652039E0,5.105133820E0
3.876851250E-1,-7.285050659E0,-4.141288147E0,5.099146271E0
3.976241250E-1,-7.280110931E0,-4.131408691E0,5.089715881E0
4.075641250E-1,-7.293732605E0,-4.143084412E0,5.092859344E0
4.175041250E-1,-7.302863617E0,-4.163292389E0,5.088967438E0
4.274441250E-1,-7.300618286E0,-4.147126007E0,5.088069305E0
4.373841250E-1,-7.303162994E0,-4.136647797E0,5.091961212E0
4.473241250E-1,-7.313790894E0,-4.157005463E0,5.088967438E0
4.572641250E-1,-7.324568481E0,-4.173770599E0,5.105433197E0
4.672041250E-1,-7.304061127E0,-4.161346436E0,5.111121368E0
4.771441250E-1,-7.291187897E0,-4.159999237E0,5.116959229E0
4.870831250E-1,-7.304210815E0,-4.157304840E0,5.116659851E0
4.970231250E-1,-7.307204590E0,-4.157454529E0,5.120102692E0
5.069631250E-1,-7.305707703E0,-4.148622894E0,5.114564209E0
5.169031250E-1,-7.311844940E0,-4.152664490E0,5.116210785E0
5.268431250E-1,-7.321275330E0,-4.151616669E0,5.102888489E0
5.367831250E-1,-7.305108948E0,-4.137396240E0,5.078788605E0
5.467231250E-1,-7.299121399E0,-4.138893127E0,5.083428955E0
5.566631250E-1,-7.292984161E0,-4.163891144E0,5.095553741E0
5.666031250E-1,-7.297025757E0,-4.162993011E0,5.091512146E0
5.765421250E-1,-7.302115173E0,-4.163891144E0,5.078040161E0
5.864821250E-1,-7.308252411E0,-4.167483673E0,5.073848877E0
5.964221250E-1,-7.292235718E0,-4.166136475E0,5.068160706E0
6.063621250E-1,-7.290439453E0,-4.151916046E0,5.062023468E0
6.163021250E-1,-7.288194122E0,-4.137096863E0,5.073399811E0
6.262421250E-1,-7.292684784E0,-4.137695618E0,5.077291718E0
6.361821250E-1,-7.281009064E0,-4.153562622E0,5.090164948E0
6.461221250E-1,-7.287745056E0,-4.153113556E0,5.112468567E0
6.560621250E-1,-7.295379181E0,-4.158352661E0,5.115462341E0
6.660011250E-1,-7.285050659E0,-4.152215424E0,5.119054871E0
6.759411250E-1,-7.289391632E0,-4.149970093E0,5.133424988E0
6.858811250E-1,-7.304210815E0,-4.145629120E0,5.122348022E0
6.958211250E-1,-7.294181671E0,-4.134402466E0,5.128485260E0
7.057611250E-1,-7.277266846E0,-4.125570831E0,5.125641174E0
7.157011250E-1,-7.278464355E0,-4.139192505E0,5.144202576E0
7.256411250E-1,-7.282955017E0,-4.152814178E0,5.155429230E0
7.355811250E-1,-7.283853149E0,-4.164040833E0,5.151088257E0
7.455211250E-1,-7.265291748E0,-4.146676941E0,5.151537323E0
7.554601250E-1,-7.271578674E0,-4.140539703E0,5.160967712E0
7.654001250E-1,-7.273524628E0,-4.161496124E0,5.160219269E0
7.753401250E-1,-7.282955017E0,-4.159101105E0,5.141657867E0
7.852801250E-1,-7.291636963E0,-4.149071960E0,5.144801331E0
7.952201250E-1,-7.307803345E0,-4.152963867E0,5.145549774E0
8.051601250E-1,-7.297474823E0,-4.169579315E0,5.134622498E0
8.151001250E-1,-7.298223267E0,-4.167633362E0,5.126838684E0
8.250401250E-1,-7.288643188E0,-4.148323517E0,5.132826233E0
8.349801250E-1,-7.268884277E0,-4.146826630E0,5.133874054E0
8.449191250E-1,-7.275620270E0,-4.153113556E0,5.120701447E0
8.548591250E-1,-7.280260620E0,-4.167483673E0,5.136418762E0
8.647991250E-1,-7.270231476E0,-4.179159393E0,5.131029968E0
8.747391250E-1,-7.255711670E0,-4.170178070E0,5.109774170E0
8.846791250E-1,-7.251819763E0,-4.164489899E0,5.084776154E0
8.946191250E-1,-7.248526611E0,-4.164639587E0,5.067711639E0
9.045591250E-1,-7.254963226E0,-4.154610443E0,5.060376892E0
9.144991250E-1,-7.253466339E0,-4.143982544E0,5.047653351E0
9.244391250E-1,-7.263645172E0,-4.129762115E0,5.068160706E0
9.343781250E-1,-7.255711670E0,-4.128414917E0,5.097200317E0
9.443181250E-1,-7.266638947E0,-4.135599976E0,5.109325104E0
9.542581250E-1,-7.286547546E0,-4.152814178E0,5.128634949E0
9.641981250E-1,-7.283553772E0,-4.148922272E0,5.169050903E0
9.741381250E-1,-7.295977936E0,-4.145479431E0,5.175936584E0
9.840781250E-1,-7.309749298E0,-4.156406708E0,5.189857635E0
9.940181250E-1,-7.313192139E0,-4.166735229E0,5.189109192E0
1.003958125E0,-7.304061127E0,-4.176614685E0,5.182971954E0
1.013898125E0,-7.286697235E0,-4.177662506E0,5.166805573E0
1.023837125E0,-7.266189880E0,-4.154460754E0,5.167254639E0
1.033777125E0,-7.245383148E0,-4.135450287E0,5.161267090E0
1.043717125E0,-7.245383148E0,-4.132905579E0,5.155129852E0
1.053657125E0,-7.265441437E0,-4.148173828E0,5.146447906E0
1.063597125E0,-7.282206573E0,-4.156706085E0,5.167254639E0
1.073537125E0,-7.289990387E0,-4.156556396E0,5.178181915E0
1.083477125E0,-7.260801086E0,-4.145479431E0,5.190306702E0
1.093417125E0,-7.253466339E0,-4.162394257E0,5.179828491E0
1.103356125E0,-7.244185638E0,-4.178860016E0,5.166057129E0
1.113296125E0,-7.259902954E0,-4.165537720E0,5.144352264E0
1.123236125E0,-7.235354004E0,-4.148772583E0,5.128485260E0
1.133176125E0,-7.238796844E0,-4.146527252E0,5.106031952E0
1.143116125E0,-7.248077545E0,-4.170178070E0,5.117258606E0
1.153056125E0,-7.252717896E0,-4.163142700E0,5.118306427E0
1.162996125E0,-7.247329102E0,-4.164040833E0,5.114414520E0
1.172936125E0,-7.267537079E0,-4.157753906E0,5.130131836E0
1.182876125E0,-7.273824005E0,-4.164789276E0,5.143454132E0
1.192815125E0,-7.279512177E0,-4.180805969E0,5.144052887E0
1.202755125E0,-7.279063110E0,-4.177213440E0,5.152285767E0
1.212695125E0,-7.248825989E0,-4.155957642E0,5.154680786E0
1.222635125E0,-7.242838440E0,-4.150419159E0,5.149441681E0
1.232574500E0,-7.227869568E0,-4.147275696E0,5.157973938E0
1.242514500E0,-7.237749023E0,-4.153712311E0,5.155279541E0
1.252454500E0,-7.269632721E0,-4.175866241E0,5.145250397E0
1.262394500E0,-7.277117157E0,-4.179458771E0,5.149890747E0
1.272334500E0,-7.269333344E0,-4.165388031E0,5.136718140E0
1.282273500E0,-7.260202332E0,-4.162394257E0,5.148094482E0
1.292213500E0,-7.264692993E0,-4.168082428E0,5.161566467E0
1.302153500E0,-7.257058868E0,-4.182153168E0,5.151687012E0
1.312093500E0,-7.266489258E0,-4.182153168E0,5.128036194E0
1.322033500E0,-7.291187897E0,-4.168830872E0,5.115462341E0
1.331973500E0,-7.288942566E0,-4.175267487E0,5.103487244E0
1.341913500E0,-7.293433228E0,-4.177961884E0,5.118306427E0
1.351853500E0,-7.267686768E0,-4.174668732E0,5.129682770E0
1.361792500E0,-7.245682526E0,-4.151916046E0,5.120551758E0
1.371732500E0,-7.242838440E0,-4.143533478E0,5.125940552E0
1.381672500E0,-7.256160736E0,-4.161196747E0,5.133275299E0
1.391612500E0,-7.274871826E0,-4.171076202E0,5.128485260E0
1.401552500E0,-7.271279297E0,-4.165238342E0,5.139562225E0
1.411492500E0,-7.269483032E0,-4.168830872E0,5.141358490E0
1.421432500E0,-7.277865601E0,-4.173770599E0,5.129832458E0
1.431372500E0,-7.277117157E0,-4.182751923E0,5.134472809E0
1.441312500E0,-7.271428986E0,-4.183799744E0,5.137466583E0
1.451251500E0,-7.269183655E0,-4.180805969E0,5.135820007E0
1.461191500E0,-7.266938324E0,-4.178860016E0,5.128934326E0
1.471131500E0,-7.263794861E0,-4.169279938E0,5.133125610E0
1.481071500E0,-7.259304199E0,-4.176464996E0,5.132975922E0
1.491011500E0,-7.252867584E0,-4.172124023E0,5.144352264E0
1.500951500E0,-7.260501709E0,-4.172124023E0,5.146447906E0
1.510891500E0,-7.267686768E0,-4.171824646E0,5.141957245E0
1.520831500E0,-7.268884277E0,-4.172573090E0,5.135520630E0
1.530771500E0,-7.270081787E0,-4.157753906E0,5.117857361E0
1.540710500E0,-7.271279297E0,-4.155358887E0,5.116360474E0
1.550650500E0,-7.275620270E0,-4.170926514E0,5.120402069E0
1.560590500E0,-7.258855133E0,-4.177812195E0,5.124892731E0
1.570530500E0,-7.264094238E0,-4.180955658E0,5.133275299E0
1.580470500E0,-7.245083771E0,-4.182003479E0,5.144202576E0
1.590410500E0,-7.246281281E0,-4.179907837E0,5.132676544E0
1.600350500E0,-7.248526611E0,-4.167483673E0,5.117408295E0
1.610290500E0,-7.229516144E0,-4.150119781E0,5.135071564E0
1.620230500E0,-7.241790619E0,-4.147425385E0,5.126090240E0
1.630169500E0,-7.247778168E0,-4.152963867E0,5.112468567E0
1.640109500E0,-7.249724121E0,-4.157903595E0,5.101092224E0
1.650049500E0,-7.272027740E0,-4.157753906E0,5.114414520E0
1.659989500E0,-7.279811554E0,-4.156406708E0,5.116510162E0
1.669929500E0,-7.286248169E0,-4.169279938E0,5.114115143E0
1.679869500E0,-7.300917664E0,-4.193230133E0,5.090614014E0
1.689809500E0,-7.306456146E0,-4.215533752E0,5.088368683E0
1.699749500E0,-7.302115173E0,-4.230203247E0,5.087320862E0
1.709688500E0,-7.287445679E0,-4.222569122E0,5.104984131E0
1.719628500E0,-7.276817780E0,-4.220473480E0,5.121599579E0
1.729568500E0,-7.268734589E0,-4.226610718E0,5.120701447E0
1.739508500E0,-7.258855133E0,-4.238286438E0,5.116809540E0
1.749448500E0,-7.267088013E0,-4.202061768E0,5.127587128E0
1.759388500E0,-7.278913422E0,-4.182602234E0,5.127287750E0
1.769328500E0,-7.286846924E0,-4.178560638E0,5.137765961E0
1.779268500E0,-7.286098480E0,-4.172423401E0,5.147495728E0
1.789208500E0,-7.260352020E0,-4.174668732E0,5.139861603E0
1.799147500E0,-7.261699219E0,-4.173471222E0,5.145250397E0
1.809087500E0,-7.268435211E0,-4.170477448E0,5.150489502E0
1.819027500E0,-7.276967468E0,-4.167633362E0,5.119204559E0
1.828967500E0,-7.273674316E0,-4.180955658E0,5.095553741E0
1.838907500E0,-7.264992371E0,-4.196672974E0,5.082979889E0
1.848847500E0,-7.273674316E0,-4.212989044E0,5.094206543E0
1.858787500E0,-7.268584900E0,-4.236041107E0,5.096751251E0
1.868727500E0,-7.257957001E0,-4.241130524E0,5.086722107E0
1.878666500E0,-7.249424744E0,-4.206552429E0,5.095853119E0
1.888606500E0,-7.231611786E0,-4.195176086E0,5.093308411E0
1.898546500E0,-7.252418518E0,-4.202211456E0,5.092859344E0
1.908486500E0,-7.292834473E0,-4.217779083E0,5.090913391E0
1.918426500E0,-7.299121399E0,-4.204307098E0,5.072351990E0
1.928366500E0,-7.285649414E0,-4.193978577E0,5.063370667E0
1.938306500E0,-7.279961243E0,-4.202810211E0,5.075944519E0
1.948246500E0,-7.266938324E0,-4.199816437E0,5.093158722E0
1.958186500E0,-7.217690735E0,-4.183200989E0,5.105882263E0
1.968125500E0,-7.209158478E0,-4.176764374E0,5.128485260E0
1.978065500E0,-7.239844666E0,-4.199966125E0,5.131928101E0
1.988005500E0,-7.258855133E0,-4.200265503E0,5.132676544E0
1.997945500E0,-7.254514160E0,-4.171974335E0,5.154531097E0
2.007885500E0,-7.249125366E0,-4.166136475E0,5.156477051E0
2.017825500E0,-7.226372681E0,-4.158502350E0,5.152435455E0
2.027765500E0,-7.222181396E0,-4.165537720E0,5.139861603E0
2.037705500E0,-7.233707428E0,-4.183051300E0,5.120402069E0
2.047644500E0,-7.234904938E0,-4.188739471E0,5.114713898E0
2.057584500E0,-7.226222992E0,-4.195475464E0,5.112019501E0
2.067524500E0,-7.252418518E0,-4.199816437E0,5.125491486E0
2.077464500E0,-7.245532837E0,-4.210594025E0,5.135071564E0
2.087404500E0,-7.236551514E0,-4.202361145E0,5.157225494E0
2.097344500E0,-7.234605560E0,-4.202959900E0,5.137167206E0
2.107284500E0,-7.249424744E0,-4.214934998E0,5.153333588E0
