"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.661249838E-4,3.407435119E-2,-3.300417587E-2,1.351802144E-2
1.070612500E-2,2.783509716E-2,-3.382176906E-2,-9.931112640E-3
2.064612499E-2,2.904310822E-2,-2.024630457E-2,-2.357288823E-2
3.058612501E-2,3.221537173E-2,-1.172009762E-2,-2.092736214E-2
4.052612500E-2,3.711266071E-2,5.581397563E-4,-1.357570570E-2
5.046612499E-2,3.558336943E-2,1.127661020E-2,-4.933482967E-3
6.040612501E-2,3.254710138E-2,1.432273351E-2,-2.905486152E-3
7.034612499E-2,2.281263471E-2,1.585868746E-2,-1.733428799E-3
8.028637499E-2,1.697578281E-2,2.223695815E-2,-3.932667896E-3
9.022637500E-2,4.129422829E-3,2.033584937E-2,9.638797492E-4
1.001663750E-1,-6.613235921E-3,1.826657355E-2,-1.032159664E-3
1.101063750E-1,-9.112079628E-3,1.795604825E-2,7.004994899E-3
1.200463750E-1,-1.149640884E-2,2.268795297E-2,8.540307172E-3
1.299863750E-1,-7.957600057E-3,2.742225677E-2,1.392868068E-2
1.399263750E-1,-7.330957800E-3,1.993238181E-2,2.307504043E-2
1.498663750E-1,-4.967394751E-3,1.814888045E-2,2.479257248E-2
1.598063750E-1,-4.196409602E-3,1.122919004E-2,2.076427452E-2
1.697473750E-1,-4.337032326E-3,7.774251513E-3,1.456171460E-2
1.796873750E-1,-3.972445615E-3,4.428788088E-3,1.481924206E-2
1.896273750E-1,-5.380743649E-3,1.119717769E-2,1.659340970E-2
1.995673750E-1,-6.163478829E-4,1.379615627E-2,1.640565693E-2
2.095073750E-1,-2.835612744E-3,1.977751032E-2,1.291460730E-2
2.194473750E-1,9.351568297E-4,1.781449467E-2,8.830383420E-3
2.293873750E-1,2.276550978E-3,1.887676492E-2,3.417716827E-3
2.393273750E-1,3.938629758E-3,2.011832967E-2,-1.885968260E-3
2.492673750E-1,3.233127762E-3,1.863806695E-2,-5.079514347E-3
2.592073750E-1,4.603590816E-3,1.833712868E-2,-1.071929093E-2
2.691473750E-1,8.657231927E-3,1.697554439E-2,-1.684763655E-2
2.790873750E-1,1.754340157E-2,2.464784682E-2,-2.389436215E-2
2.890273750E-1,1.499343850E-2,2.657468244E-2,-2.549009584E-2
2.989673750E-1,1.888458431E-2,3.430930153E-2,-2.360564284E-2
3.089073750E-1,1.622410491E-2,3.266962618E-2,-2.357623354E-2
3.188473750E-1,1.533167996E-2,3.612134978E-2,-2.566681430E-2
3.287873750E-1,1.908919774E-2,4.141530395E-2,-2.584562823E-2
3.387273750E-1,1.414077822E-2,3.470653296E-2,-2.580035478E-2
3.486673750E-1,1.578330062E-2,1.981789991E-2,-2.710616589E-2
3.586073750E-1,1.170120761E-2,5.955615081E-3,-2.905506641E-2
3.685473750E-1,1.109057572E-2,2.400636673E-3,-2.836178429E-2
3.784873750E-1,1.327649876E-2,1.156141050E-3,-2.693273313E-2
3.884273750E-1,1.100409217E-2,-6.406557281E-3,-2.251904458E-2
3.983673750E-1,7.051429246E-3,-7.513367105E-3,-1.810432225E-2
4.083073750E-1,5.693745799E-3,-1.395313069E-3,-1.525826287E-2
4.182473750E-1,3.334185109E-3,1.120841131E-3,-1.165260840E-2
4.281873750E-1,-6.439290009E-4,5.795451812E-3,-1.011990104E-2
4.381273750E-1,3.802218242E-3,4.885183647E-3,-1.025945041E-2
4.480673750E-1,-7.782503963E-4,3.339555115E-3,-8.754261769E-3
4.580073750E-1,-3.974181600E-4,-3.622383811E-4,-4.529688507E-3
4.679473750E-1,-1.759483945E-3,-4.473607056E-3,-1.734286547E-3
4.778873750E-1,-3.733685706E-3,-1.163990702E-2,-7.372997701E-3
4.878273750E-1,-1.067246776E-3,-2.005081065E-2,-6.558603607E-3
4.977673750E-1,2.244393807E-3,-2.891008183E-2,-2.192084678E-3
5.077073750E-1,5.920371041E-3,-3.673707694E-2,-2.052770928E-3
5.176473750E-1,7.380049676E-3,-4.419419542E-2,-3.533754498E-3
5.275873750E-1,6.183029152E-3,-4.050051048E-2,-3.313570283E-3
5.375273750E-1,5.192333367E-3,-3.414301202E-2,-3.492800519E-3
5.474673750E-1,1.642801799E-3,-2.540425956E-2,-1.426662318E-3
5.574073750E-1,5.511720665E-4,-1.557719614E-2,1.357588917E-5
5.673483750E-1,-7.750187069E-5,-9.147064760E-3,4.801701754E-3
5.772883750E-1,-1.431453042E-3,-6.572586484E-3,9.876355529E-3
5.872283750E-1,1.530765090E-3,-8.922037669E-3,1.262787636E-2
5.971683750E-1,-1.839731820E-3,-1.267656218E-2,2.777540311E-2
6.071083750E-1,-5.702869967E-3,-8.259114809E-3,3.471867740E-2
6.170483750E-1,-8.089328185E-3,-8.795209229E-3,3.769662231E-2
6.269883750E-1,-1.153765433E-2,-1.018496603E-2,4.043846577E-2
6.369283750E-1,-1.645331644E-2,-9.546340443E-3,4.957843572E-2
6.468683750E-1,-1.832703687E-2,-6.431081332E-3,5.782881752E-2
6.568083750E-1,-2.076223120E-2,-1.517716888E-2,5.999476835E-2
6.667483750E-1,-1.512630098E-2,-2.284753695E-2,5.456529930E-2
6.766883750E-1,-5.949314218E-3,-2.221663482E-2,5.207657441E-2
6.866283750E-1,7.082140073E-4,-2.181100845E-2,3.925845027E-2
6.965683750E-1,1.016722992E-2,-2.485074103E-2,2.943911031E-2
7.065083750E-1,1.843742467E-2,-2.264936268E-2,2.364519425E-2
7.164483750E-1,2.832520939E-2,-1.801306568E-2,3.864831757E-3
7.263883750E-1,3.412073478E-2,-1.276752725E-2,-2.042944357E-2
7.363283750E-1,3.545684367E-2,-1.838978846E-3,-2.603433281E-2
7.462683750E-1,3.096777946E-2,7.577893324E-3,-1.980747283E-2
7.562083750E-1,3.022955172E-2,1.012494043E-2,-1.307659969E-2
7.661483750E-1,3.095431440E-2,2.416649833E-3,-1.549227163E-3
7.760883750E-1,3.134686500E-2,-1.201235689E-2,6.200838368E-3
7.860283750E-1,2.975773066E-2,-1.226940658E-2,1.664966159E-2
7.959683750E-1,2.872282639E-2,-1.375731453E-2,3.760767356E-2
8.059083750E-1,2.606280893E-2,-1.789917052E-2,5.639955774E-2
8.158483750E-1,3.048951551E-2,-2.645724081E-2,6.547108293E-2
8.257883750E-1,3.827916086E-2,-3.112116270E-2,9.186591208E-2
8.357283750E-1,2.796500735E-2,-3.045457415E-2,1.389101148E-1
8.456683750E-1,1.555459388E-2,-6.753951311E-2,1.909938306E-1
8.556083750E-1,-4.296607804E-3,-1.275780946E-1,2.056321651E-1
8.655483750E-1,-1.769169234E-2,-1.422596723E-1,1.730193496E-1
8.754883750E-1,-2.945141308E-2,-9.886079282E-2,1.219380647E-1
8.854283750E-1,-2.891740575E-2,-4.007115960E-2,8.743213117E-2
8.953683750E-1,-1.172323804E-2,1.364187058E-2,7.427532226E-2
9.053083750E-1,1.126553118E-2,4.503593966E-2,5.712139606E-2
9.152483750E-1,2.538619097E-3,6.300801784E-2,2.386889979E-2
9.251883750E-1,-9.205353446E-3,9.004399925E-2,-1.406495739E-2
9.351283750E-1,-7.137409411E-3,1.016761586E-1,-4.103505611E-2
9.450693750E-1,-4.408138804E-3,8.787494153E-2,-5.146390572E-2
9.550093750E-1,-8.600093424E-4,6.544660032E-2,-5.834738165E-2
9.649493750E-1,6.708942819E-3,5.429058522E-2,-6.036795303E-2
9.748893750E-1,1.046133693E-2,5.334542692E-2,-5.783555284E-2
9.848293750E-1,1.189873368E-2,5.469183251E-2,-6.248758733E-2
