"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-8.722083330E-4,-7.129374390E0,-2.502496033E0,6.047873383E0
9.121791667E-3,-7.030130768E0,-2.512974243E0,6.195915527E0
1.911679167E-2,-6.961573334E0,-2.537822571E0,6.344257050E0
2.911079167E-2,-6.867419128E0,-2.511776733E0,6.400240631E0
3.910579167E-2,-6.792724457E0,-2.447260895E0,6.368207245E0
4.910079167E-2,-6.774612122E0,-2.446362762E0,6.334377594E0
5.909479167E-2,-6.839427338E0,-2.496807861E0,6.238576813E0
6.908979167E-2,-6.842271423E0,-2.473157043E0,6.172264709E0
7.908479167E-2,-6.860084381E0,-2.458337860E0,6.052813110E0
8.907879167E-2,-6.884184265E0,-2.462828522E0,5.978866882E0
9.907379167E-2,-6.781946869E0,-2.420017548E0,5.945336609E0
1.090677917E-1,-6.655609589E0,-2.420765991E0,5.933660889E0
1.190627917E-1,-6.576873322E0,-2.486928406E0,5.898783417E0
1.290577917E-1,-6.462511139E0,-2.545007629E0,5.834117889E0
1.390517917E-1,-6.309529266E0,-2.596799927E0,5.724845123E0
1.490467917E-1,-6.120023346E0,-2.645897827E0,5.536237335E0
1.590407917E-1,-5.895041199E0,-2.684966583E0,5.257217560E0
1.690357917E-1,-5.713618469E0,-2.627037048E0,4.934189301E0
1.790307917E-1,-5.604794769E0,-2.451601868E0,4.802163849E0
1.890247917E-1,-5.650449829E0,-2.156715088E0,4.846471710E0
1.990197917E-1,-5.583538971E0,-1.958227844E0,4.857698364E0
2.090137917E-1,-5.423372040E0,-1.982477417E0,4.919968872E0
2.190087917E-1,-5.268444214E0,-2.119143219E0,5.040168915E0
2.290037917E-1,-5.085674286E0,-2.166744232E0,5.035079498E0
2.389977917E-1,-4.823569336E0,-2.144889679E0,5.033732300E0
2.489927917E-1,-4.500241699E0,-2.171384583E0,5.058730316E0
2.589867917E-1,-4.137545929E0,-2.282603302E0,5.024601288E0
2.689817917E-1,-3.774550781E0,-2.395169220E0,5.003495178E0
2.789767917E-1,-3.436104584E0,-2.474055176E0,5.026547241E0
2.889707917E-1,-3.436703339E0,-2.552342377E0,5.049150238E0
2.989657917E-1,-3.740122375E0,-2.781216431E0,5.037025452E0
3.089597917E-1,-4.005520477E0,-3.068020020E0,4.981790314E0
3.189547917E-1,-4.158502350E0,-3.337459717E0,4.857698364E0
3.289497917E-1,-4.374503174E0,-3.604654083E0,4.609813843E0
3.389437917E-1,-4.545447693E0,-3.829037476E0,4.317471771E0
3.489387917E-1,-4.925357666E0,-4.136647797E0,3.972139893E0
3.589327917E-1,-5.814808044E0,-4.619244232E0,3.503464508E0
3.689277917E-1,-6.627767487E0,-5.114264832E0,3.140768738E0
