"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.206666668E-3,-5.398074646E0,-2.205962677E0,7.586224365E0
8.788333333E-3,-5.342240753E0,-2.232008514E0,7.635921021E0
1.878233333E-2,-5.304070129E0,-2.313738556E0,7.848029938E0
2.877733333E-2,-5.123246155E0,-2.348616028E0,8.097111969E0
3.877233333E-2,-4.939727783E0,-2.351160736E0,8.336314545E0
4.876733333E-2,-4.778213654E0,-2.333796844E0,8.456065521E0
5.876233333E-2,-4.687651978E0,-2.353555756E0,8.457712097E0
6.875633333E-2,-4.734953613E0,-2.362387390E0,8.415499878E0
7.875133333E-2,-4.838837585E0,-2.364183655E0,8.360564117E0
8.874633333E-2,-5.031187592E0,-2.360740814E0,8.267308044E0
9.874133333E-2,-5.148094482E0,-2.357747040E0,8.207881622E0
1.087353333E-1,-5.240901489E0,-2.363734589E0,8.194559326E0
1.187303333E-1,-5.261558533E0,-2.364782410E0,8.191565552E0
1.287253333E-1,-5.219196625E0,-2.389181671E0,8.201445007E0
1.387203333E-1,-5.148842926E0,-2.412383423E0,8.246351624E0
1.487143333E-1,-5.063670044E0,-2.427951050E0,8.261470184E0
1.587093333E-1,-4.986879730E0,-2.428250427E0,8.290360107E0
1.687043333E-1,-4.917274475E0,-2.397414551E0,8.276289368E0
1.786993333E-1,-4.903203735E0,-2.391127625E0,8.294701080E0
1.886933333E-1,-4.941524048E0,-2.371069336E0,8.271649017E0
1.986883333E-1,-4.972808990E0,-2.364183655E0,8.255782013E0
2.086833333E-1,-5.017266541E0,-2.375410309E0,8.230185242E0
2.186783333E-1,-5.051994324E0,-2.350412292E0,8.181985474E0
2.286733333E-1,-5.041067047E0,-2.333198090E0,8.174501038E0
2.386673333E-1,-5.029990082E0,-2.336940308E0,8.150550842E0
2.486623333E-1,-5.001549225E0,-2.338886261E0,8.157436523E0
2.586573333E-1,-4.957690430E0,-2.321222992E0,8.167615356E0
2.686523333E-1,-4.935686188E0,-2.314487000E0,8.173004150E0
2.786463333E-1,-4.895120544E0,-2.311642914E0,8.187224579E0
2.886413333E-1,-4.882247314E0,-2.331252136E0,8.160130920E0
2.986363333E-1,-4.876708832E0,-2.304757233E0,8.144263916E0
3.086313333E-1,-4.853656769E0,-2.293979645E0,8.127648468E0
3.186253333E-1,-4.873864746E0,-2.297123108E0,8.129145355E0
3.286203333E-1,-4.903203735E0,-2.301015015E0,8.081394653E0
3.386153333E-1,-4.906796265E0,-2.283950500E0,8.092172241E0
3.486103333E-1,-4.925657043E0,-2.272424469E0,8.103548584E0
3.586053333E-1,-4.925806732E0,-2.274071045E0,8.138875122E0
3.685993333E-1,-4.900958405E0,-2.302511902E0,8.166118469E0
3.785943333E-1,-4.921166382E0,-2.332898712E0,8.194409637E0
3.885893333E-1,-4.934338989E0,-2.358345795E0,8.195906525E0
3.985843333E-1,-4.964725800E0,-2.364483032E0,8.192463684E0
4.085783333E-1,-4.963977356E0,-2.358495483E0,8.217012634E0
4.185733333E-1,-4.957091675E0,-2.379601593E0,8.216114502E0
4.285683333E-1,-4.975054321E0,-2.383044434E0,8.206684113E0
4.385633333E-1,-4.995561676E0,-2.376757507E0,8.222850494E0
4.485573333E-1,-5.034181366E0,-2.380948792E0,8.252039795E0
4.585523333E-1,-5.056185608E0,-2.371368713E0,8.276289368E0
4.685473333E-1,-5.031037903E0,-2.394869843E0,8.281827850E0
4.785423333E-1,-5.032235413E0,-2.393971710E0,8.287665710E0
4.885363333E-1,-5.007985840E0,-2.406844940E0,8.281528473E0
4.985313333E-1,-5.004243622E0,-2.432890778E0,8.282276917E0
5.085263333E-1,-4.986730042E0,-2.419418793E0,8.272247772E0
5.185213333E-1,-4.964426422E0,-2.417772217E0,8.304580536E0
5.285163333E-1,-4.943769379E0,-2.408341827E0,8.313112793E0
5.385103333E-1,-4.954397278E0,-2.447260895E0,8.322992249E0
5.485053333E-1,-4.930297394E0,-2.454745331E0,8.334518280E0
5.585003333E-1,-4.923860779E0,-2.458936615E0,8.327482910E0
5.684953333E-1,-4.951403503E0,-2.443668365E0,8.339757385E0
5.784893333E-1,-4.937033386E0,-2.452350311E0,8.362809448E0
5.884843333E-1,-4.915029144E0,-2.445165253E0,8.348888397E0
5.984793333E-1,-4.868475952E0,-2.448757782E0,8.367898865E0
6.084743333E-1,-4.826862488E0,-2.463576965E0,8.409362640E0
6.184683333E-1,-4.794829102E0,-2.479294281E0,8.422086182E0
6.284633333E-1,-4.740342407E0,-2.499053192E0,8.431217194E0
6.384583333E-1,-4.669240265E0,-2.493215332E0,8.459059296E0
6.484533333E-1,-4.637356567E0,-2.476300507E0,8.439899139E0
6.584483333E-1,-4.587360535E0,-2.459535370E0,8.447982330E0
6.684423333E-1,-4.579127655E0,-2.429897003E0,8.428373108E0
6.784373333E-1,-4.556674347E0,-2.394271088E0,8.412506104E0
6.884323333E-1,-4.499942322E0,-2.333347778E0,8.400680695E0
6.984273333E-1,-4.429888000E0,-2.314636688E0,8.410560150E0
7.084215833E-1,-4.357139282E0,-2.284998322E0,8.408015442E0
7.184165833E-1,-4.255350952E0,-2.260000305E0,8.382867737E0
7.284115833E-1,-4.193978577E0,-2.225422211E0,8.365204468E0
7.384065833E-1,-4.144132233E0,-2.185754700E0,8.351283417E0
7.484005833E-1,-4.057013397E0,-2.139351196E0,8.333320770E0
7.583955833E-1,-3.986360321E0,-2.117646332E0,8.334967346E0
7.683905833E-1,-3.933669891E0,-2.097438354E0,8.422834625E0
7.783855833E-1,-3.936813354E0,-2.086960144E0,8.561147003E0
7.883795833E-1,-3.986060944E0,-2.135459290E0,8.609047394E0
7.983745833E-1,-4.018842773E0,-2.173031158E0,8.604556732E0
8.083695833E-1,-4.099824371E0,-2.219734039E0,8.569828949E0
8.183645833E-1,-4.244573364E0,-2.279759216E0,8.563392334E0
8.283585833E-1,-4.355492706E0,-2.251018982E0,8.505462799E0
8.383535833E-1,-4.396208038E0,-2.224374390E0,8.469836884E0
8.483485833E-1,-4.395309906E0,-2.223925323E0,8.463999023E0
8.583435833E-1,-4.403093719E0,-2.223775635E0,8.457861786E0
8.683385833E-1,-4.349654846E0,-2.232906647E0,8.503367157E0
8.783325833E-1,-4.316723328E0,-2.218087463E0,8.544980621E0
8.883275833E-1,-4.304748230E0,-2.208208008E0,8.569379883E0
8.983225833E-1,-4.255949707E0,-2.156415710E0,8.576564941E0
9.083175833E-1,-4.234693909E0,-2.105371857E0,8.540489960E0
9.183115833E-1,-4.245022430E0,-2.052382050E0,8.467441864E0
9.283065833E-1,-4.248016205E0,-2.028282166E0,8.346343689E0
9.383015833E-1,-4.232747955E0,-1.975741425E0,8.253386993E0
9.482965833E-1,-4.209845581E0,-1.894310760E0,8.227490845E0
9.582905833E-1,-4.133354645E0,-1.808688812E0,8.215964813E0
9.682855833E-1,-3.973187714E0,-1.702858887E0,8.207282867E0
9.782805833E-1,-3.780388641E0,-1.644330597E0,8.251890106E0
9.882755833E-1,-3.614533539E0,-1.576072540E0,8.291108551E0
9.982695833E-1,-3.471880188E0,-1.539698181E0,8.230185242E0
1.008264583E0,-3.332370300E0,-1.507814484E0,8.224048004E0
1.018259583E0,-3.363206177E0,-1.521436157E0,8.273295593E0
1.028254583E0,-3.493285675E0,-1.619781647E0,8.379275208E0
1.038249583E0,-3.659140778E0,-1.713187408E0,8.430917816E0
1.048243583E0,-3.862867126E0,-1.795965271E0,8.476872253E0
1.058238583E0,-4.024081879E0,-1.794618073E0,8.500223694E0
1.068233583E0,-4.183799744E0,-1.783241730E0,8.496930542E0
1.078228583E0,-4.374203796E0,-1.766027527E0,8.427774353E0
1.088222583E0,-4.621339874E0,-1.790426788E0,8.274044037E0
