"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.790333332E-3,4.613852128E-2,-1.206338853E-1,-4.613773525E-2
1.378533333E-2,3.456175327E-2,-1.912146062E-1,-3.904679418E-2
2.378033333E-2,2.309125289E-2,-1.825553477E-1,-2.668626048E-2
3.377533333E-2,1.136428397E-2,-1.205460802E-1,-1.504264027E-2
4.376933333E-2,4.908249248E-3,-3.006437980E-2,-9.089143947E-3
5.376433333E-2,3.636606969E-3,4.972217232E-2,-8.740313351E-3
6.375933333E-2,-3.349929582E-3,1.066770703E-1,-6.018029526E-3
7.375433333E-2,5.987084471E-3,1.256007701E-1,-6.034203339E-3
8.374833333E-2,1.073390245E-2,1.187383458E-1,-8.015861735E-3
9.374333333E-2,2.151594311E-2,8.275775611E-2,-5.046881735E-3
1.037383333E-1,2.611895092E-2,3.988165781E-2,-6.677801721E-3
1.137333333E-1,3.511780500E-2,2.052471973E-3,-3.591019195E-3
1.237273333E-1,4.478028417E-2,-3.011212125E-2,-4.010200966E-3
1.337223333E-1,5.008556694E-2,-4.887515679E-2,-4.929257091E-3
1.437173333E-1,5.574931204E-2,-5.650911108E-2,-4.426719155E-3
1.537123333E-1,6.061977148E-2,-4.941774532E-2,-2.097423188E-3
1.637073333E-1,6.173617020E-2,-3.856696188E-2,-3.814895637E-3
1.737013333E-1,6.155021861E-2,-2.179609984E-2,-6.373237818E-3
1.836963333E-1,5.956562981E-2,-5.430441815E-3,-6.472839974E-3
1.936913333E-1,5.535433814E-2,-3.629289567E-4,-5.567544606E-3
2.036863333E-1,5.232632533E-2,4.016645253E-4,-5.557158496E-3
2.136803333E-1,4.945572093E-2,-3.787646070E-3,-7.690660190E-3
2.236753333E-1,4.759603366E-2,-1.438276656E-2,-1.082892902E-2
2.336703333E-1,4.832180962E-2,-2.481823415E-2,-1.108821295E-2
2.436653333E-1,4.350548238E-2,-3.212434798E-2,-1.790164411E-2
2.536593333E-1,4.215219244E-2,-3.507949412E-2,-1.759901270E-2
2.636543333E-1,3.556273133E-2,-2.946395427E-2,-1.892632991E-2
2.736493333E-1,3.019683808E-2,-1.969475672E-2,-2.269765921E-2
2.836443333E-1,2.802876011E-2,-9.383263998E-3,-2.419408970E-2
2.936393333E-1,1.730974577E-2,-1.584347337E-4,-2.728747390E-2
3.036333333E-1,1.255280804E-2,5.234200042E-3,-2.967313118E-2
3.136283333E-1,6.371888332E-3,9.890276939E-3,-4.160918295E-2
3.236233333E-1,3.050127998E-3,1.281229779E-2,-4.713417590E-2
3.336183333E-1,-1.238953788E-3,1.129443012E-2,-5.277565494E-2
3.436123333E-1,-4.701595753E-3,9.869373403E-3,-5.243157595E-2
3.536073333E-1,-9.999876842E-3,1.341614313E-2,-5.635728315E-2
3.636023333E-1,-1.172427367E-2,1.957497001E-2,-5.937384441E-2
3.735973333E-1,-1.405162737E-2,2.629747987E-2,-6.312992424E-2
3.835913333E-1,-1.637443528E-2,3.198439628E-2,-6.253896654E-2
3.935863333E-1,-1.804767177E-2,3.030358627E-2,-6.192731485E-2
4.035813333E-1,-1.653659530E-2,2.998027951E-2,-6.464666128E-2
4.135763333E-1,-1.970018074E-2,2.809039131E-2,-6.397071481E-2
4.235713333E-1,-1.739974134E-2,2.383625880E-2,-6.791272759E-2
4.335653333E-1,-1.276057679E-2,1.752523333E-2,-6.509866565E-2
4.435603333E-1,-1.219332311E-2,1.455101557E-2,-6.160752475E-2
4.535553333E-1,-5.066892598E-3,1.502742991E-2,-6.324237585E-2
4.635503333E-1,-2.807200421E-3,1.080019306E-2,-5.997947231E-2
4.735443333E-1,-1.844007755E-3,9.831931442E-3,-5.915823579E-2
4.835393333E-1,2.559795510E-3,4.959677812E-3,-5.847619474E-2
4.935343333E-1,5.361808930E-3,-1.531926682E-3,-5.686897039E-2
5.035293333E-1,5.365803372E-3,-5.394309293E-3,-5.905755609E-2
5.135233333E-1,7.008950692E-3,-1.087976620E-2,-5.772565678E-2
5.235183333E-1,1.121541392E-2,-8.568941616E-3,-6.089242175E-2
5.335133333E-1,1.338267699E-2,-4.305328708E-3,-5.726914480E-2
5.435083333E-1,1.366950013E-2,-2.091975650E-3,-5.784704909E-2
5.535023333E-1,1.507584844E-2,-8.790791966E-3,-5.919922888E-2
5.634973333E-1,2.331646718E-2,-1.896966062E-2,-5.789960921E-2
5.734923333E-1,3.259661421E-2,-2.846561186E-2,-6.252336502E-2
5.834873333E-1,4.748395085E-2,-3.528117388E-2,-6.560384482E-2
5.934823333E-1,6.294537336E-2,-4.578126222E-2,-7.649088651E-2
6.034763333E-1,7.983966917E-2,-5.443893373E-2,-8.339273185E-2
6.134713333E-1,9.521118551E-2,-5.285184830E-2,-9.393463284E-2
6.234663333E-1,1.112266406E-1,-5.218658969E-2,-1.018181220E-1
6.334613333E-1,1.258349121E-1,-5.020973831E-2,-1.116074771E-1
6.434553333E-1,1.480291635E-1,-4.940865934E-2,-1.233679876E-1
6.534503333E-1,1.673708558E-1,-4.537262768E-2,-1.390371174E-1
6.634453333E-1,1.896873564E-1,-4.446262494E-2,-1.541913152E-1
6.734403333E-1,2.065710276E-1,-4.326032847E-2,-1.720920652E-1
6.834343333E-1,2.270041257E-1,-3.826210648E-2,-1.927462220E-1
6.934293333E-1,2.499326020E-1,-3.667546809E-2,-2.165029198E-1
7.034245833E-1,2.728291154E-1,-3.544242680E-2,-2.389232665E-1
7.134195833E-1,2.963925004E-1,-2.638508752E-2,-2.689045966E-1
7.234135833E-1,3.134804070E-1,-2.273708954E-2,-2.964946628E-1
7.334085833E-1,3.269322813E-1,-1.407313533E-2,-3.284155130E-1
7.434035833E-1,3.464841247E-1,-8.777705953E-3,-3.645692766E-1
7.533985833E-1,3.628804386E-1,-3.805779852E-4,-4.051823020E-1
7.633935833E-1,3.848004043E-1,8.555126376E-3,-4.471324086E-1
7.733875833E-1,4.107570946E-1,3.031168692E-2,-4.890535772E-1
7.833825833E-1,4.411885142E-1,5.827781186E-2,-5.203047395E-1
7.933775833E-1,4.679677486E-1,8.184260875E-2,-5.542461872E-1
8.033725833E-1,4.980361760E-1,9.851559252E-2,-5.765847564E-1
8.133665833E-1,5.255084634E-1,1.122848392E-1,-5.889486074E-1
8.233615833E-1,5.411111712E-1,1.202940270E-1,-5.961135626E-1
8.333565833E-1,5.651723146E-1,1.163840368E-1,-6.093879938E-1
8.433515833E-1,5.968498588E-1,9.960691631E-2,-6.276548505E-1
8.533455833E-1,6.333068609E-1,7.276774943E-2,-6.481229663E-1
8.633405833E-1,6.797332168E-1,5.385318398E-2,-6.687334180E-1
8.733355833E-1,7.252298594E-1,4.438035935E-2,-6.831914783E-1
8.833305833E-1,7.737571597E-1,5.012186617E-2,-6.951181889E-1
8.933245833E-1,8.191797733E-1,6.892234832E-2,-7.068430185E-1
9.033195833E-1,8.629965186E-1,8.813385665E-2,-7.237234116E-1
9.133145833E-1,9.055687785E-1,1.016489938E-1,-7.385552526E-1
9.233095833E-1,9.498883486E-1,1.021251678E-1,-7.521941066E-1
9.333045833E-1,9.930139184E-1,9.617670625E-2,-7.697820067E-1
9.432985833E-1,1.036215425E0,7.811834663E-2,-7.954045534E-1
9.532935833E-1,1.074400306E0,6.131994352E-2,-8.285366297E-1
9.632885833E-1,1.112344265E0,4.698627442E-2,-8.727208376E-1
9.732835833E-1,1.143538713E0,5.991048366E-2,-9.249115586E-1
9.832775833E-1,1.170175314E0,8.829019964E-2,-9.775089622E-1
9.932725833E-1,1.179066539E0,1.335963309E-1,-1.024441719E0
1.003267583E0,1.181187510E0,1.914481819E-1,-1.069519162E0
1.013262583E0,1.190992475E0,2.603167593E-1,-1.108048320E0
1.023256583E0,1.199918628E0,3.498556912E-1,-1.134257555E0
1.033251583E0,1.219260573E0,4.540219009E-1,-1.152808070E0
1.043246583E0,1.224809885E0,5.752511024E-1,-1.159090996E0
1.053241583E0,1.233253360E0,7.080712318E-1,-1.157124400E0
1.063235583E0,1.233957291E0,8.309537768E-1,-1.152395606E0
1.073230583E0,1.233259201E0,9.298176169E-1,-1.141176581E0
1.083225583E0,1.231923699E0,9.989242554E-1,-1.122982383E0
1.093220583E0,1.229294300E0,1.036044836E0,-1.098625064E0
1.103214583E0,1.222165585E0,1.032523870E0,-1.078660131E0
1.113209583E0,1.213858962E0,1.007840514E0,-1.066057920E0
1.123204583E0,1.211695910E0,9.799097776E-1,-1.059536695E0
1.133199583E0,1.201974869E0,9.627240300E-1,-1.039548397E0
1.143194583E0,1.186106682E0,9.566482902E-1,-1.013156772E0
1.153188583E0,1.164429069E0,9.554001689E-1,-9.742029905E-1
1.163183583E0,1.145286560E0,9.615560770E-1,-9.285204411E-1
1.173178583E0,1.121581674E0,9.599993229E-1,-8.751688600E-1
1.183173583E0,1.099941730E0,9.517954588E-1,-8.274093270E-1
1.193167583E0,1.085451245E0,9.377540350E-1,-7.853331566E-1
1.203162583E0,1.064620495E0,9.097844362E-1,-7.434080839E-1
1.213157583E0,1.040218472E0,8.687219620E-1,-6.970282793E-1
1.223152583E0,1.005009532E0,8.180137873E-1,-6.475795507E-1
1.233146583E0,9.653295875E-1,7.680936456E-1,-6.033849716E-1
1.243141583E0,9.277372360E-1,7.124391794E-1,-5.673494339E-1
1.253136583E0,8.942926526E-1,6.598566771E-1,-5.415951014E-1
1.263131583E0,8.701676130E-1,6.198543906E-1,-5.128878355E-1
1.273125583E0,8.458349705E-1,5.896618366E-1,-4.921048284E-1
1.283120583E0,8.206225634E-1,5.721147656E-1,-4.736336768E-1
1.293115583E0,7.875508070E-1,5.693102479E-1,-4.546769559E-1
1.303110583E0,7.524093390E-1,5.620653629E-1,-4.430663586E-1
1.313105583E0,7.104666233E-1,5.411400199E-1,-4.398267269E-1
1.323099583E0,6.712369323E-1,5.095599890E-1,-4.363340139E-1
1.333094583E0,6.433760524E-1,4.744390249E-1,-4.396042228E-1
1.343089583E0,6.277393103E-1,4.328987598E-1,-4.446511865E-1
1.353084583E0,6.180446148E-1,3.792891204E-1,-4.538582861E-1
1.363078583E0,6.072598696E-1,3.323413134E-1,-4.687125981E-1
1.373073583E0,5.937861204E-1,2.886807919E-1,-4.841668606E-1
1.383068583E0,5.777310133E-1,2.561002076E-1,-5.020656586E-1
1.393063583E0,5.577261448E-1,2.373310030E-1,-5.191630125E-1
1.403057583E0,5.284920931E-1,2.345389426E-1,-5.288004875E-1
1.413052583E0,5.021861792E-1,2.433612794E-1,-5.254360437E-1
1.423047583E0,4.772834480E-1,2.517555654E-1,-5.255172849E-1
1.433042583E0,4.604884684E-1,2.514437735E-1,-5.298810005E-1
1.443037583E0,4.469907582E-1,2.531255782E-1,-5.307508111E-1
1.453031583E0,4.317311347E-1,2.417791486E-1,-5.374656916E-1
1.463026583E0,4.065269828E-1,2.211345881E-1,-5.395181775E-1
1.473021583E0,3.850547671E-1,2.001582831E-1,-5.423170924E-1
1.483016583E0,3.519593775E-1,1.767219305E-1,-5.412395597E-1
1.493010583E0,3.270988762E-1,1.574346125E-1,-5.428041220E-1
1.503005583E0,3.072905540E-1,1.471170038E-1,-5.474646688E-1
1.513000583E0,2.962330282E-1,1.576106846E-1,-5.511276126E-1
1.522995583E0,2.811717987E-1,1.760437489E-1,-5.492618084E-1
1.532989583E0,2.637858987E-1,1.911279261E-1,-5.517601967E-1
1.542984583E0,2.481882870E-1,2.159757465E-1,-5.549498200E-1
1.552979583E0,2.389729768E-1,2.473437339E-1,-5.592535734E-1
1.562974583E0,2.411666214E-1,2.778475881E-1,-5.594181418E-1
1.572969583E0,2.416930348E-1,3.054570854E-1,-5.574514270E-1
1.582963583E0,2.425013185E-1,3.272156715E-1,-5.607260466E-1
1.592958583E0,2.509257495E-1,3.512023091E-1,-5.625467896E-1
1.602953583E0,2.530714571E-1,3.819330633E-1,-5.591437817E-1
1.612948583E0,2.493565679E-1,4.086474180E-1,-5.504785180E-1
1.622942583E0,2.531760633E-1,4.240663350E-1,-5.361254215E-1
1.632937583E0,2.705479264E-1,4.419233501E-1,-5.146396160E-1
1.642932583E0,2.819084227E-1,4.517512321E-1,-4.921069443E-1
1.652927583E0,2.917184830E-1,4.493027031E-1,-4.656993747E-1
1.662921583E0,2.935464680E-1,4.474832118E-1,-4.402555525E-1
1.672916583E0,3.016738594E-1,4.414097369E-1,-4.288756847E-1
1.682911583E0,2.954439223E-1,4.326396585E-1,-4.270596504E-1
1.692906583E0,2.772217095E-1,4.200213552E-1,-4.293829203E-1
1.702900583E0,2.620571256E-1,3.502718210E-1,-3.748581707E-1
1.712894958E0,2.524319887E-1,2.694619894E-1,-2.986492515E-1
1.722889958E0,2.410842776E-1,2.270655334E-1,-2.666463256E-1
1.732884958E0,2.340505421E-1,1.318182051E-1,-2.385319471E-1
1.742879958E0,2.277114093E-1,1.042814087E-2,-2.048629373E-1
1.752873958E0,2.021933347E-1,-8.938293904E-2,-1.809657812E-1
1.762868958E0,1.558268964E-1,-1.302600652E-1,-1.803633720E-1
1.772863958E0,8.885215223E-2,-1.213333085E-1,-1.963093579E-1
1.782858958E0,2.402388677E-2,-8.453188092E-2,-2.050876766E-1
1.792852958E0,-3.362352401E-2,-1.262794621E-2,-2.081695050E-1
1.802847958E0,-7.889991999E-2,3.914603591E-2,-2.071780115E-1
1.812842958E0,-1.030542850E-1,5.615576729E-2,-2.010494769E-1
1.822837958E0,-1.254019290E-1,5.978059396E-2,-2.033507228E-1
1.832831958E0,-1.461694986E-1,3.975357488E-2,-2.132849246E-1
1.842826958E0,-1.562255919E-1,-1.191814244E-2,-2.357761264E-1
1.852821958E0,-1.773631275E-1,-7.509485632E-2,-2.591330707E-1
1.862816958E0,-1.977871656E-1,-1.323914379E-1,-2.825260162E-1
1.872810958E0,-2.083950639E-1,-1.847852618E-1,-2.968395054E-1
1.882805958E0,-2.102225125E-1,-2.309727222E-1,-3.018859029E-1
1.892800958E0,-2.000116259E-1,-2.488695830E-1,-3.006378412E-1
1.902795958E0,-1.836888492E-1,-2.418161929E-1,-3.037058115E-1
