"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.516545700E-2,1.243436337E-2,8.254230022E-3,-1.442117691E-1
2.316117100E-2,2.279216051E-2,-5.811393261E-3,-1.395454407E-1
3.115749900E-2,-9.343802929E-3,-6.894546747E-2,-3.104591370E-2
3.918213600E-2,-1.276642084E-2,-5.957847834E-2,5.581665039E-2
4.717792600E-2,-3.832304478E-2,-2.097147703E-2,1.323089600E-1
5.517417700E-2,-2.796649933E-2,2.721226215E-2,1.704950333E-1
6.316958200E-2,-3.133952618E-3,2.969890833E-2,1.680307388E-1
7.116629600E-2,-4.256367683E-3,6.907451153E-2,1.457548141E-1
7.916070100E-2,1.608711481E-2,8.642229438E-2,1.111450195E-1
8.718410700E-2,2.382981777E-2,5.518025160E-2,6.309604645E-2
9.518266600E-2,2.712392807E-2,3.294652700E-2,1.397418976E-2
1.031783800E-1,6.341308355E-2,-2.375245094E-4,-5.455017090E-4
1.111755550E-1,4.211622477E-2,-2.128994465E-2,-8.758544922E-3
1.191694220E-1,6.475502253E-2,-1.614904404E-2,-4.059791565E-3
1.271645970E-1,4.709577560E-2,-5.255955458E-2,9.743690491E-3
1.351605410E-1,5.110585690E-2,-3.543031216E-2,2.614212036E-2
1.431874080E-1,2.552431822E-2,-1.897341013E-2,5.970668793E-2
1.511836600E-1,9.705245495E-3,-1.237338781E-2,4.538440704E-2
1.591779120E-1,-1.564711332E-2,2.279633284E-2,5.260562897E-2
1.671732400E-1,-5.308127403E-2,1.732885838E-2,4.545497894E-2
1.751692610E-1,-5.504745245E-2,4.314690828E-2,4.546165466E-2
1.831653590E-1,-5.717790127E-2,2.923566103E-2,6.997108459E-2
1.911610730E-1,-2.659934759E-2,1.004230976E-2,6.034564972E-2
1.991868630E-1,-3.245353699E-2,2.209872007E-2,7.702064514E-2
2.071822680E-1,-5.024671555E-5,4.319906235E-3,5.805492401E-2
2.151780580E-1,1.764482260E-2,-2.899330854E-2,5.315589905E-2
2.231740020E-1,4.734820127E-2,-2.877968550E-2,4.347229004E-2
2.311701000E-1,6.244748831E-2,-2.242964506E-2,4.023551941E-2
2.391648900E-1,5.934453011E-2,-2.481502295E-2,4.257202148E-2
2.471599110E-1,4.771649837E-2,-2.585852146E-2,3.220272064E-2
2.551863940E-1,5.847340822E-2,-1.168125868E-2,2.428436279E-2
2.631821070E-1,4.466813803E-2,-2.150106430E-2,1.713275909E-2
2.711058200E-1,1.939392090E-2,1.274424791E-2,1.650238037E-2
2.791741490E-1,6.490111351E-3,3.632366657E-2,1.659774780E-2
2.851853190E-1,-2.537417412E-2,3.442585468E-2,1.608943939E-2
2.871690160E-1,-3.016257286E-2,3.682005405E-2,2.087783813E-2
2.951650370E-1,-6.185460091E-2,1.506471634E-2,2.340316772E-2
3.031603660E-1,-6.545841694E-2,1.187753677E-2,3.883075714E-2
3.111877710E-1,-7.373386621E-2,1.441764832E-2,7.725238800E-2
3.191816390E-1,-7.507395744E-2,-4.627287388E-3,8.691978455E-2
3.271774290E-1,-5.041819811E-2,-1.880323887E-2,7.262229919E-2
3.351733730E-1,-5.007797480E-2,-3.072416782E-2,6.786441803E-2
3.431690860E-1,-1.887148619E-2,-1.868575811E-2,6.308555603E-2
3.511660300E-1,-9.246051311E-3,-5.219101906E-2,4.633045197E-2
3.591602050E-1,1.722282171E-2,-2.589243650E-2,2.239799500E-2
3.671858420E-1,2.964210510E-2,-1.166105270E-2,5.666732788E-3
3.751821690E-1,3.047209978E-2,2.547562122E-3,5.724906921E-3
3.831769600E-1,7.012254000E-2,9.953975677E-6,3.431320190E-3
3.911739040E-1,3.827285767E-2,1.881915331E-2,2.509593964E-2
3.991693090E-1,6.684601307E-3,1.615118980E-2,1.566123962E-2
4.071637920E-1,-2.950215340E-2,-3.248155117E-3,5.652236938E-2
4.151598130E-1,-2.003955841E-2,-3.582417965E-3,5.429649353E-2
4.231862190E-1,-1.523512602E-2,-1.593101025E-2,6.644344330E-2
4.311831630E-1,-1.767385006E-2,-1.397264004E-2,9.773921967E-2
4.391777220E-1,-2.971124649E-2,-1.077651978E-4,1.026916504E-1
4.471731280E-1,2.071225643E-2,-7.791042328E-3,7.174968719E-2
4.551697640E-1,8.966743946E-3,-2.007895708E-2,5.758380890E-2
4.631647850E-1,9.141921997E-3,-2.031975985E-2,6.257343292E-2
4.711611910E-1,-9.932816029E-3,-6.123602390E-3,2.206897736E-2
4.791860580E-1,-1.444178820E-2,-2.297192812E-2,1.749992371E-2
4.871815410E-1,-2.609443665E-2,-1.813530922E-3,-2.538871765E-2
4.951774850E-1,-2.089989185E-2,7.327377796E-3,-1.559925079E-2
5.031738130E-1,-3.972637653E-2,1.880306005E-2,-8.213043213E-3
5.111701420E-1,-3.702676296E-2,2.993613482E-2,-5.636215210E-3
5.191646240E-1,-5.347502232E-2,2.668380737E-3,-1.263809204E-2
5.271597220E-1,-2.933317423E-2,-1.023870707E-2,3.781127930E-2
5.351862810E-1,-7.572174072E-3,-8.831381798E-3,6.431770325E-2
5.431816100E-1,1.186811924E-2,-8.904933929E-5,4.535007477E-2
5.511783230E-1,5.067896843E-2,-5.417823792E-3,9.584999084E-2
5.591734210E-1,5.608713627E-2,-1.771187782E-2,9.609317780E-2
5.671679040E-1,1.857942343E-2,3.618240356E-3,9.157085419E-2
5.751644630E-1,7.420539856E-3,1.109838486E-3,7.029628754E-2
5.831596380E-1,-3.726416826E-2,-1.094973087E-2,3.226470947E-2
5.911869670E-1,-8.436375856E-2,-8.733570576E-3,2.056217194E-2
5.991820650E-1,-9.111827612E-2,-1.844465733E-3,-7.934570312E-3
6.071774700E-1,-1.031410694E-1,-9.221613407E-3,-3.168010712E-2
6.151738760E-1,-1.302515864E-1,-2.371335030E-2,-4.351329803E-2
6.231680510E-1,-1.482807398E-1,-2.154827118E-3,-2.665424347E-2
6.311649180E-1,-1.094157696E-1,1.936590672E-2,-3.378868103E-2
6.391597080E-1,-8.793681860E-2,2.909189463E-2,1.888561249E-2
6.471858830E-1,-4.566103220E-2,2.673947811E-2,4.515171051E-2
6.551816730E-1,-4.703289270E-2,7.765054703E-3,6.658744812E-2
6.631773870E-1,-2.748739719E-2,5.607664585E-3,9.275913239E-2
6.711739460E-1,-1.318788528E-2,2.016085386E-2,8.776378632E-2
6.791681200E-1,-1.406848431E-3,2.749598026E-2,9.233283997E-2
6.871636020E-1,1.986378431E-2,-1.290595531E-2,7.056617737E-2
6.951602390E-1,4.371649027E-2,-2.680593729E-2,4.403686523E-2
7.031860290E-1,7.997310162E-2,-3.835827112E-2,5.345821381E-2
7.111818190E-1,6.203120947E-2,-2.603852749E-2,5.337333679E-2
7.191765330E-1,1.026801467E-1,-1.861739159E-2,5.577468872E-2
7.271720150E-1,8.453243971E-2,-2.333152294E-2,4.150199890E-2
7.351683440E-1,8.425086737E-2,-4.199981689E-3,4.647445679E-2
7.431634420E-1,6.079274416E-2,-1.150232553E-2,5.629634857E-2
7.511613090E-1,-2.858400345E-3,2.608895302E-4,5.179405212E-2
7.591859450E-1,-4.956591129E-2,4.830181599E-3,3.773212433E-2
7.671803510E-1,-1.012188792E-1,1.898545027E-2,3.323459625E-2
7.751773720E-1,-1.224472523E-1,2.140146494E-2,2.629470825E-2
7.831723930E-1,-1.253516674E-1,3.130871058E-2,2.887439728E-2
7.911691060E-1,-1.289932728E-1,2.917474508E-2,7.442474365E-3
7.991632810E-1,-1.070357561E-1,1.538825035E-2,2.666473389E-2
8.071589950E-1,-9.260261059E-2,-7.346868515E-4,2.431106567E-2
8.151854770E-1,-4.265284538E-2,-1.924669743E-2,1.473903656E-2
8.231811910E-1,-3.116720915E-2,2.886176109E-3,4.824638367E-2
8.311772120E-1,-4.366737604E-2,3.371715546E-3,3.386020660E-2
8.391726160E-1,-4.902714491E-2,-3.419458866E-3,6.016731262E-2
8.471683300E-1,-3.043264151E-2,-1.517015696E-2,6.012916565E-2
8.551637350E-1,-3.349471092E-2,-2.928835154E-2,5.529403687E-2
8.631588330E-1,-4.393690825E-2,-1.717537642E-2,6.719589233E-2
8.711862390E-1,-1.868706942E-2,2.100825310E-3,1.203918457E-2
8.791809520E-1,-5.884349346E-3,-1.446390152E-2,2.148723602E-2
8.871730500E-1,-9.870827198E-3,-1.182007790E-2,4.600524902E-3
8.951729940E-1,2.689439058E-2,2.188920975E-2,1.405143738E-2
9.031680920E-1,5.189388990E-2,2.211749554E-2,2.591609955E-2
9.111644210E-1,5.091387033E-2,1.764452457E-2,4.500102997E-2
9.191592880E-1,4.296499491E-2,1.788991690E-2,4.494667053E-2
9.271856940E-1,1.857531071E-2,-1.064854860E-2,6.646537781E-2
9.351817150E-1,-3.159642220E-3,1.419305801E-3,9.039592743E-2
9.431765820E-1,-2.709341049E-2,-1.058214903E-2,9.757900238E-2
9.511734490E-1,-3.190493584E-2,-2.261918783E-2,6.405353546E-2
9.591683160E-1,-3.198474646E-2,-2.999234200E-2,6.164169312E-2
9.671627990E-1,-3.208065033E-2,-1.584905386E-2,4.965019226E-2
9.751591270E-1,-1.284998655E-2,5.554616451E-3,3.049564362E-2
9.831852250E-1,-1.758831739E-2,-1.725375652E-3,4.964733124E-2
9.911824770E-1,-1.521474123E-2,-2.568662167E-2,5.922317505E-2
9.991770360E-1,-5.703389645E-3,-3.777301311E-2,6.878852844E-2
1.007171518E0,1.440525055E-3,-3.812921047E-2,4.961109161E-2
1.015168385E0,-1.771670580E-2,-2.532005310E-4,2.803993225E-2
1.023163791E0,-8.091151714E-3,-5.461513996E-3,6.473541260E-3
1.031160427E0,1.836991310E-2,2.038913965E-2,4.063606262E-3
1.039185141E0,-3.158450127E-4,7.764101028E-4,4.079818726E-3
1.047180239E0,-4.508495331E-3,-1.884186268E-2,1.607799530E-2
1.055176798E0,-2.782833576E-2,1.179599762E-2,5.441379547E-2
1.063171896E0,-3.899556398E-2,-5.377233028E-3,8.079910278E-2
1.071168917E0,-2.619171143E-2,3.707826138E-3,8.563423157E-2
1.079163400E0,-6.185770035E-3,-3.033864498E-2,1.096229553E-1
1.087158728E0,-2.788007259E-3,-2.381759882E-2,1.048879623E-1
1.095185211E0,1.287126541E-2,-1.508712769E-2,7.862186432E-2
1.103180386E0,2.498090267E-3,1.495045424E-2,4.757976532E-2
1.111177330E0,-2.185171843E-2,2.822262049E-2,4.602432251E-3
1.119171197E0,-7.693886757E-3,4.142284393E-2,-1.681327820E-2
1.127166910E0,-3.885883093E-2,4.278481007E-2,-2.383899689E-2
1.135163239E0,-3.628784418E-2,2.996659279E-2,-2.365303040E-2
1.143189414E0,-3.117823601E-2,-4.162669182E-3,-6.683349609E-3
1.151185666E0,-3.780931234E-2,3.633499146E-4,4.145240784E-2
1.159181070E0,-4.444783926E-2,-2.121657133E-2,8.241844177E-2
1.167175630E0,-4.175209999E-2,-5.238872766E-2,1.137866974E-1
1.175172266E0,-4.664504528E-2,-4.559922218E-2,9.482002258E-2
1.183167903E0,-2.805978060E-2,-3.904974461E-2,6.622314453E-2
1.191164616E0,-4.110240936E-2,-1.841878891E-2,4.235267639E-2
1.199189252E0,-4.975551367E-2,1.163762808E-2,-1.029109955E-2
1.207184043E0,-4.923307896E-2,5.373200774E-2,-4.381561279E-2
1.215180910E0,-5.601346493E-2,3.621202707E-2,-3.424167633E-2
1.223175777E0,-6.296068430E-2,1.650410891E-2,-1.030635834E-2
1.231173952E0,-7.750439644E-2,1.141482592E-2,2.796745300E-2
1.239167434E0,-9.501677752E-2,1.849943399E-2,7.338333130E-2
1.247162609E0,-8.678090572E-2,1.714885235E-3,4.452991486E-2
1.255189400E0,-1.006215811E-1,-2.928763628E-2,3.718185425E-2
1.263183882E0,-5.962961912E-2,-2.434062958E-2,8.009433746E-2
1.271182057E0,-6.387156248E-2,-8.432942629E-2,8.949661255E-2
1.279176232E0,-7.540899515E-2,-6.790834665E-2,1.707038879E-1
1.287171330E0,-5.691146851E-2,1.554882526E-2,1.081609726E-1
1.295167351E0,-2.771925926E-2,8.258128166E-2,2.636623383E-2
1.303162755E0,7.061558962E-2,7.559144497E-2,-5.065250397E-2
1.311190161E0,1.504043341E-1,-7.697403431E-3,-3.901195526E-2
1.319184644E0,2.225276232E-1,-7.689470053E-2,-1.524448395E-2
1.327179972E0,1.583009362E-1,-8.388584852E-2,3.986930847E-2
1.335175763E0,6.193125248E-2,-5.257326365E-2,8.313560486E-2
1.343171707E0,-1.281213760E-2,7.281064987E-3,1.455507278E-1
1.351168958E0,-7.105284929E-2,6.696978211E-2,9.780216217E-2
1.359163210E0,-5.274051428E-2,-6.005096436E-2,2.371501923E-2
1.367188462E0,-2.842950821E-2,-4.324567318E-2,1.003637314E-1
1.375185021E0,7.399320602E-4,3.304213285E-2,2.223968506E-3
1.383179889E0,-1.100838184E-3,6.638196111E-2,-7.913875580E-2
1.391177448E0,-2.240335941E-2,3.310841322E-2,-7.670974731E-2
1.399170931E0,-3.645223379E-2,1.409959793E-2,2.334594727E-3
1.407166721E0,-3.354233503E-2,1.944482327E-3,7.160186768E-3
1.415193742E0,-5.257809162E-2,2.326464653E-2,3.588962555E-2
1.423188840E0,-3.343957663E-2,4.709461331E-2,-3.051757812E-5
1.431185169E0,-1.676398516E-2,-1.030027866E-2,5.024242401E-2
1.439180574E0,-2.771556377E-3,-4.608434439E-2,1.004953384E-1
1.447174749E0,9.110629559E-3,-1.036584377E-2,8.371734619E-2
1.455172001E0,-1.681333780E-2,-9.133815765E-4,7.177734375E-2
1.463167406E0,-1.909351349E-2,1.371330023E-2,7.898426056E-2
1.471163734E0,-1.585483551E-4,4.467308521E-3,7.179832458E-2
1.479188755E0,3.082877398E-2,-2.155792713E-2,5.264949799E-2
1.487184084E0,-2.431583405E-2,-3.084945679E-2,2.632045746E-2
1.495180720E0,-9.786844254E-3,5.283534527E-3,1.916408539E-2
1.503175511E0,-1.905000210E-2,2.857029438E-3,1.200771332E-2
1.511172224E0,-2.820575237E-2,2.695798874E-3,6.675720215E-5
1.519167245E0,-3.972357512E-2,1.463204622E-2,7.287025452E-3
1.527161420E0,-5.373239517E-2,2.118349075E-4,4.801845551E-2
1.535188902E0,-7.501858473E-2,-7.006406784E-3,8.634757996E-2
1.543184539E0,-5.579984188E-2,1.579523087E-5,8.155632019E-2
1.551180560E0,-4.364854097E-2,-2.886688709E-2,8.395957947E-2
1.559175735E0,-1.272392273E-2,6.972849369E-3,7.436084747E-2
1.567171063E0,-1.058441401E-2,-2.565979958E-3,7.194519043E-2
1.575167084E0,-3.770589828E-3,2.363681793E-3,5.276584625E-2
1.583162567E0,2.716726065E-2,-1.168084145E-2,3.121757507E-2
1.591190588E0,3.442990780E-2,-4.286229610E-3,2.165889740E-2
1.599184147E0,2.289986610E-2,1.015299559E-2,1.930904388E-2
1.607176399E0,2.609217167E-2,1.264607906E-2,-2.161979675E-3
1.615175882E0,-1.852613688E-2,1.275134087E-2,1.228713989E-2
1.623171594E0,-2.453184128E-2,-6.375908852E-3,5.211830139E-3
1.631167307E0,-5.227589607E-2,1.993942261E-2,3.403091431E-2
1.639162329E0,-8.498322964E-2,3.189027309E-3,3.170967102E-2
1.647188196E0,-1.037719250E-1,7.836222649E-4,4.371452332E-2
1.655184294E0,-9.454941750E-2,1.275461912E-2,6.523036957E-2
1.663179699E0,-7.126820087E-2,-8.691489697E-3,3.644466400E-2
1.671176566E0,-4.138040543E-2,-2.043068409E-2,3.873920441E-2
1.679171357E0,-4.532426596E-2,-1.291209459E-2,3.143405914E-2
1.687165916E0,2.234208584E-2,-2.938693762E-2,2.410793304E-2
1.695162553E0,3.270179033E-2,-3.160965443E-2,3.354930878E-2
1.703188420E0,5.787491798E-2,-3.161883354E-2,3.823280334E-2
1.711185595E0,4.552459717E-2,-5.618453026E-3,9.450912476E-3
1.719179769E0,4.833829403E-2,1.559889317E-2,2.144145966E-2
1.727175175E0,1.105988026E-2,1.051813364E-2,3.588294983E-2
1.735170888E0,-1.412504911E-2,1.270592213E-2,7.428455353E-2
1.743166679E0,-3.939616680E-2,2.933698893E-2,6.240177155E-2
1.751163238E0,-6.491947174E-2,1.978337765E-2,6.726455688E-2
1.759187875E0,-5.008512735E-2,-1.478254795E-3,7.211112976E-2
1.767180896E0,-2.846503258E-2,-1.154541969E-3,6.974029541E-2
1.775179377E0,-9.536504745E-3,3.928124905E-3,6.255245209E-2
1.783175014E0,-1.451414824E-2,6.616652012E-3,2.903270721E-2
1.791171958E0,1.185059547E-2,1.157581806E-2,1.467800140E-2
1.799165825E0,4.966139793E-3,-9.825646877E-3,5.136489868E-3
1.807161846E0,8.103668690E-3,4.583239555E-3,7.599830627E-3
1.815188636E0,-2.842128277E-3,7.039427757E-3,1.248359680E-2
1.823184426E0,-6.452679634E-3,-4.915118217E-3,2.935028076E-2
1.831180140E0,-2.914828062E-2,-2.406615019E-2,5.101108551E-2
1.839175545E0,-1.823264360E-2,-1.202774048E-2,7.029056549E-2
1.847170643E0,-3.102457523E-2,9.427249432E-3,6.563949585E-2
1.855166357E0,-2.227485180E-2,-2.695500851E-3,7.056236267E-2
1.863161685E0,-2.081388235E-2,6.787300110E-3,6.111431122E-2
1.871189706E0,-3.607237339E-2,1.153457165E-2,5.167102814E-2
1.879184266E0,-2.973264456E-2,-5.225360394E-3,3.984260559E-2
1.887179056E0,-6.598055363E-3,-7.618904114E-3,3.280448914E-2
1.895174385E0,-2.487063408E-3,-1.710605621E-2,2.099609375E-2
1.903170406E0,-1.051312685E-2,-2.739369869E-3,3.550434113E-2
1.911168042E0,8.205771446E-4,1.960575581E-3,1.650714874E-2
1.919162140E0,-1.876181364E-2,-1.254206896E-2,1.428604126E-2
1.927188007E0,-3.352296352E-2,-1.035332680E-2,3.361415863E-2
1.935183720E0,-2.913177013E-2,1.573246717E-2,1.223945618E-2
1.943179741E0,-5.109447241E-2,-1.136064529E-3,1.720523834E-2
1.951176146E0,-4.452103376E-2,-1.095235348E-3,2.455520630E-2
1.959170321E0,-2.866429090E-2,1.824164391E-2,4.864597321E-2
1.967166034E0,-3.937852383E-2,1.120477915E-2,5.834865570E-2
1.975162363E0,-2.149760723E-2,2.576899529E-2,6.804084778E-2
1.983187615E0,-1.790571213E-2,6.762802601E-3,7.773780823E-2
1.991185174E0,-2.394908667E-2,-3.127318621E-2,6.349372864E-2
1.999179349E0,-1.560044289E-2,-3.338837624E-2,5.643463135E-2
2.007174140E0,-4.603862762E-3,-5.498307943E-2,4.698944092E-2
2.015170468E0,-3.887033463E-2,-1.211148500E-2,4.473781586E-2
2.023167028E0,-1.082491875E-2,1.388150454E-2,1.854515076E-2
2.031163049E0,-1.396667957E-2,3.038644791E-2,-2.861022949E-3
2.039188070E0,-5.562382936E-2,6.291806698E-3,-9.914398193E-3
2.047183398E0,-4.238861799E-2,1.095736027E-2,1.653480530E-2
2.055179189E0,-5.318832397E-2,3.871083260E-3,2.383327484E-2
2.063173902E0,-3.533685207E-2,1.842367649E-2,4.310131073E-2
2.071170846E0,-4.394114017E-2,1.868444681E-2,5.278396606E-2
2.079166329E0,-3.587687016E-2,1.170897484E-2,7.921504974E-2
2.083164185E0,-5.190849304E-2,-9.759724140E-3,7.689476013E-2
2.085178267E0,-4.233169556E-2,2.211332321E-3,8.407783508E-2
2.087160810E0,-2.796649933E-2,-2.577066422E-3,9.604835510E-2
2.095187524E0,-3.468430042E-2,4.654586315E-3,6.975936890E-2
2.103183314E0,-2.965444326E-2,7.020592690E-3,7.217407227E-2
2.111179873E0,-1.282370090E-2,6.970345974E-3,3.387165070E-2
2.119175356E0,-1.288753748E-2,1.167255640E-2,7.524490356E-3
2.127169531E0,-2.970468998E-2,4.037961364E-2,9.912490845E-3
2.135165859E0,-3.917717934E-2,2.846682072E-2,9.924888611E-3
2.143161188E0,-4.880392551E-2,1.431983709E-2,1.950836182E-2
2.151188978E0,-2.026593685E-2,1.220697165E-2,3.386974335E-2
2.159183769E0,-8.606791496E-3,-4.324436188E-3,4.342937469E-2
2.167178251E0,-1.614391804E-3,-8.847415447E-3,6.976222992E-2
2.175174503E0,5.493998528E-3,-1.343560219E-2,7.215881348E-2
2.183170216E0,-6.422281265E-3,-1.332086325E-2,7.695865631E-2
2.191166545E0,-1.101809740E-2,-1.319354773E-2,6.980133057E-2
2.199192105E0,-5.919754505E-3,1.070350409E-2,5.306911469E-2
2.207187279E0,-3.147721291E-3,1.301473379E-2,2.197551727E-2
2.215183300E0,2.187013626E-3,1.044631004E-2,1.483726501E-2
2.223179245E0,1.023083925E-2,2.456784248E-2,7.722854614E-3
2.231175342E0,-7.320046425E-4,1.245939732E-2,1.738929749E-2
2.239170056E0,1.011121273E-2,2.664297819E-2,2.947235107E-2
