"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.491637800E-1,-7.972691655E-1,-5.339069963E-1,9.842563629E0
5.511783230E-1,-7.924807668E-1,-5.291185975E-1,9.852140427E0
5.531610210E-1,-7.900865674E-1,-5.315127969E-1,9.844957352E0
5.551748730E-1,-7.972691655E-1,-5.267243981E-1,9.847352028E0
5.571591850E-1,-7.996633649E-1,-5.410895944E-1,9.849745750E0
5.591734210E-1,-7.900865674E-1,-5.410895944E-1,9.852140427E0
5.611865810E-1,-7.900865674E-1,-5.267243981E-1,9.854534149E0
5.631715860E-1,-8.092401624E-1,-5.363011956E-1,9.844957352E0
5.651854370E-1,-8.140285611E-1,-5.291185975E-1,9.837775230E0
5.671679040E-1,-8.307880163E-1,-5.195417404E-1,9.847352028E0
5.691823700E-1,-8.283938169E-1,-5.315127969E-1,9.852140427E0
5.711672990E-1,-8.307880163E-1,-5.315127969E-1,9.840168953E0
5.731808430E-1,-8.331822157E-1,-5.339069963E-1,9.832986832E0
5.751644630E-1,-8.451532125E-1,-5.219359994E-1,9.825803757E0
5.771780830E-1,-8.523358107E-1,-5.171475410E-1,9.828198433E0
5.791620890E-1,-8.738836050E-1,-5.291185975E-1,9.809044838E0
5.811759410E-1,-8.810662031E-1,-5.386953950E-1,9.787496567E0
5.831596380E-1,-8.930372596E-1,-5.339069963E-1,9.787496567E0
5.851740280E-1,-9.074024558E-1,-5.315127969E-1,9.770736694E0
5.871891100E-1,-9.145850539E-1,-5.267243981E-1,9.768342972E0
5.891719620E-1,-9.289502501E-1,-5.291185975E-1,9.763554573E0
5.911869670E-1,-9.433154464E-1,-5.315127969E-1,9.775525093E0
5.931700490E-1,-9.433154464E-1,-5.363011956E-1,9.770736694E0
5.951842850E-1,-9.457096457E-1,-5.339069963E-1,9.756371498E0
5.971672900E-1,-9.528923035E-1,-5.243301988E-1,9.758766174E0
5.991820650E-1,-9.528923035E-1,-5.243301988E-1,9.746794701E0
6.011654540E-1,-9.816226959E-1,-5.315127969E-1,9.727641106E0
6.031793820E-1,-9.792284966E-1,-5.386953950E-1,9.720458984E0
6.051640040E-1,-9.648633003E-1,-5.291185975E-1,9.725247383E0
6.071774700E-1,-9.672574997E-1,-5.315127969E-1,9.722852707E0
6.091609370E-1,-9.911994934E-1,-5.195417404E-1,9.730035782E0
6.111763260E-1,-9.935936928E-1,-5.243301988E-1,9.720458984E0
6.131584090E-1,-9.888052940E-1,-5.386953950E-1,9.715670586E0
6.151738760E-1,-9.959878922E-1,-5.458779931E-1,9.710882187E0
6.171874190E-1,-1.012747288E0,-5.315127969E-1,9.706093788E0
6.191707320E-1,-1.012747288E0,-5.171475410E-1,9.727641106E0
6.211852000E-1,-1.015141487E0,-5.195417404E-1,9.732429504E0
6.231680510E-1,-1.015141487E0,-5.243301988E-1,9.727641106E0
6.251831330E-1,-1.024718285E0,-5.291185975E-1,9.713275909E0
6.271664450E-1,-1.010353088E0,-5.243301988E-1,9.715670586E0
6.291806050E-1,-9.911994934E-1,-5.075707436E-1,9.718064308E0
6.311649180E-1,-9.768342972E-1,-5.027823448E-1,9.720458984E0
6.331779230E-1,-9.720458984E-1,-5.003881454E-1,9.722852707E0
6.351621590E-1,-9.624691010E-1,-4.955997467E-1,9.756371498E0
6.371766260E-1,-9.552865028E-1,-4.908113480E-1,9.763554573E0
