"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.553751700E-2,1.665508747E-2,-3.297424316E-2,1.516790390E-1
2.353220200E-2,-2.623895407E-1,9.769201279E-3,2.317409515E-1
3.152757900E-2,-4.597150385E-1,5.940389633E-2,2.667999268E-1
3.955557200E-2,-5.066218376E-1,7.074427605E-2,2.084388733E-1
4.754941100E-2,-4.443139732E-1,5.040717125E-2,1.596794128E-1
5.554540300E-2,-2.735545337E-1,3.370165825E-2,9.977722168E-2
6.354085800E-2,-8.695757389E-2,1.132512093E-2,1.374053955E-2
7.153592700E-2,-1.525861025E-2,1.605367661E-2,-2.650356293E-2
7.953345800E-2,-2.329438925E-2,-4.038095474E-3,-3.520393372E-2
8.752752700E-2,-3.731828928E-2,-5.992174149E-2,-3.917980194E-2
9.555428900E-2,-8.484089375E-2,-1.125481129E-1,1.848316193E-2
1.035491270E-1,-1.312200427E-1,-1.713607311E-1,6.969070435E-2
1.115450440E-1,-1.584319472E-1,-1.716821194E-1,1.275463104E-1
1.195416520E-1,-1.879272163E-1,-1.584641933E-1,1.701145172E-1
1.275364900E-1,-2.191411555E-1,-1.394243240E-1,1.758737564E-1
1.355321750E-1,-2.225485146E-1,-7.121181488E-2,1.535053253E-1
1.435274750E-1,-1.994370520E-1,-5.005764961E-2,9.765720367E-2
1.515533140E-1,-1.341415346E-1,-1.872897148E-2,1.586627960E-2
1.595508450E-1,-5.683961511E-2,3.941917419E-2,-7.964229584E-2
1.675440690E-1,1.465678215E-3,6.402683258E-2,-1.678619385E-1
1.755410610E-1,2.030485868E-2,1.529901028E-1,-2.496910095E-1
1.835358230E-1,5.494356155E-4,2.178248167E-1,-3.164625168E-1
1.915317390E-1,-3.298121691E-2,2.306967974E-1,-2.622509003E-1
1.995588080E-1,-9.681490064E-2,2.152837515E-1,-2.036409378E-1
2.075532620E-1,-1.550586820E-1,2.149037123E-1,-2.668123245E-1
2.155495620E-1,-1.924293041E-1,2.861913443E-1,-2.680692673E-1
2.235443240E-1,-1.706691384E-1,3.207597733E-1,-2.653236389E-1
2.315393930E-1,-1.042447388E-1,3.863770962E-1,-2.542247772E-1
2.395366170E-1,-4.842489958E-2,3.442361355E-1,-2.320003510E-1
2.475314550E-1,-3.965914249E-3,2.488338947E-1,-2.114763260E-1
2.555267560E-1,-1.908916235E-2,1.496022940E-1,-1.717987061E-1
2.635526710E-1,-6.254932284E-2,4.478883743E-2,-1.394662857E-1
2.715482800E-1,-1.163674295E-1,-4.806268215E-2,-1.258020401E-1
2.795451960E-1,-9.809079766E-2,-9.493470192E-2,-1.326551437E-1
2.875396490E-1,-7.811155915E-2,-1.463654041E-1,-1.545820236E-1
2.955363350E-1,-9.061273932E-2,-1.579921246E-1,-1.542463303E-1
3.035307880E-1,-1.334544569E-1,-1.354246140E-1,-1.787509918E-1
3.115260890E-1,-1.863273829E-1,-1.020845175E-1,-7.034397125E-2
3.195538500E-1,-2.751670480E-1,-8.465623856E-2,3.827095032E-2
3.275483050E-1,-3.160608709E-1,-1.216614246E-1,1.781749725E-1
3.355439120E-1,-3.613931537E-1,-1.918207407E-1,2.439622879E-1
3.435389820E-1,-3.693306446E-1,-2.449274063E-1,2.834720612E-1
3.515352830E-1,-3.328078687E-1,-2.928984165E-1,1.578588486E-1
3.595319670E-1,-2.661960125E-1,-2.900624275E-1,9.940910339E-2
3.675263450E-1,-1.628825068E-1,-2.775142193E-1,-6.671619415E-2
3.755519520E-1,-4.746700823E-2,-3.129279613E-1,-1.585845947E-1
3.835481760E-1,1.716186106E-2,-3.434455395E-1,-2.743015289E-1
3.915433220E-1,3.746066988E-2,-3.332519531E-1,-2.702198029E-1
3.995411610E-1,1.686349511E-3,-3.058185577E-1,-4.622783661E-1
4.075352300E-1,-1.298892498E-2,-2.275485992E-1,-5.296487808E-1
4.155306070E-1,2.252919972E-2,-1.490921974E-1,-5.849466324E-1
4.235565240E-1,1.510485560E-1,-1.017425060E-1,-6.210231781E-1
4.315522080E-1,2.358586043E-1,-6.145691872E-2,-6.258802414E-1
4.395487390E-1,2.750058174E-1,-2.998852730E-2,-5.227594376E-1
4.475429620E-1,2.428947836E-1,-2.444005013E-2,-2.638683319E-1
4.555394940E-1,1.236926913E-1,-2.150201797E-2,-3.808803558E-1
4.635345630E-1,-1.908615232E-2,-5.199122429E-2,-4.308061600E-1
4.715297090E-1,-1.360738575E-1,-9.863114357E-2,-5.236644745E-1
4.795268550E-1,-1.936566532E-1,-1.709282398E-1,-5.756120682E-1
4.875520790E-1,-1.013616472E-1,-2.186875343E-1,-5.866298676E-1
4.955483800E-1,2.185182273E-2,-2.724468708E-1,-6.953935623E-1
5.035426030E-1,1.283005029E-1,-3.267748356E-1,-8.274812698E-1
5.115385190E-1,1.974968612E-1,-3.238422871E-1,-9.348993301E-1
5.195348180E-1,2.616506517E-1,-2.856922150E-1,-1.123115540E0
5.275292730E-1,3.442161679E-1,-2.479150295E-1,-1.322617531E0
5.355560340E-1,4.059833586E-1,-2.062897682E-1,-1.356371880E0
5.435508730E-1,4.166867435E-1,-1.414725780E-1,-1.336839676E0
5.515467880E-1,3.862725198E-1,-9.111905098E-2,-1.165656090E0
5.595440890E-1,3.051068485E-1,-1.271696091E-1,-9.792966843E-1
5.675384670E-1,2.519886196E-1,-1.750948429E-1,-7.010316849E-1
5.755345360E-1,1.949211210E-1,-2.811510563E-1,-4.962635040E-1
5.835296060E-1,1.580423564E-1,-4.068994522E-1,-3.864803314E-1
5.915554440E-1,1.230233088E-1,-5.311703682E-1,-3.214759827E-1
5.995520520E-1,8.653685451E-2,-6.493766308E-1,-3.898439407E-1
6.075465060E-1,6.664550304E-2,-6.491940022E-1,-4.599123001E-1
6.155421140E-1,8.920714259E-3,-6.479375362E-1,-5.699396133E-1
6.235375680E-1,-1.458014548E-2,-5.238633156E-1,-6.529588699E-1
6.315329450E-1,-1.512011886E-2,-3.824863434E-1,-6.036977768E-1
6.395300920E-1,-7.351112366E-2,-2.360146046E-1,-2.881917953E-1
6.475550070E-1,-1.848055720E-1,-1.966583729E-1,6.060886383E-2
6.555510000E-1,-4.201131165E-1,-2.717592716E-1,3.708171844E-1
6.635463770E-1,-6.781887412E-1,-4.679775238E-1,6.354360580E-1
6.715427550E-1,-9.626843929E-1,-6.766436100E-1,8.237152100E-1
6.795392850E-1,-1.232926369E0,-9.304759502E-1,9.936456680E-1
6.875328940E-1,-1.370299935E0,-1.048568487E0,1.034852028E0
6.955291160E-1,-1.392768383E0,-1.114419222E0,1.025313377E0
7.035541090E-1,-1.257138252E0,-1.068927765E0,8.975477219E-1
7.115506410E-1,-9.752109647E-1,-9.064972401E-1,5.728244781E-1
7.195470170E-1,-6.461942196E-1,-5.821421146E-1,2.003936768E-1
7.275420870E-1,-4.060777426E-1,-2.234358788E-1,-3.464698792E-2
7.355376950E-1,-2.977689505E-1,2.144284248E-1,-5.350399017E-2
