"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.523208333E-3,-6.418802032E0,-1.001417542E0,7.697742462E0
8.471791665E-3,-6.293063507E0,-9.538165283E-1,7.663912811E0
1.846679167E-2,-6.136339417E0,-8.402027893E-1,7.559879150E0
2.846079167E-2,-6.179599457E0,-8.533753967E-1,7.541168060E0
3.845579167E-2,-6.307882690E0,-9.267228699E-1,7.624844055E0
4.845079167E-2,-6.346652069E0,-9.415420532E-1,7.665409698E0
5.844579167E-2,-6.253695374E0,-8.981323242E-1,7.623496857E0
6.844079167E-2,-6.171216888E0,-8.872050476E-1,7.603737946E0
7.843579167E-2,-6.163732452E0,-9.089099121E-1,7.633975067E0
8.843079167E-2,-6.226002960E0,-9.319619751E-1,7.653733978E0
9.842579167E-2,-6.255940704E0,-9.220825195E-1,7.662116547E0
1.084207917E-1,-6.230343933E0,-9.083111572E-1,7.618856506E0
1.184157917E-1,-6.227948914E0,-8.927435303E-1,7.599995728E0
1.284107917E-1,-6.253695374E0,-8.904981995E-1,7.567662964E0
1.384057917E-1,-6.293362885E0,-9.125024414E-1,7.570357361E0
1.484007917E-1,-6.283184052E0,-8.896000671E-1,7.567662964E0
1.583957917E-1,-6.272256775E0,-9.039701843E-1,7.568860474E0
1.683907917E-1,-6.262077942E0,-9.038204956E-1,7.609426117E0
1.783857917E-1,-6.248156891E0,-9.065148926E-1,7.611970825E0
1.883807917E-1,-6.236630859E0,-8.948391724E-1,7.611372070E0
1.983757917E-1,-6.251450043E0,-9.014254761E-1,7.619904327E0
2.083707917E-1,-6.249055023E0,-8.996292114E-1,7.601043549E0
2.183657917E-1,-6.252198486E0,-8.870553589E-1,7.579338684E0
2.283597917E-1,-6.267766113E0,-8.812174988E-1,7.575596466E0
2.383547917E-1,-6.261329498E0,-8.897497559E-1,7.558981018E0
2.483497917E-1,-6.271807709E0,-8.830137634E-1,7.560178528E0
2.583447917E-1,-6.273454285E0,-9.038204956E-1,7.570507050E0
2.683397917E-1,-6.280489655E0,-9.066645813E-1,7.588469696E0
2.783347917E-1,-6.244564362E0,-9.065148926E-1,7.623197479E0
2.883297917E-1,-6.225404205E0,-8.987310791E-1,7.628286896E0
2.983247917E-1,-6.231242065E0,-8.985813904E-1,7.591164093E0
3.083197917E-1,-6.274202728E0,-8.875044250E-1,7.599696350E0
3.183147917E-1,-6.256539459E0,-8.852590942E-1,7.611821136E0
3.283097917E-1,-6.225254517E0,-8.833131409E-1,7.620353394E0
3.383047917E-1,-6.252348175E0,-8.907975769E-1,7.611821136E0
3.482997917E-1,-6.235732727E0,-9.092092896E-1,7.608527985E0
3.582947917E-1,-6.256240082E0,-8.949888611E-1,7.577093353E0
3.682897917E-1,-6.281836853E0,-8.931925964E-1,7.558831329E0
3.782847917E-1,-6.294859772E0,-9.021739197E-1,7.549999695E0
3.882797917E-1,-6.282136230E0,-9.039701843E-1,7.568860474E0
3.982747917E-1,-6.250851288E0,-9.075627136E-1,7.597301331E0
4.082687917E-1,-6.247109070E0,-8.937913513E-1,7.620952148E0
4.182637917E-1,-6.239025879E0,-8.991801453E-1,7.620054016E0
4.282587917E-1,-6.236930237E0,-9.090596008E-1,7.623347168E0
4.382537917E-1,-6.237079926E0,-9.113049316E-1,7.624245300E0
4.482487917E-1,-6.259982300E0,-9.033714294E-1,7.593409424E0
4.582437917E-1,-6.274053040E0,-8.948391724E-1,7.557484131E0
4.682382083E-1,-6.269562378E0,-9.029223633E-1,7.603588257E0
4.782332083E-1,-6.257587280E0,-8.973838806E-1,7.632777557E0
4.882282083E-1,-6.241420898E0,-8.996292114E-1,7.613767090E0
4.982232083E-1,-6.252348175E0,-8.882528687E-1,7.587571564E0
5.082182083E-1,-6.261628876E0,-9.075627136E-1,7.602540436E0
5.182132083E-1,-6.282734985E0,-9.093589783E-1,7.606731720E0
5.282082083E-1,-6.266119537E0,-9.024732971E-1,7.596103821E0
5.382032083E-1,-6.242468719E0,-9.081614685E-1,7.593409424E0
5.481982083E-1,-6.248605957E0,-8.928932190E-1,7.588918762E0
5.581932083E-1,-6.244863739E0,-9.002279663E-1,7.607779541E0
5.681882083E-1,-6.237379303E0,-8.891510010E-1,7.612569580E0
5.781832083E-1,-6.238427124E0,-8.804690552E-1,7.611222382E0
5.881782083E-1,-6.222260742E0,-9.111552429E-1,7.616311798E0
5.981732083E-1,-6.225553894E0,-9.011260986E-1,7.627987518E0
6.081672083E-1,-6.240073700E0,-8.994795227E-1,7.629334717E0
6.181622083E-1,-6.268963623E0,-8.990304565E-1,7.630681915E0
6.281572083E-1,-6.257587280E0,-8.910969543E-1,7.606731720E0
6.381522083E-1,-6.257886658E0,-8.898994446E-1,7.579039307E0
6.481472083E-1,-6.283633118E0,-8.786727905E-1,7.564669189E0
6.581422083E-1,-6.280489655E0,-8.907975769E-1,7.570806427E0
6.681372083E-1,-6.273005219E0,-9.101074219E-1,7.603887634E0
6.781322083E-1,-6.261479187E0,-9.089099121E-1,7.609126740E0
