"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.515697800E-2,-2.254071236E-1,7.286400795E-1,-8.186807632E-1
2.315542500E-2,-2.083368301E-1,7.012658119E-1,-8.912401199E-1
3.115141100E-2,-1.152074337E-1,6.136946678E-1,-8.653278351E-1
3.917755000E-2,-7.807350159E-2,5.547552109E-1,-8.025512695E-1
4.717292100E-2,-1.202063560E-1,5.147771835E-1,-6.538848877E-1
5.516921400E-2,-8.789110184E-2,4.625873566E-1,-7.391867638E-1
6.316458400E-2,-4.848504066E-2,4.388551712E-1,-7.650403976E-1
7.115972400E-2,-7.516860962E-2,3.940782547E-1,-7.328429222E-1
7.915501800E-2,-1.121542454E-1,3.537387848E-1,-6.245226860E-1
8.715046600E-2,-9.194684029E-2,2.429704666E-1,-4.913120270E-1
9.517752700E-2,-1.055986881E-1,1.129956245E-1,-4.252014160E-1
1.031725900E-1,-1.501071453E-1,4.160594940E-2,-4.017639160E-1
1.111688840E-1,-2.491310835E-1,3.110504150E-2,-3.221120834E-1
1.191636390E-1,-3.767358065E-1,-1.287508011E-2,-2.893090248E-1
1.271592400E-1,-4.369742870E-1,-4.217576981E-2,-3.184142113E-1
1.351555330E-1,-4.702390432E-1,-1.083140373E-1,-3.493123055E-1
1.431497500E-1,-4.806109667E-1,-1.408762932E-1,-2.890429497E-1
1.511776590E-1,-4.914978743E-1,-1.996426582E-1,-2.310042381E-1
1.591724920E-1,-2.519710064E-1,-3.303170204E-1,-2.256407738E-1
1.671680920E-1,-9.851455688E-4,-4.090638161E-1,-2.579746246E-1
1.751637700E-1,1.945294142E-1,-4.975256920E-1,-2.557430267E-1
1.831595260E-1,3.049818277E-1,-5.258545876E-1,-2.541542053E-1
1.911552040E-1,3.332692385E-1,-5.173487663E-1,-2.353796959E-1
1.991499590E-1,2.765947580E-1,-5.236606598E-1,-1.570377350E-1
2.071757900E-1,2.950639725E-1,-5.135855675E-1,-7.851362228E-2
2.151714690E-1,2.004171610E-1,-5.120368004E-1,2.030134201E-2
2.231673780E-1,8.504414558E-2,-5.359649658E-1,1.592054367E-1
2.311636710E-1,-4.164695740E-3,-6.059637070E-1,3.161082268E-1
2.391591180E-1,-7.140493393E-2,-6.461992264E-1,4.294171333E-1
2.471544120E-1,-1.166353226E-1,-7.238330841E-1,4.607577324E-1
2.551510900E-1,-9.839057922E-2,-7.320928574E-1,4.194426537E-1
2.631763070E-1,-1.910495758E-2,-7.143549919E-1,3.508458138E-1
2.711719850E-1,1.035164595E-1,-6.830849648E-1,2.535023689E-1
2.791669700E-1,2.142027617E-1,-6.521849632E-1,2.271537781E-1
2.871632640E-1,2.765846252E-1,-6.074800491E-1,1.744565964E-1
2.951589420E-1,3.097125292E-1,-5.894365311E-1,1.471538544E-1
3.031546200E-1,3.098496199E-1,-5.731167793E-1,1.539173126E-1
3.111499910E-1,2.776187658E-1,-5.581569672E-1,2.743873596E-1
3.191752070E-1,2.061372995E-1,-5.662355423E-1,3.360848427E-1
3.271711930E-1,1.169605255E-1,-5.902924538E-1,4.520554543E-1
3.351669480E-1,6.983768940E-2,-6.020193100E-1,5.602293015E-1
3.431623190E-1,4.473817348E-2,-5.920543671E-1,5.863580704E-1
3.511588420E-1,1.417354345E-1,-5.704545975E-1,6.616692543E-1
3.591533670E-1,2.851011753E-1,-5.515880585E-1,6.231069565E-1
3.671492760E-1,5.106509924E-1,-5.639190674E-1,5.517301559E-1
3.751754160E-1,6.917018890E-1,-5.885682106E-1,4.248428345E-1
3.831711710E-1,8.403658867E-1,-6.324586868E-1,1.868748665E-1
3.911674640E-1,8.416788578E-1,-5.970540047E-1,-6.195449829E-2
3.991625270E-1,7.496408224E-1,-5.389652252E-1,-1.845884323E-1
4.071569740E-1,5.642675161E-1,-4.310860634E-1,-2.758727074E-1
4.151535760E-1,3.935908079E-1,-3.731651306E-1,-2.846322060E-1
4.231491760E-1,1.880868673E-1,-3.793873787E-1,-2.603893280E-1
4.311759310E-1,-1.087784767E-2,-3.587551117E-1,-2.288846970E-1
4.391701480E-1,-2.339377403E-1,-3.403630257E-1,-1.612143517E-1
4.471658260E-1,-4.212517738E-1,-3.434829712E-1,-1.237583160E-1
4.551611200E-1,-5.335662365E-1,-3.293962479E-1,-1.226658821E-1
4.631571820E-1,-5.600864887E-1,-2.800917625E-1,-2.070040703E-1
4.711533990E-1,-4.916511774E-1,-2.091302872E-1,-3.117408752E-1
4.791786930E-1,-3.340148926E-1,-1.495833397E-1,-4.391503334E-1
4.871743710E-1,-2.560416460E-1,-8.266210556E-2,-5.038685799E-1
4.951703560E-1,-1.772278547E-1,-3.501319885E-2,-5.403141975E-1
5.031662650E-1,-1.161208153E-1,2.621793747E-2,-5.280084610E-1
5.111620200E-1,-1.093864441E-1,6.754779816E-2,-4.793591499E-1
5.191567750E-1,-1.921476126E-1,1.318616867E-1,-4.356527328E-1
5.271523770E-1,-2.804629803E-1,1.762576103E-1,-3.751606941E-1
5.351789000E-1,-3.538086414E-1,1.864638329E-1,-2.950062752E-1
5.431742710E-1,-4.395216703E-1,1.577863693E-1,-1.994996071E-1
5.511707950E-1,-4.956321716E-1,1.027140617E-1,-1.737351418E-1
5.591655510E-1,-5.057909489E-1,3.344917297E-2,-1.717624664E-1
5.671609980E-1,-4.329589605E-1,-3.563022614E-2,-1.859316826E-1
5.751569060E-1,-3.807446957E-1,-7.830238342E-2,-1.994132996E-1
5.831516620E-1,-3.228217363E-1,-9.944581985E-2,-1.812076569E-1
5.911784940E-1,-2.377972603E-1,-1.377739906E-1,-1.725163460E-1
5.991737870E-1,-1.071332693E-1,-1.958374977E-1,-2.044873238E-1
6.071694650E-1,-3.605413437E-2,-2.185626030E-1,-2.627916336E-1
6.151651430E-1,-2.539157867E-5,-2.318620682E-1,-3.350811005E-1
6.231612060E-1,-1.965796947E-2,-2.280750275E-1,-3.851051331E-1
6.311571150E-1,-1.056091785E-1,-2.068514824E-1,-3.888816833E-1
6.391516400E-1,-1.641635895E-1,-1.277818680E-1,-3.852348328E-1
6.471774710E-1,-2.283793688E-1,-7.492637634E-2,-3.531394005E-1
6.551736880E-1,-2.846261263E-1,-3.439474106E-2,-2.786512375E-1
6.631697510E-1,-3.123327494E-1,1.013755798E-2,-1.716303825E-1
6.711651210E-1,-2.509384155E-1,-6.173133850E-3,-7.249069214E-2
6.791601070E-1,-2.093641758E-1,9.982585907E-3,-2.881097794E-2
6.871554770E-1,-1.566540003E-1,8.418560028E-3,1.226568222E-2
6.951521550E-1,-8.974277973E-2,2.759599686E-2,4.425048828E-4
7.031785260E-1,-2.024352551E-2,6.279516220E-2,3.385734558E-2
7.111732810E-1,6.211423874E-2,7.824468613E-2,5.022764206E-2
7.191687280E-1,9.594595432E-2,5.490398407E-2,6.616735458E-2
7.271640980E-1,1.321494579E-1,5.037260056E-2,6.729125977E-2
7.351606230E-1,7.776641846E-2,4.778289795E-2,7.722806931E-2
7.431551470E-1,3.341615200E-2,3.507852554E-2,4.793882370E-2
7.511514410E-1,-3.584623337E-3,-9.286403656E-3,-3.717422485E-3
7.591772720E-1,-1.934683323E-2,-6.377172470E-2,-5.603122711E-2
7.671722580E-1,-3.292489052E-2,-1.378889084E-1,-8.739995956E-2
7.751683210E-1,1.339673996E-3,-2.004818916E-1,-6.192827225E-2
7.831646150E-1,1.642227173E-2,-2.060427666E-1,-3.226947784E-2
7.911596770E-1,5.287170410E-2,-2.264895439E-1,2.064895630E-2
7.991556630E-1,6.022691727E-2,-2.259531021E-1,7.049703598E-2
8.071504180E-1,1.424813271E-2,-2.403211594E-1,1.389679909E-1
8.151777890E-1,-4.489898682E-2,-2.623929977E-1,1.592645645E-1
8.231725440E-1,-7.458043098E-2,-2.491908073E-1,1.601262093E-1
8.311687600E-1,-1.059665680E-1,-2.557525635E-1,1.990857124E-1
8.391635150E-1,-6.989026070E-2,-2.391133308E-1,1.802992821E-1
8.471595780E-1,1.911926270E-2,-2.545433044E-1,2.448086739E-1
8.551552560E-1,8.222556114E-2,-2.807788849E-1,3.083462715E-1
8.631499350E-1,1.416609287E-1,-3.490004539E-1,3.921217918E-1
8.711767660E-1,2.074475288E-1,-4.594602585E-1,5.003962517E-1
8.791718290E-1,2.101542950E-1,-5.525345802E-1,6.567826271E-1
8.871680450E-1,2.449328899E-1,-6.405129433E-1,8.778514862E-1
8.951634160E-1,2.507052422E-1,-6.856122017E-1,1.074810028E0
9.031594010E-1,2.971208096E-1,-7.289891243E-1,1.384458542E0
9.111542330E-1,3.832857609E-1,-9.122095108E-1,1.728898048E0
9.191499120E-1,5.097348690E-1,-1.082080841E0,1.918646812E0
9.271763590E-1,6.435072422E-1,-1.328794479E0,2.133506298E0
9.351722680E-1,8.332076073E-1,-1.529156685E0,2.198121071E0
9.431670220E-1,1.113397837E0,-1.709809303E0,2.236776829E0
9.511637010E-1,1.295599222E0,-1.789798260E0,2.285213947E0
9.591584560E-1,1.498792648E0,-1.850467205E0,2.427327156E0
9.671541340E-1,1.654786348E0,-1.911402702E0,2.595675468E0
9.751500430E-1,1.701891184E0,-1.987548828E0,2.730185032E0
9.831758750E-1,1.789815187E0,-2.031512260E0,2.701106548E0
9.911719380E-1,1.912197351E0,-2.094103813E0,2.673388004E0
9.991663080E-1,2.055069447E0,-2.094293594E0,2.654445648E0
1.007162679E0,2.163639307E0,-2.075626850E0,2.673283100E0
1.015158664E0,2.304027796E0,-2.091764927E0,2.897974014E0
1.023154265E0,2.608812332E0,-2.175969124E0,2.970342159E0
1.031150867E0,2.853043079E0,-2.277859211E0,2.823572636E0
1.039175237E0,3.056068420E0,-2.301556587E0,2.610158443E0
1.047171223E0,3.082470894E0,-2.278214931E0,2.527301788E0
1.055166901E0,3.059063435E0,-2.252325535E0,2.508851528E0
1.063161964E0,2.953790188E0,-2.180269718E0,2.474175930E0
1.071157873E0,2.791162491E0,-2.211128235E0,2.456988811E0
1.079153243E0,2.672293663E0,-2.227902412E0,2.405317307E0
1.087149228E0,2.761753559E0,-2.394806385E0,2.439112663E0
1.095174830E0,2.853632450E0,-2.427341461E0,1.998986721E0
1.103171354E0,2.908621788E0,-2.361855030E0,1.831530094E0
1.111167109E0,2.909647465E0,-2.256234169E0,1.566924095E0
1.119161557E0,2.929755211E0,-2.011974335E0,1.203014374E0
1.127157542E0,2.795725822E0,-1.905973434E0,1.040607452E0
1.135153836E0,2.463740349E0,-1.784683943E0,9.061655998E-1
1.143149206E0,2.099244595E0,-1.730139971E0,8.388295174E-1
1.151175654E0,1.758475304E0,-1.776373148E0,8.598089218E-1
1.159170331E0,1.472393990E0,-1.865105152E0,9.454917908E-1
1.167166087E0,1.200472832E0,-2.037066460E0,1.107800484E0
1.175161996E0,8.308448792E-1,-2.123843908E0,1.216962814E0
1.183157366E0,4.802546501E-1,-2.257898569E0,1.246459007E0
1.191154275E0,2.688856125E-1,-2.320984840E0,9.833011627E-1
1.199148183E0,3.012833595E-1,-2.364044666E0,5.370631218E-1
1.207175246E0,5.570230484E-1,-2.473618746E0,2.523174286E-1
1.215170002E0,9.163894653E-1,-2.432597160E0,-4.808278084E-1
1.223165988E0,1.004257202E0,-2.418950796E0,-8.294110298E-1
1.231161666E0,7.896451950E-1,-2.218229532E0,-1.104644299E0
1.239156728E0,3.548822403E-1,-2.047160149E0,-1.047523022E0
1.247151714E0,7.471942902E-2,-2.047945023E0,-8.114256859E-1
1.255178162E0,-5.784130096E-2,-1.979175568E0,-7.773461342E-1
1.263174224E0,-1.737208366E-1,-1.993186831E0,-6.516051292E-1
1.271170133E0,-3.198504448E-1,-1.959894061E0,-5.518946648E-1
1.279165888E0,-3.662495613E-1,-1.963098049E0,-3.911828995E-2
1.287160874E0,-1.997385025E-1,-1.954612970E0,-6.874508858E-1
1.295157475E0,-9.066390991E-2,-1.865944147E0,-1.302458048E0
1.303152846E0,-2.528486252E-1,-1.711434841E0,-1.771672487E0
1.311148600E0,-6.739478111E-1,-1.418330431E0,-1.911093235E0
1.319173740E0,-9.112639427E-1,-1.298165679E0,-2.052186728E0
1.327168803E0,-1.217485905E0,-1.246426821E0,-2.037469625E0
1.335164789E0,-1.627687454E0,-1.226093054E0,-1.753626347E0
1.343161083E0,-1.834419727E0,-1.264990568E0,-1.562163353E0
1.351156837E0,-1.942241192E0,-1.237714291E0,-1.250905514E0
1.359151823E0,-2.066171646E0,-1.264356375E0,-1.018678665E0
1.367147270E0,-2.394241333E0,-1.243054867E0,-1.139847279E0
1.375173103E0,-2.734913349E0,-1.202316999E0,-1.427659035E0
1.383169318E0,-2.851601124E0,-1.192082405E0,-1.533576727E0
1.391165074E0,-2.636285305E0,-1.148043156E0,-1.708011627E0
1.399160983E0,-2.119684696E0,-1.096255302E0,-2.028222322E0
1.407155815E0,-1.524500847E0,-1.053004265E0,-2.217060089E0
1.415151416E0,-1.268807411E0,-1.072500229E0,-2.494076729E0
1.423177632E0,-1.285924435E0,-1.096071720E0,-2.477240086E0
1.431173541E0,-1.695135117E0,-1.088097572E0,-2.513837814E0
1.439168604E0,-2.146085739E0,-1.107896328E0,-2.310456038E0
1.447164283E0,-2.665225744E0,-1.111335754E0,-2.129673958E0
1.455160344E0,-2.974768877E0,-1.123510838E0,-2.153501034E0
1.463155100E0,-3.248965263E0,-1.162819862E0,-1.921161294E0
1.471151086E0,-3.435216904E0,-1.175704002E0,-1.708124399E0
1.479177226E0,-3.506937265E0,-1.188277245E0,-1.592788219E0
1.487171673E0,-3.436041832E0,-1.180188179E0,-1.369432926E0
1.495167889E0,-3.133300781E0,-1.218348026E0,-1.375728369E0
1.503163875E0,-2.698899984E0,-1.208925247E0,-1.409118652E0
1.511159323E0,-2.389765978E0,-1.285049438E0,-1.386467934E0
1.519155232E0,-2.236130476E0,-1.344110489E0,-1.323669672E0
1.527150371E0,-2.276911974E0,-1.412786961E0,-1.187114954E0
1.535177049E0,-2.307637691E0,-1.394768715E0,-1.211920261E0
