"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.007737499E-2,-1.505336724E-3,6.810553372E-3,-8.022179827E-4
2.001537499E-2,8.196029812E-4,2.839733846E-2,-5.323999561E-3
2.995437500E-2,2.711653709E-3,1.043492183E-2,8.659485728E-3
3.989237500E-2,6.163110491E-3,-1.730509661E-2,1.476797834E-2
4.983137498E-2,1.189547591E-2,-5.917654186E-2,6.636349484E-3
5.976937499E-2,1.624521799E-2,-9.506982565E-2,4.493303597E-3
6.970837500E-2,1.872023381E-2,-1.066453978E-1,9.130093269E-3
7.964637500E-2,1.779318787E-2,-1.056033000E-1,6.562539376E-3
8.958537498E-2,1.647677086E-2,-9.601031244E-2,4.365510773E-3
9.952337499E-2,1.564693078E-2,-7.705553621E-2,2.604895271E-3
1.094623750E-1,1.444234699E-2,-6.012041494E-2,3.439091146E-3
1.194003750E-1,1.181460544E-2,-3.900288045E-2,5.481469445E-3
1.293383750E-1,9.645211510E-3,-1.885879412E-2,7.112109102E-3
1.392773750E-1,6.449950859E-3,-2.695271745E-3,9.374198504E-3
1.492153750E-1,1.858928706E-3,8.551313542E-3,1.347433589E-2
1.591543750E-1,3.332988359E-3,9.236278944E-3,1.550393086E-2
1.690923750E-1,1.398041844E-3,1.602881961E-2,2.121493220E-2
1.790313750E-1,-1.573513262E-3,2.470140345E-2,2.458356693E-2
1.889693750E-1,1.257641707E-3,4.220937937E-2,2.227078378E-2
1.989083750E-1,2.917856444E-3,6.090795994E-2,2.593715861E-2
2.088463750E-1,-1.090291422E-3,7.123575360E-2,3.176615015E-2
2.187853750E-1,-5.189962219E-3,8.454436809E-2,3.317523003E-2
2.287233750E-1,-1.143288985E-2,9.182169288E-2,3.239681572E-2
2.386623750E-1,-2.111667581E-2,1.015496925E-1,2.696929127E-2
2.486003750E-1,-2.743172646E-2,1.081009433E-1,9.655669332E-3
2.585393750E-1,-3.364035115E-2,1.119574681E-1,3.893121146E-3
2.684773750E-1,-4.691420496E-2,8.063615859E-2,-6.870882586E-3
2.784163750E-1,-4.959920049E-2,3.965836763E-2,-2.720971033E-2
2.883543750E-1,-4.439103603E-2,-2.058295533E-3,-3.805763274E-2
2.982923750E-1,-4.454310238E-2,-3.814465925E-2,-3.359284252E-2
3.082313750E-1,-4.177950695E-2,-4.690008610E-2,-2.949279919E-2
3.181693750E-1,-3.957840428E-2,-3.364580125E-2,-3.900374472E-2
3.281083750E-1,-4.081220925E-2,-3.232257441E-3,-4.018714651E-2
3.380468333E-1,-3.247731179E-2,3.732342646E-2,-3.874903917E-2
3.479858333E-1,-2.709646523E-2,6.252714247E-2,-3.305015713E-2
3.579238333E-1,-1.621771790E-2,7.261653244E-2,-3.002613410E-2
3.678628333E-1,-5.422403105E-3,9.091456234E-2,-2.857193351E-2
3.778008333E-1,1.017120667E-3,9.946703911E-2,-1.994302496E-2
3.877398333E-1,7.795720361E-3,1.113168001E-1,-1.687137410E-2
3.976778333E-1,1.951309666E-2,1.289131045E-1,-1.772917807E-2
4.076168333E-1,3.088014014E-2,1.343377084E-1,-1.253565587E-2
4.175548333E-1,3.758704290E-2,1.272390485E-1,-3.409002908E-3
4.274938333E-1,4.351738840E-2,1.189050153E-1,7.901247591E-4
4.374318333E-1,4.586842656E-2,1.158985645E-1,-2.799283713E-3
4.473698333E-1,4.458869249E-2,1.270322800E-1,-2.246344462E-3
4.573088333E-1,3.386467323E-2,1.440863609E-1,-5.975834094E-3
4.672468333E-1,2.439342439E-2,1.592266411E-1,-1.091974042E-2
4.771858333E-1,1.751847565E-2,1.584732383E-1,-1.582661457E-2
4.871238333E-1,1.164737623E-2,1.344652474E-1,-2.004547603E-2
4.970628333E-1,9.474502876E-3,1.026218310E-1,-2.931540646E-2
