"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.413708334E-3,3.018838726E-2,2.796854451E-2,-4.172574729E-3
1.840870833E-2,3.464590386E-2,1.995937340E-2,7.613673806E-3
2.840370833E-2,3.958127648E-2,9.186886251E-3,1.260976400E-2
3.839770833E-2,4.222419485E-2,2.714606002E-3,1.511153765E-2
4.839270833E-2,4.843921587E-2,1.681299414E-3,1.528304443E-2
5.838770833E-2,5.601697415E-2,3.785197157E-3,1.548864134E-2
6.838270833E-2,6.587493420E-2,6.724261213E-3,1.517625339E-2
7.837770833E-2,6.936793774E-2,7.790122647E-3,1.179774664E-2
8.837270833E-2,7.387533784E-2,1.308368705E-2,7.717250846E-3
9.836770833E-2,7.236667722E-2,1.710033044E-2,3.320617368E-3
1.083627083E-1,7.306469232E-2,2.549195290E-2,-4.127178807E-3
1.183567083E-1,7.162074000E-2,3.701155260E-2,-1.165623218E-2
1.283517083E-1,6.903693825E-2,4.981496558E-2,-1.698015630E-2
1.383467083E-1,6.710983068E-2,6.603468955E-2,-1.768394932E-2
1.483417083E-1,6.752741337E-2,8.111777157E-2,-2.323024720E-2
1.583367083E-1,6.809037924E-2,8.984579146E-2,-3.136426955E-2
1.683317083E-1,6.924006343E-2,1.058207601E-1,-3.742562234E-2
1.783267083E-1,7.376749814E-2,1.187960654E-1,-4.799689725E-2
1.883217083E-1,7.818967849E-2,1.344445348E-1,-5.928151309E-2
1.983157083E-1,8.551629633E-2,1.464170516E-1,-7.302714884E-2
2.083107083E-1,8.658102900E-2,1.576627791E-1,-9.462538362E-2
2.183057083E-1,8.295116574E-2,1.677507162E-1,-1.233295202E-1
2.283007083E-1,8.434799314E-2,1.818201989E-1,-1.627240628E-1
2.382957083E-1,8.450247347E-2,2.010280788E-1,-2.153633386E-1
2.482907083E-1,9.430157393E-2,2.248079777E-1,-2.681938112E-1
2.582857083E-1,1.048566997E-1,2.549240589E-1,-3.315542936E-1
2.682797083E-1,1.209808066E-1,2.874702811E-1,-4.054119885E-1
2.782747083E-1,1.431534886E-1,3.523001373E-1,-4.740632176E-1
2.882697083E-1,1.671586931E-1,4.058693647E-1,-5.545383692E-1
2.982647083E-1,1.985243559E-1,4.707818627E-1,-6.504369378E-1
3.082597083E-1,2.330676764E-1,6.168791652E-1,-7.194709182E-1
3.182547083E-1,2.771856189E-1,7.748762369E-1,-8.150357604E-1
3.282497083E-1,3.260354400E-1,9.124729633E-1,-9.239228368E-1
3.382447083E-1,3.735499680E-1,1.010826826E0,-1.036451817E0
3.482387083E-1,4.208330810E-1,1.062558174E0,-1.154682279E0
3.582337083E-1,4.586630166E-1,1.070052981E0,-1.288002849E0
3.682287083E-1,4.807437956E-1,1.078824043E0,-1.388338447E0
3.782237083E-1,4.844512045E-1,1.072008729E0,-1.462094784E0
3.882187083E-1,4.843531847E-1,1.040935278E0,-1.528187513E0
3.982137083E-1,4.809171557E-1,1.003377199E0,-1.592182636E0
4.082087083E-1,4.752118587E-1,9.633644819E-1,-1.664961457E0
4.182037083E-1,4.706890583E-1,9.332853556E-1,-1.749611735E0
4.281977083E-1,4.633597732E-1,9.439478517E-1,-1.827444792E0
4.381927083E-1,4.580269754E-1,1.024890542E0,-1.897117972E0
4.481877083E-1,4.498984814E-1,1.129220486E0,-1.954919219E0
4.581827083E-1,4.465647638E-1,1.252119303E0,-2.016372681E0
4.681777083E-1,4.622292221E-1,1.365577459E0,-2.080265284E0
4.781727083E-1,4.661584795E-1,1.507409334E0,-2.128610611E0
4.881677083E-1,4.605906010E-1,1.662162304E0,-2.146978617E0
