"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-3.312916670E-4,-7.544461212E0,8.681945801E-3,6.316265259E0
9.663708333E-3,-7.606881409E0,1.661544800E-2,6.399192810E0
1.965870833E-2,-7.631130981E0,3.532653809E-2,6.434070282E0
2.965370833E-2,-7.597750397E0,4.819976807E-2,6.434369659E0
3.964870833E-2,-7.554640045E0,5.523513794E-2,6.429878998E0
4.964370833E-2,-7.486082611E0,3.323089600E-2,6.443350983E0
5.963870833E-2,-7.447462921E0,5.688171387E-3,6.479425964E0
6.963370833E-2,-7.427105255E0,-1.901046753E-2,6.475534058E0
7.962770833E-2,-7.416926422E0,-2.140548706E-2,6.465504913E0
8.962270833E-2,-7.418572998E0,-1.122665405E-2,6.457421722E0
9.961770833E-2,-7.411687317E0,5.538482666E-3,6.433471527E0
1.096127083E-1,-7.406448212E0,4.939727783E-2,6.392756195E0
1.196077083E-1,-7.367529144E0,2.649490356E-2,6.392756195E0
1.296027083E-1,-7.344327393E0,1.751358032E-2,6.395151215E0
1.395977083E-1,-7.357949066E0,-2.125579834E-2,6.364015961E0
1.495917083E-1,-7.366631012E0,-1.047821045E-3,6.353986816E0
1.595867083E-1,-7.346722412E0,2.559677124E-2,6.352789307E0
1.695817083E-1,-7.321574707E0,2.664459229E-2,6.351442108E0
1.795767083E-1,-7.277117157E0,4.655319214E-2,6.336323547E0
1.895717083E-1,-7.221882019E0,2.305206299E-2,6.320606232E0
1.995667083E-1,-7.149881744E0,-1.272354126E-2,6.298601990E0
2.095617083E-1,-7.065307617E0,-6.511459351E-2,6.238726501E0
2.195567083E-1,-6.966363373E0,-7.694000244E-2,6.117179260E0
2.295507083E-1,-6.824458466E0,-5.957611084E-2,6.014492798E0
2.395457083E-1,-6.665788422E0,-7.259902954E-2,5.968538361E0
2.495407083E-1,-6.512058105E0,-1.043330383E-1,5.894442444E0
2.595357083E-1,-6.400839386E0,-1.357676697E-1,5.858217773E0
2.695307083E-1,-6.294111328E0,-1.550775146E-1,5.800288239E0
2.795257083E-1,-6.224506073E0,-2.243833923E-1,5.773793335E0
2.895207083E-1,-6.119125214E0,-3.513194275E-1,5.779930573E0
2.995157083E-1,-5.931265869E0,-2.339634705E-1,5.606591034E0
3.095097083E-1,-5.903124390E0,-3.670367432E-1,5.761518860E0
3.195047083E-1,-5.726491699E0,-5.282514954E-1,5.901926880E0
3.294997083E-1,-5.284460907E0,-4.534071350E-1,5.826633453E0
3.394947083E-1,-5.128036194E0,-5.565426636E-1,5.655090179E0
3.494897083E-1,-5.114863586E0,-6.538403320E-1,5.404660950E0
3.594847083E-1,-5.224435730E0,-6.324348450E-1,5.086572418E0
3.694797083E-1,-5.546865234E0,-6.731501770E-1,4.738695831E0
3.794737083E-1,-6.039640503E0,-9.457333374E-1,4.505630493E0
3.894687083E-1,-6.399941254E0,-1.115480347E0,4.249662781E0
3.994637083E-1,-6.642586670E0,-1.203497314E0,3.993695068E0
4.094587083E-1,-6.819069672E0,-1.334624634E0,3.915707245E0
4.194537083E-1,-6.865024109E0,-1.308878174E0,3.889661407E0
4.294487083E-1,-6.904242554E0,-1.426084442E0,4.002227325E0
4.394437083E-1,-6.826404419E0,-1.493743744E0,4.215982819E0
4.494387083E-1,-6.780150604E0,-1.545985107E0,4.354893951E0
4.594327083E-1,-6.775210876E0,-1.782044220E0,4.498295746E0
4.694277083E-1,-6.683900757E0,-1.985022125E0,4.476740570E0
4.794227083E-1,-6.744524689E0,-2.277064819E0,4.414170685E0
4.894177083E-1,-7.160958710E0,-2.627785492E0,4.391417999E0
4.994117500E-1,-7.604486389E0,-2.951113129E0,4.302203522E0
5.094067500E-1,-7.807913361E0,-3.132535858E0,4.130660248E0
5.194017500E-1,-7.812104645E0,-3.214265900E0,3.888463898E0
5.293967500E-1,-7.779622192E0,-3.332370300E0,3.652404785E0
5.393907500E-1,-7.709418182E0,-3.494483185E0,3.458408203E0
5.493857500E-1,-7.753576355E0,-3.744613037E0,3.185375977E0
5.593807500E-1,-8.314909058E0,-4.175417175E0,2.819836121E0
5.693757500E-1,-8.914262695E0,-4.649481354E0,2.624342651E0
5.793707500E-1,-9.107211456E0,-4.893024902E0,2.556084595E0
5.893657500E-1,-9.148824921E0,-4.988675995E0,2.424208832E0
5.993607500E-1,-9.206754456E0,-5.104834442E0,2.294578400E0
6.093547500E-1,-9.137598267E0,-5.193001099E0,2.250719604E0
6.193497500E-1,-8.946445770E0,-5.202281799E0,2.252665558E0
6.293447500E-1,-8.614286499E0,-5.227279816E0,2.279609528E0
6.393397500E-1,-8.191415863E0,-5.301974487E0,2.307451630E0
6.493347500E-1,-7.809559937E0,-5.447471924E0,2.324216766E0
6.593297500E-1,-7.506440277E0,-5.674998779E0,2.379002838E0
6.693247500E-1,-7.159611511E0,-5.904321899E0,2.386337585E0
6.793197500E-1,-6.763385468E0,-6.061644745E0,2.355651398E0
6.893137500E-1,-6.454427948E0,-6.220464478E0,2.256856842E0
6.993087500E-1,-6.286177826E0,-6.403833160E0,2.086511078E0
7.093037500E-1,-6.221212921E0,-6.631958771E0,1.952090607E0
7.192987500E-1,-6.243815918E0,-6.887627106E0,1.818717957E0
7.292937500E-1,-6.261778564E0,-7.181466064E0,1.626367950E0
7.392887500E-1,-6.275400238E0,-7.471712494E0,1.333576813E0
7.492837500E-1,-6.537954254E0,-7.953710175E0,9.437873840E-1
7.592787500E-1,-7.142846375E0,-8.628955994E0,7.418572998E-1
