"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.740833334E-3,9.592684358E-2,2.396248132E-1,-2.532053180E-2
1.473483333E-2,6.365652382E-2,2.918195724E-1,-1.451848261E-2
2.472883335E-2,4.476298764E-2,2.641535997E-1,1.756590325E-3
3.472383335E-2,2.748439647E-2,1.874098033E-1,1.878723875E-2
4.471783334E-2,1.628502458E-2,7.762233168E-2,2.152294666E-2
5.471183333E-2,3.661108902E-3,-4.224335030E-2,2.645698562E-2
6.470683333E-2,-2.338480670E-3,-1.235680431E-1,2.357959747E-2
7.470083333E-2,-1.392616052E-2,-1.676431000E-1,2.503341809E-2
8.469483335E-2,-2.748587169E-2,-1.688561440E-1,2.299019322E-2
9.468983335E-2,-3.844743967E-2,-1.354358792E-1,2.677161433E-2
1.046838333E-1,-5.441373959E-2,-7.292354852E-2,1.999671198E-2
1.146778333E-1,-6.223810464E-2,1.513667870E-3,1.008735597E-2
1.246728333E-1,-6.694409251E-2,7.081475854E-2,1.634424087E-3
1.346668333E-1,-6.854305416E-2,1.137427837E-1,3.357222769E-3
1.446608333E-1,-6.603404135E-2,1.223304272E-1,1.104709227E-3
1.546558334E-1,-6.027948484E-2,9.595049173E-2,-4.765430465E-3
1.646498333E-1,-5.391809344E-2,5.000479147E-2,-2.041258104E-2
1.746438333E-1,-4.277222976E-2,-2.528459299E-3,-3.672444075E-2
1.846388333E-1,-3.098481894E-2,-3.784064576E-2,-5.396418646E-2
1.946328333E-1,-2.445128746E-2,-4.494835809E-2,-6.265488267E-2
2.046268334E-1,-2.622070350E-2,-3.124027513E-2,-5.934251100E-2
2.146218334E-1,-3.120348044E-2,5.366737023E-3,-5.188033730E-2
2.246158333E-1,-4.046405479E-2,3.942272812E-2,-3.976064175E-2
2.346098333E-1,-4.606361687E-2,6.194561347E-2,-2.721555345E-2
2.446048333E-1,-5.566592515E-2,6.683623046E-2,-2.103069983E-2
2.545988333E-1,-5.955520645E-2,5.263572559E-2,-1.649294049E-2
2.645928333E-1,-6.357307732E-2,2.537269890E-2,-1.339146961E-2
2.745878333E-1,-5.879909173E-2,-1.688478282E-3,-1.243086811E-2
2.845818333E-1,-5.893466994E-2,-2.249976061E-2,-1.026955433E-2
2.945758333E-1,-5.716579780E-2,-3.071694449E-2,-4.047878552E-3
3.045708333E-1,-4.748757556E-2,-2.834538557E-2,1.821874175E-3
3.145648333E-1,-3.735531121E-2,-1.898224466E-2,3.461049870E-3
3.245588333E-1,-3.021352738E-2,-7.469139528E-3,4.855940584E-3
3.345528333E-1,-2.390716225E-2,-2.923389897E-3,6.819223054E-3
3.445478333E-1,-2.169970237E-2,-6.972698029E-4,3.503671614E-3
3.545418333E-1,-1.871003769E-2,5.720369518E-5,-6.993178278E-3
3.645358333E-1,-1.396639459E-2,3.746622242E-4,-1.066822931E-2
3.745310000E-1,-8.507713675E-3,5.258367397E-3,-1.565420069E-2
3.845250000E-1,-4.185642116E-3,8.961771615E-3,-1.490730420E-2
3.945190000E-1,-9.554943535E-4,1.264465787E-2,-1.626738161E-2
4.045140000E-1,8.775329217E-3,7.069277577E-3,-1.533928607E-2
4.145080000E-1,2.307756990E-2,-1.259492477E-3,-1.878488436E-2
4.245020000E-1,3.468650207E-2,-1.327610668E-2,-2.180800401E-2
4.344970000E-1,4.330209643E-2,-2.241607383E-2,-2.714711055E-2
4.444910000E-1,4.960673675E-2,-1.633000933E-2,-2.728281915E-2
4.544850000E-1,5.156602338E-2,-2.397681819E-3,-3.184188530E-2
4.644800000E-1,5.146342516E-2,2.151240967E-2,-2.909839526E-2
4.744740000E-1,4.860691726E-2,4.579884186E-2,-2.446236461E-2
4.844680000E-1,4.549297690E-2,5.880443379E-2,-1.741752774E-2
4.944630000E-1,4.515289143E-2,5.828272179E-2,-1.504518464E-2
5.044570000E-1,5.376459658E-2,4.550012574E-2,-1.966518909E-2
5.144510000E-1,7.195771486E-2,2.987536043E-2,-3.070905246E-2
5.244460000E-1,9.621480852E-2,3.030118346E-2,-4.239844903E-2
5.344400000E-1,1.344982833E-1,5.068155378E-2,-4.351031780E-2
5.444340000E-1,1.613804400E-1,7.546437532E-2,-4.528347775E-2
5.544290000E-1,1.720027179E-1,1.126687378E-1,-4.287517816E-2
5.644230000E-1,1.694077849E-1,1.549341828E-1,-5.447569489E-2
5.744170000E-1,1.578217000E-1,1.868769377E-1,-7.439693809E-2
5.844120000E-1,1.518854946E-1,1.869155467E-1,-8.823186904E-2
5.944060000E-1,1.523973495E-1,1.743326485E-1,-9.841739386E-2
6.044000000E-1,1.498471797E-1,1.609193832E-1,-1.077472195E-1
6.143950000E-1,1.530211270E-1,1.545222104E-1,-1.058824733E-1
6.243890000E-1,1.548496038E-1,1.557603031E-1,-1.036293879E-1
6.343830000E-1,1.625317633E-1,1.608685106E-1,-1.021822318E-1
6.443770000E-1,1.728777885E-1,1.826046556E-1,-1.142380312E-1
6.543720000E-1,1.889126748E-1,2.192593366E-1,-1.225257814E-1
6.643660000E-1,2.052617222E-1,2.562640309E-1,-1.338841021E-1
6.743600000E-1,2.257078737E-1,3.000365496E-1,-1.426698714E-1
6.843550000E-1,2.506312430E-1,3.565836549E-1,-1.392825693E-1
6.943490000E-1,2.791054845E-1,4.017647207E-1,-1.411025822E-1
7.043430000E-1,2.982710004E-1,4.241209328E-1,-1.591266841E-1
7.143380000E-1,3.083137870E-1,4.263910055E-1,-1.755863577E-1
7.243320000E-1,3.116493523E-1,4.249368906E-1,-1.926381290E-1
7.343260000E-1,3.147197068E-1,4.285875559E-1,-2.107814401E-1
7.443210000E-1,3.264879882E-1,4.453993142E-1,-2.356973886E-1
7.543150000E-1,3.400877118E-1,4.766208827E-1,-2.479937375E-1
7.643090000E-1,3.560913801E-1,5.164710879E-1,-2.535313070E-1
7.743040000E-1,3.679243326E-1,5.773285627E-1,-2.499999702E-1
7.842980000E-1,3.747816980E-1,6.525476575E-1,-2.529765666E-1
7.942920000E-1,3.851677775E-1,7.525754571E-1,-2.554376125E-1
8.042870000E-1,3.862639070E-1,8.740414381E-1,-2.637624443E-1
8.142810000E-1,3.757103086E-1,1.024733305E0,-2.742502391E-1
8.242750000E-1,3.704170585E-1,1.180830479E0,-2.880993485E-1
8.342700000E-1,3.699201047E-1,1.349274635E0,-3.036897182E-1
8.442640000E-1,3.717861474E-1,1.505031943E0,-3.125856817E-1
8.542580000E-1,3.840883672E-1,1.644039154E0,-3.043251038E-1
8.642520000E-1,3.952217698E-1,1.736894011E0,-2.701815069E-1
8.742470000E-1,4.089021683E-1,1.788238883E0,-2.178914100E-1
8.842410000E-1,4.302377403E-1,1.817823768E0,-1.695657223E-1
8.942350000E-1,4.392102063E-1,1.822816849E0,-1.482870579E-1
9.042300000E-1,4.324698150E-1,1.815806627E0,-1.536872089E-1
9.142240000E-1,4.369623065E-1,1.802284122E0,-1.810783446E-1
9.242180000E-1,4.390531778E-1,1.803007007E0,-2.114439756E-1
9.342130000E-1,4.349732101E-1,1.812454462E0,-2.283208966E-1
9.442070000E-1,4.341347218E-1,1.840969920E0,-2.233063579E-1
9.542010000E-1,4.372428954E-1,1.884482265E0,-2.002899796E-1
9.641960000E-1,4.473446012E-1,1.927727103E0,-1.695860028E-1
9.741900000E-1,4.637312889E-1,1.956084967E0,-1.267690212E-1
9.841840000E-1,4.875659049E-1,1.962287188E0,-8.269443363E-2
9.941790000E-1,5.135782957E-1,1.943164110E0,-4.867201298E-2
1.004173000E0,5.452855825E-1,1.906186819E0,-2.862631343E-2
