"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-4.379999882E-4,-7.140601044E0,-3.089275818E0,5.841003571E0
9.501000022E-3,-7.194339294E0,-3.142115936E0,5.840554504E0
1.944100001E-2,-7.204967194E0,-3.176394653E0,5.846392365E0
2.938000002E-2,-7.200027466E0,-3.172502747E0,5.851332092E0
3.932000001E-2,-7.188501434E0,-3.176095276E0,5.852679291E0
4.925900002E-2,-7.192692719E0,-3.167113953E0,5.842799835E0
5.919900001E-2,-7.204817505E0,-3.166664886E0,5.840255127E0
6.913800002E-2,-7.196434937E0,-3.160377960E0,5.861810303E0
7.907800001E-2,-7.188351746E0,-3.152743835E0,5.867498474E0
8.901700002E-2,-7.192992096E0,-3.160078583E0,5.872138824E0
9.895700001E-2,-7.186705170E0,-3.153641968E0,5.879772949E0
1.088970000E-1,-7.180717621E0,-3.135679321E0,5.875581665E0
1.188360000E-1,-7.182663574E0,-3.131188660E0,5.893244934E0
1.287760000E-1,-7.175179138E0,-3.125799866E0,5.950725403E0
1.387150000E-1,-7.153324585E0,-3.139870605E0,5.980214081E0
1.486550000E-1,-7.160060577E0,-3.159330139E0,6.004912720E0
1.585940000E-1,-7.188501434E0,-3.194956055E0,6.017187195E0
1.685340000E-1,-7.179969177E0,-3.187920685E0,6.011648712E0
1.784730000E-1,-7.141798553E0,-3.150947571E0,6.022126923E0
1.884130000E-1,-7.123386841E0,-3.134631500E0,6.005960541E0
1.983520000E-1,-7.126081238E0,-3.154689789E0,5.990841980E0
2.082920000E-1,-7.155420227E0,-3.175047455E0,5.948031006E0
2.182310000E-1,-7.167245636E0,-3.162473602E0,5.933511200E0
2.281710000E-1,-7.151228943E0,-3.162772980E0,5.915099487E0
2.381110000E-1,-7.160809021E0,-3.163970490E0,5.878276062E0
2.480500000E-1,-7.165299683E0,-3.157234497E0,5.819298706E0
2.579900000E-1,-7.184459839E0,-3.132386169E0,5.764961700E0
2.679290000E-1,-7.201674042E0,-3.113375702E0,5.753285980E0
2.778690000E-1,-7.211104431E0,-3.117267609E0,5.763315125E0
2.878080000E-1,-7.217391357E0,-3.130290527E0,5.804329834E0
2.977480000E-1,-7.202272797E0,-3.144960022E0,5.857169952E0
3.076870000E-1,-7.205116882E0,-3.152145081E0,5.900729370E0
3.176270000E-1,-7.249873810E0,-3.174448700E0,5.958958282E0
3.275660000E-1,-7.271129608E0,-3.184328156E0,5.984105988E0
3.375060000E-1,-7.255112915E0,-3.168910217E0,6.020929413E0
3.474450000E-1,-7.211553497E0,-3.162323914E0,6.060896301E0
3.573850000E-1,-7.197632446E0,-3.155737610E0,6.073320465E0
3.673240000E-1,-7.177873535E0,-3.160527649E0,6.077362061E0
3.772640000E-1,-7.157964935E0,-3.178340607E0,6.062243500E0
3.872040000E-1,-7.159012756E0,-3.202590179E0,6.052064667E0
3.971430000E-1,-7.163802795E0,-3.191812592E0,6.031707001E0
4.070830000E-1,-7.151228943E0,-3.162323914E0,6.017187195E0
4.170220000E-1,-7.130272522E0,-3.144960022E0,6.006708984E0
4.269620000E-1,-7.134164429E0,-3.149300995E0,5.993087311E0
4.369010000E-1,-7.154522095E0,-3.168161774E0,5.961053925E0
4.468410000E-1,-7.173083496E0,-3.159180450E0,5.944737854E0
4.567800000E-1,-7.146289215E0,-3.126548309E0,5.946983185E0
4.667200000E-1,-7.137906647E0,-3.115770721E0,5.923332367E0
4.766590000E-1,-7.164850616E0,-3.098406830E0,5.896388397E0
4.865990000E-1,-7.163653107E0,-3.071163483E0,5.933511200E0
4.965390000E-1,-7.174580383E0,-3.110980682E0,6.009104004E0
5.064780000E-1,-7.181016998E0,-3.157234497E0,6.064638519E0
5.164180000E-1,-7.170987854E0,-3.212020569E0,6.107150116E0
5.263570000E-1,-7.120243378E0,-3.239114227E0,6.124514008E0
5.362970000E-1,-7.082072754E0,-3.218606873E0,6.093378754E0
5.462360000E-1,-7.072941742E0,-3.207529907E0,6.028563538E0
5.561760000E-1,-7.087910614E0,-3.201093292E0,5.954168243E0
5.661150000E-1,-7.102729797E0,-3.193758545E0,5.886508942E0
5.760550000E-1,-7.121440887E0,-3.190465393E0,5.847290497E0
5.859940000E-1,-7.140301666E0,-3.196602631E0,5.809119873E0
5.959340000E-1,-7.148684235E0,-3.175945587E0,5.792504425E0
6.058730000E-1,-7.143594818E0,-3.175047455E0,5.798342285E0
6.158128750E-1,-7.156468048E0,-3.179238739E0,5.808670807E0
6.257518750E-1,-7.171885986E0,-3.204236755E0,5.839356995E0
6.356918750E-1,-7.172484741E0,-3.227588196E0,5.856720886E0
6.456318750E-1,-7.159761200E0,-3.245101776E0,5.856870575E0
6.555708750E-1,-7.148983612E0,-3.247796173E0,5.846242676E0
6.655108750E-1,-7.147786102E0,-3.243305511E0,5.843248901E0
6.754498750E-1,-7.142846375E0,-3.227139130E0,5.869893494E0
6.853898750E-1,-7.121889954E0,-3.212769012E0,5.886658630E0
6.953288750E-1,-7.138954468E0,-3.204386444E0,5.882766724E0
7.052688750E-1,-7.153174896E0,-3.208128662E0,5.902076569E0
7.152078750E-1,-7.146887970E0,-3.222349091E0,5.935307465E0
