"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.971539000E-3,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
6.017925000E-3,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
8.122619000E-3,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
1.010654400E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
1.212100800E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
1.410447200E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
1.611893500E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
1.810232200E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
2.011701600E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
2.210040200E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
2.411948100E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
2.609732900E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
2.811240800E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
3.009556300E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
3.211025800E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
3.412441400E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
3.610787600E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
3.812172400E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
4.010634200E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
4.211957500E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
4.410380700E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
4.611765500E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
4.810073400E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
5.011496600E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
5.209835300E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
5.411281600E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
5.609620300E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
5.811035900E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
6.012543800E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
6.210844000E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
6.412197900E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
6.610698100E-2,-1.282817032E-2,-2.498438805E-1,6.658431143E-2
6.812106000E-2,-6.108652451E-4,5.314527452E-2,2.321287990E-2
7.010352400E-2,0.000000000E0,5.131268129E-2,2.321287990E-2
7.211829500E-2,1.221730490E-3,5.009094998E-2,2.321287990E-2
7.410206600E-2,1.832595794E-3,4.642575979E-2,2.321287990E-2
7.611591400E-2,1.221730490E-3,4.214970022E-2,2.504547499E-2
7.809899200E-2,-6.108652451E-4,4.276056588E-2,2.504547499E-2
8.011491700E-2,-2.443460980E-3,3.909537569E-2,2.809980139E-2
8.209738100E-2,-2.443460980E-3,3.420845419E-2,2.565634064E-2
8.411222900E-2,-1.832595794E-3,2.871066704E-2,2.565634064E-2
8.609615400E-2,-1.832595794E-3,2.382374369E-2,2.809980139E-2
8.811000200E-2,-4.276056774E-3,1.710422710E-2,2.443460934E-2
9.012415800E-2,-4.886921961E-3,1.221730467E-2,2.504547499E-2
9.210731300E-2,-4.276056774E-3,1.832595794E-3,2.443460934E-2
9.412146900E-2,-4.276056774E-3,-4.886921961E-3,2.015855350E-2
