"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.664262959E0,-3.776760995E-1,9.447331429E-1,-9.883636475E0
2.672260106E0,-5.089782476E-1,9.576644897E-1,-9.870986938E0
2.680255868E0,-4.156498611E-1,1.051685333E0,-9.871504784E0
2.688250554E0,-2.738704681E-1,1.170678139E0,-9.853695869E0
2.696246239E0,-2.521876693E-1,1.246193409E0,-9.749980927E0
2.704272078E0,-3.086405396E-1,1.204050541E0,-9.651312828E0
2.712266917E0,-3.699052036E-1,1.020110607E0,-9.526550293E0
2.720264372E0,-4.514077604E-1,7.133872509E-1,-9.334962845E0
2.728258596E0,-4.405984581E-1,4.521729946E-1,-9.050279617E0
2.736254204E0,-3.223995864E-1,2.251074314E-1,-8.655632973E0
2.744250890E0,-2.520075440E-1,1.112513542E-1,-8.200925827E0
2.752245883E0,-2.798070014E-1,-7.078170776E-3,-7.841098785E0
2.760273260E0,-1.435091048E-1,-2.702177763E-1,-7.436241150E0
2.768267099E0,9.269037843E-2,-3.979512453E-1,-7.083812237E0
2.776263169E0,4.435415268E-1,-5.630817413E-1,-6.589036465E0
2.784258778E0,7.714582682E-1,-6.554391384E-1,-6.056719780E0
2.792253540E0,1.106055140E0,-6.825531721E-1,-5.249483109E0
2.800251071E0,1.282018423E0,-7.404659390E-1,-4.418259144E0
2.808245911E0,1.265260577E0,-7.921955585E-1,-3.790420055E0
2.816271365E0,1.182608843E0,-8.536413908E-1,-3.291662216E0
2.824266435E0,1.017225742E0,-8.487865925E-1,-2.950631142E0
2.832262813E0,7.546035051E-1,-8.830189109E-1,-2.618587971E0
2.840259344E0,4.899817109E-1,-1.035837293E0,-2.201784611E0
2.848254106E0,3.683184385E-1,-1.209290266E0,-1.769136906E0
2.856249176E0,3.778301477E-1,-1.474655747E0,-1.504433632E0
2.864244939E0,4.922958612E-1,-1.538489580E0,-1.455140114E0
2.872270086E0,7.029416561E-1,-1.532200694E0,-1.494228363E0
2.880268617E0,8.922309875E-1,-1.558788657E0,-1.549703598E0
2.888262456E0,9.612250328E-1,-1.528136611E0,-1.647768974E0
2.896258065E0,1.015383840E0,-1.563125491E0,-1.431833267E0
2.904252904E0,1.013530374E0,-1.689546227E0,-9.955692291E-1
2.912249743E0,1.037132263E0,-2.011651278E0,-4.714794159E-1
2.920245121E0,1.176130772E0,-2.297080517E0,2.497673035E-2
2.928271267E0,1.440321922E0,-2.616026402E0,3.808202744E-1
2.936266645E0,1.762833357E0,-2.728847504E0,4.951620102E-1
2.944262100E0,1.913923264E0,-2.555915594E0,4.533786774E-1
2.952257170E0,1.929525375E0,-2.232380867E0,3.352823257E-1
2.960254701E0,1.734449863E0,-1.994475365E0,4.625129700E-2
2.968248540E0,1.370428801E0,-1.813870907E0,-9.300899506E-2
2.976245149E0,9.746429920E-1,-1.709814310E0,2.282238007E-1
2.984270603E0,6.661393642E-1,-1.635047913E0,8.739433289E-1
2.992266673E0,5.345406532E-1,-1.679898739E0,1.496601105E0
3.000263205E0,5.923216343E-1,-1.687597990E0,1.901849747E0
3.008257351E0,8.168370724E-1,-1.687136173E0,2.176237106E0
3.016253037E0,1.037951469E0,-1.717683792E0,2.249936104E0
3.024248414E0,1.184987307E0,-1.904744387E0,2.050111771E0
3.032243869E0,1.055507183E0,-2.190467596E0,1.608299255E0
3.040270554E0,7.607209682E-1,-2.250673294E0,1.009071350E0
3.048266317E0,4.061329365E-1,-2.099275589E0,5.458221436E-1
3.056261617E0,1.805350780E-1,-1.786712646E0,6.236467361E-1
