"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.168659000E-3,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
1.027450300E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
1.225819300E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
1.427173000E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
1.625511300E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
1.826957300E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
2.025480100E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
2.226795300E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
2.425141400E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
2.626302700E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
2.824802500E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
3.026371600E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
3.224740700E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
3.426086600E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
3.627563400E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
3.825901600E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
4.027440000E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
4.225685900E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
4.427139600E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
4.625470300E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
4.826854700E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
5.025231400E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
5.226615800E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
5.425038800E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
5.626423200E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
5.824792200E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
6.026238200E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
6.227599600E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
6.425930200E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
6.627345400E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
6.825814400E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
7.027137400E-2,-1.081231460E-1,-2.009746730E-1,2.981022298E-1
7.225437200E-2,-2.932153270E-2,-2.131919712E-1,2.700024247E-1
7.426944700E-2,-2.932153270E-2,-2.119702399E-1,2.718350291E-1
7.625290600E-2,-3.115412779E-2,-2.119702399E-1,2.675589919E-1
7.826767500E-2,-3.298672289E-2,-2.113593817E-1,2.706133127E-1
8.025198000E-2,-3.604105115E-2,-2.058615834E-1,2.700024247E-1
8.226574800E-2,-3.604105115E-2,-2.076941878E-1,2.724458873E-1
8.424828400E-2,-3.909537569E-2,-2.046398520E-1,2.742784917E-1
8.626336000E-2,-3.787364438E-2,-2.021963894E-1,2.761110961E-1
8.824728100E-2,-3.848451003E-2,-2.003637999E-1,2.785545588E-1
9.026058700E-2,-4.092797264E-2,-1.985312104E-1,2.797762752E-1
9.227473900E-2,-4.581489414E-2,-1.936442852E-1,2.816088796E-1
9.425866100E-2,-4.459316283E-2,-1.936442852E-1,2.834414840E-1
9.627319700E-2,-4.459316283E-2,-1.887573600E-1,2.822197378E-1
9.825627200E-2,-4.825835302E-2,-1.826487035E-1,2.822197378E-1
1.002713470E-1,-4.642575979E-2,-1.771509200E-1,2.809980214E-1
1.022540380E-1,-5.009094998E-2,-1.734857261E-1,2.791654170E-1
1.042682670E-1,-4.886921868E-2,-1.661553532E-1,2.797762752E-1
1.062512650E-1,-4.948008433E-2,-1.649336219E-1,2.773328125E-1
1.082658020E-1,-5.131268129E-2,-1.551597714E-1,2.761110961E-1
1.102497240E-1,-4.886921868E-2,-1.514945775E-1,2.773328125E-1
1.122635680E-1,-5.070181563E-2,-1.386664063E-1,2.755002379E-1
1.142475660E-1,-5.314527452E-2,-1.295034289E-1,2.730567753E-1
1.162617180E-1,-5.314527452E-2,-1.221730486E-1,2.724458873E-1
